SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
ACC,1792.0,1798.75,1692.0,1755.0,19-MAR-2021
AUBANK,1249.95,1251.7,1124.0,1197.75,19-MAR-2021
AARTIIND,1282.0,1304.0,1192.55,1256.75,19-MAR-2021
ABBOTINDIA,14625.0,14860.0,14300.0,14794.95,19-MAR-2021
ADANIENT,898.75,905.4,840.2,889.65,19-MAR-2021
ADANIGREEN,1179.0,1244.4,1081.1,1192.6,19-MAR-2021
ADANIPORTS,727.8,735.7,657.1,686.25,19-MAR-2021
ATGL,754.0,778.95,671.0,739.2,19-MAR-2021
ADANITRANS,780.9,792.8,714.0,767.8,19-MAR-2021
ABCAPITAL,132.0,134.9,115.55,120.8,19-MAR-2021
ABFRL,219.0,220.1,196.0,206.15,19-MAR-2021
AJANTPHARM,1839.9,1860.0,1731.5,1809.75,19-MAR-2021
APLLTD,937.1,942.7,864.3,887.55,19-MAR-2021
ALKEM,2798.0,2798.0,2584.4,2624.85,19-MAR-2021
AMARAJABAT,897.0,901.7,853.0,868.8,19-MAR-2021
AMBUJACEM,290.9,290.9,274.05,283.45,19-MAR-2021
APOLLOHOSP,2998.0,3082.3,2887.25,2934.6,19-MAR-2021
APOLLOTYRE,240.9,240.9,208.0,225.1,19-MAR-2021
ASHOKLEY,123.6,123.9,108.0,116.3,19-MAR-2021
ASIANPAINT,2402.55,2480.0,2343.05,2411.25,19-MAR-2021
AUROPHARMA,847.95,852.85,797.3,822.25,19-MAR-2021
DMART,3136.0,3171.1,2925.0,2960.3,19-MAR-2021
AXISBANK,754.0,754.0,703.5,726.25,19-MAR-2021
BAJAJ-AUTO,3775.0,3775.0,3555.8,3650.05,19-MAR-2021
BAJFINANCE,5571.05,5585.65,5190.05,5453.25,19-MAR-2021
BAJAJFINSV,9969.0,9969.0,9211.6,9440.65,19-MAR-2021
BAJAJHLDNG,3620.0,3639.0,3360.0,3429.0,19-MAR-2021
BALKRISIND,1629.0,1655.0,1530.05,1616.85,19-MAR-2021
BANDHANBNK,348.95,350.0,330.0,346.05,19-MAR-2021
