Date,Open,High,Low,Close,200 EMA
01-Dec-2005,2651.6,2705.0,2641.95,2698.95,2265.309235506105
02-Dec-2005,2699.55,2730.7,2691.5,2697.95,2269.624068983656
05-Dec-2005,2697.6,2710.65,2654.35,2660.5,2273.8860185460076
06-Dec-2005,2661.4,2694.4,2647.35,2662.3,2277.732923834107
07-Dec-2005,2662.3,2697.1,2662.3,2693.0,2281.5594619054095
08-Dec-2005,2694.95,2711.6,2673.5,2706.7,2285.653397607843
09-Dec-2005,2706.75,2761.1,2698.0,2756.45,2289.842916039606
12-Dec-2005,2756.4,2789.35,2756.4,2776.2,2294.4857725964257
13-Dec-2005,2776.8,2815.3,2764.65,2812.3,2299.2789489885013
14-Dec-2005,2812.8,2825.65,2788.3,2804.55,2304.3836360632426
15-Dec-2005,2805.2,2821.5,2763.35,2778.55,2309.360415803907
16-Dec-2005,2778.65,2814.9,2766.5,2810.15,2314.028968880485
19-Dec-2005,2808.35,2846.0,2803.45,2842.6,2318.965496553316
20-Dec-2005,2843.15,2853.1,2815.2,2826.2,2324.1757901199494
21-Dec-2005,2826.45,2847.3,2799.45,2822.9,2329.1710558899003
22-Dec-2005,2826.7,2846.65,2818.65,2835.25,2334.083781701941
23-Dec-2005,2835.7,2857.0,2799.7,2804.85,2339.0705102422203
26-Dec-2005,2804.3,2804.3,2741.8,2749.6,2343.705132030855
27-Dec-2005,2746.25,2812.6,2725.7,2805.9,2347.7438869360208
28-Dec-2005,2806.8,2824.3,2780.0,2794.05,2352.3026542301895
29-Dec-2005,2792.75,2829.4,2792.75,2821.95,2356.6981502079984
30-Dec-2005,2823.95,2845.55,2812.75,2836.55,2361.3275218477197
02-Jan-2006,2836.8,2849.45,2825.4,2835.95,2366.056103719882
03-Jan-2006,2835.95,2887.2,2832.05,2883.35,2370.731664876898
04-Jan-2006,2883.0,2909.35,2883.0,2904.4,2375.8323448283713
05-Jan-2006,2904.45,2916.2,2884.8,2899.85,2381.09172448182
06-Jan-2006,2899.85,2921.7,2877.25,2914.0,2386.2534983675732
09-Jan-2006,2913.35,2927.25,2898.25,2910.1,2391.50470733904
10-Jan-2006,2910.15,2913.05,2865.6,2870.8,2396.664859504821
12-Jan-2006,2869.35,2869.35,2824.0,2850.7,2401.3826220968126
13-Jan-2006,2851.4,2878.35,2846.7,2850.55,2405.8534417774413
16-Jan-2006,2851.35,2855.7,2824.05,2833.1,2410.27828315279
17-Jan-2006,2833.8,2861.25,2820.65,2829.1,2414.4854644149514
18-Jan-2006,2809.9,2840.1,2783.85,2809.2,2418.610982181967
19-Jan-2006,2811.1,2875.95,2811.1,2870.85,2422.4974400707033
20-Jan-2006,2870.8,2912.8,2870.8,2900.95,2426.9586595724872
23-Jan-2006,2900.3,2900.3,2870.95,2884.05,2431.6749913180347
24-Jan-2006,2886.35,2914.25,2885.75,2908.0,2436.176235185517
25-Jan-2006,2908.75,2949.1,2871.25,2940.35,2440.8709990145167
27-Jan-2006,2941.9,2989.7,2941.9,2982.75,2445.84093932283
30-Jan-2006,2983.3,3002.2,2963.65,2974.5,2451.1833180360354
31-Jan-2006,2968.95,3005.1,2968.85,3001.1,2456.390449199856
01-Feb-2006,3001.3,3011.05,2960.9,2971.55,2461.8104447302057
02-Feb-2006,2972.2,2997.25,2957.55,2967.45,2466.8824801060246
03-Feb-2006,2968.1,2973.9,2931.85,2940.6,2471.8632514482533
06-Feb-2006,2940.95,3009.45,2928.1,3000.45,2476.5272986975247
07-Feb-2006,3001.15,3025.1,2991.25,3020.1,2481.7404599045144
08-Feb-2006,3018.2,3021.25,2984.9,3008.95,2487.0972712487483
10-Feb-2006,3009.15,3031.75,3009.1,3027.55,2492.2898357139347
13-Feb-2006,3026.15,3042.75,3018.5,3041.15,2497.6158074978757
14-Feb-2006,3040.25,3051.7,3009.9,3017.55,2503.0241079207826
15-Feb-2006,3001.4,3048.8,2995.3,3022.2,2508.1437685384863
16-Feb-2006,3023.1,3036.65,3013.7,3021.6,2513.258755916213
17-Feb-2006,3021.65,3038.8,2976.7,2981.5,2518.3168777478922
20-Feb-2006,2982.35,3010.65,2955.85,3005.85,2522.925665033983
21-Feb-2006,3008.55,3042.05,3008.55,3035.5,2527.7308822973264
22-Feb-2006,3035.65,3055.65,3032.5,3050.8,2532.7833113291936
23-Feb-2006,3050.85,3078.4,3050.85,3062.1,2537.937706241341
24-Feb-2006,3061.7,3072.0,3041.6,3050.05,2543.15325145287
27-Feb-2006,3050.3,3070.35,3050.3,3067.45,2548.1970001946324
28-Feb-2006,3067.9,3090.3,3031.8,3074.7,2553.363696710109
01-Mar-2006,3074.6,3127.25,3064.0,3123.1,2558.551122613491
02-Mar-2006,3124.25,3170.35,3124.25,3150.7,2564.168524378531
03-Mar-2006,3151.3,3167.2,3132.6,3147.35,2570.004658464317
06-Mar-2006,3147.25,3194.0,3147.2,3190.4,2575.7493882308413
07-Mar-2006,3190.45,3192.95,3166.75,3182.8,2581.8653147161067
08-Mar-2006,3183.45,3187.5,3107.9,3116.7,2587.8447643209215
09-Mar-2006,3116.75,3132.65,3069.85,3129.1,2593.107005471957
10-Mar-2006,3129.05,3189.35,3128.6,3183.9,2598.440269099102
13-Mar-2006,3184.1,3221.3,3174.05,3202.65,2604.265739058315
14-Mar-2006,3197.2,3223.45,3184.05,3195.35,2610.219811306491
16-Mar-2006,3197.3,3230.4,3196.95,3226.6,2616.042002238765
17-Mar-2006,3226.9,3258.3,3226.9,3234.05,2622.117206196588
20-Mar-2006,3234.2,3268.25,3234.2,3265.65,2628.20608971702
21-Mar-2006,3264.65,3292.15,3247.25,3262.3,2634.5488151924724
22-Mar-2006,3263.35,3267.95,3221.95,3240.15,2640.7950956383183
23-Mar-2006,3240.85,3265.6,3225.2,3247.15,2646.7588260299767
24-Mar-2006,3247.15,3286.2,3242.6,3279.8,2652.732867562017
27-Mar-2006,3283.4,3327.05,3280.8,3321.65,2658.9723415166236
28-Mar-2006,3321.45,3344.5,3311.85,3325.0,2665.5661490637217
29-Mar-2006,3324.85,3359.8,3324.8,3354.2,2672.127679918809
30-Mar-2006,3354.25,3433.85,3354.25,3418.95,2678.914469173348
31-Mar-2006,3420.55,3425.45,3381.9,3402.55,2686.2780067935137
03-Apr-2006,3403.15,3478.25,3402.45,3473.3,2693.405091303031
04-Apr-2006,3473.1,3508.25,3463.85,3483.15,2701.1652396482746
05-Apr-2006,3483.15,3513.95,3483.15,3510.9,2708.9461825373464
07-Apr-2006,3525.6,3555.5,3445.9,3454.8,2716.9258225120993
10-Apr-2006,3455.0,3489.05,3430.4,3478.45,2724.267854128894
12-Apr-2006,3479.1,3484.65,3366.75,3380.0,2731.7721540878106
13-Apr-2006,3380.4,3391.05,3290.35,3345.5,2738.222182405345
17-Apr-2006,3342.15,3433.65,3342.15,3425.15,2744.2647477545456
18-Apr-2006,3429.0,3521.95,3429.0,3518.1,2751.0397253888286
19-Apr-2006,3523.65,3570.5,3502.75,3535.85,2758.6721659322234
20-Apr-2006,3539.8,3578.35,3527.25,3573.5,2766.4052787090172
21-Apr-2006,3576.75,3592.75,3517.1,3573.05,2774.4360719556935
24-Apr-2006,3572.8,3585.35,3536.3,3548.9,2782.3824791999155
25-Apr-2006,3548.8,3552.65,3433.55,3462.65,2790.0095192078766
26-Apr-2006,3462.65,3562.3,3454.1,3555.75,2796.702459315261
27-Apr-2006,3554.7,3598.95,3492.75,3508.1,2804.2551711628703
28-Apr-2006,3507.45,3517.65,3342.85,3508.35,2811.258602295578
29-Apr-2006,3508.35,3565.75,3508.35,3557.6,2818.194835108557
02-May-2006,3557.55,3622.05,3556.9,3605.45,2825.55210043086
03-May-2006,3604.4,3640.8,3581.4,3634.25,2833.3122785360256
04-May-2006,3630.65,3674.5,3621.55,3648.4,2841.2818081028313
05-May-2006,3649.45,3676.55,3639.55,3663.95,2849.3128348878777
08-May-2006,3668.65,3708.55,3668.65,3693.15,2857.4186773268043
09-May-2006,3694.65,3725.4,3655.65,3720.55,2865.7344118807664
10-May-2006,3720.75,3758.05,3717.25,3754.25,2874.2400396232465
11-May-2006,3755.8,3774.15,3687.9,3701.05,2882.9963576369455
12-May-2006,3704.15,3704.15,3633.85,3650.05,2891.136194874389
15-May-2006,3651.0,3653.0,3482.85,3502.95,2898.6875760199173
16-May-2006,3502.95,3543.5,3382.4,3523.3,2904.700137452555
17-May-2006,3525.05,3641.85,3525.05,3635.1,2910.8553599654647
18-May-2006,3636.45,3636.45,3365.9,3388.9,2918.0617742941668
19-May-2006,3391.85,3493.05,3205.25,3246.9,2922.7467317638766
22-May-2006,3254.3,3313.9,2896.4,3081.35,2925.9721374179676
23-May-2006,3068.6,3221.05,2997.35,3199.35,2927.518185801868
24-May-2006,3203.5,3249.75,3091.6,3115.55,2930.222979972994
25-May-2006,3114.7,3198.35,3012.95,3177.7,2932.067029923511
26-May-2006,3177.7,3277.95,3177.7,3209.6,2934.511139078501
29-May-2006,3207.25,3255.25,3193.15,3214.9,2937.2483416747345
30-May-2006,3215.5,3252.1,3167.05,3185.3,2940.0110447426478
31-May-2006,3181.95,3181.95,2972.9,3071.05,2942.4517308646114
01-Jun-2006,3072.55,3130.0,2936.6,2962.25,2943.7313156321275
02-Jun-2006,2961.5,3099.35,2940.2,3091.35,2943.9155811482256
05-Jun-2006,3092.6,3125.4,3006.4,3016.65,2945.3825902910294
06-Jun-2006,3015.05,3015.05,2910.3,2937.3,2946.091718745845
07-Jun-2006,2935.25,2956.9,2819.45,2860.45,2946.004238957329
08-Jun-2006,2856.9,2859.4,2683.2,2724.35,2945.1529529975546
09-Jun-2006,2721.2,2875.75,2707.85,2866.3,2942.9559086891213
12-Jun-2006,2867.65,2877.8,2761.85,2776.85,2942.1931633290305
13-Jun-2006,2773.6,2773.6,2638.1,2663.3,2940.5479577237666
14-Jun-2006,2665.05,2767.75,2595.65,2632.8,2937.7892715772614
15-Jun-2006,2634.1,2814.15,2634.1,2798.8,2934.7545524570896
16-Jun-2006,2799.85,2960.15,2799.85,2890.35,2933.4017708406013
19-Jun-2006,2892.0,2932.9,2846.5,2916.9,2932.973395011342
20-Jun-2006,2919.0,2919.0,2837.45,2861.3,2932.813460732622
21-Jun-2006,2861.4,2930.8,2836.4,2923.45,2932.101884008914
22-Jun-2006,2923.75,3017.65,2923.75,2994.75,2932.0157956108155
23-Jun-2006,2993.55,3063.2,2920.2,3042.7,2932.6400165500113
25-Jun-2006,3043.15,3083.0,3035.95,3050.3,2933.735140763444
26-Jun-2006,3051.8,3059.85,2928.0,2943.2,2934.8949901090814
27-Jun-2006,2943.6,3004.15,2899.25,2982.45,2934.977627023419
28-Jun-2006,2982.2,3003.65,2909.6,2981.1,2935.449988943584
29-Jun-2006,2982.9,3049.25,2982.9,2997.9,2935.9042179093194
30-Jun-2006,2993.5,3134.15,2993.5,3128.2,2936.521091362958
03-Jul-2006,3128.75,3160.35,3114.85,3150.95,2938.428344185217
04-Jul-2006,3151.05,3177.4,3130.3,3138.65,2940.5429875266577
05-Jul-2006,3136.95,3201.2,3121.8,3197.1,2942.514201581119
06-Jul-2006,3197.5,3197.5,3138.4,3156.4,2945.047393605187
07-Jul-2006,3157.95,3193.1,3056.3,3075.85,2947.150404614091
10-Jul-2006,3077.1,3147.7,3064.1,3142.0,2948.4309976030054
11-Jul-2006,3145.3,3146.0,3100.4,3116.15,2950.3570573283487
12-Jul-2006,3124.95,3201.35,3078.25,3195.9,2952.0067383499572
13-Jul-2006,3196.3,3208.85,3148.95,3169.3,2954.433536973341
14-Jul-2006,3166.25,3166.25,3089.55,3123.35,2956.571511729825
17-Jul-2006,3123.65,3125.1,2999.35,3007.55,2958.2309991752995
18-Jul-2006,3007.15,3038.25,2967.95,2993.65,2958.7217355019134
19-Jul-2006,2995.85,3045.35,2919.95,2932.75,2959.069280422292
20-Jul-2006,2943.65,3041.25,2943.65,3023.05,2958.8073970350056
21-Jul-2006,3025.1,3029.1,2930.15,2945.0,2959.4466269152545
24-Jul-2006,2944.9,2996.65,2878.25,2985.85,2959.3028793837593
25-Jul-2006,2989.5,3046.95,2987.15,3040.5,2959.567029837652
26-Jul-2006,3040.45,3121.4,3022.7,3110.15,2960.372333023347
27-Jul-2006,3109.85,3167.1,3109.85,3156.15,2961.8626580678906
28-Jul-2006,3158.0,3168.5,3109.45,3130.8,2963.7958654502995
31-Jul-2006,3131.35,3179.7,3110.6,3143.2,2965.457598132386
01-Aug-2006,3128.2,3154.7,3113.6,3147.8,2967.2261792454965
02-Aug-2006,3129.45,3187.85,3127.9,3182.1,2969.0229336808648
03-Aug-2006,3182.55,3234.25,3175.15,3190.0,2971.1431034949856
04-Aug-2006,3189.7,3228.15,3161.8,3176.75,2973.3207840572245
07-Aug-2006,3176.7,3178.5,3142.55,3151.1,2975.3449553601376
08-Aug-2006,3151.55,3216.75,3151.55,3212.4,2977.093761774465
09-Aug-2006,3211.55,3267.2,3187.85,3254.6,2979.435117378699
10-Aug-2006,3254.6,3274.75,3229.45,3260.1,2982.173076409757
11-Aug-2006,3260.05,3286.5,3236.95,3274.35,2984.9385184355306
14-Aug-2006,3274.95,3317.8,3269.15,3313.1,2987.8182346700028
16-Aug-2006,3314.75,3377.1,3314.75,3356.05,2991.0548691508984
17-Aug-2006,3359.7,3385.15,3328.6,3353.9,2994.6866614976557
18-Aug-2006,3354.5,3366.25,3332.2,3356.75,2998.2609235723057
21-Aug-2006,3356.8,3374.9,3332.9,3366.0,3001.8279790591487
22-Aug-2006,3369.6,3398.35,3351.5,3364.6,3005.451581257565
23-Aug-2006,3363.6,3369.65,3325.1,3335.8,3009.025197364455
24-Aug-2006,3336.65,3379.55,3304.85,3370.4,3012.276687937943
25-Aug-2006,3368.55,3402.7,3368.55,3385.95,3015.840103978361
28-Aug-2006,3386.0,3405.3,3377.75,3401.1,3019.5227895109147
29-Aug-2006,3405.05,3434.95,3396.1,3425.7,3023.3195776749853
30-Aug-2006,3425.8,3440.2,3407.75,3430.35,3027.3233629717515
31-Aug-2006,3404.5,3452.3,3403.65,3413.9,3031.333578265565
01-Sep-2006,3414.0,3439.5,3402.9,3435.45,3035.140209327599
04-Sep-2006,3435.55,3483.1,3435.55,3476.85,3039.1233913243395
05-Sep-2006,3471.4,3488.6,3457.9,3473.75,3043.4788799678786
06-Sep-2006,3474.4,3490.7,3465.8,3477.25,3047.760184644815
07-Sep-2006,3477.15,3478.85,3438.8,3454.55,3052.0337151458616
08-Sep-2006,3454.65,3477.95,3442.85,3471.45,3056.0388523085894
11-Sep-2006,3470.35,3486.65,3351.3,3366.15,3060.1722965642252
12-Sep-2006,3363.3,3395.05,3328.45,3389.9,3063.216850827268
13-Sep-2006,3389.85,3470.65,3389.8,3454.55,3066.4674294260017
14-Sep-2006,3454.6,3484.0,3454.6,3471.6,3070.3289475411657
15-Sep-2006,3471.65,3487.45,3434.55,3478.6,3074.3216943318007
18-Sep-2006,3478.65,3506.2,3478.4,3492.75,3078.344364039942
19-Sep-2006,3493.5,3514.95,3438.8,3457.35,3082.4678032037236
20-Sep-2006,3457.85,3509.85,3419.75,3502.8,3086.1979743161246
21-Sep-2006,3506.7,3556.35,3506.7,3553.05,3090.343268104024
22-Sep-2006,3554.05,3562.45,3525.4,3544.05,3094.947315187566
25-Sep-2006,3545.1,3568.65,3514.85,3523.45,3099.4159986185355
26-Sep-2006,3523.7,3576.75,3517.15,3571.75,3103.635242413376
27-Sep-2006,3571.75,3603.7,3568.4,3579.3,3108.29310069782
28-Sep-2006,3579.95,3589.3,3560.75,3571.75,3112.979736511772
29-Sep-2006,3572.15,3599.8,3564.7,3588.4,3117.5446147554358
03-Oct-2006,3588.95,3606.2,3561.7,3569.6,3122.2297429668242
04-Oct-2006,3570.95,3580.05,3508.65,3515.35,3126.681188310438
05-Oct-2006,3515.6,3574.95,3515.6,3564.9,3130.548539670533
06-Oct-2006,3565.45,3583.75,3560.9,3569.7,3134.8704447484383
09-Oct-2006,3570.05,3585.35,3540.45,3567.15,3139.197106989747
10-Oct-2006,3567.45,3597.2,3563.1,3571.05,3143.4553447311428
11-Oct-2006,3581.55,3614.5,3544.25,3558.55,3147.7100179178974
12-Oct-2006,3562.55,3626.8,3545.95,3621.05,3151.7979779386146
13-Oct-2006,3621.65,3682.35,3621.65,3676.05,3156.467152287484
16-Oct-2006,3668.9,3729.7,3668.9,3723.95,3161.6371308716884
17-Oct-2006,3726.4,3742.5,3691.35,3715.0,3167.2322837983384
18-Oct-2006,3715.2,3727.0,3701.3,3710.65,3172.6827088351706
19-Oct-2006,3711.1,3726.95,3655.05,3677.8,3178.03561720497
20-Oct-2006,3678.75,3714.25,3665.5,3676.85,3183.008397133279
21-Oct-2006,3680.85,3708.4,3662.85,3683.5,3187.9222439279724
23-Oct-2006,3683.4,3690.85,3651.2,3657.3,3192.853365878938
26-Oct-2006,3656.2,3686.85,3651.2,3677.55,3197.474725422431
27-Oct-2006,3676.85,3747.35,3674.8,3739.35,3202.251593826188
30-Oct-2006,3739.35,3776.05,3719.45,3769.1,3207.595856574186
31-Oct-2006,3770.5,3782.85,3726.75,3744.1,3213.1829624789207
01-Nov-2006,3744.1,3777.7,3737.0,3767.05,3218.46571907117
02-Nov-2006,3769.4,3805.5,3761.9,3791.2,3223.9242691301633
03-Nov-2006,3793.05,3809.65,3771.0,3805.35,3229.568803765684
06-Nov-2006,3804.75,3822.4,3798.25,3809.25,3235.297969897369
07-Nov-2006,3812.15,3840.45,3789.4,3798.75,3241.0089353710273
08-Nov-2006,3799.2,3809.95,3737.2,3777.3,3246.558597705644
09-Nov-2006,3777.8,3808.2,3769.8,3796.4,3251.839606683697
10-Nov-2006,3796.05,3842.4,3785.4,3834.75,3257.2581180599786
13-Nov-2006,3834.8,3862.05,3834.0,3858.75,3263.004305939979
14-Nov-2006,3862.0,3883.0,3850.75,3865.9,3268.9321237913227
15-Nov-2006,3865.95,3888.8,3838.25,3876.3,3274.8721026590706
16-Nov-2006,3876.4,3900.4,3863.85,3876.85,3280.8564598465427
17-Nov-2006,3877.0,3891.85,3835.7,3852.8,3286.786743828169
20-Nov-2006,3852.65,3866.95,3794.3,3856.15,3292.4187165263966
21-Nov-2006,3859.5,3921.7,3856.75,3918.25,3298.0279830286213
22-Nov-2006,3918.3,3960.0,3909.6,3954.75,3304.19934638157
23-Nov-2006,3955.3,3976.8,3933.7,3945.45,3310.672487213594
24-Nov-2006,3945.45,3965.8,3935.3,3950.85,3316.988681370673
27-Nov-2006,3974.95,3974.95,3948.85,3968.9,3323.2957591679797
28-Nov-2006,3966.0,3966.0,3911.55,3921.75,3329.719681962328
29-Nov-2006,3922.5,3952.4,3920.0,3928.2,3335.6105308980264
30-Nov-2006,3929.4,3973.0,3929.4,3954.5,3341.5069435259065
01-Dec-2006,3955.7,4001.3,3953.95,3997.6,3347.606376923659
04-Dec-2006,4002.4,4015.25,3991.55,4001.0,3354.0739751632245
05-Dec-2006,4001.25,4033.2,4001.25,4015.75,3360.5110500372225
06-Dec-2006,4016.0,4036.2,3982.5,4015.95,3367.0308405841156
07-Dec-2006,4015.0,4027.7,4001.4,4015.35,3373.48774764298
08-Dec-2006,4015.75,4046.85,3948.7,3962.0,3379.8744367211593
11-Dec-2006,3961.9,3965.05,3798.3,3849.5,3385.666730883138
12-Dec-2006,3849.1,3861.25,3661.6,3716.9,3390.281987292261
13-Dec-2006,3716.75,3777.6,3657.65,3765.2,3393.531917766965
14-Dec-2006,3765.7,3855.05,3763.5,3843.05,3397.2301076399303
15-Dec-2006,3849.6,3908.45,3845.45,3888.65,3401.666126469384
18-Dec-2006,3888.2,3934.0,3828.15,3928.75,3406.5117371512806
19-Dec-2006,3928.85,3931.9,3783.45,3832.0,3411.708137776641
20-Dec-2006,3832.15,3886.1,3787.55,3815.55,3415.890146355978
21-Dec-2006,3814.75,3851.2,3768.8,3833.5,3419.8668613176096
22-Dec-2006,3834.9,3880.15,3823.4,3871.15,3423.982613941315
26-Dec-2006,3871.3,3946.1,3870.45,3940.5,3428.432040668267
27-Dec-2006,3942.75,3986.75,3937.7,3974.25,3433.527244243707
28-Dec-2006,3974.2,3997.35,3961.95,3970.55,3438.9075701716306
29-Dec-2006,3971.65,3991.6,3960.45,3966.4,3444.1975445977837
02-Jan-2007,3966.25,4016.65,3964.95,4007.4,3449.3935889301442
03-Jan-2007,4007.7,4029.8,3985.0,4024.05,3454.945891527854
04-Jan-2007,4027.3,4041.0,3979.8,3988.8,3460.6086189753382
05-Jan-2007,3990.15,4011.45,3969.65,3983.4,3465.8642546074243
08-Jan-2007,3983.3,3987.45,3913.0,3933.4,3471.0138640143155
09-Jan-2007,3933.3,3963.75,3890.75,3911.4,3475.6147210888
10-Jan-2007,3910.95,3911.95,3841.7,3850.3,3479.9508930182647
11-Jan-2007,3852.15,3953.1,3833.6,3942.25,3483.6359587593765
12-Jan-2007,3944.55,4059.15,3944.55,4052.45,3488.1992825528155
15-Jan-2007,4052.85,4099.65,4052.4,4078.4,3493.8137175522897
16-Jan-2007,4090.7,4107.45,4067.9,4080.5,3499.630496482118
17-Jan-2007,4084.9,4096.75,4071.55,4076.45,3505.410292537022
18-Jan-2007,4075.2,4140.25,4075.2,4109.05,3511.0922796759573
19-Jan-2007,4126.0,4137.15,4058.35,4090.15,3517.0421077388833
22-Jan-2007,4089.6,4114.5,4069.95,4102.45,3522.7446738310337
23-Jan-2007,4102.65,4105.1,4056.45,4066.1,3528.51288603172
24-Jan-2007,4066.6,4098.25,4065.75,4089.9,3533.862011543842
25-Jan-2007,4092.05,4157.95,4090.1,4147.7,3539.3947278468886
29-Jan-2007,4148.4,4167.15,4115.75,4124.45,3545.4475166245315
31-Jan-2007,4123.85,4137.85,4068.55,4082.7,3551.208735364586
01-Feb-2007,4083.4,4141.6,4081.1,4137.2,3556.4972056594656
02-Feb-2007,4140.2,4198.7,4132.95,4183.5,3562.2753429165855
05-Feb-2007,4193.15,4219.0,4170.0,4215.35,3568.456682788062
06-Feb-2007,4216.55,4228.15,4186.15,4195.9,3574.8934322130567
07-Feb-2007,4198.2,4232.3,4192.85,4224.25,3581.0726020417824
08-Feb-2007,4232.0,4245.3,4188.45,4223.4,3587.4723771458443
09-Feb-2007,4223.5,4239.2,4171.8,4187.4,3593.8000151841943
12-Feb-2007,4187.2,4187.2,4044.35,4058.3,3599.7064826947994
13-Feb-2007,4069.1,4132.7,3998.3,4044.55,3604.2696022699756
14-Feb-2007,4044.9,4057.35,3965.2,4047.1,3608.650501749876
15-Feb-2007,4046.8,4155.7,4046.8,4146.2,3613.013183324504
19-Feb-2007,4149.25,4177.7,4149.25,4164.55,3618.318524783962
20-Feb-2007,4164.85,4175.45,4099.55,4106.95,3623.753663840838
21-Feb-2007,4107.15,4132.8,4080.9,4096.2,3628.561587583715
22-Feb-2007,4096.65,4126.9,4023.15,4040.0,3633.2147061152205
23-Feb-2007,4046.0,4065.45,3918.2,3938.95,3637.2623209797457
26-Feb-2007,3939.1,3958.9,3856.7,3942.0,3640.2641884326836
27-Feb-2007,3948.05,3958.0,3873.85,3893.9,3643.266534816438
28-Feb-2007,3893.4,3893.4,3674.85,3745.3,3645.7604001416476
01-Mar-2007,3745.4,3818.75,3718.15,3811.2,3646.7508439213325
02-Mar-2007,3811.65,3842.05,3711.05,3726.75,3648.3871539320653
05-Mar-2007,3726.5,3726.65,3554.5,3576.5,3649.1668837436864
06-Mar-2007,3577.15,3679.15,3576.65,3655.65,3648.4438301740975
07-Mar-2007,3661.55,3714.15,3568.55,3626.85,3648.515533356445
08-Mar-2007,3627.25,3779.5,3626.8,3761.65,3648.299955910112
09-Mar-2007,3761.85,3795.7,3684.25,3718.0,3649.427817045335
12-Mar-2007,3717.45,3781.45,3713.9,3734.6,3650.110127323491
13-Mar-2007,3735.25,3775.85,3717.15,3770.55,3650.9508225740033
14-Mar-2007,3768.4,3768.4,3623.0,3641.1,3652.140864140431
15-Mar-2007,3644.9,3711.05,3630.55,3643.6,3652.03100479575
16-Mar-2007,3639.35,3683.6,3573.85,3608.55,3651.9471142007674
19-Mar-2007,3611.3,3683.35,3602.85,3678.9,3651.5153021191677
20-Mar-2007,3680.35,3725.0,3676.65,3697.6,3651.787786675196
21-Mar-2007,3697.7,3771.2,3680.6,3764.55,3652.243629593851
22-Mar-2007,3764.5,3881.0,3764.5,3875.9,3653.3611059163004
23-Mar-2007,3876.75,3901.75,3850.8,3861.05,3655.575423270367
26-Mar-2007,3863.45,3885.45,3768.25,3819.95,3657.6199464219058
28-Mar-2007,3818.75,3830.3,3752.95,3761.1,3659.235170835618
29-Mar-2007,3759.15,3805.85,3750.35,3798.1,3660.2487512253138
30-Mar-2007,3788.85,3832.2,3785.3,3821.55,3661.6204054419773
02-Apr-2007,3820.0,3820.0,3617.0,3633.6,3663.2117446913107
03-Apr-2007,3633.85,3703.05,3632.2,3690.65,3662.9171004655263
04-Apr-2007,3689.75,3751.4,3689.75,3733.25,3663.1930497146254
05-Apr-2007,3735.2,3771.45,3709.15,3752.0,3663.890133797067
09-Apr-2007,3752.9,3850.9,3747.25,3843.5,3664.7668488836634
10-Apr-2007,3844.15,3858.35,3819.3,3848.15,3666.5452881982537
11-Apr-2007,3848.35,3876.35,3844.75,3862.65,3668.3523002559828
12-Apr-2007,3861.85,3861.85,3811.25,3829.85,3670.2856107011967
13-Apr-2007,3830.35,3924.55,3828.45,3917.35,3671.8733160673537
16-Apr-2007,3920.5,4016.8,3920.5,4013.35,3674.3158701363354
17-Apr-2007,4014.4,4030.0,3976.25,3984.95,3677.689344065327
