SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-03-02,AARTIIND,2,2,0,0,2,0,1293.05
,2021-03-02,ABBOTINDIA,2,2,0,0,2,0,14531.6
,2021-03-02,ABCAPITAL,0,2,1,0,0,0,126.75
,2021-03-02,ABFRL,2,2,0,0,2,0,206.15
,2021-03-02,ACC,1,2,0,0,1,0,1771.8
,2021-03-02,ADANIENT,1,7,0,0,1,0,872.55
,2021-03-02,ADANIGREEN,1,2,0,0,1,0,1164.85
,2021-03-02,ADANIPORTS,2,4,0,0,2,0,720.5
,2021-03-02,ADANITRANS,1,2,0,0,1,0,781.05
,2021-03-02,AJANTPHARM,0,1,1,0,0,0,1754.65
,2021-03-02,ALKEM,4,2,0,0,2,0,2914.65
,2021-03-02,AMARAJABAT,2,2,0,0,2,0,908.25
,2021-03-02,AMBUJACEM,1,5,0,0,1,0,278.8
,2021-03-02,APLLTD,3,2,0,0,2,0,935.25
,2021-03-02,APOLLOHOSP,1,1,0,0,1,0,3087.3
,2021-03-02,APOLLOTYRE,0,2,1,0,0,0,246.35
,2021-03-02,ASHOKLEY,0,2,1,0,0,0,132.55
,2021-03-02,ASIANPAINT,2,2,0,0,2,0,2390.4
,2021-03-02,AUBANK,2,2,0,0,2,0,1151.5
,2021-03-02,AUROPHARMA,2,2,0,0,2,0,885.9
,2021-03-02,AXISBANK,0,0,3,1,0,1,731.25
,2021-03-02,BAJAJ-AUTO,1,1,0,0,1,0,3944.05
,2021-03-02,BAJAJFINSV,1,2,0,0,1,0,9877.0
,2021-03-02,BAJAJHLDNG,1,2,0,0,1,0,3684.15
,2021-03-02,BAJFINANCE,1,1,0,0,1,0,5316.3
,2021-03-02,BALKRISIND,2,2,0,0,2,0,1627.55
,2021-03-02,BANDHANBNK,0,2,1,0,0,0,345.2
,2021-03-02,BANKBARODA,0,1,3,0,0,0,83.3
,2021-03-02,BANKINDIA,0,0,4,3,0,3,80.4
,2021-03-02,BATAINDIA,1,2,0,0,1,0,1494.95
,2021-03-02,BBTC,2,0,0,1,0,0,1194.5
,2021-03-02,BEL,2,2,0,0,2,0,151.5
,2021-03-02,BERGEPAINT,2,2,0,0,2,0,713.3
,2021-03-02,BHARATFORG,2,2,0,0,2,0,636.65
,2021-03-02,BHARTIARTL,0,1,2,0,0,0,541.2
,2021-03-02,BHEL,6,4,0,0,4,0,51.75
,2021-03-02,BIOCON,1,2,0,0,1,0,398.0
,2021-03-02,BOSCHLTD,2,2,0,0,2,0,15449.9
