SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-01-06,AARTIIND,0,1,1,0,0,0,1290.55
,2021-01-06,ABBOTINDIA,0,0,2,3,0,2,15550.95
,2021-01-06,ABCAPITAL,0,0,2,2,0,2,88.55
,2021-01-06,ABFRL,1,1,0,0,1,0,166.7
,2021-01-06,ACC,3,3,0,0,3,0,1674.45
,2021-01-06,ADANIENT,0,0,2,1,0,1,490.9
,2021-01-06,ADANIGREEN,3,1,0,0,1,0,1107.25
,2021-01-06,ADANIPORTS,1,0,0,2,0,0,496.8
,2021-01-06,ADANITRANS,1,3,0,0,1,0,454.25
,2021-01-06,AJANTPHARM,3,3,0,0,3,0,1702.55
,2021-01-06,ALKEM,0,1,1,0,0,0,2984.5
,2021-01-06,AMARAJABAT,3,3,0,0,3,0,978.65
,2021-01-06,AMBUJACEM,3,3,0,0,3,0,261.1
,2021-01-06,APLLTD,3,0,0,1,0,0,1070.3
,2021-01-06,APOLLOHOSP,2,1,0,0,1,0,2502.15
,2021-01-06,APOLLOTYRE,1,0,0,1,0,0,186.4
,2021-01-06,ASHOKLEY,1,3,0,0,1,0,105.1
,2021-01-06,ASIANPAINT,2,1,0,0,1,0,2805.35
,2021-01-06,AUBANK,1,3,0,0,1,0,889.55
,2021-01-06,AUROPHARMA,0,0,1,1,0,1,968.85
,2021-01-06,AXISBANK,0,1,1,0,0,0,654.25
,2021-01-06,BAJAJ-AUTO,1,0,0,1,0,0,3462.7
,2021-01-06,BAJAJFINSV,0,0,2,2,0,2,8786.35
,2021-01-06,BAJAJHLDNG,0,1,2,0,0,0,3108.75
,2021-01-06,BAJFINANCE,0,0,3,3,0,3,5030.3
,2021-01-06,BALKRISIND,3,2,0,0,2,0,1679.3
,2021-01-06,BANDHANBNK,1,1,0,0,1,0,396.0
,2021-01-06,BANKBARODA,1,0,0,1,0,0,65.5
,2021-01-06,BANKINDIA,1,1,0,0,1,0,51.2
,2021-01-06,BATAINDIA,3,2,0,0,2,0,1658.3
,2021-01-06,BBTC,1,2,0,0,1,0,1302.95
,2021-01-06,BEL,3,3,0,0,3,0,133.15
,2021-01-06,BERGEPAINT,0,3,1,0,0,0,783.0
,2021-01-06,BHARATFORG,3,3,0,0,3,0,548.3
,2021-01-06,BHARTIARTL,1,1,0,0,1,0,525.3
,2021-01-06,BHEL,0,0,0,1,0,0,39.4
,2021-01-06,BIOCON,0,0,1,2,0,1,459.75
