SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-05-21,AARTIIND,0,0,3,1,0,1,1664.65
,2021-05-21,ABBOTINDIA,2,0,0,1,0,0,16036.7
,2021-05-21,ABCAPITAL,0,0,2,1,0,1,125.2
,2021-05-21,ABFRL,1,1,0,0,1,0,188.5
,2021-05-21,ACC,1,5,0,0,1,0,1965.25
,2021-05-21,ADANIENT,1,2,0,0,1,0,1315.1
,2021-05-21,ADANIGREEN,6,2,0,0,2,0,1299.2
,2021-05-21,ADANIPORTS,0,1,2,0,0,0,769.2
,2021-05-21,ADANITRANS,4,4,0,0,4,0,1453.85
,2021-05-21,AJANTPHARM,0,0,1,1,0,1,1935.1
,2021-05-21,ALKEM,2,3,0,0,2,0,3003.5
,2021-05-21,AMARAJABAT,0,0,1,1,0,1,791.65
,2021-05-21,AMBUJACEM,1,1,0,0,1,0,321.45
,2021-05-21,APLLTD,0,4,1,0,0,0,956.45
,2021-05-21,APOLLOHOSP,0,5,1,0,0,0,3247.75
,2021-05-21,APOLLOTYRE,1,1,0,0,1,0,217.35
,2021-05-21,ASHOKLEY,0,5,1,0,0,0,125.45
,2021-05-21,ASIANPAINT,1,1,0,0,1,0,2832.5
,2021-05-21,AUBANK,0,1,2,0,0,0,980.5
,2021-05-21,AUROPHARMA,4,0,0,1,0,0,1013.15
,2021-05-21,AXISBANK,1,2,0,0,1,0,730.9
,2021-05-21,BAJAJ-AUTO,5,0,0,1,0,0,4125.55
,2021-05-21,BAJAJFINSV,1,1,0,0,1,0,11265.15
,2021-05-21,BAJAJHLDNG,0,0,2,1,0,1,3588.25
,2021-05-21,BAJFINANCE,1,1,0,0,1,0,5631.75
,2021-05-21,BALKRISIND,0,0,0,1,0,0,2131.1
,2021-05-21,BANDHANBNK,2,2,0,0,2,0,299.65
,2021-05-21,BANKBARODA,1,1,0,0,1,0,80.8
,2021-05-21,BANKINDIA,1,2,0,0,1,0,78.4
,2021-05-21,BATAINDIA,1,5,0,0,1,0,1484.65
,2021-05-21,BBTC,1,1,0,0,1,0,1201.75
,2021-05-21,BEL,5,1,0,0,1,0,157.6
,2021-05-21,BERGEPAINT,1,8,0,0,1,0,790.8
,2021-05-21,BHARATFORG,0,0,3,2,0,2,644.65
,2021-05-21,BHARTIARTL,1,1,0,0,1,0,530.95
,2021-05-21,BHEL,0,0,1,1,0,1,72.2
,2021-05-21,BIOCON,0,0,1,5,0,1,382.5
,2021-05-21,BOSCHLTD,0,5,1,0,0,0,15288.15
,2021-05-21,BPCL,4,1,0,0,1,0,461.05
,2021-05-21,BRITANNIA,0,1,2,0,0,0,3435.75
,2021-05-21,CADILAHC,0,0,1,1,0,1,613.15
,2021-05-21,CANBK,1,3,0,0,1,0,152.85
,2021-05-21,CASTROLIND,1,1,0,0,1,0,129.55
,2021-05-21,CESC,1,1,0,0,1,0,689.35
,2021-05-21,CHOLAFIN,2,5,0,0,2,0,582.8
,2021-05-21,CIPLA,3,4,0,0,3,0,926.9
,2021-05-21,COALINDIA,0,2,2,0,0,0,147.2
,2021-05-21,COFORGE,1,2,0,0,1,0,3330.2
,2021-05-21,COLPAL,2,14,0,0,2,0,1633.05
,2021-05-21,CONCOR,0,0,2,2,0,2,586.6
,2021-05-21,COROMANDEL,2,2,0,0,2,0,834.6
,2021-05-21,CROMPTON,5,5,0,0,5,0,388.45
,2021-05-21,CUB,5,5,0,0,5,0,175.05
,2021-05-21,CUMMINSIND,0,0,1,2,0,1,833.5
,2021-05-21,DABUR,0,2,1,0,0,0,536.75
,2021-05-21,DALBHARAT,1,2,0,0,1,0,1830.95
,2021-05-21,DEEPAKNTR,0,1,3,0,0,0,1762.15
,2021-05-21,DHANI,0,1,1,0,0,0,176.7
,2021-05-21,DIVISLAB,1,1,0,0,1,0,4079.9
,2021-05-21,DIXON,1,1,0,0,1,0,3944.85
,2021-05-21,DLF,4,5,0,0,4,0,268.4
,2021-05-21,DMART,1,1,0,0,1,0,3034.15
,2021-05-21,DRREDDY,0,0,1,1,0,1,5216.45
,2021-05-21,EICHERMOT,0,0,2,2,0,2,2522.3
,2021-05-21,EMAMILTD,1,1,0,0,1,0,503.9
,2021-05-21,ENDURANCE,0,5,1,0,0,0,1398.0
,2021-05-21,ESCORTS,0,1,2,0,0,0,1158.65
,2021-05-21,EXIDEIND,0,1,2,0,0,0,187.15
,2021-05-21,FEDERALBNK,0,1,0,0,0,0,85.15
,2021-05-21,FORTIS,2,1,0,0,1,0,227.5
,2021-05-21,GAIL,0,0,3,3,0,3,145.75
,2021-05-21,GLENMARK,0,1,2,0,0,0,607.25
,2021-05-21,GMRINFRA,0,0,2,2,0,2,26.4
,2021-05-21,GODREJAGRO,1,1,0,0,1,0,549.55
,2021-05-21,GODREJCP,0,3,6,0,0,0,818.45
,2021-05-21,GODREJIND,1,7,0,0,1,0,563.6
,2021-05-21,GODREJPROP,1,5,0,0,1,0,1305.25
,2021-05-21,GRASIM,0,0,3,3,0,3,1371.85
,2021-05-21,GSPL,0,1,3,0,0,0,271.8
,2021-05-21,GUJGASLTD,0,0,3,3,0,3,512.0
,2021-05-21,HAL,0,1,1,0,0,0,1025.4
,2021-05-21,HAVELLS,0,0,1,1,0,1,1028.3
,2021-05-21,HCLTECH,0,1,2,0,0,0,930.65
,2021-05-21,HDFC,1,1,0,0,1,0,2518.05
,2021-05-21,HDFCAMC,0,0,2,2,0,2,2813.6
,2021-05-21,HDFCBANK,1,1,0,0,1,0,1497.3
,2021-05-21,HDFCLIFE,0,2,1,0,0,0,670.7
,2021-05-21,HEROMOTOCO,0,0,2,2,0,2,2884.4
,2021-05-21,HINDALCO,0,1,3,0,0,0,389.8
,2021-05-21,HINDPETRO,4,4,0,0,4,0,276.3
,2021-05-21,HINDUNILVR,1,0,0,0,0,0,2362.25
,2021-05-21,HINDZINC,1,1,0,0,1,0,344.55
,2021-05-21,IBULHSGFIN,4,5,0,0,4,0,215.5
,2021-05-21,ICICIBANK,1,1,0,0,1,0,642.45
,2021-05-21,ICICIGI,4,5,0,0,4,0,1527.4
,2021-05-21,ICICIPRULI,0,2,1,0,0,0,544.9
,2021-05-21,IDEA,1,1,0,0,1,0,8.55
,2021-05-21,IDFCFIRSTB,1,1,0,0,1,0,57.25
,2021-05-21,IGL,0,0,2,3,0,2,502.4
,2021-05-21,INDHOTEL,1,5,0,0,1,0,130.25
,2021-05-21,INDIAMART,1,1,0,0,1,0,7674.85
,2021-05-21,INDIGO,1,1,0,0,1,0,1692.5
,2021-05-21,INDUSINDBK,2,2,0,0,2,0,1016.0
,2021-05-21,INDUSTOWER,0,1,1,0,0,0,245.2
,2021-05-21,INFY,1,5,0,0,1,0,1354.5
,2021-05-21,IOC,0,0,1,1,0,1,104.3
,2021-05-21,IPCALAB,0,3,1,0,0,0,2227.4
,2021-05-21,IRCTC,1,1,0,0,1,0,1862.0
,2021-05-21,ISEC,5,5,0,0,5,0,589.1
,2021-05-21,ITC,1,1,0,0,1,0,209.05
,2021-05-21,JINDALSTEL,0,1,3,0,0,0,403.15
,2021-05-21,JSWENERGY,1,1,0,0,1,0,117.1
,2021-05-21,JSWSTEEL,1,1,0,0,1,0,698.2
,2021-05-21,JUBLFOOD,4,8,0,0,4,0,3020.15
,2021-05-21,KOTAKBANK,1,1,0,0,1,0,1757.65
,2021-05-21,L&TFH,2,2,0,0,2,0,91.0
,2021-05-21,LALPATHLAB,4,0,0,1,0,0,2830.9
,2021-05-21,LAURUSLABS,1,4,0,0,1,0,488.55
,2021-05-21,LICHSGFIN,1,1,0,0,1,0,456.05
,2021-05-21,LT,0,4,2,0,0,0,1418.05
,2021-05-21,LTI,0,0,1,1,0,1,3655.65
,2021-05-21,LTTS,0,1,2,0,0,0,2624.25
,2021-05-21,LUPIN,0,5,1,0,0,0,1214.55
,2021-05-21,M&M,2,4,0,0,2,0,818.95
,2021-05-21,M&MFIN,2,1,0,0,1,0,160.3
,2021-05-21,MANAPPURAM,0,5,1,0,0,0,159.65
,2021-05-21,MARICO,0,0,1,1,0,1,459.7
,2021-05-21,MARUTI,1,1,0,0,1,0,6814.65
,2021-05-21,MCDOWELL-N,0,1,1,0,0,0,572.25
,2021-05-21,MFSL,2,2,0,0,2,0,902.75
,2021-05-21,MGL,1,1,0,0,1,0,1130.85
,2021-05-21,MINDTREE,1,1,0,0,1,0,2122.7
,2021-05-21,MOTHERSUMI,1,1,0,0,1,0,245.45
,2021-05-21,MPHASIS,1,0,0,1,0,0,1786.05
,2021-05-21,MRF,5,2,0,0,2,0,82178.2
,2021-05-21,MUTHOOTFIN,0,5,1,0,0,0,1265.2
,2021-05-21,NAM-INDIA,0,1,2,0,0,0,350.9
,2021-05-21,NATCOPHARM,1,2,0,0,1,0,990.05
,2021-05-21,NAUKRI,1,0,0,2,0,0,4333.7
,2021-05-21,NAVINFLUOR,1,1,0,0,1,0,3198.9
,2021-05-21,NESTLEIND,3,5,0,0,3,0,17497.1
,2021-05-21,NMDC,0,0,3,3,0,3,176.2
,2021-05-21,NTPC,1,1,0,0,1,0,112.85
,2021-05-21,OBEROIRLTY,4,4,0,0,4,0,612.0
,2021-05-21,OIL,0,1,2,0,0,0,131.65
,2021-05-21,ONGC,0,0,3,3,0,3,112.75
,2021-05-21,PAGEIND,0,0,2,1,0,1,29279.75
,2021-05-21,PEL,1,5,0,0,1,0,1728.7
,2021-05-21,PETRONET,0,0,3,3,0,3,236.55
,2021-05-21,PFC,1,1,0,0,1,0,118.85
,2021-05-21,PFIZER,0,0,2,2,0,2,5233.35
,2021-05-21,PGHH,0,0,2,7,0,2,13303.5
,2021-05-21,PIDILITIND,4,5,0,0,4,0,1978.0
,2021-05-21,PIIND,0,0,1,1,0,1,2565.45
,2021-05-21,PNB,2,2,0,0,2,0,38.05
,2021-05-21,POLYCAB,0,1,3,0,0,0,1626.65
,2021-05-21,POWERGRID,0,0,3,2,0,2,227.95
,2021-05-21,PRESTIGE,0,0,4,0,0,0,267.85
,2021-05-21,RAMCOCEM,5,5,0,0,5,0,991.15
,2021-05-21,RBLBANK,2,2,0,0,2,0,207.7
,2021-05-21,RECLTD,1,1,0,0,1,0,144.2
,2021-05-21,RELIANCE,0,2,2,0,0,0,2002.55
,2021-05-21,SAIL,0,1,3,0,0,0,122.0
,2021-05-21,SANOFI,0,1,2,0,0,0,7791.35
,2021-05-21,SBICARD,5,5,0,0,5,0,1064.2
,2021-05-21,SBILIFE,0,0,1,1,0,1,969.25
,2021-05-21,SBIN,1,0,0,1,0,0,401.2
,2021-05-21,SHREECEM,1,5,0,0,1,0,27622.65
,2021-05-21,SIEMENS,0,0,3,3,0,3,1986.35
,2021-05-21,SRF,2,1,0,0,1,0,6451.8
,2021-05-21,SRTRANSFIN,1,1,0,0,1,0,1478.75
,2021-05-21,SUNPHARMA,0,1,2,0,0,0,690.4
,2021-05-21,SUNTV,0,2,1,0,0,0,524.7
,2021-05-21,SYNGENE,0,0,2,2,0,2,570.7
,2021-05-21,TATACHEM,0,1,2,0,0,0,707.85
,2021-05-21,TATACONSUM,0,1,2,0,0,0,649.7
,2021-05-21,TATAELXSI,0,0,2,3,0,2,3566.15
,2021-05-21,TATAMOTORS,0,1,3,0,0,0,313.1
,2021-05-21,TATAPOWER,1,1,0,0,1,0,104.9
,2021-05-21,TATASTEEL,0,1,3,0,0,0,1113.1
,2021-05-21,TCS,0,1,3,0,0,0,3080.5
,2021-05-21,TECHM,1,5,0,0,1,0,980.5
,2021-05-21,TITAN,0,6,1,0,0,0,1538.35
,2021-05-21,TORNTPHARM,0,2,2,0,0,0,2717.95
,2021-05-21,TORNTPOWER,1,1,0,0,1,0,450.6
,2021-05-21,TRENT,1,0,0,2,0,0,826.85
,2021-05-21,TVSMOTOR,0,0,2,2,0,2,625.0
,2021-05-21,UBL,0,6,1,0,0,0,1279.45
,2021-05-21,ULTRACEMCO,1,2,0,0,1,0,6637.6
,2021-05-21,UNIONBANK,1,1,0,0,1,0,37.4
,2021-05-21,UPL,0,1,2,0,0,0,779.85
,2021-05-21,VBL,0,0,1,1,0,1,991.7
,2021-05-21,VEDL,0,1,3,0,0,0,273.65
,2021-05-21,VGUARD,4,4,0,0,4,0,237.8
,2021-05-21,VOLTAS,0,0,2,2,0,2,999.85
,2021-05-21,WHIRLPOOL,2,5,0,0,2,0,2117.3
,2021-05-21,WIPRO,0,1,2,0,0,0,512.7
,2021-05-21,YESBANK,0,0,0,0,0,0,13.35
,2021-05-21,ZEEL,1,1,0,0,1,0,190.7
