SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-05-25,AARTIIND,1,0,0,3,0,0,1653.75
,2021-05-25,ABBOTINDIA,4,2,0,0,2,0,16131.4
,2021-05-25,ABCAPITAL,1,0,0,3,0,0,124.3
,2021-05-25,ABFRL,0,0,1,1,0,1,184.85
,2021-05-25,ACC,0,1,1,0,0,0,1961.2
,2021-05-25,ADANIENT,0,0,2,1,0,1,1282.75
,2021-05-25,ADANIGREEN,8,4,0,0,4,0,1314.25
,2021-05-25,ADANIPORTS,0,1,1,0,0,0,764.0
,2021-05-25,ADANITRANS,6,0,0,1,0,0,1450.2
,2021-05-25,AJANTPHARM,0,2,1,0,0,0,1969.05
,2021-05-25,ALKEM,0,0,1,2,0,1,2905.0
,2021-05-25,AMARAJABAT,0,0,1,3,0,1,733.6
,2021-05-25,AMBUJACEM,0,1,1,0,0,0,322.3
,2021-05-25,APLLTD,0,0,3,1,0,1,954.45
,2021-05-25,APOLLOHOSP,0,0,1,1,0,1,3199.65
,2021-05-25,APOLLOTYRE,3,3,0,0,3,0,219.0
,2021-05-25,ASHOKLEY,1,7,0,0,1,0,126.35
,2021-05-25,ASIANPAINT,1,3,0,0,1,0,2914.4
,2021-05-25,AUBANK,0,0,1,1,0,1,963.8
,2021-05-25,AUROPHARMA,1,0,0,1,0,0,1022.65
,2021-05-25,AXISBANK,0,0,1,1,0,1,731.55
,2021-05-25,BAJAJ-AUTO,7,2,0,0,2,0,4150.1
,2021-05-25,BAJAJFINSV,1,1,0,0,1,0,11375.85
,2021-05-25,BAJAJHLDNG,0,0,4,3,0,3,3560.1
,2021-05-25,BAJFINANCE,0,0,2,1,0,1,5618.65
,2021-05-25,BALKRISIND,1,2,0,0,1,0,2208.65
,2021-05-25,BANDHANBNK,0,0,1,2,0,1,294.1
,2021-05-25,BANKBARODA,0,3,1,0,0,0,80.85
,2021-05-25,BANKINDIA,0,0,0,1,0,0,77.0
,2021-05-25,BATAINDIA,3,7,0,0,3,0,1531.0
,2021-05-25,BBTC,1,3,0,0,1,0,1223.75
,2021-05-25,BEL,0,0,1,2,0,1,149.2
,2021-05-25,BERGEPAINT,3,10,0,0,3,0,820.05
,2021-05-25,BHARATFORG,1,2,0,0,1,0,658.2
,2021-05-25,BHARTIARTL,0,0,2,1,0,1,526.1
,2021-05-25,BHEL,2,1,0,0,1,0,74.5
,2021-05-25,BIOCON,1,0,0,7,0,0,381.55
,2021-05-25,BOSCHLTD,0,0,3,1,0,1,15030.3
,2021-05-25,BPCL,6,3,0,0,3,0,474.4
,2021-05-25,BRITANNIA,0,1,1,0,0,0,3439.5
,2021-05-25,CADILAHC,0,2,1,0,0,0,622.55
,2021-05-25,CANBK,0,0,1,1,0,1,150.45
,2021-05-25,CASTROLIND,3,3,0,0,3,0,132.65
,2021-05-25,CESC,0,1,1,0,0,0,682.15
,2021-05-25,CHOLAFIN,0,0,1,2,0,1,551.55
,2021-05-25,CIPLA,0,6,1,0,0,0,935.6
,2021-05-25,COALINDIA,2,1,0,0,1,0,147.45
,2021-05-25,COFORGE,0,1,2,0,0,0,3341.8
,2021-05-25,COLPAL,1,16,0,0,1,0,1709.6
,2021-05-25,CONCOR,2,1,0,0,1,0,668.1
,2021-05-25,COROMANDEL,4,4,0,0,4,0,845.15
,2021-05-25,CROMPTON,0,7,1,0,0,0,402.95
,2021-05-25,CUB,0,0,1,1,0,1,173.1
,2021-05-25,CUMMINSIND,1,0,0,1,0,0,808.55
,2021-05-25,DABUR,0,0,3,2,0,2,530.55
,2021-05-25,DALBHARAT,3,1,0,0,1,0,1859.2
,2021-05-25,DEEPAKNTR,2,1,0,0,1,0,1805.35
,2021-05-25,DHANI,0,1,1,0,0,0,175.8
,2021-05-25,DIVISLAB,0,3,1,0,0,0,4097.85
,2021-05-25,DIXON,0,0,1,2,0,1,3923.15
,2021-05-25,DLF,6,7,0,0,6,0,279.0
,2021-05-25,DMART,1,3,0,0,1,0,3103.85
,2021-05-25,DRREDDY,2,2,0,0,2,0,5311.2
,2021-05-25,EICHERMOT,2,2,0,0,2,0,2625.05
,2021-05-25,EMAMILTD,3,0,0,1,0,0,499.85
,2021-05-25,ENDURANCE,2,7,0,0,2,0,1426.35
,2021-05-25,ESCORTS,0,1,1,0,0,0,1150.8
,2021-05-25,EXIDEIND,2,3,0,0,2,0,190.45
,2021-05-25,FEDERALBNK,2,3,0,0,2,0,86.85
,2021-05-25,FORTIS,1,0,0,1,0,0,225.65
,2021-05-25,GAIL,2,2,0,0,2,0,155.1
,2021-05-25,GLENMARK,0,0,1,2,0,1,601.55
,2021-05-25,GMRINFRA,2,2,0,0,2,0,26.95
,2021-05-25,GODREJAGRO,0,3,1,0,0,0,552.15
,2021-05-25,GODREJCP,0,1,1,0,0,0,806.75
,2021-05-25,GODREJIND,0,1,2,0,0,0,553.75
,2021-05-25,GODREJPROP,3,7,0,0,3,0,1343.0
,2021-05-25,GRASIM,1,1,0,0,1,0,1374.9
,2021-05-25,GSPL,0,1,1,0,0,0,272.05
,2021-05-25,GUJGASLTD,2,2,0,0,2,0,515.25
,2021-05-25,HAL,2,3,0,0,2,0,1026.85
,2021-05-25,HAVELLS,0,0,3,3,0,3,995.1
,2021-05-25,HCLTECH,2,3,0,0,2,0,940.6
,2021-05-25,HDFC,3,3,0,0,3,0,2530.5
,2021-05-25,HDFCAMC,1,1,0,0,1,0,2824.95
,2021-05-25,HDFCBANK,0,0,1,1,0,1,1478.95
,2021-05-25,HDFCLIFE,1,0,0,1,0,0,659.15
,2021-05-25,HEROMOTOCO,0,2,1,0,0,0,2929.7
,2021-05-25,HINDALCO,2,1,0,0,1,0,391.2
,2021-05-25,HINDPETRO,1,6,0,0,1,0,288.15
,2021-05-25,HINDUNILVR,1,1,0,0,1,0,2344.05
,2021-05-25,HINDZINC,0,1,2,0,0,0,333.3
,2021-05-25,IBULHSGFIN,0,0,1,1,0,1,214.9
,2021-05-25,ICICIBANK,0,3,1,0,0,0,650.3
,2021-05-25,ICICIGI,0,0,2,2,0,2,1479.85
,2021-05-25,ICICIPRULI,2,0,0,1,0,0,531.15
,2021-05-25,IDEA,0,0,0,1,0,0,8.55
,2021-05-25,IDFCFIRSTB,3,3,0,0,3,0,58.95
,2021-05-25,IGL,2,2,0,0,2,0,508.35
,2021-05-25,INDHOTEL,3,7,0,0,3,0,135.15
,2021-05-25,INDIAMART,0,1,2,0,0,0,7655.1
,2021-05-25,INDIGO,3,0,0,1,0,0,1719.1
,2021-05-25,INDUSINDBK,0,0,1,1,0,1,993.9
,2021-05-25,INDUSTOWER,0,0,3,2,0,2,241.85
,2021-05-25,INFY,3,1,0,0,1,0,1361.6
,2021-05-25,IOC,2,2,0,0,2,0,110.3
,2021-05-25,IPCALAB,2,0,0,1,0,0,2213.35
,2021-05-25,IRCTC,3,3,0,0,3,0,1907.95
,2021-05-25,ISEC,0,0,1,1,0,1,572.3
,2021-05-25,ITC,3,3,0,0,3,0,210.9
,2021-05-25,JINDALSTEL,1,1,0,0,1,0,407.65
,2021-05-25,JSWENERGY,0,1,1,0,0,0,118.1
,2021-05-25,JSWSTEEL,1,1,0,0,1,0,700.8
,2021-05-25,JUBLFOOD,1,10,0,0,1,0,3073.95
,2021-05-25,KOTAKBANK,0,0,1,1,0,1,1750.5
,2021-05-25,L&TFH,0,0,2,2,0,2,88.25
,2021-05-25,LALPATHLAB,1,1,0,0,1,0,2773.05
,2021-05-25,LAURUSLABS,3,6,0,0,3,0,515.7
,2021-05-25,LICHSGFIN,3,0,0,1,0,0,451.9
,2021-05-25,LT,2,6,0,0,2,0,1450.95
,2021-05-25,LTI,1,2,0,0,1,0,3707.5
,2021-05-25,LTTS,0,1,4,0,0,0,2616.9
,2021-05-25,LUPIN,0,0,1,2,0,1,1211.05
,2021-05-25,M&M,4,6,0,0,4,0,811.25
,2021-05-25,M&MFIN,0,0,1,1,0,1,157.3
,2021-05-25,MANAPPURAM,1,0,0,1,0,0,159.6
,2021-05-25,MARICO,1,1,0,0,1,0,463.45
,2021-05-25,MARUTI,0,3,1,0,0,0,6911.8
,2021-05-25,MCDOWELL-N,0,3,1,0,0,0,588.3
,2021-05-25,MFSL,4,4,0,0,4,0,928.15
,2021-05-25,MGL,3,0,0,1,0,0,1138.65
,2021-05-25,MINDTREE,3,3,0,0,3,0,2171.8
,2021-05-25,MOTHERSUMI,0,0,2,1,0,1,240.5
,2021-05-25,MPHASIS,3,2,0,0,2,0,1880.4
,2021-05-25,MRF,0,0,1,1,0,1,82181.65
,2021-05-25,MUTHOOTFIN,1,1,0,0,1,0,1260.9
,2021-05-25,NAM-INDIA,1,1,0,0,1,0,348.6
,2021-05-25,NATCOPHARM,0,0,1,1,0,1,1051.85
,2021-05-25,NAUKRI,0,2,2,0,0,0,4346.3
,2021-05-25,NAVINFLUOR,1,1,0,0,1,0,3287.05
,2021-05-25,NESTLEIND,5,7,0,0,5,0,17516.1
,2021-05-25,NMDC,2,1,0,0,1,0,181.65
,2021-05-25,NTPC,3,3,0,0,3,0,113.3
