,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1349.9,1242.1,1260.5,2021-01-06,LH,1
1,ABBOTINDIA,15800.0,15800.0,15698.0,15746.0,2021-01-06,LH,2
2,ABCAPITAL,85.0,90.5,84.8,89.1,2021-01-06,LH,2
3,ABFRL,166.65,168.85,165.9,166.5,2021-01-06,HH,1
4,ACC,1617.2,1679.0,1615.65,1626.1,2021-01-06,HH,3
5,ADANIENT,477.0,500.65,477.0,491.15,2021-01-06,LH,2
6,ADANIGREEN,1079.9,1111.0,1053.05,1065.95,2021-01-06,HH,3
7,ADANIPORTS,485.0,504.95,482.55,503.85,2021-01-06,HH,1
8,ADANITRANS,438.9,459.8,431.0,434.25,2021-01-06,HH,1
9,AJANTPHARM,1643.1,1710.0,1635.0,1651.05,2021-01-06,HH,3
10,ALKEM,2930.0,3017.95,2914.85,2950.75,2021-01-06,LH,1
11,AMARAJABAT,928.0,993.75,918.5,925.05,2021-01-06,HH,3
12,AMBUJACEM,249.0,262.0,248.15,250.85,2021-01-06,HH,3
13,APLLTD,1035.0,1108.0,1034.0,1042.6,2021-01-06,HH,3
14,APOLLOHOSP,2405.5,2538.85,2395.0,2414.85,2021-01-06,HH,2
15,APOLLOTYRE,178.45,189.7,177.2,179.9,2021-01-06,HH,1
16,ASHOKLEY,95.7,106.75,95.7,99.1,2021-01-06,HH,1
17,ASIANPAINT,2759.0,2822.45,2750.0,2775.55,2021-01-06,HH,2
18,AUBANK,855.0,897.0,847.25,875.35,2021-01-06,HH,1
19,AUROPHARMA,923.7,983.6,914.05,927.75,2021-01-06,LH,1
20,AXISBANK,620.25,667.15,617.55,623.8,2021-01-06,LH,1
21,BAJAJ-AUTO,3446.0,3527.0,3446.0,3481.25,2021-01-06,HH,1
22,BAJAJFINSV,8930.0,8900.0,8840.0,8870.45,2021-01-06,LH,2
23,BAJAJHLDNG,3091.7,3137.0,3071.2,3119.15,2021-01-06,LH,2
24,BAJFINANCE,5310.2,5168.35,5250.0,5280.15,2021-01-06,LH,3
25,BALKRISIND,1646.0,1693.5,1630.0,1642.1,2021-01-06,HH,3
26,BANDHANBNK,402.0,409.25,396.0,400.2,2021-01-06,HH,1
27,BANKBARODA,61.8,67.7,61.6,64.5,2021-01-06,HH,1
28,BANKINDIA,49.0,52.45,48.8,50.15,2021-01-06,HH,1
29,BATAINDIA,1587.8,1681.95,1570.25,1573.9,2021-01-06,HH,3
30,BBTC,1296.0,1354.7,1296.0,1304.75,2021-01-06,HH,1
31,BEL,121.0,135.4,120.6,126.4,2021-01-06,HH,3
32,BERGEPAINT,759.5,794.35,755.5,767.05,2021-01-06,LH,1
33,BHARATFORG,527.65,559.0,524.25,538.1,2021-01-06,HH,3
34,BHARTIARTL,512.25,531.75,508.2,515.15,2021-01-06,HH,1
35,BHEL,36.15,40.65,36.0,38.7,2021-01-05,LH,1
36,BIOCON,466.0,469.25,463.35,465.75,2021-01-06,LH,1
37,BOSCHLTD,12813.0,13620.0,12780.0,12986.05,2021-01-06,HH,3
38,BPCL,381.1,396.95,380.4,381.95,2021-01-06,HH,1
39,BRITANNIA,3575.0,3602.0,3563.05,3567.8,2021-01-06,HH,1
40,CADILAHC,477.75,487.7,476.75,478.4,2021-01-06,LH,2
41,CANBK,128.9,137.3,128.0,133.3,2021-01-06,HH,3
42,CASTROLIND,123.3,127.3,121.8,122.0,2021-01-06,HH,2
43,CESC,617.0,639.0,615.25,620.65,2021-01-06,HH,3
44,CHOLAFIN,387.65,446.4,387.65,411.35,2021-01-06,HH,1
45,CIPLA,822.8,834.4,820.65,826.6,2021-01-06,LH,1
46,COALINDIA,135.4,137.3,135.05,135.35,2021-01-06,HH,1
47,COFORGE,2703.25,2909.55,2685.85,2722.25,2021-01-06,HH,3
48,COLPAL,1565.0,1615.0,1564.0,1578.45,2021-01-06,HH,3
49,CONCOR,400.45,444.9,399.3,403.4,2021-01-06,HH,1
50,COROMANDEL,813.9,826.75,811.0,813.65,2021-01-06,LH,1
51,CROMPTON,382.0,385.35,373.25,378.05,2021-01-06,HH,1
52,CUB,180.1,185.95,179.1,180.45,2021-01-06,HH,3
53,CUMMINSIND,575.5,623.7,572.0,581.35,2021-01-06,LH,1
54,DABUR,534.0,541.7,532.3,534.2,2021-01-06,LH,2
55,DALBHARAT,1083.9,1210.0,1061.0,1094.5,2021-01-06,HH,1
56,DEEPAKNTR,949.0,1041.7,946.95,987.85,2021-01-06,LH,1
57,DHANI,321.65,320.0,310.5,313.4,2021-01-06,HH,1
58,DIVISLAB,3839.0,3889.3,3817.85,3849.05,2021-01-06,HH,1
59,DIXON,13514.05,14874.95,13480.0,13621.9,2021-01-06,HH,3
60,DLF,232.85,244.4,232.5,238.35,2021-01-06,LH,1
61,DMART,2767.0,3100.0,2747.0,2789.1,2021-01-06,HH,3
62,DRREDDY,5217.25,5315.0,5200.0,5241.35,2021-01-06,LH,1
63,EICHERMOT,2531.0,2672.0,2515.8,2542.7,2021-01-06,LH,1
64,EMAMILTD,425.4,454.55,419.6,423.7,2021-01-06,HH,1
65,ENDURANCE,1356.5,1450.0,1330.8,1349.75,2021-01-06,HH,1
66,ESCORTS,1289.6,1325.1,1281.0,1287.8,2021-01-06,HH,3
67,EXIDEIND,191.7,198.25,190.5,191.35,2021-01-06,HH,1
68,FEDERALBNK,67.0,74.2,66.8,68.05,2021-01-06,HH,3
69,FORTIS,156.0,168.9,154.15,156.0,2021-01-06,HH,3
70,GAIL,123.9,136.0,122.55,123.65,2021-01-06,HH,3
71,GLENMARK,493.75,525.6,493.7,502.6,2021-01-06,HH,3
72,GMRINFRA,26.5,27.35,26.3,26.6,2021-01-06,LH,1
73,GODREJAGRO,543.0,543.5,537.0,538.3,2021-01-06,HH,1
74,GODREJCP,742.0,763.0,738.0,738.95,2021-01-06,LH,1
75,GODREJIND,424.35,427.25,423.0,428.9,2021-01-06,HH,1
76,GODREJPROP,1432.0,1472.85,1414.5,1427.25,2021-01-06,HH,1
77,GRASIM,924.5,989.5,920.25,933.4,2021-01-06,HH,3
