,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1313.5,1242.1,1260.5,2021-01-07,LH,2
1,ABBOTINDIA,15800.0,15700.0,15698.0,15746.0,2021-01-07,LH,3
2,ABCAPITAL,85.0,93.5,84.8,89.1,2021-01-07,HH,1
3,ABFRL,166.65,170.2,165.9,166.5,2021-01-07,HH,2
4,ACC,1617.2,1720.0,1615.65,1626.1,2021-01-07,HH,4
5,ADANIENT,477.0,523.95,477.0,491.15,2021-01-07,HH,1
6,ADANIGREEN,1079.9,1114.0,1053.05,1065.95,2021-01-07,HH,4
7,ADANIPORTS,485.0,520.9,482.55,503.85,2021-01-07,HH,2
8,ADANITRANS,438.9,462.3,431.0,434.25,2021-01-07,HH,2
9,AJANTPHARM,1643.1,1789.95,1635.0,1651.05,2021-01-07,HH,4
10,ALKEM,2930.0,3020.0,2914.85,2950.75,2021-01-07,HH,1
11,AMARAJABAT,928.0,997.0,918.5,925.05,2021-01-07,HH,4
12,AMBUJACEM,249.0,267.1,248.15,250.85,2021-01-07,HH,4
13,APLLTD,1035.0,1084.0,1034.0,1042.6,2021-01-07,LH,1
14,APOLLOHOSP,2405.5,2564.0,2395.0,2414.85,2021-01-07,HH,3
15,APOLLOTYRE,178.45,194.35,177.2,179.9,2021-01-07,HH,2
16,ASHOKLEY,95.7,111.8,95.7,99.1,2021-01-07,HH,2
17,ASIANPAINT,2759.0,2831.85,2750.0,2775.55,2021-01-07,HH,3
18,AUBANK,855.0,900.0,847.25,875.35,2021-01-07,HH,2
19,AUROPHARMA,923.7,977.55,914.05,927.75,2021-01-07,LH,2
20,AXISBANK,620.25,676.5,617.55,623.8,2021-01-07,HH,1
21,BAJAJ-AUTO,3446.0,3507.35,3446.0,3481.25,2021-01-07,LH,1
22,BAJAJFINSV,8930.0,9069.0,8840.0,8870.45,2021-01-07,HH,1
23,BAJAJHLDNG,3091.7,3140.0,3071.2,3119.15,2021-01-07,HH,1
24,BAJFINANCE,5310.2,5131.55,5250.0,5280.15,2021-01-07,LH,4
25,BALKRISIND,1646.0,1708.2,1630.0,1642.1,2021-01-07,HH,4
26,BANDHANBNK,402.0,411.0,396.0,400.2,2021-01-07,HH,2
27,BANKBARODA,61.8,67.0,61.6,64.5,2021-01-07,LH,1
28,BANKINDIA,49.0,52.15,48.8,50.15,2021-01-07,LH,1
29,BATAINDIA,1587.8,1674.9,1570.25,1573.9,2021-01-07,LH,1
30,BBTC,1296.0,1330.0,1296.0,1304.75,2021-01-07,LH,1
31,BEL,121.0,135.0,120.6,126.4,2021-01-07,LH,1
32,BERGEPAINT,759.5,797.9,755.5,767.05,2021-01-07,HH,1
33,BHARATFORG,527.65,603.1,524.25,538.1,2021-01-07,HH,4
34,BHARTIARTL,512.25,554.45,508.2,515.15,2021-01-07,HH,2
35,BHEL,36.15,40.15,36.0,38.7,2021-01-07,LH,2
36,BIOCON,466.0,464.1,463.35,465.75,2021-01-07,LH,2
37,BOSCHLTD,12813.0,13999.0,12780.0,12986.05,2021-01-07,HH,4
38,BPCL,381.1,395.0,380.4,381.95,2021-01-07,LH,1
39,BRITANNIA,3575.0,3567.95,3563.05,3567.8,2021-01-07,LH,1
40,CADILAHC,477.75,485.95,476.75,478.4,2021-01-07,LH,3
41,CANBK,128.9,135.0,128.0,133.3,2021-01-07,LH,1
42,CASTROLIND,123.3,128.65,121.8,122.0,2021-01-07,HH,3
43,CESC,617.0,636.0,615.25,620.65,2021-01-07,LH,1
44,CHOLAFIN,387.65,440.25,387.65,411.35,2021-01-07,LH,1
45,CIPLA,822.8,830.45,820.65,826.6,2021-01-07,LH,2
46,COALINDIA,135.4,137.5,135.05,135.35,2021-01-07,HH,2
47,COFORGE,2703.25,2850.0,2685.85,2722.25,2021-01-07,LH,1
48,COLPAL,1565.0,1615.0,1564.0,1578.45,2021-01-06,HH,3
49,CONCOR,400.45,442.0,399.3,403.4,2021-01-07,LH,1
50,COROMANDEL,813.9,825.9,811.0,813.65,2021-01-07,LH,2
51,CROMPTON,382.0,402.0,373.25,378.05,2021-01-07,HH,2
52,CUB,180.1,186.0,179.1,180.45,2021-01-07,HH,4
53,CUMMINSIND,575.5,646.3,572.0,581.35,2021-01-07,HH,1
54,DABUR,534.0,539.3,532.3,534.2,2021-01-07,LH,3
55,DALBHARAT,1083.9,1212.0,1061.0,1094.5,2021-01-07,HH,2
56,DEEPAKNTR,949.0,1072.5,946.95,987.85,2021-01-07,HH,1
57,DHANI,321.65,345.0,310.5,313.4,2021-01-07,HH,2
58,DIVISLAB,3839.0,3904.0,3817.85,3849.05,2021-01-07,HH,2
59,DIXON,13514.05,15950.0,13480.0,13621.9,2021-01-07,HH,4
60,DLF,232.85,249.3,232.5,238.35,2021-01-07,HH,1
61,DMART,2767.0,3008.0,2747.0,2789.1,2021-01-07,LH,1
62,DRREDDY,5217.25,5325.0,5200.0,5241.35,2021-01-07,HH,1
63,EICHERMOT,2531.0,2715.65,2515.8,2542.7,2021-01-07,HH,1
64,EMAMILTD,425.4,462.4,419.6,423.7,2021-01-07,HH,2
65,ENDURANCE,1356.5,1465.0,1330.8,1349.75,2021-01-07,HH,2
66,ESCORTS,1289.6,1329.7,1281.0,1287.8,2021-01-07,HH,4
67,EXIDEIND,191.7,200.0,190.5,191.35,2021-01-07,HH,2
68,FEDERALBNK,67.0,76.5,66.8,68.05,2021-01-07,HH,4
69,FORTIS,156.0,166.5,154.15,156.0,2021-01-07,LH,1
70,GAIL,123.9,135.8,122.55,123.65,2021-01-07,LH,1
71,GLENMARK,493.75,524.0,493.7,502.6,2021-01-07,LH,1
72,GMRINFRA,26.5,27.75,26.3,26.6,2021-01-07,HH,1
73,GODREJAGRO,543.0,545.0,537.0,538.3,2021-01-07,HH,2
74,GODREJCP,742.0,753.15,738.0,738.95,2021-01-07,LH,2
75,GODREJIND,424.35,430.6,423.0,428.9,2021-01-07,HH,2
76,GODREJPROP,1432.0,1527.9,1414.5,1427.25,2021-01-07,HH,2
77,GRASIM,924.5,1004.65,920.25,933.4,2021-01-07,HH,4
78,GSPL,222.0,217.5,217.75,218.5,2021-01-07,LH,2
79,GUJGASLTD,378.7,394.0,375.6,378.0,2021-01-07,LH,1
80,HAL,849.0,963.95,847.6,856.8,2021-01-07,HH,4
81,HAVELLS,919.8,977.95,904.75,909.9,2021-01-07,HH,3
82,HCLTECH,942.0,988.2,942.0,950.5,2021-01-07,LH,1
83,HDFC,2549.0,2709.35,2541.15,2568.75,2021-01-07,HH,3
84,HDFCAMC,2937.65,3122.9,2935.0,2998.05,2021-01-07,LH,1
85,HDFCBANK,1440.0,1432.6,1420.6,1425.05,2021-01-07,LH,1
86,HDFCLIFE,676.5,723.8,675.0,678.4,2021-01-07,HH,4
87,HEROMOTOCO,3115.0,3114.75,3093.0,3102.65,2021-01-07,LH,1
88,HINDALCO,239.0,275.4,237.6,238.35,2021-01-07,HH,2
