,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1352.0,1242.1,1260.5,2021-03-30,HH,1
1,ABBOTINDIA,15800.0,15267.8,15698.0,15746.0,2021-03-30,HH,4
2,ABCAPITAL,85.0,124.2,84.8,89.1,2021-03-30,LH,1
3,ABFRL,166.65,207.65,165.9,166.5,2021-03-30,LH,1
4,ACC,1617.2,1905.0,1615.65,1626.1,2021-03-30,HH,1
5,ADANIENT,477.0,1042.45,477.0,491.15,2021-03-30,HH,1
6,ADANIGREEN,1079.9,1230.0,1053.05,1065.95,2021-03-30,LH,3
7,ADANIPORTS,485.0,718.0,482.55,503.85,2021-03-30,HH,1
8,ADANITRANS,438.9,918.0,431.0,434.25,2021-03-30,HH,2
9,AJANTPHARM,1643.1,1884.55,1635.0,1651.05,2021-03-30,HH,1
10,ALKEM,2930.0,2755.8,2914.85,2950.75,2021-03-30,HH,3
11,AMARAJABAT,928.0,858.0,918.5,925.05,2021-03-30,LH,1
12,AMBUJACEM,249.0,303.5,248.15,250.85,2021-03-30,HH,1
13,APLLTD,1035.0,967.0,1034.0,1042.6,2021-03-30,HH,2
14,APOLLOHOSP,2405.5,2970.9,2395.0,2414.85,2021-03-30,HH,1
15,APOLLOTYRE,178.45,227.8,177.2,179.9,2021-03-30,HH,2
16,ASHOKLEY,95.7,115.75,95.7,99.1,2021-03-30,HH,2
17,ASIANPAINT,2759.0,2583.45,2750.0,2775.55,2021-03-30,HH,2
18,AUBANK,855.0,1354.4,847.25,875.35,2021-03-30,HH,1
19,AUROPHARMA,923.7,873.05,914.05,927.75,2021-03-30,HH,1
20,AXISBANK,620.25,713.3,617.55,623.8,2021-03-30,HH,1
21,BAJAJ-AUTO,3446.0,3674.75,3446.0,3481.25,2021-03-30,HH,2
22,BAJAJFINSV,8930.0,9645.0,8840.0,8870.45,2021-03-30,HH,2
23,BAJAJHLDNG,3091.7,3367.25,3071.2,3119.15,2021-03-30,HH,1
24,BAJFINANCE,5310.2,5260.0,5250.0,5280.15,2021-03-30,HH,1
25,BALKRISIND,1646.0,1670.0,1630.0,1642.1,2021-03-30,LH,1
26,BANDHANBNK,402.0,352.3,396.0,400.2,2021-03-30,LH,3
27,BANKBARODA,61.8,74.2,61.6,64.5,2021-03-30,HH,1
28,BANKINDIA,49.0,70.3,48.8,50.15,2021-03-30,LH,3
29,BATAINDIA,1587.8,1432.0,1570.25,1573.9,2021-03-30,LH,4
30,BBTC,1296.0,1128.0,1296.0,1304.75,2021-03-30,LH,4
31,BEL,121.0,126.95,120.6,126.4,2021-03-30,HH,2
32,BERGEPAINT,759.5,772.0,755.5,767.05,2021-03-30,HH,2
33,BHARATFORG,527.65,600.45,524.25,538.1,2021-03-30,HH,2
34,BHARTIARTL,512.25,527.9,508.2,515.15,2021-03-30,HH,2
35,BHEL,36.15,49.6,36.0,38.7,2021-03-30,HH,1
