,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1282.5,1242.1,1260.5,2021-03-08,LH,2
1,ABBOTINDIA,15800.0,14850.05,15698.0,15746.0,2021-03-08,LH,1
2,ABCAPITAL,85.0,133.0,84.8,89.1,2021-03-08,HH,1
3,ABFRL,166.65,223.6,165.9,166.5,2021-03-08,HH,9
4,ACC,1617.2,1853.4,1615.65,1626.1,2021-03-08,LH,1
5,ADANIENT,477.0,926.4,477.0,491.15,2021-03-08,LH,3
6,ADANIGREEN,1079.9,1185.0,1053.05,1065.95,2021-03-08,LH,1
7,ADANIPORTS,485.0,767.8,482.55,503.85,2021-03-08,HH,1
8,ADANITRANS,438.9,827.4,431.0,434.25,2021-03-08,LH,2
9,AJANTPHARM,1643.1,1769.95,1635.0,1651.05,2021-03-08,HH,2
10,ALKEM,2930.0,2803.95,2914.85,2950.75,2021-03-08,LH,4
11,AMARAJABAT,928.0,909.0,918.5,925.05,2021-03-08,LH,2
12,AMBUJACEM,249.0,291.0,248.15,250.85,2021-03-08,LH,1
13,APLLTD,1035.0,929.7,1034.0,1042.6,2021-03-08,LH,3
14,APOLLOHOSP,2405.5,2935.85,2395.0,2414.85,2021-03-08,LH,4
15,APOLLOTYRE,178.45,246.25,177.2,179.9,2021-03-08,LH,2
16,ASHOKLEY,95.7,127.95,95.7,99.1,2021-03-08,LH,3
17,ASIANPAINT,2759.0,2413.5,2750.0,2775.55,2021-03-08,LH,2
18,AUBANK,855.0,1290.0,847.25,875.35,2021-03-08,LH,1
19,AUROPHARMA,923.7,876.5,914.05,927.75,2021-03-08,HH,1
20,AXISBANK,620.25,752.5,617.55,623.8,2021-03-08,HH,1
21,BAJAJ-AUTO,3446.0,3848.0,3446.0,3481.25,2021-03-08,LH,3
22,BAJAJFINSV,8930.0,10045.65,8840.0,8870.45,2021-03-08,LH,3
23,BAJAJHLDNG,3091.7,3614.9,3071.2,3119.15,2021-03-08,LH,3
24,BAJFINANCE,5310.2,5493.95,5250.0,5280.15,2021-03-08,LH,3
25,BALKRISIND,1646.0,1615.85,1630.0,1642.1,2021-03-08,LH,3
26,BANDHANBNK,402.0,356.45,396.0,400.2,2021-03-08,HH,1
27,BANKBARODA,61.8,83.5,61.6,64.5,2021-03-08,LH,2
28,BANKINDIA,49.0,84.55,48.8,50.15,2021-03-08,HH,1
29,BATAINDIA,1587.8,1542.5,1570.25,1573.9,2021-03-08,LH,1
30,BBTC,1296.0,1218.0,1296.0,1304.75,2021-03-08,LH,2
31,BEL,121.0,150.7,120.6,126.4,2021-03-08,LH,2
32,BERGEPAINT,759.5,734.0,755.5,767.05,2021-03-08,LH,2
33,BHARATFORG,527.65,641.95,524.25,538.1,2021-03-08,HH,1
34,BHARTIARTL,512.25,535.45,508.2,515.15,2021-03-08,LH,3
35,BHEL,36.15,55.5,36.0,38.7,2021-03-08,LH,2
36,BIOCON,466.0,396.95,463.35,465.75,2021-03-08,LH,2
37,BOSCHLTD,12813.0,15125.0,12780.0,12986.05,2021-03-08,LH,3
38,BPCL,381.1,472.95,380.4,381.95,2021-03-08,LH,1
39,BRITANNIA,3575.0,3508.95,3563.05,3567.8,2021-03-08,HH,1
40,CADILAHC,477.75,451.5,476.75,478.4,2021-03-08,LH,2
41,CANBK,128.9,164.8,128.0,133.3,2021-03-08,LH,2
42,CASTROLIND,123.3,137.8,121.8,122.0,2021-03-08,LH,1
43,CESC,617.0,641.85,615.25,620.65,2021-03-08,LH,1
44,CHOLAFIN,387.65,539.3,387.65,411.35,2021-03-08,HH,1
45,CIPLA,822.8,819.0,820.65,826.6,2021-03-08,HH,1
46,COALINDIA,135.4,156.0,135.05,135.35,2021-03-08,HH,1
47,COFORGE,2703.25,2631.8,2685.85,2722.25,2021-03-08,LH,3
48,COLPAL,1565.0,1659.15,1564.0,1578.45,2021-03-08,HH,5
49,CONCOR,400.45,621.95,399.3,403.4,2021-03-08,LH,2
50,COROMANDEL,813.9,787.8,811.0,813.65,2021-03-08,LH,1
51,CROMPTON,382.0,417.65,373.25,378.05,2021-03-08,HH,2
52,CUB,180.1,178.7,179.1,180.45,2021-03-08,LH,2
53,CUMMINSIND,575.5,893.75,572.0,581.35,2021-03-08,LH,2
54,DABUR,534.0,530.95,532.3,534.2,2021-03-08,HH,5
