Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,174.500000,178.399994,166.250000,169.050003,161.511902,174512
2015-01-02,169.050003,174.000000,168.199997,171.550003,163.900406,105589
2015-01-05,170.100006,175.899994,165.000000,168.050003,160.556503,147888
2015-01-06,169.949997,169.949997,160.100006,162.000000,154.776260,133954
2015-01-07,161.600006,167.000000,158.000000,163.350006,156.066071,110292
2015-01-08,163.199997,167.800003,163.199997,164.600006,157.260315,45525
2015-01-09,165.250000,170.000000,161.649994,163.100006,155.827209,49902
2015-01-12,162.300003,164.850006,160.000000,160.449997,153.295395,41291
2015-01-13,161.399994,164.399994,159.000000,160.399994,153.247589,34706
2015-01-14,160.500000,162.000000,158.399994,159.500000,152.387726,19509
2015-01-15,158.500000,164.250000,158.500000,162.250000,155.015121,40271
2015-01-16,160.600006,166.600006,160.600006,163.500000,156.209381,49133
2015-01-19,163.000000,166.199997,163.000000,164.649994,157.308075,31482
2015-01-20,164.000000,167.000000,164.000000,165.850006,158.454590,47283
2015-01-21,165.600006,174.800003,165.600006,168.050003,160.556503,93270
2015-01-22,169.449997,169.500000,164.050003,166.399994,158.980072,28736
2015-01-23,164.699997,168.899994,164.699997,167.350006,159.887695,57229
2015-01-27,167.000000,169.000000,167.000000,168.000000,160.508698,24705
2015-01-28,168.149994,168.149994,166.000000,167.050003,159.601074,30679
2015-01-29,167.500000,172.000000,165.199997,170.300003,162.706131,84278
2015-01-30,170.000000,170.949997,166.500000,168.350006,160.843109,48690
2015-02-02,165.100006,170.000000,165.100006,167.600006,160.126541,31631
2015-02-03,166.050003,168.500000,165.000000,167.050003,159.601074,41945
2015-02-04,166.050003,185.000000,166.050003,176.199997,168.343063,654282
2015-02-05,177.899994,183.800003,173.000000,175.199997,167.387650,161242
2015-02-06,174.149994,180.899994,151.600006,168.000000,160.508698,177074
2015-02-09,174.800003,180.000000,171.100006,174.850006,167.053253,165625
2015-02-10,175.000000,182.899994,167.000000,171.699997,164.043716,160495
2015-02-11,173.800003,174.100006,168.750000,169.350006,161.798538,35416
2015-02-12,170.899994,171.300003,166.600006,167.899994,160.413162,32689
2015-02-13,169.350006,172.649994,169.050003,169.399994,161.846268,43806
2015-02-16,169.350006,193.500000,169.000000,189.000000,180.572296,509566
2015-02-18,194.899994,195.000000,176.850006,179.300003,171.304840,414558
2015-02-19,179.199997,185.000000,179.199997,181.550003,173.454498,91048
2015-02-20,182.000000,182.149994,177.100006,178.800003,170.827118,58944
2015-02-23,178.399994,182.000000,170.949997,172.100006,164.425888,45761
2015-02-24,170.000000,174.000000,165.100006,168.250000,160.747543,100615
2015-02-25,167.000000,172.699997,167.000000,170.600006,162.992767,43995
2015-02-26,171.899994,179.199997,171.100006,173.000000,165.285751,120569
2015-02-27,174.350006,176.199997,170.300003,174.350006,166.575562,46809
2015-02-28,null,null,null,null,null,null
2015-03-02,171.100006,174.000000,166.899994,168.899994,161.368576,68148
2015-03-03,170.000000,176.699997,168.550003,173.050003,165.333542,108483
2015-03-04,174.399994,178.000000,173.199997,174.399994,166.623337,104900
2015-03-05,175.000000,176.500000,173.300003,174.949997,167.148788,41097
2015-03-09,172.600006,176.600006,172.600006,174.949997,167.148788,39326
2015-03-10,175.000000,176.000000,171.050003,172.899994,165.190216,46435
2015-03-11,172.500000,175.300003,171.050003,172.699997,164.999146,69186
2015-03-12,171.850006,174.100006,171.750000,173.050003,165.333542,29808
2015-03-13,174.899994,174.899994,170.149994,171.399994,163.757111,32914
2015-03-16,171.000000,174.199997,168.250000,170.850006,163.231628,34169
2015-03-17,169.050003,175.699997,169.050003,170.949997,163.327164,70262
2015-03-18,170.500000,172.000000,166.000000,167.149994,159.696609,35880
2015-03-19,168.050003,170.899994,166.000000,166.550003,159.123398,37642
2015-03-20,166.050003,170.000000,164.500000,167.149994,159.696609,40185
2015-03-23,169.899994,169.899994,163.199997,164.600006,157.260315,25722
2015-03-24,163.000000,169.699997,163.000000,168.199997,160.699783,60797
2015-03-25,171.100006,173.399994,167.949997,171.250000,163.613770,42751
2015-03-26,169.000000,169.000000,158.600006,162.500000,155.253967,26588
2015-03-27,160.149994,166.449997,159.199997,164.449997,157.117020,127467
2015-03-30,168.199997,168.199997,165.050003,165.949997,158.550125,40233
2015-03-31,167.949997,169.100006,165.000000,166.750000,159.314438,14468
2015-04-01,165.050003,168.000000,162.199997,164.750000,157.403641,22444
2015-04-06,165.500000,171.899994,165.500000,168.550003,161.034164,25093
2015-04-07,169.500000,171.000000,165.000000,166.250000,158.836761,20819
2015-04-08,167.000000,171.199997,166.500000,169.399994,161.846268,24152
2015-04-09,174.649994,185.399994,169.500000,179.500000,171.495926,182772
2015-04-10,180.000000,180.000000,176.500000,179.000000,171.018188,31046
2015-04-13,180.000000,183.899994,178.000000,181.399994,173.311188,48683
2015-04-15,182.000000,193.500000,180.050003,187.600006,179.234726,223196
2015-04-16,189.000000,195.000000,187.100006,193.000000,184.393936,158619
2015-04-17,194.000000,209.699997,190.300003,194.699997,186.018143,683375
2015-04-20,195.000000,195.000000,175.000000,179.449997,171.448120,97069
2015-04-21,181.000000,185.899994,177.350006,180.899994,172.833466,50363
2015-04-22,180.199997,188.800003,178.000000,182.750000,174.600983,47345
2015-04-23,185.000000,186.000000,181.149994,181.949997,173.836670,28161
2015-04-24,183.000000,183.000000,175.149994,176.300003,168.438614,48166
2015-04-27,180.000000,180.000000,163.000000,169.600006,162.037384,91048
2015-04-28,174.199997,174.649994,165.050003,172.300003,164.616974,54246
2015-04-29,177.000000,179.399994,173.000000,178.550003,170.588257,32482
