Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,649.500000,660.500000,644.375000,647.924988,562.749634,374762
2015-01-02,649.950012,656.500000,646.000000,649.549988,564.161011,389032
2015-01-05,646.000000,653.549988,633.525024,635.825012,552.240356,177348
2015-01-06,635.500000,635.500000,593.299988,603.450012,524.121216,578544
2015-01-07,603.450012,610.950012,592.500000,596.075012,517.715820,337656
2015-01-08,599.000000,608.500000,597.549988,602.974976,523.708740,329618
2015-01-09,606.000000,634.750000,606.000000,630.525024,547.637024,482700
2015-01-12,632.500000,646.375000,619.075012,644.075012,559.405762,253392
2015-01-13,644.500000,672.000000,643.650024,665.674988,578.166321,664804
2015-01-14,671.950012,702.000000,668.849976,693.950012,602.724121,681598
2015-01-15,702.250000,704.400024,680.000000,682.500000,592.779480,256642
2015-01-16,687.000000,702.450012,682.500000,690.125000,599.402161,254082
2015-01-19,697.974976,710.000000,695.000000,707.349976,614.362671,572656
2015-01-20,710.000000,714.000000,670.000000,678.150024,589.001404,1167324
2015-01-21,685.000000,685.000000,660.025024,662.275024,575.213196,411906
2015-01-22,670.000000,674.500000,653.075012,657.625000,571.174561,309420
2015-01-23,665.000000,668.474976,653.900024,657.299988,572.633789,269192
2015-01-27,658.000000,660.000000,649.599976,652.950012,568.843933,404222
2015-01-28,652.950012,655.000000,643.299988,646.924988,563.595093,247932
2015-01-29,650.000000,669.500000,641.500000,652.625000,568.560974,694204
2015-01-30,655.000000,664.474976,652.049988,660.549988,575.465088,393414
2015-02-02,658.000000,672.750000,655.049988,665.299988,579.603333,442674
2015-02-03,664.950012,669.924988,624.049988,647.825012,564.379272,384284
2015-02-04,650.000000,662.500000,650.000000,660.099976,575.073059,267066
2015-02-05,662.500000,680.625000,659.174988,667.924988,581.890320,527762
2015-02-06,668.075012,688.250000,668.075012,679.349976,591.843384,560474
2015-02-09,674.325012,692.000000,672.500000,685.950012,597.593384,481946
2015-02-10,685.500000,690.000000,666.599976,682.224976,594.348267,224674
2015-02-11,680.000000,704.000000,680.000000,696.525024,606.806274,382460
2015-02-12,697.000000,720.000000,697.000000,714.450012,622.422424,491630
2015-02-13,716.750000,727.500000,715.250000,725.424988,631.983704,427432
2015-02-16,727.500000,744.500000,726.025024,741.525024,646.009766,512004
2015-02-18,741.525024,742.000000,720.950012,731.750000,637.493958,171410
2015-02-19,729.500000,750.000000,728.275024,740.849976,645.421936,297420
2015-02-20,742.500000,743.500000,717.500000,722.575012,629.500854,167810
2015-02-23,725.000000,738.500000,721.049988,723.750000,630.524353,208122
2015-02-24,744.500000,744.500000,724.174988,727.000000,633.355835,333654
2015-02-25,727.500000,735.000000,720.000000,722.174988,629.152283,176752
2015-02-26,724.500000,728.875000,702.674988,707.349976,616.236816,386446
2015-02-27,709.500000,732.049988,705.125000,723.099976,629.958069,109736
2015-02-28,null,null,null,null,null,null
2015-03-02,726.500000,742.000000,718.250000,730.325012,636.252502,176014
2015-03-03,733.025024,750.000000,730.075012,737.924988,642.873474,366054
2015-03-04,741.599976,745.099976,720.500000,728.299988,634.488220,242704
2015-03-05,730.099976,740.450012,728.349976,735.500000,640.760925,125040
2015-03-09,710.000000,715.000000,683.525024,704.150024,613.448975,850852
2015-03-10,706.349976,712.325012,695.500000,700.900024,610.617676,442700
2015-03-11,707.200012,710.799988,694.900024,701.150024,610.835510,202428
2015-03-12,699.525024,709.825012,697.299988,705.599976,614.712280,399286
2015-03-13,708.000000,708.000000,686.250000,691.474976,602.406677,301692
2015-03-16,689.000000,707.500000,681.849976,702.200012,611.750305,157504
2015-03-17,695.625000,712.500000,695.625000,707.775024,616.607178,197908
2015-03-18,709.500000,724.474976,708.974976,713.849976,621.899719,273036
2015-03-19,718.250000,719.900024,694.875000,702.924988,612.381775,170476
2015-03-20,704.500000,712.500000,694.424988,701.025024,610.726624,147028
2015-03-23,704.000000,705.549988,688.549988,693.250000,603.953125,87714
2015-03-24,693.250000,697.349976,655.000000,657.325012,572.655518,377300
2015-03-25,660.674988,674.549988,660.674988,670.400024,584.046509,214506
2015-03-26,671.000000,689.049988,665.000000,680.299988,592.671143,431744
2015-03-27,685.200012,694.950012,658.000000,668.049988,581.999146,690504
2015-03-30,674.500000,675.000000,648.000000,658.000000,573.243591,470616
2015-03-31,667.500000,667.500000,650.000000,651.825012,567.864075,483648
2015-04-01,655.000000,682.750000,645.000000,677.325012,590.079407,587534
2015-04-06,676.099976,734.700012,676.099976,726.174988,632.637085,768046
2015-04-07,729.500000,747.500000,715.349976,739.450012,644.202087,502954
2015-04-08,740.549988,767.500000,738.974976,759.724976,661.865479,524240
2015-04-09,764.400024,795.000000,764.400024,783.599976,682.664978,765644
2015-04-10,777.500000,786.900024,741.299988,764.724976,666.221313,543204
2015-04-13,765.099976,767.025024,740.099976,742.275024,646.663147,185238
2015-04-15,750.750000,750.750000,711.500000,714.775024,622.705383,324282
2015-04-16,712.000000,736.400024,690.000000,695.750000,606.131042,675826
2015-04-17,692.000000,692.000000,640.724976,646.099976,562.876404,1053858
2015-04-20,640.025024,643.000000,601.125000,607.025024,528.834595,731450
2015-04-21,605.000000,626.349976,595.000000,616.549988,537.132690,690902
2015-04-22,619.450012,637.500000,615.799988,621.500000,541.445190,451206
2015-04-23,624.000000,629.000000,605.500000,616.549988,537.132690,946936
2015-04-24,616.500000,625.000000,605.500000,608.724976,530.315735,366316
2015-04-27,613.500000,617.450012,575.299988,596.650024,519.796082,296466
2015-04-28,590.049988,597.500000,577.799988,585.375000,509.973297,444450
2015-04-29,588.299988,615.549988,585.500000,610.025024,531.448120,593204
2015-04-30,612.500000,615.000000,600.875000,609.650024,531.121643,353822
2015-05-04,615.000000,640.849976,610.500000,619.924988,540.073059,324476
2015-05-05,635.000000,653.500000,632.299988,646.099976,562.876404,298802
2015-05-06,646.099976,658.450012,625.000000,631.875000,550.483704,640028
2015-05-07,630.500000,651.650024,608.400024,623.724976,543.383606,352074
2015-05-08,631.000000,639.950012,620.500000,628.974976,547.957214,220422
2015-05-11,635.900024,645.250000,630.500000,635.500000,553.641663,178596
2015-05-12,637.500000,649.174988,630.825012,642.275024,559.544189,217276
2015-05-13,644.424988,659.924988,638.299988,641.200012,558.607605,389562
2015-05-14,645.000000,680.000000,643.525024,675.700012,588.663635,633990
2015-05-15,677.500000,704.000000,677.500000,697.400024,607.568542,606448
2015-05-18,698.700012,701.325012,678.900024,699.049988,609.005981,388592
2015-05-19,702.500000,712.450012,688.099976,691.650024,602.559143,283854
2015-05-20,697.500000,702.000000,693.775024,697.525024,607.677368,620076
2015-05-21,695.000000,709.000000,690.525024,701.900024,611.488831,269934
2015-05-22,699.700012,728.200012,696.674988,725.650024,632.179626,421612
2015-05-25,726.000000,733.000000,705.275024,715.349976,623.206421,151850
2015-05-26,717.500000,719.250000,701.025024,710.825012,619.264343,185210
2015-05-27,708.625000,726.950012,702.575012,724.474976,631.156006,309362
2015-05-28,723.375000,727.500000,705.049988,724.450012,631.134277,422222
2015-05-29,724.974976,738.000000,715.500000,724.349976,631.047241,228950
2015-06-01,720.049988,727.474976,702.525024,708.400024,617.151611,178412
2015-06-02,703.000000,725.000000,695.025024,704.700012,613.928223,342900
