Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,48.349998,49.400002,48.099998,48.900002,41.383499,439549
2015-01-02,48.750000,50.450001,48.750000,49.599998,41.975903,827093
2015-01-05,49.950001,51.099998,48.349998,49.400002,41.806644,1128750
2015-01-06,48.950001,49.599998,47.000000,47.400002,40.114071,644291
2015-01-07,48.000000,48.000000,47.000000,47.650002,40.325642,428785
2015-01-08,48.000000,48.799999,47.750000,48.200001,40.791096,516273
2015-01-09,48.500000,49.750000,48.099998,48.400002,40.960354,820654
2015-01-12,48.700001,52.900002,48.250000,51.599998,43.668480,3144558
2015-01-13,51.900002,51.900002,49.549999,50.049999,42.356731,762516
2015-01-14,50.500000,50.849998,47.900002,48.349998,40.918037,881387
2015-01-15,49.299999,49.299999,47.599998,48.200001,40.791096,652610
2015-01-16,48.000000,49.200001,45.700001,46.599998,39.437035,2636284
2015-01-19,46.599998,47.400002,46.450001,46.900002,39.690926,492877
2015-01-20,47.500000,47.750000,46.599998,46.849998,39.648609,492694
2015-01-21,46.799999,47.200001,44.599998,45.450001,38.463806,834106
2015-01-22,45.500000,47.450001,45.000000,46.150002,39.056210,1061739
2015-01-23,46.250000,47.000000,44.900002,45.500000,38.506119,420827
2015-01-27,45.500000,47.099998,44.599998,45.049999,38.125290,1047230
2015-01-28,45.099998,45.500000,44.349998,44.549999,37.702148,453652
2015-01-29,44.500000,44.849998,43.750000,44.049999,37.278999,613193
2015-01-30,44.950001,45.700001,43.849998,44.250000,37.448257,399063
2015-02-02,44.349998,44.650002,42.299999,43.200001,36.559658,734491
2015-02-03,44.000000,44.000000,42.799999,43.250000,36.601971,385429
2015-02-04,43.500000,44.099998,42.650002,43.299999,36.644283,495125
2015-02-05,43.500000,43.750000,42.000000,42.200001,35.713367,530947
2015-02-06,42.000000,42.450001,41.000000,41.200001,34.867077,429491
2015-02-09,41.599998,41.599998,40.099998,40.349998,34.147736,600918
2015-02-10,39.500000,41.200001,39.000000,40.650002,34.401623,356279
2015-02-11,40.799999,42.700001,40.500000,41.849998,35.417164,245354
2015-02-12,42.400002,44.049999,41.799999,43.549999,36.855854,777857
2015-02-13,43.950001,43.950001,42.299999,42.549999,36.009567,309455
2015-02-16,43.000000,43.099998,41.799999,41.950001,35.501797,347494
2015-02-18,41.500000,45.799999,41.500000,44.950001,38.040661,1817123
2015-02-19,45.099998,46.750000,44.200001,44.700001,37.829086,933096
2015-02-20,45.750000,48.150002,45.150002,47.450001,40.156384,2044265
2015-02-23,47.400002,47.799999,45.299999,45.599998,38.590744,511915
2015-02-24,45.500000,46.250000,44.150002,44.650002,37.786777,430662
2015-02-25,45.150002,45.900002,44.549999,44.900002,37.998344,397672
2015-02-26,44.900002,45.349998,43.400002,43.750000,37.025116,418232
2015-02-27,44.099998,45.700001,43.400002,45.150002,38.209919,826369
2015-02-28,null,null,null,null,null,null
2015-03-02,45.400002,45.500000,43.549999,44.099998,37.321320,430652
2015-03-03,44.000000,45.750000,43.950001,44.549999,37.702148,620581
2015-03-04,44.950001,45.000000,42.799999,43.049999,36.432713,470779
2015-03-05,43.250000,43.500000,41.900002,42.450001,35.924938,391350
2015-03-09,42.099998,43.150002,41.450001,41.849998,35.417164,392403
2015-03-10,42.450001,42.450001,41.200001,41.450001,35.078655,292156
2015-03-11,41.450001,42.400002,41.250000,41.900002,35.459484,418411
2015-03-12,42.400002,42.450001,41.950001,42.150002,35.671055,382212
2015-03-13,42.099998,42.349998,40.500000,40.849998,34.570877,346093
2015-03-16,40.200001,40.849998,39.650002,39.950001,33.809223,501905
2015-03-17,40.250000,40.650002,38.799999,39.500000,33.428391,401296
2015-03-18,39.700001,39.900002,38.599998,38.849998,32.878304,581441
2015-03-19,39.700001,40.700001,38.500000,38.849998,32.878304,394146
2015-03-20,38.950001,39.000000,36.400002,36.849998,31.185724,582371
2015-03-23,37.349998,38.900002,36.799999,38.500000,32.582100,495009
2015-03-24,38.150002,38.750000,37.099998,37.250000,31.524239,320309
2015-03-25,37.500000,37.799999,36.900002,37.200001,31.481926,310118
