Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,725,726,703.099976,712.75,712.75,123367
2021-03-02,715,725.25,707.549988,713.400024,713.400024,69848
2021-03-03,720.049988,736.900024,710.299988,714.950012,714.950012,267024
2021-03-04,709,720.700012,703,705.75,705.75,88228
2021-03-05,707.049988,715.299988,703.549988,710.099976,710.099976,109981
2021-03-08,715,722,706,709.599976,709.599976,65843
2021-03-09,713.150024,724.950012,710.049988,721.099976,721.099976,115065
2021-03-10,729,736,722.700012,728.900024,728.900024,89513
2021-03-12,741.900024,749.799988,730,745.849976,745.849976,168049
2021-03-15,750,769.849976,749,758.299988,758.299988,349267
2021-03-16,761,804.200012,758.299988,787.700012,787.700012,322755
2021-03-17,800,804.950012,771,783.700012,783.700012,195055
2021-03-18,786,825,761.200012,769.5,769.5,311282
2021-03-19,761.900024,763.900024,731.950012,744.450012,744.450012,677191
2021-03-22,744,758,717.5,747.450012,747.450012,110641
2021-03-23,750,778,732.049988,734.549988,734.549988,78329
