Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,213.699997,219.699997,212.199997,219.250000,144.856033,2304326
2015-01-02,219.350006,224.449997,219.350006,222.300003,146.871140,3270358
2015-01-05,222.500000,225.300003,218.100006,219.800003,145.219406,3512083
2015-01-06,217.949997,219.500000,206.750000,209.050003,138.117020,6095798
2015-01-07,209.000000,211.850006,204.149994,209.000000,138.083954,3410940
2015-01-08,211.300003,212.649994,205.550003,210.500000,139.075012,3956233
2015-01-09,213.899994,213.899994,206.600006,207.800003,137.291153,2842333
2015-01-12,207.050003,208.000000,204.250000,206.250000,136.267090,2641823
2015-01-13,207.000000,209.000000,203.300003,204.600006,135.176956,4640762
2015-01-14,202.000000,203.000000,185.850006,188.100006,124.275589,10865065
2015-01-15,188.500000,192.500000,186.500000,189.699997,125.332695,7275654
2015-01-16,191.600006,194.899994,190.000000,193.250000,127.678139,6323218
2015-01-19,195.000000,195.949997,192.050003,193.149994,127.612061,2577634
2015-01-20,193.500000,205.000000,192.600006,204.149994,134.879654,7450225
2015-01-21,205.399994,206.000000,196.550003,199.649994,131.906540,5341348
2015-01-22,203.800003,206.800003,198.600006,201.100006,132.864563,6966585
2015-01-23,203.500000,206.699997,200.399994,205.399994,135.705505,5078703
2015-01-27,204.800003,208.149994,201.800003,207.300003,136.960815,4559087
2015-01-28,206.250000,206.949997,198.449997,201.149994,132.897598,3755411
2015-01-29,199.500000,203.899994,196.399994,201.449997,133.095779,10159523
2015-01-30,203.000000,204.800003,196.449997,201.949997,133.426132,5627736
2015-02-02,199.500000,205.000000,197.550003,198.199997,130.948532,3557339
2015-02-03,201.000000,212.000000,198.199997,210.699997,139.207153,7921272
2015-02-04,212.050003,219.600006,210.699997,216.600006,143.105225,7754951
2015-02-05,215.000000,215.649994,206.550003,207.800003,137.291153,2866989
2015-02-06,207.500000,213.399994,206.550003,210.600006,139.141068,3334756
2015-02-09,208.500000,210.000000,198.600006,200.800003,132.666351,2464805
2015-02-10,200.550003,207.399994,199.550003,206.350006,136.333130,2110708
2015-02-11,206.000000,211.600006,202.000000,208.250000,137.588470,2673304
2015-02-12,208.899994,215.199997,204.600006,212.649994,140.495499,3097817
2015-02-13,213.250000,215.899994,211.000000,212.199997,140.198181,2306202
2015-02-16,215.050003,217.649994,210.649994,211.550003,139.768723,2958982
2015-02-18,210.000000,210.000000,203.750000,205.199997,135.573364,2482108
2015-02-19,204.949997,224.750000,203.300003,219.050003,144.723907,7692286
2015-02-20,221.899994,223.050003,215.350006,217.300003,143.567703,6158735
2015-02-23,218.500000,224.899994,217.850006,219.550003,145.054245,6338461
2015-02-24,219.449997,219.550003,210.500000,211.350006,139.636597,2852143
2015-02-25,212.550003,215.750000,209.000000,210.750000,139.240173,2562115
2015-02-26,214.050003,215.199997,207.000000,208.250000,137.588470,4487966
2015-02-27,210.699997,218.399994,210.600006,217.199997,143.501633,4081526
2015-02-28,null,null,null,null,null,null
2015-03-02,218.850006,219.899994,213.500000,218.199997,144.162323,3243963
2015-03-03,219.000000,222.850006,217.600006,222.050003,146.705978,2607810
2015-03-04,225.000000,225.000000,211.000000,212.399994,140.330322,3312882
2015-03-05,212.649994,215.500000,208.750000,210.149994,138.843781,3805233
2015-03-09,208.500000,208.500000,197.600006,199.100006,131.543152,3849212
2015-03-10,197.899994,199.500000,194.300003,197.600006,130.552139,3249275
2015-03-11,198.000000,198.550003,192.000000,192.699997,127.314758,2900359
2015-03-12,194.649994,202.500000,194.000000,200.600006,132.534195,4152207
2015-03-13,202.100006,203.500000,195.149994,195.899994,129.428955,3166012
2015-03-16,195.699997,195.699997,184.750000,185.500000,122.557785,5329301
2015-03-17,187.000000,194.800003,186.399994,192.899994,127.446892,6331648
2015-03-18,199.449997,202.000000,192.149994,193.949997,128.140610,6723848
2015-03-19,195.649994,197.850006,190.500000,191.500000,126.521912,3789625
2015-03-20,192.300003,193.500000,187.000000,187.850006,124.110413,5985299
2015-03-23,193.300003,194.000000,185.000000,190.949997,126.158546,4809495
2015-03-24,191.550003,195.500000,190.199997,193.850006,128.074554,3999910
2015-03-25,194.000000,197.500000,190.850006,196.800003,130.023575,2751114
2015-03-26,195.000000,195.850006,186.850006,188.300003,124.407722,3772877
2015-03-27,190.000000,192.399994,183.750000,188.399994,124.473778,4884993
2015-03-30,191.000000,191.500000,185.500000,189.149994,124.969299,2370764
2015-03-31,190.699997,196.000000,188.600006,189.500000,125.200546,5909964
2015-04-01,190.800003,191.899994,187.199997,190.149994,125.629990,2895471
2015-04-06,190.899994,192.399994,187.500000,191.500000,126.521912,2195394
2015-04-07,192.750000,198.800003,189.649994,197.750000,130.651230,5056071
2015-04-08,197.000000,197.399994,192.500000,193.600006,127.909370,3773503
2015-04-09,195.000000,196.000000,191.750000,194.649994,128.603088,3687672
2015-04-10,194.850006,203.500000,194.300003,202.350006,133.690399,5633668
2015-04-13,201.649994,202.350006,198.000000,200.550003,132.501175,2956701
2015-04-15,200.550003,209.399994,200.000000,206.250000,136.267090,4696238
2015-04-16,207.350006,207.800003,200.100006,204.100006,134.846619,4517705
2015-04-17,204.000000,212.899994,201.850006,211.250000,139.570526,5362972
2015-04-20,210.199997,211.000000,206.199997,207.899994,137.357224,4437336
2015-04-21,208.500000,217.000000,204.050003,211.100006,139.471420,6374704
2015-04-22,211.199997,211.850006,205.850006,211.000000,139.405334,4555727
2015-04-23,212.000000,216.000000,209.899994,211.500000,139.735718,4473008
2015-04-24,210.000000,212.800003,203.300003,204.899994,135.375168,3967076
2015-04-27,205.899994,211.000000,204.399994,210.000000,138.744659,4253266
2015-04-28,208.399994,214.250000,206.000000,211.899994,139.999969,4272604
2015-04-29,208.850006,209.050003,202.600006,207.050003,136.795670,6810716
2015-04-30,203.949997,211.399994,202.000000,209.850006,138.645584,6871842
2015-05-04,212.000000,215.550003,209.750000,212.399994,140.330322,4478102
2015-05-05,212.000000,228.399994,210.050003,226.699997,149.778183,9398916
2015-05-06,226.000000,229.399994,216.000000,220.149994,145.450668,6674219
2015-05-07,218.399994,224.000000,215.600006,218.149994,144.129288,4077485
2015-05-08,220.000000,221.800003,214.100006,217.949997,143.997147,2699329
2015-05-11,222.000000,233.399994,217.750000,230.300003,152.156647,7737382
