Date,Open,High,Low,Close,Adj Close,Volume
2016-07-21,667.000000,710.000000,666.000000,697.599976,645.050354,11824029
2016-07-22,700.000000,708.700012,696.200012,700.000000,647.269531,820402
2016-07-25,701.000000,701.000000,692.000000,693.049988,640.843018,260240
2016-07-26,694.900024,701.500000,690.000000,692.150024,640.010925,312995
2016-07-27,692.099976,697.650024,687.049988,689.900024,637.930359,168708
2016-07-28,691.599976,697.000000,677.849976,679.900024,628.683716,375033
2016-07-29,690.000000,700.000000,685.000000,691.799988,639.687195,726870
2016-08-01,694.849976,696.349976,682.599976,686.900024,635.156372,347573
2016-08-02,685.049988,690.000000,682.500000,683.650024,632.151184,268056
2016-08-03,685.000000,688.000000,677.700012,680.000000,628.776123,116318
2016-08-04,682.049988,684.000000,679.099976,681.049988,629.747009,134769
2016-08-05,681.950012,715.000000,681.500000,697.650024,645.096558,593783
2016-08-08,700.000000,708.000000,696.299988,700.900024,648.101746,347844
2016-08-09,703.200012,711.000000,696.299988,698.299988,645.697632,341932
2016-08-10,699.900024,700.950012,690.000000,690.250000,638.254028,84904
2016-08-11,691.000000,697.000000,682.500000,684.049988,632.521057,96842
2016-08-12,686.650024,691.099976,683.000000,685.200012,633.584290,74615
2016-08-16,685.200012,688.000000,681.299988,681.950012,630.579285,64845
2016-08-17,682.099976,691.500000,677.200012,678.950012,627.805298,90769
2016-08-18,679.799988,681.849976,674.000000,674.950012,624.106628,152898
2016-08-19,675.000000,679.900024,662.650024,664.599976,614.536255,222490
2016-08-22,665.950012,667.000000,655.000000,656.049988,606.630188,132422
2016-08-23,655.099976,661.900024,644.000000,645.950012,597.291138,221090
2016-08-24,646.000000,649.450012,638.349976,639.849976,591.650635,188676
2016-08-25,640.049988,664.799988,640.049988,653.900024,604.642334,283053
2016-08-26,655.049988,659.900024,646.599976,647.799988,599.001709,86564
2016-08-29,644.500000,647.450012,639.799988,640.900024,592.621582,66739
2016-08-30,644.000000,659.849976,641.500000,651.750000,602.654236,141778
2016-08-31,648.549988,660.000000,648.549988,652.900024,603.717590,182760
2016-09-01,654.000000,655.000000,644.049988,645.599976,596.967346,75558
