SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-04-13,ACC,0,0,1,1,0,1,1882.15
,2021-04-13,AUBANK,0,0,2,1,0,1,1080.8
,2021-04-13,AARTIIND,0,4,1,0,0,0,1370.3
,2021-04-13,ABBOTINDIA,0,1,1,0,0,0,14959.9
,2021-04-13,ADANIENT,0,0,1,1,0,1,1106.35
,2021-04-13,ADANIGREEN,0,0,3,1,0,1,1116.05
,2021-04-13,ADANIPORTS,0,0,1,1,0,1,731.05
,2021-04-13,ADANITRANS,0,0,1,1,0,1,899.25
,2021-04-13,ABCAPITAL,0,0,1,2,0,1,116.1
,2021-04-13,ABFRL,0,0,5,2,0,2,176.5
,2021-04-13,AJANTPHARM,1,0,0,3,0,0,1725.45
,2021-04-13,APLLTD,4,4,0,0,4,0,975.8
,2021-04-13,ALKEM,3,3,0,0,3,0,2751.75
,2021-04-13,AMARAJABAT,0,0,6,2,0,2,805.15
,2021-04-13,AMBUJACEM,0,0,1,1,0,1,302.3
,2021-04-13,APOLLOHOSP,0,3,1,0,0,0,2980.75
,2021-04-13,APOLLOTYRE,0,0,2,1,0,1,215.45
,2021-04-13,ASHOKLEY,0,0,1,2,0,1,115.3
,2021-04-13,ASIANPAINT,0,1,1,0,0,0,2570.7
,2021-04-13,AUROPHARMA,0,4,1,0,0,0,909.25
,2021-04-13,DMART,0,0,1,2,0,1,2832.7
,2021-04-13,AXISBANK,0,0,5,2,0,2,661.0
,2021-04-13,BAJAJ-AUTO,0,0,2,2,0,2,3602.45
,2021-04-13,BAJFINANCE,0,0,5,2,0,2,4728.75
,2021-04-13,BAJAJFINSV,1,0,0,2,0,0,9806.7
,2021-04-13,BAJAJHLDNG,0,0,1,1,0,1,3331.0
,2021-04-13,BALKRISIND,0,0,2,2,0,2,1673.85
,2021-04-13,BANDHANBNK,0,0,1,3,0,1,331.9
,2021-04-13,BANKBARODA,0,0,1,2,0,1,68.9
,2021-04-13,BANKINDIA,0,0,1,2,0,1,71.5
,2021-04-13,BATAINDIA,0,0,6,5,0,5,1313.0
,2021-04-13,BERGEPAINT,0,0,2,2,0,2,725.2
,2021-04-13,BEL,0,0,1,1,0,1,125.6
,2021-04-13,BHARATFORG,0,0,1,1,0,1,590.55
,2021-04-13,BHEL,0,0,1,2,0,1,46.55
,2021-04-13,BPCL,0,0,6,2,0,2,409.4
,2021-04-13,BHARTIARTL,0,3,1,0,0,0,536.15
,2021-04-13,BIOCON,0,0,1,1,0,1,406.95
,2021-04-13,BBTC,0,3,1,0,0,0,1214.15
,2021-04-13,BOSCHLTD,0,0,1,1,0,1,13887.95
,2021-04-13,BRITANNIA,4,4,0,0,4,0,3746.0
,2021-04-13,CESC,0,0,1,1,0,1,590.8
,2021-04-13,CADILAHC,3,4,0,0,3,0,489.95
,2021-04-13,CANBK,0,0,2,1,0,1,137.35
,2021-04-13,CASTROLIND,1,0,0,1,0,0,122.45
,2021-04-13,CHOLAFIN,0,0,1,2,0,1,532.45
,2021-04-13,CIPLA,3,4,0,0,3,0,885.2
,2021-04-13,CUB,0,2,1,0,0,0,162.45
,2021-04-13,COALINDIA,0,0,7,2,0,2,127.95
,2021-04-13,COFORGE,3,0,0,1,0,0,2890.5
,2021-04-13,COLPAL,0,3,1,0,0,0,1539.65
,2021-04-13,CONCOR,0,0,2,2,0,2,573.7
,2021-04-13,COROMANDEL,0,1,2,0,0,0,741.45
,2021-04-13,CROMPTON,0,0,1,2,0,1,367.85
,2021-04-13,CUMMINSIND,0,0,2,2,0,2,839.65
,2021-04-13,DLF,0,0,6,2,0,2,255.7
,2021-04-13,DABUR,0,3,1,0,0,0,560.25
,2021-04-13,DALBHARAT,0,0,4,2,0,2,1541.1
,2021-04-13,DEEPAKNTR,0,0,1,1,0,1,1587.1
,2021-04-13,DHANI,0,2,1,0,0,0,204.1
,2021-04-13,DIVISLAB,4,4,0,0,4,0,3718.45
,2021-04-13,DIXON,0,1,1,0,0,0,3520.8
,2021-04-13,LALPATHLAB,6,7,0,0,6,0,2947.95
,2021-04-13,DRREDDY,3,4,0,0,3,0,4777.3
,2021-04-13,EICHERMOT,0,0,3,2,0,2,2493.85
,2021-04-13,EMAMILTD,0,3,1,0,0,0,516.05
,2021-04-13,ENDURANCE,0,0,3,2,0,2,1298.8
,2021-04-13,ESCORTS,0,0,5,2,0,2,1234.1
,2021-04-13,EXIDEIND,0,0,1,2,0,1,179.45
,2021-04-13,FEDERALBNK,0,0,1,2,0,1,77.0
,2021-04-13,FORTIS,0,0,1,1,0,1,200.9
,2021-04-13,GAIL,0,0,1,1,0,1,138.9
,2021-04-13,GMRINFRA,0,0,2,2,0,2,24.25
,2021-04-13,GLENMARK,3,3,0,0,3,0,511.35
,2021-04-13,GODREJAGRO,0,0,2,1,0,1,507.0
,2021-04-13,GODREJCP,0,1,1,0,0,0,723.5
,2021-04-13,GODREJIND,0,0,2,1,0,1,516.0
,2021-04-13,GODREJPROP,0,0,6,2,0,2,1304.0
,2021-04-13,GRASIM,0,0,1,1,0,1,1392.2
,2021-04-13,GUJGASLTD,0,0,1,1,0,1,526.0
,2021-04-13,GSPL,0,0,2,1,0,1,256.0
,2021-04-13,HCLTECH,0,0,1,1,0,1,983.4
,2021-04-13,HDFCAMC,0,0,1,2,0,1,2873.0
,2021-04-13,HDFCBANK,0,0,2,2,0,2,1400.35
,2021-04-13,HDFCLIFE,3,3,0,0,3,0,706.1
,2021-04-13,HAVELLS,0,0,1,2,0,1,1023.75
,2021-04-13,HEROMOTOCO,0,0,6,5,0,5,2865.35
,2021-04-13,HINDALCO,0,0,1,1,0,1,348.7
,2021-04-13,HAL,0,0,6,1,0,1,970.85
,2021-04-13,HINDPETRO,0,0,1,1,0,1,231.55
,2021-04-13,HINDUNILVR,7,7,0,0,7,0,2454.4
,2021-04-13,HINDZINC,0,2,1,0,0,0,291.95
,2021-04-13,HDFC,0,0,2,2,0,2,2512.95
,2021-04-13,ICICIBANK,0,0,2,2,0,2,560.6
,2021-04-13,ICICIGI,0,0,1,2,0,1,1364.0
,2021-04-13,ICICIPRULI,0,0,1,1,0,1,458.9
,2021-04-13,ISEC,1,0,0,1,0,0,393.75
,2021-04-13,IDFCFIRSTB,0,0,6,3,0,3,54.05
,2021-04-13,ITC,0,0,3,2,0,2,208.7
,2021-04-13,IBULHSGFIN,0,0,6,5,0,5,171.85
,2021-04-13,INDIAMART,0,3,1,0,0,0,7946.4
,2021-04-13,INDHOTEL,0,0,6,1,0,1,104.85
,2021-04-13,IOC,0,0,1,6,0,1,88.8
,2021-04-13,IRCTC,0,0,5,2,0,2,1611.65
,2021-04-13,IGL,0,0,1,2,0,1,522.2
,2021-04-13,INDUSTOWER,0,0,1,1,0,1,245.05
,2021-04-13,INDUSINDBK,0,0,7,2,0,2,877.4
,2021-04-13,NAUKRI,0,2,1,0,0,0,4556.85
,2021-04-13,INFY,3,0,0,1,0,0,1397.15
,2021-04-13,INDIGO,0,1,1,0,0,0,1605.75
,2021-04-13,IPCALAB,3,1,0,0,1,0,2159.05
,2021-04-13,JSWENERGY,0,1,1,0,0,0,96.55
,2021-04-13,JSWSTEEL,0,8,1,0,0,0,630.35
,2021-04-13,JINDALSTEL,0,4,1,0,0,0,409.45
,2021-04-13,JUBLFOOD,0,0,2,2,0,2,2762.65
,2021-04-13,KOTAKBANK,0,0,1,5,0,1,1775.85
,2021-04-13,L&TFH,0,0,1,1,0,1,94.75
,2021-04-13,LTTS,0,0,1,1,0,1,2689.35
,2021-04-13,LICHSGFIN,0,0,2,2,0,2,394.15
,2021-04-13,LTI,0,0,1,1,0,1,4108.25
,2021-04-13,LT,0,0,2,2,0,2,1373.7
,2021-04-13,LAURUSLABS,4,4,0,0,4,0,439.8
,2021-04-13,LUPIN,3,3,0,0,3,0,1036.0
,2021-04-13,MRF,0,0,1,2,0,1,82671.6
,2021-04-13,MGL,0,0,2,2,0,2,1094.2
,2021-04-13,M&MFIN,0,0,3,2,0,2,176.7
,2021-04-13,M&M,2,0,0,5,0,0,811.25
,2021-04-13,MANAPPURAM,0,0,1,1,0,1,148.5
,2021-04-13,MARICO,4,1,0,0,1,0,421.3
,2021-04-13,MARUTI,0,0,5,5,0,5,6815.8
