SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-02-05,ACC,1,0,0,3,0,0,1723.0
,2021-02-05,AUBANK,1,1,0,0,1,0,981.9
,2021-02-05,AARTIIND,1,1,0,0,1,0,1190.45
,2021-02-05,ABBOTINDIA,0,0,4,4,0,4,14477.75
,2021-02-05,ADANIENT,1,0,0,3,0,0,595.35
,2021-02-05,ADANIGREEN,1,3,0,0,1,0,1077.15
,2021-02-05,ADANIPORTS,1,0,0,1,0,0,566.95
,2021-02-05,ADANITRANS,4,2,0,0,2,0,529.25
,2021-02-05,ABCAPITAL,1,1,0,0,1,0,90.15
,2021-02-05,ABFRL,0,0,2,2,0,2,166.75
,2021-02-05,AJANTPHARM,1,1,0,0,1,0,1814.4
,2021-02-05,APLLTD,1,1,0,0,1,0,932.7
,2021-02-05,ALKEM,0,0,1,3,0,1,2943.95
,2021-02-05,AMARAJABAT,0,0,3,3,0,3,940.6
,2021-02-05,AMBUJACEM,1,1,0,0,1,0,271.3
,2021-02-05,APOLLOHOSP,4,0,0,1,0,0,2738.6
,2021-02-05,APOLLOTYRE,4,0,0,1,0,0,241.6
,2021-02-05,ASHOKLEY,1,0,0,3,0,0,131.65
,2021-02-05,ASIANPAINT,0,0,3,4,0,3,2376.75
,2021-02-05,AUROPHARMA,0,0,1,1,0,1,942.85
,2021-02-05,DMART,2,1,0,0,1,0,2946.05
,2021-02-05,AXISBANK,1,1,0,0,1,0,719.6
,2021-02-05,BAJAJ-AUTO,4,0,0,1,0,0,4231.25
,2021-02-05,BAJFINANCE,1,0,0,1,0,0,5538.55
,2021-02-05,BAJAJFINSV,1,0,0,1,0,0,9722.2
,2021-02-05,BAJAJHLDNG,4,2,0,0,2,0,3457.7
,2021-02-05,BALKRISIND,1,0,0,3,0,0,1798.6
,2021-02-05,BANDHANBNK,1,1,0,0,1,0,329.55
,2021-02-05,BANKBARODA,1,1,0,0,1,0,82.5
,2021-02-05,BANKINDIA,1,1,0,0,1,0,59.55
,2021-02-05,BATAINDIA,1,0,0,3,0,0,1548.2
,2021-02-05,BERGEPAINT,0,0,2,3,0,2,730.15
,2021-02-05,BEL,1,0,0,3,0,0,140.2
,2021-02-05,BHARATFORG,1,1,0,0,1,0,617.9
,2021-02-05,BHEL,1,1,0,0,1,0,43.55
,2021-02-05,BPCL,1,1,0,0,1,0,415.0
,2021-02-05,BHARTIARTL,1,0,0,2,0,0,581.1
,2021-02-05,BIOCON,1,0,0,3,0,0,407.2
,2021-02-05,BBTC,1,1,0,0,1,0,1251.35
,2021-02-05,BOSCHLTD,1,4,0,0,1,0,16176.2
,2021-02-05,BRITANNIA,0,1,3,0,0,0,3541.65
,2021-02-05,CESC,0,1,2,0,0,0,609.0
,2021-02-05,CADILAHC,1,0,0,3,0,0,475.25
,2021-02-05,CANBK,1,1,0,0,1,0,160.85
,2021-02-05,CASTROLIND,1,1,0,0,1,0,129.6
,2021-02-05,CHOLAFIN,1,1,0,0,1,0,451.1
,2021-02-05,CIPLA,2,0,0,1,0,0,847.7
,2021-02-05,CUB,1,1,0,0,1,0,171.1
,2021-02-05,COALINDIA,1,1,0,0,1,0,140.85
,2021-02-05,COFORGE,1,0,0,4,0,0,2498.6
,2021-02-05,COLPAL,0,1,1,0,0,0,1589.75
,2021-02-05,CONCOR,2,1,0,0,1,0,466.85
,2021-02-05,COROMANDEL,1,0,0,2,0,0,754.95
,2021-02-05,CROMPTON,0,2,2,0,0,0,410.05
,2021-02-05,CUMMINSIND,2,2,0,0,2,0,787.0
,2021-02-05,DLF,1,1,0,0,1,0,305.3
,2021-02-05,DABUR,0,1,3,0,0,0,521.75
,2021-02-05,DALBHARAT,1,2,0,0,1,0,1240.05
,2021-02-05,DEEPAKNTR,1,1,0,0,1,0,1012.65
,2021-02-05,DHANI,1,1,0,0,1,0,343.0
,2021-02-05,DIVISLAB,1,0,0,4,0,0,3822.45
,2021-02-05,DIXON,1,2,0,0,1,0,16310.15
,2021-02-05,LALPATHLAB,2,0,0,4,0,0,2396.35
,2021-02-05,DRREDDY,0,0,3,4,0,3,4800.9
,2021-02-05,EICHERMOT,0,0,2,2,0,2,2932.15
,2021-02-05,EMAMILTD,4,2,0,0,2,0,502.7
,2021-02-05,ENDURANCE,2,2,0,0,2,0,1469.0
,2021-02-05,ESCORTS,1,0,0,3,0,0,1400.25
,2021-02-05,EXIDEIND,1,0,0,1,0,0,203.75
,2021-02-05,FEDERALBNK,1,1,0,0,1,0,83.2
,2021-02-05,FORTIS,0,0,1,2,0,1,167.5
,2021-02-05,GAIL,0,0,3,2,0,2,128.2
,2021-02-05,GMRINFRA,1,0,0,3,0,0,26.15
,2021-02-05,GLENMARK,1,0,0,3,0,0,503.2
,2021-02-05,GODREJAGRO,0,0,2,2,0,2,508.2
,2021-02-05,GODREJCP,0,1,2,0,0,0,749.15
,2021-02-05,GODREJIND,1,0,0,1,0,0,463.9
,2021-02-05,GODREJPROP,1,1,0,0,1,0,1397.15
,2021-02-05,GRASIM,4,2,0,0,2,0,1186.1
,2021-02-05,GUJGASLTD,1,1,0,0,1,0,379.85
,2021-02-05,GSPL,1,1,0,0,1,0,206.65
,2021-02-05,HCLTECH,0,0,3,3,0,3,946.15
,2021-02-05,HDFCAMC,0,0,3,3,0,3,2966.8
,2021-02-05,HDFCBANK,1,1,0,0,1,0,1597.6
,2021-02-05,HDFCLIFE,1,1,0,0,1,0,681.55
,2021-02-05,HAVELLS,0,0,1,1,0,1,1110.05
,2021-02-05,HEROMOTOCO,4,0,0,1,0,0,3429.2
,2021-02-05,HINDALCO,1,1,0,0,1,0,262.05
,2021-02-05,HAL,1,1,0,0,1,0,1013.35
,2021-02-05,HINDPETRO,1,0,0,2,0,0,225.05
,2021-02-05,HINDUNILVR,0,0,1,4,0,1,2269.55
,2021-02-05,HINDZINC,1,1,0,0,1,0,293.25
,2021-02-05,HDFC,1,1,0,0,1,0,2721.5
,2021-02-05,ICICIBANK,1,1,0,0,1,0,614.15
,2021-02-05,ICICIGI,1,0,0,3,0,0,1467.75
,2021-02-05,ICICIPRULI,0,0,3,2,0,2,472.35
,2021-02-05,ISEC,0,0,4,4,0,4,413.7
,2021-02-05,IDFCFIRSTB,1,0,0,1,0,0,48.3
,2021-02-05,ITC,1,0,0,2,0,0,234.35
,2021-02-05,IBULHSGFIN,1,0,0,3,0,0,215.3
,2021-02-05,INDIAMART,1,0,0,1,0,0,9780.9
,2021-02-05,INDHOTEL,0,0,3,1,0,1,119.3
,2021-02-05,IOC,1,1,0,0,1,0,102.4
,2021-02-05,IRCTC,2,1,0,0,1,0,1555.0
,2021-02-05,IGL,1,1,0,0,1,0,537.0
,2021-02-05,INDUSTOWER,1,1,0,0,1,0,254.05
,2021-02-05,INDUSINDBK,1,1,0,0,1,0,1025.1
,2021-02-05,NAUKRI,0,0,1,3,0,1,4817.65
,2021-02-05,INFY,0,1,3,0,0,0,1272.1
,2021-02-05,INDIGO,1,1,0,0,1,0,1680.85
,2021-02-05,IPCALAB,1,0,0,4,0,0,1932.1
,2021-02-05,JSWENERGY,0,0,2,2,0,2,70.8
,2021-02-05,JSWSTEEL,1,1,0,0,1,0,402.2
,2021-02-05,JINDALSTEL,1,0,0,3,0,0,299.2
,2021-02-05,JUBLFOOD,1,0,0,2,0,0,2750.25
,2021-02-05,KOTAKBANK,1,0,0,4,0,0,1982.7
,2021-02-05,L&TFH,1,0,0,3,0,0,90.5
,2021-02-05,LTTS,1,1,0,0,1,0,2727.65
,2021-02-05,LICHSGFIN,1,1,0,0,1,0,433.2
,2021-02-05,LTI,1,1,0,0,1,0,4124.65
,2021-02-05,LT,4,1,0,0,1,0,1516.5
,2021-02-05,LAURUSLABS,0,0,1,2,0,1,341.75
,2021-02-05,LUPIN,0,0,1,3,0,1,1069.85
,2021-02-05,MRF,0,1,2,0,0,0,90693.05
,2021-02-05,MGL,1,1,0,0,1,0,1083.0
,2021-02-05,M&MFIN,0,1,3,0,0,0,176.95
,2021-02-05,M&M,1,0,0,2,0,0,865.5
,2021-02-05,MANAPPURAM,1,1,0,0,1,0,176.9
,2021-02-05,MARICO,1,1,0,0,1,0,408.2
,2021-02-05,MARUTI,0,0,3,3,0,3,7494.15
,2021-02-05,MFSL,1,0,0,3,0,0,715.8
,2021-02-05,MINDTREE,0,0,2,3,0,2,1683.75
,2021-02-05,MOTHERSUMI,1,0,0,4,0,0,156.35
,2021-02-05,MPHASIS,0,0,3,3,0,3,1574.6
,2021-02-05,MUTHOOTFIN,0,0,4,4,0,4,1164.1
,2021-02-05,NATCOPHARM,1,1,0,0,1,0,911.15
,2021-02-05,NMDC,1,0,0,3,0,0,116.05
,2021-02-05,NTPC,1,1,0,0,1,0,99.5
,2021-02-05,NAVINFLUOR,0,1,1,0,0,0,2521.25
,2021-02-05,NESTLEIND,0,1,4,0,0,0,17115.75
,2021-02-05,NAM-INDIA,1,0,0,2,0,0,330.35
,2021-02-05,OBEROIRLTY,0,1,1,0,0,0,570.7
,2021-02-05,ONGC,1,1,0,0,1,0,97.65
,2021-02-05,OIL,1,1,0,0,1,0,117.05
,2021-02-05,PIIND,1,0,0,3,0,0,2246.5
,2021-02-05,PAGEIND,2,1,0,0,1,0,29400.95
,2021-02-05,PETRONET,1,1,0,0,1,0,243.75
,2021-02-05,PFIZER,0,0,4,3,0,3,4512.45
,2021-02-05,PIDILITIND,0,1,3,0,0,0,1728.75
,2021-02-05,PEL,1,1,0,0,1,0,1541.55
,2021-02-05,POLYCAB,1,1,0,0,1,0,1285.4
,2021-02-05,PFC,1,0,0,3,0,0,126.15
,2021-02-05,POWERGRID,1,0,0,3,0,0,207.1
,2021-02-05,PRESTIGE,1,1,0,0,1,0,281.1
,2021-02-05,PGHH,1,0,0,2,0,0,12356.65
,2021-02-05,PNB,1,1,0,0,1,0,40.15
,2021-02-05,RBLBANK,1,1,0,0,1,0,251.1
,2021-02-05,RECLTD,1,1,0,0,1,0,147.6
,2021-02-05,RELIANCE,0,1,2,0,0,0,1923.75
,2021-02-05,SBICARD,0,4,2,0,0,0,981.45
,2021-02-05,SBILIFE,1,0,0,1,0,0,864.2
,2021-02-05,SRF,1,1,0,0,1,0,5567.9
,2021-02-05,SANOFI,0,0,2,2,0,2,7839.3
,2021-02-05,SHREECEM,1,1,0,0,1,0,26722.85
,2021-02-05,SRTRANSFIN,2,1,0,0,1,0,1384.45
,2021-02-05,SIEMENS,1,0,0,3,0,0,1839.9
,2021-02-05,SBIN,1,1,0,0,1,0,393.1
,2021-02-05,SAIL,1,1,0,0,1,0,65.05
,2021-02-05,SUNPHARMA,1,1,0,0,1,0,634.75
,2021-02-05,SUNTV,1,0,0,3,0,0,553.3
,2021-02-05,SYNGENE,0,0,2,4,0,2,577.4
,2021-02-05,TVSMOTOR,4,2,0,0,2,0,628.3
