SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-03-12,ACC,0,2,1,0,0,0,1787.65
,2021-03-12,AUBANK,6,2,0,0,2,0,1255.45
,2021-03-12,AARTIIND,0,4,1,0,0,0,1283.5
,2021-03-12,ABBOTINDIA,0,2,1,0,0,0,14616.25
,2021-03-12,ADANIENT,0,5,1,0,0,0,894.1
,2021-03-12,ADANIGREEN,0,8,2,0,0,0,1160.6
,2021-03-12,ADANIPORTS,6,5,0,0,5,0,728.15
,2021-03-12,ADANITRANS,0,0,1,1,0,1,773.7
,2021-03-12,ABCAPITAL,6,6,0,0,6,0,131.3
,2021-03-12,ABFRL,3,3,0,0,3,0,218.65
,2021-03-12,AJANTPHARM,1,2,0,0,1,0,1833.2
,2021-03-12,APLLTD,0,0,0,1,0,0,939.9
,2021-03-12,ALKEM,0,2,1,0,0,0,2773.5
,2021-03-12,AMARAJABAT,0,0,1,1,0,1,893.25
,2021-03-12,AMBUJACEM,0,2,1,0,0,0,289.5
,2021-03-12,APOLLOHOSP,0,0,3,1,0,1,2976.35
,2021-03-12,APOLLOTYRE,0,0,1,1,0,1,239.25
,2021-03-12,ASHOKLEY,0,0,1,1,0,1,122.05
,2021-03-12,ASIANPAINT,1,2,0,0,1,0,2401.35
,2021-03-12,AUROPHARMA,0,0,4,1,0,1,848.25
,2021-03-12,DMART,0,1,1,0,0,0,3129.35
,2021-03-12,AXISBANK,1,2,0,0,1,0,750.6
,2021-03-12,BAJAJ-AUTO,0,0,5,4,0,4,3746.4
,2021-03-12,BAJFINANCE,1,1,0,0,1,0,5557.85
,2021-03-12,BAJAJFINSV,0,2,1,0,0,0,9934.1
,2021-03-12,BAJAJHLDNG,0,7,2,0,0,0,3618.5
,2021-03-12,BALKRISIND,0,2,1,0,0,0,1628.2
,2021-03-12,BANDHANBNK,0,2,1,0,0,0,349.2
,2021-03-12,BANKBARODA,0,0,3,2,0,2,77.35
,2021-03-12,BANKINDIA,0,0,3,2,0,2,75.85
,2021-03-12,BATAINDIA,0,2,1,0,0,0,1505.7
,2021-03-12,BERGEPAINT,1,2,0,0,1,0,717.25
,2021-03-12,BEL,0,2,1,0,0,0,140.05
,2021-03-12,BHARATFORG,0,0,1,1,0,1,616.6
,2021-03-12,BHEL,4,2,0,0,2,0,53.4
,2021-03-12,BPCL,0,0,1,1,0,1,457.55
,2021-03-12,BHARTIARTL,0,0,5,4,0,4,524.2
,2021-03-12,BIOCON,0,0,1,1,0,1,400.2
,2021-03-12,BBTC,0,2,1,0,0,0,1188.7
,2021-03-12,BOSCHLTD,0,0,5,1,0,1,14893.2
,2021-03-12,BRITANNIA,0,2,1,0,0,0,3434.25
,2021-03-12,CESC,0,2,1,0,0,0,625.9
,2021-03-12,CADILAHC,0,2,1,0,0,0,442.5
,2021-03-12,CANBK,0,2,1,0,0,0,157.0
,2021-03-12,CASTROLIND,0,0,1,1,0,1,129.85
,2021-03-12,CHOLAFIN,0,6,1,0,0,0,531.8
,2021-03-12,CIPLA,1,2,0,0,1,0,805.95
,2021-03-12,CUB,0,2,1,0,0,0,172.2
,2021-03-12,COALINDIA,0,0,2,1,0,1,150.5
,2021-03-12,COFORGE,2,2,0,0,2,0,2722.1
,2021-03-12,COLPAL,2,2,0,0,2,0,1621.95
,2021-03-12,CONCOR,0,6,1,0,0,0,577.15
,2021-03-12,COROMANDEL,0,0,1,1,0,1,772.65
,2021-03-12,CROMPTON,2,2,0,0,2,0,410.25
,2021-03-12,CUMMINSIND,3,3,0,0,3,0,883.9
,2021-03-12,DLF,0,2,1,0,0,0,308.5
,2021-03-12,DABUR,2,2,0,0,2,0,523.45
,2021-03-12,DALBHARAT,0,2,2,0,0,0,1474.6
,2021-03-12,DEEPAKNTR,0,6,1,0,0,0,1573.95
,2021-03-12,DHANI,0,0,1,3,0,1,278.75
,2021-03-12,DIVISLAB,0,2,1,0,0,0,3512.05
,2021-03-12,DIXON,1,7,0,0,1,0,20646.65
,2021-03-12,LALPATHLAB,1,2,0,0,1,0,2340.2
,2021-03-12,DRREDDY,0,2,4,0,0,0,4426.5
,2021-03-12,EICHERMOT,2,2,0,0,2,0,2637.5
,2021-03-12,EMAMILTD,1,1,0,0,1,0,487.35
,2021-03-12,ENDURANCE,0,2,1,0,0,0,1407.8
,2021-03-12,ESCORTS,2,2,0,0,2,0,1380.65
,2021-03-12,EXIDEIND,0,0,1,1,0,1,201.45
,2021-03-12,FEDERALBNK,0,2,1,0,0,0,85.25
,2021-03-12,FORTIS,0,2,1,0,0,0,180.05
,2021-03-12,GAIL,1,5,0,0,1,0,146.85
,2021-03-12,GMRINFRA,0,2,1,0,0,0,27.35
,2021-03-12,GLENMARK,1,2,0,0,1,0,478.75
,2021-03-12,GODREJAGRO,0,2,1,0,0,0,485.3
,2021-03-12,GODREJCP,0,1,7,0,0,0,686.4
,2021-03-12,GODREJIND,3,2,0,0,2,0,486.6
,2021-03-12,GODREJPROP,0,0,1,1,0,1,1450.05
,2021-03-12,GRASIM,9,2,0,0,2,0,1379.5
,2021-03-12,GUJGASLTD,0,6,1,0,0,0,518.5
,2021-03-12,GSPL,0,6,1,0,0,0,277.95
,2021-03-12,HCLTECH,2,2,0,0,2,0,979.25
,2021-03-12,HDFCAMC,2,2,0,0,2,0,3063.2
,2021-03-12,HDFCBANK,1,0,0,1,0,0,1551.95
,2021-03-12,HDFCLIFE,1,6,0,0,1,0,710.8
,2021-03-12,HAVELLS,0,0,3,1,0,1,1103.1
,2021-03-12,HEROMOTOCO,0,2,1,0,0,0,3350.55
,2021-03-12,HINDALCO,0,0,1,1,0,1,330.2
,2021-03-12,HAL,0,6,1,0,0,0,1061.25
,2021-03-12,HINDPETRO,0,0,2,1,0,1,241.35
,2021-03-12,HINDUNILVR,2,2,0,0,2,0,2204.75
,2021-03-12,HINDZINC,0,0,1,1,0,1,301.95
,2021-03-12,HDFC,1,0,0,1,0,0,2568.0
,2021-03-12,ICICIBANK,1,2,0,0,1,0,612.85
,2021-03-12,ICICIGI,1,2,0,0,1,0,1471.2
,2021-03-12,ICICIPRULI,0,0,1,1,0,1,461.8
,2021-03-12,ISEC,2,0,0,1,0,0,404.6
,2021-03-12,IDFCFIRSTB,0,5,1,0,0,0,66.95
,2021-03-12,ITC,0,0,1,1,0,1,205.2
,2021-03-12,IBULHSGFIN,0,2,1,0,0,0,224.05
,2021-03-12,INDIAMART,0,0,2,2,0,2,8488.7
,2021-03-12,INDHOTEL,0,2,1,0,0,0,125.1
,2021-03-12,IOC,3,0,0,1,0,0,101.3
,2021-03-12,IRCTC,3,2,0,0,2,0,1987.35
,2021-03-12,IGL,0,2,3,0,0,0,508.95
,2021-03-12,INDUSTOWER,0,6,2,0,0,0,252.65
,2021-03-12,INDUSINDBK,0,0,2,1,0,1,1022.65
,2021-03-12,NAUKRI,0,0,3,1,0,1,4803.6
,2021-03-12,INFY,2,2,0,0,2,0,1374.85
,2021-03-12,INDIGO,0,2,1,0,0,0,1663.95
,2021-03-12,IPCALAB,0,2,1,0,0,0,1952.65
,2021-03-12,JSWENERGY,0,2,1,0,0,0,85.6
,2021-03-12,JSWSTEEL,0,3,1,0,0,0,418.75
,2021-03-12,JINDALSTEL,0,0,1,2,0,1,317.65
,2021-03-12,JUBLFOOD,0,0,2,1,0,1,2971.85
,2021-03-12,KOTAKBANK,1,2,0,0,1,0,1935.15
,2021-03-12,L&TFH,0,0,1,1,0,1,105.3
,2021-03-12,LTTS,2,2,0,0,2,0,2741.75
,2021-03-12,LICHSGFIN,0,0,1,1,0,1,429.95
,2021-03-12,LTI,2,2,0,0,2,0,4016.05
,2021-03-12,LT,1,2,0,0,1,0,1514.0
,2021-03-12,LAURUSLABS,0,0,1,1,0,1,363.15
,2021-03-12,LUPIN,0,2,1,0,0,0,1049.5
,2021-03-12,MRF,0,2,1,0,0,0,88775.35
,2021-03-12,MGL,0,2,1,0,0,0,1208.1
,2021-03-12,M&MFIN,0,0,3,1,0,1,208.9
,2021-03-12,M&M,1,2,0,0,1,0,855.8
,2021-03-12,MANAPPURAM,0,0,3,1,0,1,164.3
,2021-03-12,MARICO,0,0,2,1,0,1,393.9
,2021-03-12,MARUTI,1,2,0,0,1,0,7096.2
,2021-03-12,MFSL,1,2,0,0,1,0,892.8
,2021-03-12,MINDTREE,2,2,0,0,2,0,1871.85
,2021-03-12,MOTHERSUMI,0,0,1,1,0,1,213.6
,2021-03-12,MPHASIS,0,0,2,1,0,1,1617.1
,2021-03-12,MUTHOOTFIN,0,0,3,1,0,1,1278.25
,2021-03-12,NATCOPHARM,2,3,0,0,2,0,825.1
,2021-03-12,NMDC,3,5,0,0,3,0,134.1
,2021-03-12,NTPC,0,6,1,0,0,0,109.1
,2021-03-12,NAVINFLUOR,0,2,1,0,0,0,2666.95
,2021-03-12,NESTLEIND,2,2,0,0,2,0,16722.45
,2021-03-12,NAM-INDIA,0,2,1,0,0,0,346.6
,2021-03-12,OBEROIRLTY,0,0,3,3,0,3,558.6
,2021-03-12,ONGC,1,3,0,0,1,0,115.05
,2021-03-12,OIL,4,6,0,0,4,0,131.9
