SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-03-05,ACC,5,1,0,0,1,0,1824.45
,2021-03-05,AUBANK,5,1,0,0,1,0,1260.7
,2021-03-05,AARTIIND,1,3,0,0,1,0,1257.7
,2021-03-05,ABBOTINDIA,1,1,0,0,1,0,14754.8
,2021-03-05,ADANIENT,5,4,0,0,4,0,909.9
,2021-03-05,ADANIGREEN,0,7,1,0,0,0,1172.75
,2021-03-05,ADANIPORTS,5,4,0,0,4,0,748.95
,2021-03-05,ADANITRANS,1,6,0,0,1,0,813.65
,2021-03-05,ABCAPITAL,5,5,0,0,5,0,124.35
,2021-03-05,ABFRL,2,2,0,0,2,0,216.95
,2021-03-05,AJANTPHARM,0,1,1,0,0,0,1752.7
,2021-03-05,APLLTD,1,1,0,0,1,0,917.0
,2021-03-05,ALKEM,1,1,0,0,1,0,2783.35
,2021-03-05,AMARAJABAT,1,2,0,0,1,0,892.6
,2021-03-05,AMBUJACEM,1,1,0,0,1,0,284.8
,2021-03-05,APOLLOHOSP,0,4,2,0,0,0,2879.5
,2021-03-05,APOLLOTYRE,1,1,0,0,1,0,242.75
,2021-03-05,ASHOKLEY,1,1,0,0,1,0,126.2
,2021-03-05,ASIANPAINT,0,1,3,0,0,0,2387.1
,2021-03-05,AUROPHARMA,0,1,3,0,0,0,862.8
,2021-03-05,DMART,1,0,0,2,0,0,3286.1
,2021-03-05,AXISBANK,0,1,2,0,0,0,730.75
,2021-03-05,BAJAJ-AUTO,0,0,4,3,0,3,3852.85
,2021-03-05,BAJFINANCE,0,0,2,2,0,2,5444.9
,2021-03-05,BAJAJFINSV,1,1,0,0,1,0,9958.1
,2021-03-05,BAJAJHLDNG,0,6,1,0,0,0,3591.35
,2021-03-05,BALKRISIND,1,1,0,0,1,0,1601.1
,2021-03-05,BANDHANBNK,1,1,0,0,1,0,346.35
,2021-03-05,BANKBARODA,0,0,2,1,0,1,80.65
,2021-03-05,BANKINDIA,0,0,2,1,0,1,76.9
,2021-03-05,BATAINDIA,1,1,0,0,1,0,1527.35
,2021-03-05,BERGEPAINT,0,1,3,0,0,0,729.55
,2021-03-05,BEL,1,1,0,0,1,0,147.0
,2021-03-05,BHARATFORG,1,1,0,0,1,0,617.7
,2021-03-05,BHEL,3,1,0,0,1,0,52.45
,2021-03-05,BPCL,5,2,0,0,2,0,461.8
,2021-03-05,BHARTIARTL,0,0,4,3,0,3,532.8
,2021-03-05,BIOCON,1,1,0,0,1,0,394.6
,2021-03-05,BBTC,1,1,0,0,1,0,1202.0
,2021-03-05,BOSCHLTD,0,1,4,0,0,0,14905.0
,2021-03-05,BRITANNIA,1,1,0,0,1,0,3491.75
,2021-03-05,CESC,1,1,0,0,1,0,631.1
,2021-03-05,CADILAHC,1,1,0,0,1,0,442.25
,2021-03-05,CANBK,1,1,0,0,1,0,159.6
,2021-03-05,CASTROLIND,1,1,0,0,1,0,135.3
,2021-03-05,CHOLAFIN,5,5,0,0,5,0,526.8
,2021-03-05,CIPLA,0,1,4,0,0,0,805.15
,2021-03-05,CUB,1,1,0,0,1,0,173.4
,2021-03-05,COALINDIA,0,2,1,0,0,0,151.1
,2021-03-05,COFORGE,1,1,0,0,1,0,2585.65
,2021-03-05,COLPAL,1,1,0,0,1,0,1633.9
,2021-03-05,CONCOR,6,5,0,0,5,0,591.4
,2021-03-05,COROMANDEL,1,1,0,0,1,0,785.35
,2021-03-05,CROMPTON,1,1,0,0,1,0,404.3
,2021-03-05,CUMMINSIND,2,2,0,0,2,0,853.7
,2021-03-05,DLF,1,1,0,0,1,0,318.1
,2021-03-05,DABUR,1,1,0,0,1,0,524.4
,2021-03-05,DALBHARAT,0,1,1,0,0,0,1474.95
,2021-03-05,DEEPAKNTR,5,5,0,0,5,0,1581.8
,2021-03-05,DHANI,1,0,0,2,0,0,322.05
,2021-03-05,DIVISLAB,1,1,0,0,1,0,3496.9
,2021-03-05,DIXON,0,6,1,0,0,0,19130.9
,2021-03-05,LALPATHLAB,0,1,2,0,0,0,2303.9
