SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-01-20,AARTIIND,1,0,0,1,0,0,1211.95
,2021-01-20,ABBOTINDIA,0,0,12,4,0,4,14397.2
,2021-01-20,ABCAPITAL,0,0,3,1,0,1,90.75
,2021-01-20,ABFRL,0,2,4,0,0,0,173.55
,2021-01-20,ACC,0,0,6,1,0,1,1710.05
,2021-01-20,ADANIENT,2,2,0,0,2,0,546.75
,2021-01-20,ADANIGREEN,2,2,0,0,2,0,1020.15
,2021-01-20,ADANIPORTS,2,2,0,0,2,0,558.6
,2021-01-20,ADANITRANS,1,2,0,0,1,0,455.2
,2021-01-20,AJANTPHARM,0,2,1,0,0,0,1778.75
,2021-01-20,ALKEM,1,2,0,0,1,0,3083.25
,2021-01-20,AMARAJABAT,1,2,0,0,1,0,978.6
,2021-01-20,AMBUJACEM,1,2,0,0,1,0,262.1
,2021-01-20,APLLTD,0,0,2,3,0,2,980.05
,2021-01-20,APOLLOHOSP,4,5,0,0,4,0,2675.8
,2021-01-20,APOLLOTYRE,2,2,0,0,2,0,201.9
,2021-01-20,ASHOKLEY,2,2,0,0,2,0,121.7
,2021-01-20,ASIANPAINT,2,2,0,0,2,0,2697.25
,2021-01-20,AUBANK,1,0,0,1,0,0,920.35
,2021-01-20,AUROPHARMA,1,2,0,0,1,0,930.0
,2021-01-20,AXISBANK,1,2,0,0,1,0,675.75
,2021-01-20,BAJAJ-AUTO,2,2,0,0,2,0,3643.95
,2021-01-20,BAJAJFINSV,2,2,0,0,2,0,8938.25
,2021-01-20,BAJAJHLDNG,2,2,0,0,2,0,3247.2
,2021-01-20,BAJFINANCE,2,2,0,0,2,0,4981.95
,2021-01-20,BALKRISIND,2,2,0,0,2,0,1700.1
,2021-01-20,BANDHANBNK,1,1,0,0,1,0,359.8
,2021-01-20,BANKBARODA,1,2,0,0,1,0,79.45
,2021-01-20,BANKINDIA,1,2,0,0,1,0,53.85
,2021-01-20,BATAINDIA,2,2,0,0,2,0,1631.45
,2021-01-20,BBTC,1,2,0,0,1,0,1267.55
,2021-01-20,BEL,2,2,0,0,2,0,135.5
,2021-01-20,BERGEPAINT,2,2,0,0,2,0,794.15
,2021-01-20,BHARATFORG,1,2,0,0,1,0,621.55
,2021-01-20,BHARTIARTL,1,2,0,0,1,0,596.15
,2021-01-20,BHEL,2,2,0,0,2,0,40.5
,2021-01-20,BIOCON,0,0,6,1,0,1,449.8
,2021-01-20,BOSCHLTD,2,2,0,0,2,0,15882.1
