SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-02-09,AARTIIND,2,0,0,1,0,0,1234.65
,2021-02-09,ABBOTINDIA,2,1,0,0,1,0,14634.8
,2021-02-09,ABCAPITAL,0,0,1,2,0,1,89.15
,2021-02-09,ABFRL,0,4,1,0,0,0,165.7
,2021-02-09,ACC,3,2,0,0,2,0,1761.65
,2021-02-09,ADANIENT,2,3,0,0,2,0,629.85
,2021-02-09,ADANIGREEN,1,0,0,1,0,0,1086.05
,2021-02-09,ADANIPORTS,0,6,1,0,0,0,581.95
,2021-02-09,ADANITRANS,0,8,1,0,0,0,567.2
,2021-02-09,AJANTPHARM,0,2,1,0,0,0,1807.3
,2021-02-09,ALKEM,0,0,2,3,0,2,2875.5
,2021-02-09,AMARAJABAT,2,2,0,0,2,0,968.7
,2021-02-09,AMBUJACEM,3,0,0,1,0,0,270.55
,2021-02-09,APLLTD,0,2,1,0,0,0,936.45
,2021-02-09,APOLLOHOSP,1,3,0,0,1,0,2789.3
,2021-02-09,APOLLOTYRE,0,0,1,1,0,1,243.5
,2021-02-09,ASHOKLEY,1,2,0,0,1,0,134.75
,2021-02-09,ASIANPAINT,2,2,0,0,2,0,2506.85
,2021-02-09,AUBANK,4,3,0,0,3,0,1063.35
,2021-02-09,AUROPHARMA,3,3,0,0,3,0,959.45
,2021-02-09,AXISBANK,1,2,0,0,1,0,742.5
,2021-02-09,BAJAJ-AUTO,0,0,3,1,0,1,4154.9
,2021-02-09,BAJAJFINSV,0,6,1,0,0,0,9941.65
,2021-02-09,BAJAJHLDNG,0,6,1,0,0,0,3531.35
,2021-02-09,BAJFINANCE,0,0,1,1,0,1,5400.3
,2021-02-09,BALKRISIND,4,0,0,1,0,0,1656.55
,2021-02-09,BANDHANBNK,0,0,2,1,0,1,328.3
,2021-02-09,BANKBARODA,0,0,2,2,0,2,80.2
,2021-02-09,BANKINDIA,0,0,2,2,0,2,59.25
,2021-02-09,BATAINDIA,1,2,0,0,1,0,1574.8
,2021-02-09,BBTC,0,1,2,0,0,0,1239.9
,2021-02-09,BEL,0,0,2,1,0,1,137.95
,2021-02-09,BERGEPAINT,3,2,0,0,2,0,762.15
,2021-02-09,BHARATFORG,1,2,0,0,1,0,645.3
,2021-02-09,BHARTIARTL,1,2,0,0,1,0,598.95
,2021-02-09,BHEL,0,0,2,2,0,2,38.75
,2021-02-09,BIOCON,0,0,2,1,0,1,404.8
,2021-02-09,BOSCHLTD,0,2,1,0,0,0,16323.75
,2021-02-09,BPCL,2,6,0,0,2,0,419.35
,2021-02-09,BRITANNIA,0,0,1,2,0,1,3462.4
,2021-02-09,CADILAHC,0,0,2,1,0,1,467.8
,2021-02-09,CANBK,0,0,2,2,0,2,155.65
,2021-02-09,CASTROLIND,4,0,0,1,0,0,130.4
,2021-02-09,CESC,1,0,0,4,0,0,607.65
,2021-02-09,CHOLAFIN,1,2,0,0,1,0,459.05
,2021-02-09,CIPLA,0,0,1,1,0,1,841.75
,2021-02-09,COALINDIA,1,0,0,1,0,0,139.25
,2021-02-09,COFORGE,6,2,0,0,2,0,2543.65
,2021-02-09,COLPAL,1,0,0,1,0,0,1585.4
,2021-02-09,CONCOR,0,6,1,0,0,0,502.25
,2021-02-09,COROMANDEL,0,1,1,0,0,0,770.1
,2021-02-09,CROMPTON,0,0,3,2,0,2,406.5
,2021-02-09,CUB,0,0,3,1,0,1,166.65
,2021-02-09,CUMMINSIND,0,0,1,2,0,1,774.1
,2021-02-09,DABUR,1,1,0,0,1,0,525.15
,2021-02-09,DALBHARAT,3,2,0,0,2,0,1348.8
,2021-02-09,DEEPAKNTR,0,2,1,0,0,0,1038.25
,2021-02-09,DHANI,0,0,5,1,0,1,343.8
,2021-02-09,DIVISLAB,0,1,1,0,0,0,3722.75
,2021-02-09,DIXON,3,9,0,0,3,0,17737.75
,2021-02-09,DLF,8,0,0,1,0,0,307.0
