SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-01-15,AARTIIND,0,0,3,3,0,3,1256.5
,2021-01-15,ABBOTINDIA,0,0,9,1,0,1,14996.05
,2021-01-15,ABCAPITAL,1,3,0,0,1,0,93.3
,2021-01-15,ABFRL,0,0,1,1,0,1,176.25
,2021-01-15,ACC,0,0,3,1,0,1,1740.1
,2021-01-15,ADANIENT,0,0,1,1,0,1,527.3
,2021-01-15,ADANIGREEN,2,2,0,0,2,0,947.75
,2021-01-15,ADANIPORTS,0,0,1,1,0,1,527.95
,2021-01-15,ADANITRANS,0,0,1,3,0,1,432.85
,2021-01-15,AJANTPHARM,1,0,0,3,0,0,1748.35
,2021-01-15,ALKEM,2,8,0,0,2,0,3104.7
,2021-01-15,AMARAJABAT,2,1,0,0,1,0,1006.75
,2021-01-15,AMBUJACEM,0,0,1,1,0,1,264.1
,2021-01-15,APLLTD,0,2,2,0,0,0,1088.2
,2021-01-15,APOLLOHOSP,1,2,0,0,1,0,2592.35
,2021-01-15,APOLLOTYRE,0,0,3,1,0,1,183.3
,2021-01-15,ASHOKLEY,0,0,3,1,0,1,119.6
,2021-01-15,ASIANPAINT,0,0,4,4,0,4,2590.9
,2021-01-15,AUBANK,0,2,1,0,0,0,920.25
,2021-01-15,AUROPHARMA,0,0,3,1,0,1,936.0
,2021-01-15,AXISBANK,0,0,2,1,0,1,674.85
,2021-01-15,BAJAJ-AUTO,0,0,1,2,0,1,3580.3
,2021-01-15,BAJAJFINSV,0,0,5,4,0,4,8636.1
,2021-01-15,BAJAJHLDNG,0,1,1,0,0,0,3201.05
,2021-01-15,BAJFINANCE,0,2,5,0,0,0,4883.6
,2021-01-15,BALKRISIND,0,0,1,1,0,1,1652.95
,2021-01-15,BANDHANBNK,0,0,4,5,0,4,368.55
,2021-01-15,BANKBARODA,0,0,1,1,0,1,75.15
,2021-01-15,BANKINDIA,0,0,2,1,0,1,53.55
,2021-01-15,BATAINDIA,0,0,2,1,0,1,1607.0
,2021-01-15,BBTC,0,0,3,1,0,1,1286.35
,2021-01-15,BEL,0,0,1,1,0,1,133.45
,2021-01-15,BERGEPAINT,0,0,4,4,0,4,777.5
,2021-01-15,BHARATFORG,0,0,2,2,0,2,613.55
,2021-01-15,BHARTIARTL,1,8,0,0,1,0,602.65
,2021-01-15,BHEL,0,0,2,2,0,2,39.4
,2021-01-15,BIOCON,0,0,3,3,0,3,457.05
,2021-01-15,BOSCHLTD,0,0,2,1,0,1,14765.25
,2021-01-15,BPCL,0,7,1,0,0,0,414.6
,2021-01-15,BRITANNIA,0,0,1,1,0,1,3609.05
,2021-01-15,CADILAHC,2,2,0,0,2,0,487.8
