,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1275.0,1240.0,1260.5,2021-03-22,HL,1
1,ABBOTINDIA,15800.0,15856.3,14500.0,15746.0,2021-03-22,HL,1
2,ABCAPITAL,85.0,89.8,119.05,89.1,2021-03-22,HL,1
3,ABFRL,166.65,168.8,202.25,166.5,2021-03-22,HL,1
4,ACC,1617.2,1632.0,1751.2,1626.1,2021-03-22,HL,1
5,ADANIENT,477.0,493.25,883.45,491.15,2021-03-22,HL,1
6,ADANIGREEN,1079.9,1079.9,1234.95,1065.95,2021-03-22,HL,1
7,ADANIPORTS,485.0,508.0,681.0,503.85,2021-03-22,HL,1
8,ADANITRANS,438.9,440.95,758.15,434.25,2021-03-22,HL,1
9,AJANTPHARM,1643.1,1659.4,1774.0,1651.05,2021-03-22,HL,1
10,ALKEM,2930.0,2984.0,2606.2,2950.75,2021-03-22,HL,1
11,AMARAJABAT,928.0,931.05,865.1,925.05,2021-03-22,HL,1
12,AMBUJACEM,249.0,251.7,278.0,250.85,2021-03-22,HL,1
13,APLLTD,1035.0,1050.0,888.65,1042.6,2021-03-22,HL,1
14,APOLLOHOSP,2405.5,2430.0,2875.0,2414.85,2021-03-22,LL,4
15,APOLLOTYRE,178.45,180.95,220.7,179.9,2021-03-22,HL,2
16,ASHOKLEY,95.7,99.9,112.5,99.1,2021-03-22,HL,1
17,ASIANPAINT,2759.0,2792.0,2390.0,2775.55,2021-03-22,HL,1
18,AUBANK,855.0,880.65,1195.0,875.35,2021-03-22,HL,1
19,AUROPHARMA,923.7,934.7,826.0,927.75,2021-03-22,HL,1
20,AXISBANK,620.25,625.45,709.3,623.8,2021-03-22,HL,1
21,BAJAJ-AUTO,3446.0,3494.0,3634.3,3481.25,2021-03-22,HL,3
22,BAJAJFINSV,8930.0,8958.7,9312.05,8870.45,2021-03-22,HL,1
23,BAJAJHLDNG,3091.7,3136.85,3366.15,3119.15,2021-03-22,HL,1
24,BAJFINANCE,5310.2,5338.0,5337.0,5280.15,2021-03-22,HL,1
