,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1275.0,1200.0,1260.5,2021-02-10,HL,1
1,ABBOTINDIA,15800.0,15856.3,14291.05,15746.0,2021-02-10,LL,1
2,ABCAPITAL,85.0,89.8,88.65,89.1,2021-02-09,LL,2
3,ABFRL,166.65,168.8,162.0,166.5,2021-02-10,LL,1
4,ACC,1617.2,1632.0,1747.0,1626.1,2021-02-10,LL,1
5,ADANIENT,477.0,493.25,622.1,491.15,2021-02-10,HL,4
6,ADANIGREEN,1079.9,1079.9,1060.0,1065.95,2021-02-10,HL,1
7,ADANIPORTS,485.0,508.0,550.5,503.85,2021-02-10,LL,1
8,ADANITRANS,438.9,440.95,556.1,434.25,2021-02-10,LL,1
9,AJANTPHARM,1643.1,1659.4,1770.0,1651.05,2021-02-10,LL,1
10,ALKEM,2930.0,2984.0,2852.05,2950.75,2021-02-10,HL,1
11,AMARAJABAT,928.0,931.05,966.05,925.05,2021-02-10,HL,3
12,AMBUJACEM,249.0,251.7,271.0,250.85,2021-02-10,HL,1
13,APLLTD,1035.0,1050.0,929.1,1042.6,2021-02-10,LL,1
14,APOLLOHOSP,2405.5,2430.0,2745.65,2414.85,2021-02-10,HL,4
15,APOLLOTYRE,178.45,180.95,240.3,179.9,2021-02-10,LL,2
16,ASHOKLEY,95.7,99.9,131.1,99.1,2021-02-10,LL,1
17,ASIANPAINT,2759.0,2792.0,2475.0,2775.55,2021-02-10,HL,3
18,AUBANK,855.0,880.65,1057.85,875.35,2021-02-10,HL,4
19,AUROPHARMA,923.7,934.7,948.0,927.75,2021-02-10,LL,1
20,AXISBANK,620.25,625.45,726.1,623.8,2021-02-10,LL,1
21,BAJAJ-AUTO,3446.0,3494.0,4100.1,3481.25,2021-02-10,LL,2
22,BAJAJFINSV,8930.0,8958.7,9901.0,8870.45,2021-02-10,HL,7
23,BAJAJHLDNG,3091.7,3136.85,3500.65,3119.15,2021-02-10,LL,1
24,BAJFINANCE,5310.2,5338.0,5395.0,5280.15,2021-02-10,HL,1
25,BALKRISIND,1646.0,1652.8,1632.0,1642.1,2021-02-10,LL,2
26,BANDHANBNK,402.0,404.95,321.25,400.2,2021-02-10,LL,2
27,BANKBARODA,61.8,64.8,78.0,64.5,2021-02-10,LL,3
28,BANKINDIA,49.0,50.4,58.6,50.15,2021-02-10,HL,1
29,BATAINDIA,1587.8,1592.25,1544.6,1573.9,2021-02-10,LL,1
30,BBTC,1296.0,1321.65,1235.0,1304.75,2021-02-10,HL,2
31,BEL,121.0,128.0,138.35,126.4,2021-02-10,HL,1
32,BERGEPAINT,759.5,769.95,746.1,767.05,2021-02-10,LL,1
33,BHARATFORG,527.65,540.0,637.35,538.1,2021-02-10,LL,1
34,BHARTIARTL,512.25,516.4,580.25,515.15,2021-02-10,LL,1
35,BHEL,36.15,39.0,37.8,38.7,2021-02-10,LL,3
36,BIOCON,466.0,468.5,400.0,465.75,2021-02-10,LL,2
37,BOSCHLTD,12813.0,13095.0,16074.8,12986.05,2021-02-10,LL,1
38,BPCL,381.1,384.0,409.05,381.95,2021-02-10,LL,1
39,BRITANNIA,3575.0,3605.0,3417.05,3567.8,2021-02-10,LL,3
40,CADILAHC,477.75,482.85,459.8,478.4,2021-02-10,LL,2
41,CANBK,128.9,134.45,153.8,133.3,2021-02-10,LL,3
42,CASTROLIND,123.3,124.4,129.5,122.0,2021-02-10,HL,1
43,CESC,617.0,623.95,602.25,620.65,2021-02-10,HL,1
44,CHOLAFIN,387.65,415.9,454.5,411.35,2021-02-10,LL,1
45,CIPLA,822.8,828.95,841.0,826.6,2021-02-10,HL,1
46,COALINDIA,135.4,136.25,136.8,135.35,2021-02-10,LL,2
47,COFORGE,2703.25,2748.0,2520.15,2722.25,2021-02-10,LL,1
48,COLPAL,1565.0,1581.95,1567.5,1578.45,2021-02-10,LL,2
49,CONCOR,400.45,405.5,493.65,403.4,2021-02-10,LL,1
50,COROMANDEL,813.9,832.0,761.2,813.65,2021-02-10,LL,1
51,CROMPTON,382.0,385.9,403.35,378.05,2021-02-10,HL,1
52,CUB,180.1,181.6,163.1,180.45,2021-02-10,LL,2
53,CUMMINSIND,575.5,584.5,769.7,581.35,2021-02-10,HL,1
54,DABUR,534.0,538.45,522.4,534.2,2021-02-10,HL,2
55,DALBHARAT,1083.9,1098.5,1305.6,1094.5,2021-02-10,HL,3
56,DEEPAKNTR,949.0,999.0,1033.25,987.85,2021-02-10,HL,3
57,DHANI,321.65,325.9,345.7,313.4,2021-02-10,HL,1
58,DIVISLAB,3839.0,3867.9,3675.4,3849.05,2021-02-10,LL,1
59,DIXON,13514.05,13650.0,18009.15,13621.9,2021-02-10,HL,10
60,DLF,232.85,240.45,308.05,238.35,2021-02-10,HL,1
61,DMART,2767.0,2804.1,2910.35,2789.1,2021-02-10,HL,1
62,DRREDDY,5217.25,5254.85,4761.0,5241.35,2021-02-10,LL,2
63,EICHERMOT,2531.0,2555.0,2876.75,2542.7,2021-02-10,LL,1
64,EMAMILTD,425.4,425.95,473.3,423.7,2021-02-10,LL,2
65,ENDURANCE,1356.5,1370.35,1460.0,1349.75,2021-02-10,HL,6
66,ESCORTS,1289.6,1309.85,1408.0,1287.8,2021-02-10,LL,1
67,EXIDEIND,191.7,192.9,209.6,191.35,2021-02-10,LL,1
68,FEDERALBNK,67.0,68.2,81.8,68.05,2021-02-10,LL,3
69,FORTIS,156.0,156.6,171.55,156.0,2021-02-10,HL,3
70,GAIL,123.9,124.4,130.8,123.65,2021-02-10,HL,3
71,GLENMARK,493.75,503.95,492.3,502.6,2021-02-10,LL,2
72,GMRINFRA,26.5,26.95,26.0,26.6,2021-02-10,LL,1
73,GODREJAGRO,543.0,545.0,491.0,538.3,2021-02-10,HL,1
74,GODREJCP,742.0,746.85,740.0,738.95,2021-02-10,HL,1
75,GODREJIND,424.35,430.0,445.3,428.9,2021-02-10,LL,3
76,GODREJPROP,1432.0,1435.0,1422.85,1427.25,2021-02-10,HL,4
77,GRASIM,924.5,938.0,1216.0,933.4,2021-02-10,HL,4
78,GSPL,222.0,223.45,222.0,218.5,2021-02-10,HL,5
79,GUJGASLTD,378.7,381.5,443.2,378.0,2021-02-10,HL,7
80,HAL,849.0,863.0,992.0,856.8,2021-02-10,LL,2
81,HAVELLS,919.8,928.75,1126.0,909.9,2021-02-10,LL,1
82,HCLTECH,942.0,955.5,946.15,950.5,2021-02-10,LL,1
83,HDFC,2549.0,2593.3,2739.2,2568.75,2021-02-10,HL,1
84,HDFCAMC,2937.65,3015.0,2984.0,2998.05,2021-02-10,LL,1
85,HDFCBANK,1440.0,1443.0,1567.0,1425.05,2021-02-10,LL,2
86,HDFCLIFE,676.5,680.8,710.0,678.4,2021-02-10,HL,3
87,HEROMOTOCO,3115.0,3120.8,3485.25,3102.65,2021-02-10,HL,3
88,HINDALCO,239.0,240.0,274.7,238.35,2021-02-10,LL,1
89,HINDPETRO,219.25,222.5,221.65,221.25,2021-02-10,LL,2
90,HINDUNILVR,2395.4,2404.0,2212.75,2387.55,2021-02-10,HL,1
91,HINDZINC,239.15,240.0,294.25,239.05,2021-02-10,HL,3
92,IBULHSGFIN,221.0,225.35,217.05,221.75,2021-02-10,HL,1
93,ICICIBANK,535.55,537.0,626.4,527.5,2021-02-10,LL,1
94,ICICIGI,1518.0,1523.9,1472.0,1519.2,2021-02-10,HL,1
95,ICICIPRULI,501.0,501.4,471.6,498.7,2021-02-10,LL,1
96,IDEA,10.75,11.35,11.7,11.2,2021-02-10,HL,1
97,IDFCFIRSTB,37.05,37.6,49.5,37.4,2021-02-10,HL,1
98,IGL,503.0,509.5,550.0,507.15,2021-02-10,HL,3
99,INDHOTEL,120.1,126.8,123.1,123.95,2021-02-10,HL,3
100,INDIAMART,6411.0,7655.0,9137.15,7038.3,2021-02-10,HL,1
101,INDIGO,1719.0,1723.85,1615.0,1713.5,2021-02-10,LL,2
102,INDUSINDBK,895.0,904.0,1003.6,900.15,2021-02-10,LL,2
103,INDUSTOWER,230.7,237.2,244.3,235.45,2021-02-10,HL,2
104,INFY,1257.9,1265.5,1283.6,1260.45,2021-02-10,LL,1
105,IOC,91.3,91.75,96.1,91.5,2021-02-10,LL,2
106,IPCALAB,2196.0,2199.0,1960.9,2180.05,2021-02-10,HL,3
107,IRCTC,1447.0,1459.0,1611.1,1445.0,2021-02-10,HL,11
108,ISEC,463.8,469.6,410.15,465.6,2021-02-10,HL,1
109,ITC,209.9,214.2,223.1,213.85,2021-02-10,LL,2
110,JINDALSTEL,268.3,272.85,303.95,270.15,2021-02-10,LL,1
111,JSWENERGY,67.8,68.5,70.45,66.8,2021-02-10,HL,1
112,JSWSTEEL,387.25,391.5,400.0,389.7,2021-02-10,LL,1
113,JUBLFOOD,2803.0,2834.15,2772.35,2792.8,2021-02-10,LL,1
114,KOTAKBANK,1996.9,2007.95,1937.0,1994.05,2021-02-10,LL,2
115,L&TFH,93.7,97.6,88.75,97.0,2021-02-10,HL,1
116,LALPATHLAB,2319.2,2425.0,2350.55,2407.2,2021-02-10,LL,2
117,LAURUSLABS,354.8,355.4,355.5,353.4,2021-02-10,LL,1
118,LICHSGFIN,363.0,379.0,432.8,377.6,2021-02-10,LL,2
119,LT,1283.0,1299.95,1528.7,1297.0,2021-02-10,LL,1
120,LTI,3653.0,3749.3,3957.8,3699.3,2021-02-10,LL,4
121,LTTS,2340.6,2425.0,2565.0,2409.5,2021-02-10,LL,2
122,LUPIN,977.95,1009.95,1048.7,1000.9,2021-02-10,LL,2
123,M&M,725.0,744.75,886.1,732.45,2021-02-10,HL,1
124,M&MFIN,176.0,179.45,183.5,178.7,2021-02-10,HL,3
125,MANAPPURAM,165.95,168.45,170.75,167.2,2021-02-10,LL,1
126,MARICO,403.6,407.3,408.4,406.1,2021-02-10,LL,1
127,MARUTI,7654.0,7748.5,7506.05,7691.3,2021-02-10,LL,1
128,MCDOWELL-N,579.0,583.95,563.05,581.5,2021-02-10,LL,3
129,MFSL,675.0,692.4,742.75,690.95,2021-02-10,HL,7
130,MGL,1062.8,1074.0,1098.85,1059.95,2021-02-10,LL,1
131,MINDTREE,1655.0,1682.85,1712.2,1659.25,2021-02-10,HL,3
132,MOTHERSUMI,165.25,167.0,159.1,164.1,2021-02-10,LL,1
133,MPHASIS,1549.0,1558.95,1625.9,1529.9,2021-02-10,HL,3
134,MRF,76000.0,76334.35,92750.0,76021.65,2021-02-10,HL,2
135,MUTHOOTFIN,1215.0,1221.05,1190.0,1213.35,2021-02-10,HL,3
136,NAM-INDIA,297.95,305.7,316.75,302.85,2021-02-10,LL,2
137,NATCOPHARM,965.0,980.9,878.0,967.3,2021-02-10,LL,2
138,NAUKRI,4780.0,4800.0,4877.1,4754.7,2021-02-10,LL,1
139,NAVINFLUOR,2615.0,2664.45,2501.7,2637.7,2021-02-10,HL,3
140,NESTLEIND,18389.7,18520.0,17086.5,18450.7,2021-02-10,LL,1
141,NMDC,114.9,117.0,115.75,116.35,2021-02-10,HL,7
142,NTPC,99.95,100.2,98.65,99.05,2021-02-10,LL,1
143,OBEROIRLTY,584.0,597.35,564.0,590.1,2021-02-10,HL,2
144,OIL,109.0,109.4,119.5,108.7,2021-02-10,HL,7
145,ONGC,93.75,94.45,98.6,93.2,2021-02-10,LL,1
146,PAGEIND,27700.0,28260.45,29800.0,28155.55,2021-02-10,HL,2
147,PEL,1428.85,1489.9,1582.05,1480.35,2021-02-10,HL,8
148,PETRONET,248.85,251.5,237.15,249.85,2021-02-10,LL,1
149,PFC,114.8,116.0,125.25,115.05,2021-02-10,HL,1
150,PFIZER,5160.0,5450.0,4400.0,5279.4,2021-02-10,LL,3
151,PGHH,11167.0,11248.95,12501.0,11012.4,2021-02-10,LL,1
152,PIDILITIND,1772.85,1784.5,1743.0,1770.8,2021-02-10,HL,3
153,PIIND,2204.0,2279.9,2203.0,2264.5,2021-02-10,HL,1
154,PNB,33.3,34.95,38.65,34.8,2021-02-10,HL,1
155,POLYCAB,1038.8,1048.2,1270.0,1035.45,2021-02-10,LL,1
156,POWERGRID,189.0,189.9,207.0,189.5,2021-02-10,LL,1
157,PRESTIGE,267.45,272.75,280.5,266.8,2021-02-10,LL,1
158,RAMCOCEM,800.7,807.0,914.95,795.0,2021-02-10,LL,1
159,RBLBANK,231.1,233.15,239.3,231.05,2021-02-10,LL,4
160,RECLTD,134.0,135.5,145.4,134.7,2021-02-10,LL,2
161,RELIANCE,1988.0,1997.0,1927.3,1987.5,2021-02-10,LL,1
162,SAIL,73.95,75.75,66.05,74.5,2021-02-10,HL,3
163,SANOFI,8293.7,8329.85,7790.05,8271.3,2021-02-10,LL,1
164,SBICARD,851.2,855.0,998.95,852.85,2021-02-10,HL,3
165,SBILIFE,903.0,907.05,894.0,895.4,2021-02-10,HL,3
166,SBIN,274.9,280.0,388.0,279.4,2021-02-10,LL,2
167,SHREECEM,24050.0,24276.5,27853.05,23950.3,2021-02-10,HL,4
168,SIEMENS,1575.55,1620.2,1830.0,1601.55,2021-02-10,LL,1
169,SRF,5550.0,5730.0,5490.0,5681.2,2021-02-10,LL,2
170,SRTRANSFIN,1047.9,1076.9,1390.8,1070.85,2021-02-10,HL,1
171,SUNPHARMA,592.5,599.75,614.1,596.25,2021-02-10,LL,2
172,SUNTV,481.0,486.0,522.2,478.4,2021-02-10,HL,1
173,SYNGENE,639.0,639.55,568.0,632.35,2021-02-10,LL,2
174,TATACHEM,477.9,482.2,552.6,479.95,2021-02-10,HL,4
175,TATACONSUM,593.0,606.8,597.3,601.5,2021-02-10,HL,1
176,TATAELXSI,1843.0,1875.0,2810.0,1867.95,2021-02-10,LL,1
177,TATAMOTORS,184.95,187.0,319.5,186.5,2021-02-10,LL,1
178,TATAPOWER,76.0,77.75,86.35,77.35,2021-02-10,LL,2
179,TATASTEEL,645.0,649.7,680.05,643.1,2021-02-10,LL,1
180,TCS,2880.0,2940.0,3157.3,2928.25,2021-02-10,LL,1
181,TECHM,976.0,981.2,957.6,977.95,2021-02-10,LL,1
182,TITAN,1562.1,1573.0,1526.0,1558.6,2021-02-10,LL,1
183,TORNTPHARM,2802.9,2819.85,2542.45,2795.05,2021-02-10,LL,2
184,TORNTPOWER,317.4,322.25,315.1,320.85,2021-02-10,LL,1
185,TRENT,690.9,691.95,670.0,674.65,2021-02-10,LL,2
186,TVSMOTOR,486.0,492.0,638.55,490.75,2021-02-10,LL,1
187,UBL,1185.0,1201.35,1226.1,1183.15,2021-02-10,LL,1
188,ULTRACEMCO,5316.9,5349.0,6321.1,5290.8,2021-02-10,LL,1
189,UNIONBANK,31.75,32.2,33.4,32.1,2021-02-10,HL,1
190,UPL,469.9,476.6,532.45,469.3,2021-02-10,LL,1
191,VBL,912.0,921.85,880.45,907.95,2021-02-10,LL,1
192,VEDL,161.8,162.35,180.75,160.4,2021-02-10,HL,3
193,VGUARD,187.9,188.25,222.25,187.25,2021-02-10,LL,3
194,VOLTAS,827.0,834.0,1056.9,831.45,2021-02-10,HL,3
195,WHIRLPOOL,2604.0,2635.95,2333.5,2614.55,2021-02-10,HL,1
196,WIPRO,385.05,390.75,435.0,388.1,2021-02-10,LL,1
197,YESBANK,17.85,18.45,16.3,18.0,2021-02-10,LL,2
198,ZEEL,223.5,226.25,215.0,224.95,2021-02-10,HL,2
