,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1275.0,1262.15,1260.5,2021-01-04,HL,1
1,ABBOTINDIA,15800.0,15856.3,15630.9,15746.0,2021-01-04,LL,1
2,ABCAPITAL,85.0,89.8,88.3,89.1,2021-01-04,HL,1
3,ABFRL,166.65,168.8,164.1,166.5,2021-01-04,LL,1
4,ACC,1617.2,1632.0,1628.0,1626.1,2021-01-04,HL,1
5,ADANIENT,477.0,493.25,486.65,491.15,2021-01-04,HL,1
6,ADANIGREEN,1079.9,1079.9,1071.2,1065.95,2021-01-04,HL,1
7,ADANIPORTS,485.0,508.0,495.2,503.85,2021-01-04,HL,1
8,ADANITRANS,438.9,440.95,435.1,434.25,2021-01-04,HL,1
9,AJANTPHARM,1643.1,1659.4,1642.0,1651.05,2021-01-04,HL,1
10,ALKEM,2930.0,2984.0,2945.0,2950.75,2021-01-04,HL,1
11,AMARAJABAT,928.0,931.05,923.9,925.05,2021-01-04,HL,1
12,AMBUJACEM,249.0,251.7,250.0,250.85,2021-01-04,HL,1
13,APLLTD,1035.0,1050.0,1031.2,1042.6,2021-01-04,LL,1
14,APOLLOHOSP,2405.5,2430.0,2398.25,2414.85,2021-01-04,HL,1
15,APOLLOTYRE,178.45,180.95,180.5,179.9,2021-01-04,HL,1
16,ASHOKLEY,95.7,99.9,99.5,99.1,2021-01-04,HL,1
17,ASIANPAINT,2759.0,2792.0,2745.0,2775.55,2021-01-04,LL,1
18,AUBANK,855.0,880.65,868.0,875.35,2021-01-04,HL,1
19,AUROPHARMA,923.7,934.7,926.65,927.75,2021-01-04,HL,1
20,AXISBANK,620.25,625.45,621.3,623.8,2021-01-04,HL,1
21,BAJAJ-AUTO,3446.0,3494.0,3465.0,3481.25,2021-01-04,HL,1
22,BAJAJFINSV,8930.0,8958.7,8841.75,8870.45,2021-01-04,HL,1
23,BAJAJHLDNG,3091.7,3136.85,3120.35,3119.15,2021-01-04,HL,1
24,BAJFINANCE,5310.2,5338.0,5196.2,5280.15,2021-01-04,LL,1
25,BALKRISIND,1646.0,1652.8,1617.0,1642.1,2021-01-04,LL,1
26,BANDHANBNK,402.0,404.95,395.0,400.2,2021-01-04,LL,1
27,BANKBARODA,61.8,64.8,64.3,64.5,2021-01-04,HL,1
28,BANKINDIA,49.0,50.4,50.0,50.15,2021-01-04,HL,1
29,BATAINDIA,1587.8,1592.25,1566.0,1573.9,2021-01-04,LL,1
30,BBTC,1296.0,1321.65,1280.0,1304.75,2021-01-04,LL,1
31,BEL,121.0,128.0,126.9,126.4,2021-01-04,HL,1
32,BERGEPAINT,759.5,769.95,765.3,767.05,2021-01-04,HL,1
33,BHARATFORG,527.65,540.0,534.2,538.1,2021-01-04,HL,1
34,BHARTIARTL,512.25,516.4,511.6,515.15,2021-01-04,HL,1
35,BHEL,36.15,39.0,38.75,38.7,2021-01-04,HL,1
36,BIOCON,466.0,468.5,464.45,465.75,2021-01-04,HL,1
37,BOSCHLTD,12813.0,13095.0,13018.3,12986.05,2021-01-04,HL,1
38,BPCL,381.1,384.0,384.5,381.95,2021-01-04,HL,1
39,BRITANNIA,3575.0,3605.0,3537.0,3567.8,2021-01-04,LL,1
40,CADILAHC,477.75,482.85,479.1,478.4,2021-01-04,HL,1
41,CANBK,128.9,134.45,130.4,133.3,2021-01-04,HL,1
42,CASTROLIND,123.3,124.4,122.2,122.0,2021-01-04,HL,1
43,CESC,617.0,623.95,619.3,620.65,2021-01-04,HL,1
44,CHOLAFIN,387.65,415.9,414.2,411.35,2021-01-04,HL,1
45,CIPLA,822.8,828.95,826.55,826.6,2021-01-04,HL,1
46,COALINDIA,135.4,136.25,135.8,135.35,2021-01-04,HL,1
47,COFORGE,2703.25,2748.0,2720.0,2722.25,2021-01-04,HL,1
48,COLPAL,1565.0,1581.95,1562.0,1578.45,2021-01-04,LL,1
49,CONCOR,400.45,405.5,403.7,403.4,2021-01-04,HL,1
50,COROMANDEL,813.9,832.0,806.2,813.65,2021-01-04,LL,1
51,CROMPTON,382.0,385.9,369.0,378.05,2021-01-04,LL,1
52,CUB,180.1,181.6,178.2,180.45,2021-01-04,LL,1
53,CUMMINSIND,575.5,584.5,584.5,581.35,2021-01-04,HL,1
54,DABUR,534.0,538.45,532.4,534.2,2021-01-04,HL,1
55,DALBHARAT,1083.9,1098.5,1100.05,1094.5,2021-01-04,HL,1
56,DEEPAKNTR,949.0,999.0,985.9,987.85,2021-01-04,HL,1
57,DHANI,321.65,325.9,313.4,313.4,2021-01-04,HL,1
58,DIVISLAB,3839.0,3867.9,3849.0,3849.05,2021-01-04,HL,1
59,DIXON,13514.05,13650.0,13600.0,13621.9,2021-01-04,HL,1
60,DLF,232.85,240.45,233.2,238.35,2021-01-04,HL,1
61,DMART,2767.0,2804.1,2805.0,2789.1,2021-01-04,HL,1
62,DRREDDY,5217.25,5254.85,5241.35,5241.35,2021-01-04,HL,1
63,EICHERMOT,2531.0,2555.0,2580.0,2542.7,2021-01-04,HL,1
64,EMAMILTD,425.4,425.95,420.6,423.7,2021-01-04,HL,1
65,ENDURANCE,1356.5,1370.35,1330.0,1349.75,2021-01-04,LL,1
66,ESCORTS,1289.6,1309.85,1283.55,1287.8,2021-01-04,HL,1
67,EXIDEIND,191.7,192.9,190.9,191.35,2021-01-04,HL,1
68,FEDERALBNK,67.0,68.2,68.8,68.05,2021-01-04,HL,1
69,FORTIS,156.0,156.6,153.25,156.0,2021-01-04,LL,1
70,GAIL,123.9,124.4,124.65,123.65,2021-01-04,HL,1
71,GLENMARK,493.75,503.95,503.0,502.6,2021-01-04,HL,1
72,GMRINFRA,26.5,26.95,26.15,26.6,2021-01-04,LL,1
73,GODREJAGRO,543.0,545.0,535.0,538.3,2021-01-04,LL,1
74,GODREJCP,742.0,746.85,734.25,738.95,2021-01-04,LL,1
75,GODREJIND,424.35,430.0,424.25,428.9,2021-01-04,HL,1
76,GODREJPROP,1432.0,1435.0,1401.0,1427.25,2021-01-04,LL,1
77,GRASIM,924.5,938.0,937.15,933.4,2021-01-04,HL,1
78,GSPL,222.0,223.45,217.55,218.5,2021-01-04,LL,1
79,GUJGASLTD,378.7,381.5,375.0,378.0,2021-01-04,LL,1
80,HAL,849.0,863.0,856.8,856.8,2021-01-04,HL,1
81,HAVELLS,919.8,928.75,909.25,909.9,2021-01-04,HL,1
82,HCLTECH,942.0,955.5,952.65,950.5,2021-01-04,HL,1
83,HDFC,2549.0,2593.3,2533.15,2568.75,2021-01-04,LL,1
84,HDFCAMC,2937.65,3015.0,2970.4,2998.05,2021-01-04,HL,1
