,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1275.0,1254.3,1260.5,2021-01-14,LL,2
1,ABBOTINDIA,15800.0,15856.3,14992.1,15746.0,2021-01-14,HL,1
2,ABCAPITAL,85.0,89.8,90.3,89.1,2021-01-14,HL,2
3,ABFRL,166.65,168.8,177.15,166.5,2021-01-14,HL,3
4,ACC,1617.2,1632.0,1773.0,1626.1,2021-01-14,HL,1
5,ADANIENT,477.0,493.25,528.4,491.15,2021-01-14,HL,3
6,ADANIGREEN,1079.9,1079.9,925.05,1065.95,2021-01-14,HL,1
7,ADANIPORTS,485.0,508.0,530.1,503.85,2021-01-14,HL,2
8,ADANITRANS,438.9,440.95,432.95,434.25,2021-01-14,LL,2
9,AJANTPHARM,1643.1,1659.4,1750.3,1651.05,2021-01-14,LL,2
10,ALKEM,2930.0,2984.0,3071.0,2950.75,2021-01-14,HL,7
11,AMARAJABAT,928.0,931.05,973.0,925.05,2021-01-14,LL,2
12,AMBUJACEM,249.0,251.7,263.15,250.85,2021-01-14,HL,1
13,APLLTD,1035.0,1050.0,1073.3,1042.6,2021-01-14,HL,1
14,APOLLOHOSP,2405.5,2430.0,2475.0,2414.85,2021-01-14,HL,1
15,APOLLOTYRE,178.45,180.95,188.5,179.9,2021-01-14,HL,1
16,ASHOKLEY,95.7,99.9,118.5,99.1,2021-01-14,HL,9
17,ASIANPAINT,2759.0,2792.0,2648.0,2775.55,2021-01-14,LL,3
18,AUBANK,855.0,880.65,896.4,875.35,2021-01-14,HL,1
19,AUROPHARMA,923.7,934.7,928.85,927.75,2021-01-14,HL,1
20,AXISBANK,620.25,625.45,674.65,623.8,2021-01-14,HL,2
21,BAJAJ-AUTO,3446.0,3494.0,3545.0,3481.25,2021-01-14,LL,1
22,BAJAJFINSV,8930.0,8958.7,8675.0,8870.45,2021-01-14,LL,3
23,BAJAJHLDNG,3091.7,3136.85,3181.0,3119.15,2021-01-14,LL,1
24,BAJFINANCE,5310.2,5338.0,4834.0,5280.15,2021-01-14,HL,1
25,BALKRISIND,1646.0,1652.8,1680.2,1642.1,2021-01-14,HL,1
26,BANDHANBNK,402.0,404.95,369.3,400.2,2021-01-14,LL,4
27,BANKBARODA,61.8,64.8,74.7,64.5,2021-01-14,HL,2
28,BANKINDIA,49.0,50.4,53.75,50.15,2021-01-14,HL,2
29,BATAINDIA,1587.8,1592.25,1625.05,1573.9,2021-01-14,HL,1
30,BBTC,1296.0,1321.65,1299.0,1304.75,2021-01-14,HL,4
31,BEL,121.0,128.0,134.55,126.4,2021-01-14,HL,1
32,BERGEPAINT,759.5,769.95,785.1,767.05,2021-01-14,LL,3
33,BHARATFORG,527.65,540.0,611.15,538.1,2021-01-14,LL,1
34,BHARTIARTL,512.25,516.4,570.05,515.15,2021-01-14,HL,7
35,BHEL,36.15,39.0,39.6,38.7,2021-01-14,LL,1
36,BIOCON,466.0,468.5,458.55,465.75,2021-01-14,LL,2
37,BOSCHLTD,12813.0,13095.0,14734.7,12986.05,2021-01-14,HL,3
38,BPCL,381.1,384.0,411.0,381.95,2021-01-14,HL,6
39,BRITANNIA,3575.0,3605.0,3619.6,3567.8,2021-01-14,HL,6
40,CADILAHC,477.75,482.85,483.0,478.4,2021-01-14,HL,1
41,CANBK,128.9,134.45,142.15,133.3,2021-01-14,HL,2
42,CASTROLIND,123.3,124.4,128.4,122.0,2021-01-14,HL,3
43,CESC,617.0,623.95,688.0,620.65,2021-01-14,HL,7
44,CHOLAFIN,387.65,415.9,423.35,411.35,2021-01-14,HL,2
45,CIPLA,822.8,828.95,829.0,826.6,2021-01-14,LL,2
46,COALINDIA,135.4,136.25,144.85,135.35,2021-01-14,HL,6
47,COFORGE,2703.25,2748.0,2671.65,2722.25,2021-01-14,HL,1
48,COLPAL,1565.0,1581.95,1584.0,1578.45,2021-01-14,LL,3
49,CONCOR,400.45,405.5,440.85,403.4,2021-01-14,HL,1
50,COROMANDEL,813.9,832.0,810.1,813.65,2021-01-13,HL,2
51,CROMPTON,382.0,385.9,393.5,378.05,2021-01-14,LL,1
52,CUB,180.1,181.6,175.0,180.45,2021-01-14,LL,5
53,CUMMINSIND,575.5,584.5,608.0,581.35,2021-01-14,HL,1
54,DABUR,534.0,538.45,535.25,534.2,2021-01-14,HL,1
55,DALBHARAT,1083.9,1098.5,1158.0,1094.5,2021-01-14,HL,1
56,DEEPAKNTR,949.0,999.0,1017.95,987.85,2021-01-14,HL,1
57,DHANI,321.65,325.9,360.5,313.4,2021-01-14,LL,3
58,DIVISLAB,3839.0,3867.9,3684.0,3849.05,2021-01-14,HL,1
59,DIXON,13514.05,13650.0,14075.0,13621.9,2021-01-14,LL,4
60,DLF,232.85,240.45,277.1,238.35,2021-01-14,HL,3
61,DMART,2767.0,2804.1,2875.25,2789.1,2021-01-14,LL,3
62,DRREDDY,5217.25,5254.85,5265.0,5241.35,2021-01-14,HL,1
63,EICHERMOT,2531.0,2555.0,2841.0,2542.7,2021-01-14,HL,6
64,EMAMILTD,425.4,425.95,479.15,423.7,2021-01-14,HL,1
65,ENDURANCE,1356.5,1370.35,1314.4,1349.75,2021-01-14,LL,1
66,ESCORTS,1289.6,1309.85,1341.05,1287.8,2021-01-14,LL,1
67,EXIDEIND,191.7,192.9,200.7,191.35,2021-01-14,HL,1
68,FEDERALBNK,67.0,68.2,74.25,68.05,2021-01-14,LL,1
69,FORTIS,156.0,156.6,164.55,156.0,2021-01-14,HL,1
70,GAIL,123.9,124.4,140.9,123.65,2021-01-14,HL,1
71,GLENMARK,493.75,503.95,506.7,502.6,2021-01-14,HL,1
72,GMRINFRA,26.5,26.95,26.8,26.6,2021-01-14,HL,1
73,GODREJAGRO,543.0,545.0,523.25,538.3,2021-01-14,LL,1
74,GODREJCP,742.0,746.85,763.7,738.95,2021-01-14,HL,1
75,GODREJIND,424.35,430.0,433.0,428.9,2021-01-14,HL,3
76,GODREJPROP,1432.0,1435.0,1412.55,1427.25,2021-01-14,LL,2
77,GRASIM,924.5,938.0,1013.3,933.4,2021-01-14,HL,9
78,GSPL,222.0,223.45,210.0,218.5,2021-01-14,LL,1
79,GUJGASLTD,378.7,381.5,371.25,378.0,2021-01-14,HL,1
80,HAL,849.0,863.0,983.3,856.8,2021-01-14,HL,2
81,HAVELLS,919.8,928.75,1000.85,909.9,2021-01-14,LL,1
82,HCLTECH,942.0,955.5,1006.6,950.5,2021-01-14,LL,1
83,HDFC,2549.0,2593.3,2647.15,2568.75,2021-01-14,LL,2
84,HDFCAMC,2937.65,3015.0,3245.0,2998.05,2021-01-14,HL,5
85,HDFCBANK,1440.0,1443.0,1456.0,1425.05,2021-01-14,LL,1
86,HDFCLIFE,676.5,680.8,702.55,678.4,2021-01-14,LL,3
87,HEROMOTOCO,3115.0,3120.8,3238.05,3102.65,2021-01-14,HL,5
88,HINDALCO,239.0,240.0,259.55,238.35,2021-01-14,HL,1
89,HINDPETRO,219.25,222.5,227.7,221.25,2021-01-14,HL,3
90,HINDUNILVR,2395.4,2404.0,2351.15,2387.55,2021-01-14,LL,3
91,HINDZINC,239.15,240.0,279.0,239.05,2021-01-14,LL,4
92,IBULHSGFIN,221.0,225.35,229.4,221.75,2021-01-14,HL,1
93,ICICIBANK,535.55,537.0,550.6,527.5,2021-01-14,HL,3
94,ICICIGI,1518.0,1523.9,1535.7,1519.2,2021-01-14,HL,1
95,ICICIPRULI,501.0,501.4,506.55,498.7,2021-01-14,HL,1
96,IDEA,10.75,11.35,12.1,11.2,2021-01-14,HL,2
97,IDFCFIRSTB,37.05,37.6,45.8,37.4,2021-01-14,HL,3
98,IGL,503.0,509.5,562.2,507.15,2021-01-14,HL,9
99,INDHOTEL,120.1,126.8,125.7,123.95,2021-01-14,HL,3
100,INDIAMART,6411.0,7655.0,7900.0,7038.3,2021-01-14,HL,1
101,INDIGO,1719.0,1723.85,1622.45,1713.5,2021-01-14,HL,1
102,INDUSINDBK,895.0,904.0,951.25,900.15,2021-01-14,HL,2
103,INDUSTOWER,230.7,237.2,254.0,235.45,2021-01-14,HL,1
104,INFY,1257.9,1265.5,1318.45,1260.45,2021-01-14,LL,1
105,IOC,91.3,91.75,100.3,91.5,2021-01-14,HL,3
106,IPCALAB,2196.0,2199.0,2090.2,2180.05,2021-01-14,HL,1
107,IRCTC,1447.0,1459.0,1452.45,1445.0,2021-01-14,HL,1
108,ISEC,463.8,469.6,441.1,465.6,2021-01-14,LL,1
109,ITC,209.9,214.2,211.6,213.85,2021-01-14,HL,4
110,JINDALSTEL,268.3,272.85,291.35,270.15,2021-01-14,HL,1
111,JSWENERGY,67.8,68.5,71.25,66.8,2021-01-14,HL,3
112,JSWSTEEL,387.25,391.5,394.0,389.7,2021-01-14,LL,2
113,JUBLFOOD,2803.0,2834.15,2745.05,2792.8,2021-01-14,LL,3
114,KOTAKBANK,1996.9,2007.95,1871.05,1994.05,2021-01-14,LL,6
115,L&TFH,93.7,97.6,104.0,97.0,2021-01-14,HL,2
116,LALPATHLAB,2319.2,2425.0,2326.0,2407.2,2021-01-14,LL,1
117,LAURUSLABS,354.8,355.4,347.4,353.4,2021-01-14,HL,1
