,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1275.0,1220.45,1260.5,2021-02-25,HL,1
1,ABBOTINDIA,15800.0,15856.3,14270.05,15746.0,2021-02-25,LL,1
2,ABCAPITAL,85.0,89.8,118.35,89.1,2021-02-25,HL,4
3,ABFRL,166.65,168.8,176.35,166.5,2021-02-25,HL,6
4,ACC,1617.2,1632.0,1730.1,1626.1,2021-02-25,HL,2
5,ADANIENT,477.0,493.25,809.0,491.15,2021-02-25,HL,4
6,ADANIGREEN,1079.9,1079.9,1117.45,1065.95,2021-02-25,LL,2
7,ADANIPORTS,485.0,508.0,667.15,503.85,2021-02-25,HL,1
8,ADANITRANS,438.9,440.95,735.5,434.25,2021-02-25,HL,1
9,AJANTPHARM,1643.1,1659.4,1734.25,1651.05,2021-02-25,HL,1
10,ALKEM,2930.0,2984.0,2720.05,2950.75,2021-02-25,HL,1
11,AMARAJABAT,928.0,931.05,878.85,925.05,2021-02-25,HL,1
12,AMBUJACEM,249.0,251.7,271.15,250.85,2021-02-25,HL,2
13,APLLTD,1035.0,1050.0,881.0,1042.6,2021-02-25,HL,3
14,APOLLOHOSP,2405.5,2430.0,3057.9,2414.85,2021-02-25,HL,3
15,APOLLOTYRE,178.45,180.95,239.5,179.9,2021-02-25,HL,2
16,ASHOKLEY,95.7,99.9,127.3,99.1,2021-02-25,HL,2
17,ASIANPAINT,2759.0,2792.0,2336.2,2775.55,2021-02-25,LL,1
18,AUBANK,855.0,880.65,1158.05,875.35,2021-02-25,HL,3
19,AUROPHARMA,923.7,934.7,856.35,927.75,2021-02-25,HL,2
20,AXISBANK,620.25,625.45,762.15,623.8,2021-02-25,HL,2
21,BAJAJ-AUTO,3446.0,3494.0,3910.05,3481.25,2021-02-25,HL,1
22,BAJAJFINSV,8930.0,8958.7,10131.6,8870.45,2021-02-25,HL,2
23,BAJAJHLDNG,3091.7,3136.85,3641.0,3119.15,2021-02-25,HL,1
24,BAJFINANCE,5310.2,5338.0,5511.35,5280.15,2021-02-25,HL,3
25,BALKRISIND,1646.0,1652.8,1574.0,1642.1,2021-02-25,HL,2
26,BANDHANBNK,402.0,404.95,337.5,400.2,2021-02-25,HL,2
27,BANKBARODA,61.8,64.8,89.0,64.5,2021-02-25,HL,2
28,BANKINDIA,49.0,50.4,86.05,50.15,2021-02-25,HL,3
29,BATAINDIA,1587.8,1592.25,1470.0,1573.9,2021-02-25,HL,2
30,BBTC,1296.0,1321.65,1166.0,1304.75,2021-02-25,HL,2
31,BEL,121.0,128.0,137.05,126.4,2021-02-25,HL,3
32,BERGEPAINT,759.5,769.95,715.7,767.05,2021-02-25,LL,1
33,BHARATFORG,527.65,540.0,604.3,538.1,2021-02-25,HL,3
34,BHARTIARTL,512.25,516.4,577.05,515.15,2021-02-25,HL,2
35,BHEL,36.15,39.0,43.4,38.7,2021-02-25,HL,1
36,BIOCON,466.0,468.5,390.55,465.75,2021-02-25,HL,2
37,BOSCHLTD,12813.0,13095.0,14920.0,12986.05,2021-02-25,HL,2
38,BPCL,381.1,384.0,441.85,381.95,2021-02-25,HL,3
39,BRITANNIA,3575.0,3605.0,3374.6,3567.8,2021-02-25,HL,3
40,CADILAHC,477.75,482.85,436.15,478.4,2021-02-25,HL,2
41,CANBK,128.9,134.45,162.4,133.3,2021-02-25,HL,3
42,CASTROLIND,123.3,124.4,125.5,122.0,2021-02-25,HL,2
43,CESC,617.0,623.95,601.45,620.65,2021-02-25,HL,2
