,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1275.0,1251.0,1260.5,2021-03-15,LL,1
1,ABBOTINDIA,15800.0,15856.3,14435.0,15746.0,2021-03-15,LL,3
2,ABCAPITAL,85.0,89.8,125.0,89.1,2021-03-15,LL,2
3,ABFRL,166.65,168.8,214.1,166.5,2021-03-15,LL,1
4,ACC,1617.2,1632.0,1741.1,1626.1,2021-03-15,LL,2
5,ADANIENT,477.0,493.25,874.5,491.15,2021-03-15,LL,1
6,ADANIGREEN,1079.9,1079.9,1135.25,1065.95,2021-03-15,LL,2
7,ADANIPORTS,485.0,508.0,706.05,503.85,2021-03-15,LL,2
8,ADANITRANS,438.9,440.95,761.15,434.25,2021-03-15,HL,2
9,AJANTPHARM,1643.1,1659.4,1760.0,1651.05,2021-03-15,LL,1
10,ALKEM,2930.0,2984.0,2673.95,2950.75,2021-03-15,LL,7
11,AMARAJABAT,928.0,931.05,871.4,925.05,2021-03-15,LL,1
12,AMBUJACEM,249.0,251.7,279.0,250.85,2021-03-15,LL,2
13,APLLTD,1035.0,1050.0,901.25,1042.6,2021-03-15,LL,1
14,APOLLOHOSP,2405.5,2430.0,2915.0,2414.85,2021-03-15,LL,1
15,APOLLOTYRE,178.45,180.95,231.6,179.9,2021-03-15,LL,1
16,ASHOKLEY,95.7,99.9,117.05,99.1,2021-03-15,LL,2
17,ASIANPAINT,2759.0,2792.0,2343.05,2775.55,2021-03-15,LL,2
18,AUBANK,855.0,880.65,1179.0,875.35,2021-03-15,LL,1
19,AUROPHARMA,923.7,934.7,817.0,927.75,2021-03-15,LL,2
20,AXISBANK,620.25,625.45,716.65,623.8,2021-03-15,LL,2
21,BAJAJ-AUTO,3446.0,3494.0,3621.05,3481.25,2021-03-15,LL,2
22,BAJAJFINSV,8930.0,8958.7,9544.0,8870.45,2021-03-15,LL,2
23,BAJAJHLDNG,3091.7,3136.85,3473.8,3119.15,2021-03-15,LL,1
24,BAJFINANCE,5310.2,5338.0,5350.55,5280.15,2021-03-15,LL,1
25,BALKRISIND,1646.0,1652.8,1590.2,1642.1,2021-03-15,LL,1
26,BANDHANBNK,402.0,404.95,330.0,400.2,2021-03-15,LL,2
27,BANKBARODA,61.8,64.8,76.0,64.5,2021-03-15,LL,2
28,BANKINDIA,49.0,50.4,72.65,50.15,2021-03-15,LL,4
29,BATAINDIA,1587.8,1592.25,1484.25,1573.9,2021-03-15,LL,1
30,BBTC,1296.0,1321.65,1158.4,1304.75,2021-03-15,LL,2
31,BEL,121.0,128.0,133.4,126.4,2021-03-15,LL,1
32,BERGEPAINT,759.5,769.95,706.3,767.05,2021-03-15,LL,2
33,BHARATFORG,527.65,540.0,602.05,538.1,2021-03-15,LL,1
34,BHARTIARTL,512.25,516.4,516.4,515.15,2021-03-15,LL,1
35,BHEL,36.15,39.0,54.05,38.7,2021-03-15,HL,1
36,BIOCON,466.0,468.5,387.0,465.75,2021-03-15,LL,1
37,BOSCHLTD,12813.0,13095.0,14625.85,12986.05,2021-03-15,LL,2
38,BPCL,381.1,384.0,451.3,381.95,2021-03-15,HL,3
39,BRITANNIA,3575.0,3605.0,3399.0,3567.8,2021-03-15,LL,2
40,CADILAHC,477.75,482.85,430.6,478.4,2021-03-15,LL,2
41,CANBK,128.9,134.45,151.75,133.3,2021-03-15,LL,2
42,CASTROLIND,123.3,124.4,126.0,122.0,2021-03-15,LL,4
43,CESC,617.0,623.95,615.1,620.65,2021-03-15,LL,3
44,CHOLAFIN,387.65,415.9,514.05,411.35,2021-03-15,LL,2
45,CIPLA,822.8,828.95,790.0,826.6,2021-03-15,LL,1
46,COALINDIA,135.4,136.25,144.75,135.35,2021-03-15,LL,2
47,COFORGE,2703.25,2748.0,2727.0,2722.25,2021-03-15,HL,3
48,COLPAL,1565.0,1581.95,1585.9,1578.45,2021-03-15,LL,2
49,CONCOR,400.45,405.5,553.0,403.4,2021-03-15,LL,1
50,COROMANDEL,813.9,832.0,761.3,813.65,2021-03-15,LL,2
51,CROMPTON,382.0,385.9,397.15,378.05,2021-03-15,LL,3
52,CUB,180.1,181.6,167.65,180.45,2021-03-15,LL,1
53,CUMMINSIND,575.5,584.5,856.25,581.35,2021-03-15,LL,1
54,DABUR,534.0,538.45,521.3,534.2,2021-03-15,LL,2
55,DALBHARAT,1083.9,1098.5,1445.2,1094.5,2021-03-15,LL,1
56,DEEPAKNTR,949.0,999.0,1523.1,987.85,2021-03-15,LL,1
57,DHANI,321.65,325.9,231.6,313.4,2021-03-15,LL,9
58,DIVISLAB,3839.0,3867.9,3371.0,3849.05,2021-03-15,LL,1
59,DIXON,13514.05,13650.0,20505.0,13621.9,2021-03-15,HL,4
60,DLF,232.85,240.45,296.7,238.35,2021-03-15,LL,2
61,DMART,2767.0,2804.1,3096.0,2789.1,2021-03-15,LL,4
62,DRREDDY,5217.25,5254.85,4285.0,5241.35,2021-03-15,LL,2
63,EICHERMOT,2531.0,2555.0,2585.35,2542.7,2021-03-15,LL,1
64,EMAMILTD,425.4,425.95,481.6,423.7,2021-03-15,HL,3
65,ENDURANCE,1356.5,1370.35,1378.65,1349.75,2021-03-15,LL,1
