,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1259.4,1220.75,1260.5,2021-02-17,HHL,1
1,ABBOTINDIA,15800.0,14760.45,14485.2,15746.0,2021-02-17,HHL,4
2,ABCAPITAL,85.0,104.8,97.35,89.1,2021-02-17,HHL,3
3,ABFRL,166.65,164.55,161.0,166.5,2021-02-17,None,0
4,ACC,1617.2,1837.0,1807.0,1626.1,2021-02-17,None,0
5,ADANIENT,477.0,802.0,782.25,491.15,2021-02-17,None,0
6,ADANIGREEN,1079.9,1127.0,1051.05,1065.95,2021-02-17,HHL,2
7,ADANIPORTS,485.0,670.0,646.9,503.85,2021-02-17,HHL,5
8,ADANITRANS,438.9,820.0,712.0,434.25,2021-02-17,HHL,5
9,AJANTPHARM,1643.1,1802.2,1760.45,1651.05,2021-02-17,None,0
10,ALKEM,2930.0,2889.0,2786.95,2950.75,2021-02-17,None,0
11,AMARAJABAT,928.0,916.55,897.0,925.05,2021-02-17,None,0
12,AMBUJACEM,249.0,290.4,284.2,250.85,2021-02-17,HHL,4
13,APLLTD,1035.0,968.0,942.3,1042.6,2021-02-17,None,0
14,APOLLOHOSP,2405.5,3284.0,3177.0,2414.85,2021-02-17,HHL,3
15,APOLLOTYRE,178.45,244.4,234.65,179.9,2021-02-17,HHL,1
16,ASHOKLEY,95.7,132.75,128.0,99.1,2021-02-17,HHL,1
17,ASIANPAINT,2759.0,2455.05,2382.0,2775.55,2021-02-17,None,0
18,AUBANK,855.0,1112.25,1081.0,875.35,2021-02-17,None,0
19,AUROPHARMA,923.7,943.0,915.65,927.75,2021-02-17,None,0
20,AXISBANK,620.25,785.0,764.3,623.8,2021-02-17,None,0
21,BAJAJ-AUTO,3446.0,4205.0,4111.0,3481.25,2021-02-17,None,0
22,BAJAJFINSV,8930.0,10498.8,10112.2,8870.45,2021-02-17,None,0
23,BAJAJHLDNG,3091.7,3621.5,3583.05,3119.15,2021-02-17,None,0
24,BAJFINANCE,5310.2,5799.0,5670.0,5280.15,2021-02-17,None,0
25,BALKRISIND,1646.0,1629.5,1598.0,1642.1,2021-02-17,None,0
26,BANDHANBNK,402.0,353.8,343.65,400.2,2021-02-17,HHL,1
27,BANKBARODA,61.8,85.5,79.15,64.5,2021-02-17,HHL,1
28,BANKINDIA,49.0,84.7,71.0,50.15,2021-02-17,HHL,2
29,BATAINDIA,1587.8,1529.2,1499.1,1573.9,2021-02-17,None,0
30,BBTC,1296.0,1208.95,1190.0,1304.75,2021-02-17,None,0
31,BEL,121.0,139.75,132.1,126.4,2021-02-17,None,0
32,BERGEPAINT,759.5,761.95,746.0,767.05,2021-02-17,None,0
33,BHARATFORG,527.65,653.4,629.2,538.1,2021-02-17,HHL,1
34,BHARTIARTL,512.25,598.8,590.05,515.15,2021-02-17,None,0
35,BHEL,36.15,40.8,39.1,38.7,2021-02-17,HHL,1
36,BIOCON,466.0,422.95,415.2,465.75,2021-02-17,HHL,2
37,BOSCHLTD,12813.0,15885.0,15437.7,12986.05,2021-02-17,HHL,1
38,BPCL,381.1,413.9,401.55,381.95,2021-02-17,None,0
39,BRITANNIA,3575.0,3404.85,3360.0,3567.8,2021-02-17,None,0
40,CADILAHC,477.75,471.5,460.7,478.4,2021-02-17,None,0
41,CANBK,128.9,168.45,162.0,133.3,2021-02-17,HHL,3
42,CASTROLIND,123.3,127.8,125.15,122.0,2021-02-17,None,0
43,CESC,617.0,622.85,604.0,620.65,2021-02-17,None,0
44,CHOLAFIN,387.65,533.8,522.1,411.35,2021-02-17,None,0
45,CIPLA,822.8,854.7,833.0,826.6,2021-02-17,None,0
46,COALINDIA,135.4,135.75,132.9,135.35,2021-02-17,HHL,2
47,COFORGE,2703.25,2616.0,2540.0,2722.25,2021-02-17,None,0
48,COLPAL,1565.0,1601.65,1577.25,1578.45,2021-02-17,None,0
49,CONCOR,400.45,566.85,532.5,403.4,2021-02-17,HHL,1
50,COROMANDEL,813.9,783.8,766.05,813.65,2021-02-17,None,0
51,CROMPTON,382.0,407.95,393.0,378.05,2021-02-17,HHL,1
52,CUB,180.1,168.65,164.4,180.45,2021-02-17,None,0
53,CUMMINSIND,575.5,794.05,762.35,581.35,2021-02-17,HHL,2
54,DABUR,534.0,526.0,519.0,534.2,2021-02-17,None,0
55,DALBHARAT,1083.9,1476.0,1405.0,1094.5,2021-02-17,None,0
56,DEEPAKNTR,949.0,1330.0,1259.0,987.85,2021-02-17,HHL,6
57,DHANI,321.65,368.75,360.0,313.4,2021-02-17,None,0
58,DIVISLAB,3839.0,3675.0,3590.0,3849.05,2021-02-17,None,0
59,DIXON,13514.05,19325.0,18479.7,13621.9,2021-02-17,HHL,1
60,DLF,232.85,321.55,313.2,238.35,2021-02-17,None,0
61,DMART,2767.0,3242.0,3090.0,2789.1,2021-02-17,HHL,3
62,DRREDDY,5217.25,4709.95,4580.0,5241.35,2021-02-17,None,0
63,EICHERMOT,2531.0,2745.0,2685.0,2542.7,2021-02-17,None,0
64,EMAMILTD,425.4,485.0,467.95,423.7,2021-02-17,HHL,1
65,ENDURANCE,1356.5,1478.85,1425.25,1349.75,2021-02-17,None,0
66,ESCORTS,1289.6,1393.5,1364.2,1287.8,2021-02-17,None,0
67,EXIDEIND,191.7,213.85,208.75,191.35,2021-02-17,None,0
68,FEDERALBNK,67.0,88.2,84.6,68.05,2021-02-17,HHL,5
69,FORTIS,156.0,165.0,157.6,156.0,2021-02-17,None,0
70,GAIL,123.9,136.95,132.0,123.65,2021-02-17,None,0
71,GLENMARK,493.75,508.25,492.65,502.6,2021-02-17,HHL,1
72,GMRINFRA,26.5,25.45,25.0,26.6,2021-02-17,None,0
73,GODREJAGRO,543.0,501.7,489.9,538.3,2021-02-17,None,0
74,GODREJCP,742.0,726.0,715.1,738.95,2021-02-17,None,0
75,GODREJIND,424.35,448.05,441.3,428.9,2021-02-17,None,0
76,GODREJPROP,1432.0,1528.95,1488.0,1427.25,2021-02-17,None,0
77,GRASIM,924.5,1249.0,1228.0,933.4,2021-02-17,None,0
78,GSPL,222.0,241.7,237.1,218.5,2021-02-17,HHL,10
79,GUJGASLTD,378.7,454.3,436.3,378.0,2021-02-17,HHL,1
80,HAL,849.0,1053.5,1008.95,856.8,2021-02-17,HHL,1
81,HAVELLS,919.8,1231.9,1183.5,909.9,2021-02-17,HHL,3
82,HCLTECH,942.0,958.4,941.0,950.5,2021-02-17,None,0
83,HDFC,2549.0,2856.6,2787.85,2568.75,2021-02-17,None,0
84,HDFCAMC,2937.65,3024.0,2978.1,2998.05,2021-02-17,None,0
85,HDFCBANK,1440.0,1621.8,1583.0,1425.05,2021-02-17,None,0
86,HDFCLIFE,676.5,711.5,693.0,678.4,2021-02-17,HHL,1
87,HEROMOTOCO,3115.0,3595.0,3457.25,3102.65,2021-02-17,HHL,1
88,HINDALCO,239.0,308.5,301.0,238.35,2021-02-17,HHL,2
89,HINDPETRO,219.25,235.0,224.95,221.25,2021-02-17,HHL,1
90,HINDUNILVR,2395.4,2201.55,2160.0,2387.55,2021-02-17,None,0
91,HINDZINC,239.15,308.9,301.5,239.05,2021-02-17,None,0
92,IBULHSGFIN,221.0,227.85,220.25,221.75,2021-02-17,None,0
93,ICICIBANK,535.55,664.95,649.35,527.5,2021-02-17,None,0
94,ICICIGI,1518.0,1541.8,1495.05,1519.2,2021-02-17,HHL,2
95,ICICIPRULI,501.0,503.5,486.6,498.7,2021-02-17,HHL,1
96,IDEA,10.75,12.4,11.65,11.2,2021-02-17,None,0
97,IDFCFIRSTB,37.05,57.5,52.9,37.4,2021-02-17,HHL,3
98,IGL,503.0,554.6,543.0,507.15,2021-02-17,None,0
99,INDHOTEL,120.1,129.2,124.0,123.95,2021-02-17,None,0
100,INDIAMART,6411.0,9050.0,8372.1,7038.3,2021-02-17,None,0
101,INDIGO,1719.0,1628.85,1577.2,1713.5,2021-02-17,None,0
102,INDUSINDBK,895.0,1085.0,1026.2,900.15,2021-02-17,None,0
103,INDUSTOWER,230.7,258.2,246.15,235.45,2021-02-17,HHL,1
104,INFY,1257.9,1294.5,1275.0,1260.45,2021-02-17,None,0
105,IOC,91.3,95.7,94.65,91.5,2021-02-17,None,0
106,IPCALAB,2196.0,1901.85,1868.5,2180.05,2021-02-17,None,0
107,IRCTC,1447.0,1730.0,1657.0,1445.0,2021-02-17,None,0
108,ISEC,463.8,421.0,413.0,465.6,2021-02-17,None,0
109,ITC,209.9,218.4,216.55,213.85,2021-02-17,None,0
110,JINDALSTEL,268.3,329.7,321.05,270.15,2021-02-17,None,0
111,JSWENERGY,67.8,75.6,74.05,66.8,2021-02-17,None,0
112,JSWSTEEL,387.25,411.0,401.0,389.7,2021-02-17,None,0
113,JUBLFOOD,2803.0,2944.5,2867.1,2792.8,2021-02-17,HHL,2
114,KOTAKBANK,1996.9,2023.5,1969.15,1994.05,2021-02-17,None,0
115,L&TFH,93.7,99.2,97.15,97.0,2021-02-17,None,0
116,LALPATHLAB,2319.2,2626.0,2390.0,2407.2,2021-02-17,HHL,1
117,LAURUSLABS,354.8,377.25,364.1,353.4,2021-02-17,None,0
118,LICHSGFIN,363.0,477.3,463.0,377.6,2021-02-17,None,0
119,LT,1283.0,1567.0,1533.0,1297.0,2021-02-17,None,0
120,LTI,3653.0,3974.55,3867.0,3699.3,2021-02-17,None,0
121,LTTS,2340.6,2690.0,2622.4,2409.5,2021-02-17,HHL,2
122,LUPIN,977.95,1109.0,1060.0,1000.9,2021-02-17,HHL,1
123,M&M,725.0,920.15,904.6,732.45,2021-02-17,None,0
124,M&MFIN,176.0,221.0,216.5,178.7,2021-02-17,None,0
125,MANAPPURAM,165.95,178.95,174.7,167.2,2021-02-17,None,0
