,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1290.05,1240.0,1260.5,2021-03-22,HHL,1
1,ABBOTINDIA,15800.0,14855.0,14500.0,15746.0,2021-03-22,None,0
2,ABCAPITAL,85.0,122.6,119.05,89.1,2021-03-22,None,0
3,ABFRL,166.65,207.65,202.25,166.5,2021-03-22,None,0
4,ACC,1617.2,1873.9,1751.2,1626.1,2021-03-22,HHL,1
5,ADANIENT,477.0,1003.0,883.45,491.15,2021-03-22,HHL,1
6,ADANIGREEN,1079.9,1252.2,1234.95,1065.95,2021-03-22,HHL,1
7,ADANIPORTS,485.0,726.25,681.0,503.85,2021-03-22,HHL,1
8,ADANITRANS,438.9,807.0,758.15,434.25,2021-03-22,HHL,1
9,AJANTPHARM,1643.1,1825.4,1774.0,1651.05,2021-03-22,None,0
10,ALKEM,2930.0,2659.3,2606.2,2950.75,2021-03-22,HHL,1
11,AMARAJABAT,928.0,876.45,865.1,925.05,2021-03-22,None,0
12,AMBUJACEM,249.0,297.8,278.0,250.85,2021-03-22,HHL,1
13,APLLTD,1035.0,925.95,888.65,1042.6,2021-03-22,HHL,1
14,APOLLOHOSP,2405.5,2944.25,2875.0,2414.85,2021-03-22,None,0
15,APOLLOTYRE,178.45,226.75,220.7,179.9,2021-03-22,None,0
16,ASHOKLEY,95.7,116.75,112.5,99.1,2021-03-22,None,0
17,ASIANPAINT,2759.0,2438.1,2390.0,2775.55,2021-03-22,HHL,1
18,AUBANK,855.0,1234.75,1195.0,875.35,2021-03-22,HHL,1
19,AUROPHARMA,923.7,849.5,826.0,927.75,2021-03-22,HHL,1
20,AXISBANK,620.25,730.0,709.3,623.8,2021-03-22,HHL,1
21,BAJAJ-AUTO,3446.0,3685.0,3634.3,3481.25,2021-03-22,HHL,1
22,BAJAJFINSV,8930.0,9494.95,9312.05,8870.45,2021-03-22,HHL,1
23,BAJAJHLDNG,3091.7,3455.0,3366.15,3119.15,2021-03-22,None,0
24,BAJFINANCE,5310.2,5497.0,5337.0,5280.15,2021-03-22,HHL,1
25,BALKRISIND,1646.0,1628.95,1601.55,1642.1,2021-03-22,None,0
26,BANDHANBNK,402.0,355.45,343.3,400.2,2021-03-22,HHL,2
27,BANKBARODA,61.8,74.65,71.75,64.5,2021-03-22,HHL,1
28,BANKINDIA,49.0,69.25,66.35,50.15,2021-03-22,HHL,1
29,BATAINDIA,1587.8,1491.0,1468.5,1573.9,2021-03-22,None,0
30,BBTC,1296.0,1185.0,1154.55,1304.75,2021-03-22,None,0
31,BEL,121.0,131.95,127.35,126.4,2021-03-22,HHL,1
32,BERGEPAINT,759.5,734.45,717.6,767.05,2021-03-22,HHL,1
33,BHARATFORG,527.65,607.95,591.0,538.1,2021-03-22,HHL,1
34,BHARTIARTL,512.25,534.0,523.0,515.15,2021-03-22,None,0
35,BHEL,36.15,52.8,51.25,38.7,2021-03-22,HHL,1
36,BIOCON,466.0,403.4,394.05,465.75,2021-03-22,HHL,2
37,BOSCHLTD,12813.0,14550.0,14284.75,12986.05,2021-03-22,None,0
38,BPCL,381.1,442.0,434.35,381.95,2021-03-22,HHL,1
39,BRITANNIA,3575.0,3570.0,3440.1,3567.8,2021-03-22,HHL,1
40,CADILAHC,477.75,438.0,425.75,478.4,2021-03-22,HHL,1
41,CANBK,128.9,154.25,147.5,133.3,2021-03-22,HHL,1
42,CASTROLIND,123.3,119.6,117.8,122.0,2021-03-22,None,0
43,CESC,617.0,612.2,595.7,620.65,2021-03-22,HHL,1
44,CHOLAFIN,387.65,579.6,545.05,411.35,2021-03-22,HHL,2
45,CIPLA,822.8,784.6,758.7,826.6,2021-03-22,HHL,1
46,COALINDIA,135.4,137.6,135.3,135.35,2021-03-22,None,0
47,COFORGE,2703.25,3012.8,2895.2,2722.25,2021-03-22,HHL,1
48,COLPAL,1565.0,1589.0,1560.25,1578.45,2021-03-22,None,0
49,CONCOR,400.45,567.15,550.85,403.4,2021-03-22,HHL,2
50,COROMANDEL,813.9,759.4,743.25,813.65,2021-03-22,None,0
51,CROMPTON,382.0,401.25,384.2,378.05,2021-03-22,None,0
52,CUB,180.1,170.75,167.4,180.45,2021-03-22,None,0
53,CUMMINSIND,575.5,910.0,888.0,581.35,2021-03-22,HHL,1
54,DABUR,534.0,534.7,523.7,534.2,2021-03-22,HHL,1
55,DALBHARAT,1083.9,1600.0,1565.0,1094.5,2021-03-22,HHL,2
56,DEEPAKNTR,949.0,1545.0,1474.55,987.85,2021-03-22,HHL,1
57,DHANI,321.65,274.75,265.0,313.4,2021-03-22,None,0
58,DIVISLAB,3839.0,3444.0,3350.55,3849.05,2021-03-22,HHL,1
59,DIXON,13514.05,4285.4,4039.0,13621.9,2021-03-22,None,0
60,DLF,232.85,293.9,284.25,238.35,2021-03-22,HHL,1
61,DMART,2767.0,2988.0,2862.0,2789.1,2021-03-22,None,0
62,DRREDDY,5217.25,4367.95,4268.25,5241.35,2021-03-22,HHL,1
63,EICHERMOT,2531.0,2692.0,2650.05,2542.7,2021-03-22,HHL,1
64,EMAMILTD,425.4,487.9,472.0,423.7,2021-03-22,None,0
65,ENDURANCE,1356.5,1519.95,1395.05,1349.75,2021-03-22,HHL,1
66,ESCORTS,1289.6,1375.0,1340.4,1287.8,2021-03-22,HHL,1
67,EXIDEIND,191.7,190.6,186.7,191.35,2021-03-22,HHL,1
68,FEDERALBNK,67.0,78.55,76.6,68.05,2021-03-22,None,0
69,FORTIS,156.0,204.5,191.05,156.0,2021-03-22,HHL,1
70,GAIL,123.9,140.0,135.35,123.65,2021-03-22,None,0
71,GLENMARK,493.75,467.8,456.05,502.6,2021-03-22,HHL,1
72,GMRINFRA,26.5,25.9,24.7,26.6,2021-03-22,None,0
73,GODREJAGRO,543.0,497.0,486.35,538.3,2021-03-22,None,0
74,GODREJCP,742.0,696.0,671.0,738.95,2021-03-22,HHL,1
75,GODREJIND,424.35,524.8,504.1,428.9,2021-03-22,HHL,1
76,GODREJPROP,1432.0,1429.6,1320.0,1427.25,2021-03-22,HHL,1
77,GRASIM,924.5,1428.0,1401.25,933.4,2021-03-22,HHL,1
78,GSPL,222.0,264.25,256.3,218.5,2021-03-22,None,0
79,GUJGASLTD,378.7,524.5,508.1,378.0,2021-03-22,None,0
80,HAL,849.0,1055.95,1015.0,856.8,2021-03-22,HHL,1
