,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1292.85,1266.5,1260.5,2021-03-12,HHL,2
1,ABBOTINDIA,15800.0,14718.9,14503.3,15746.0,2021-03-12,None,0
2,ABCAPITAL,85.0,135.2,128.5,89.1,2021-03-12,None,0
3,ABFRL,166.65,221.25,216.65,166.5,2021-03-12,HHL,1
4,ACC,1617.2,1848.0,1782.0,1626.1,2021-03-12,None,0
5,ADANIENT,477.0,923.8,889.3,491.15,2021-03-12,HHL,1
6,ADANIGREEN,1079.9,1200.0,1154.2,1065.95,2021-03-12,None,0
7,ADANIPORTS,485.0,752.1,723.0,503.85,2021-03-12,None,0
8,ADANITRANS,438.9,785.5,734.5,434.25,2021-03-12,HHL,1
9,AJANTPHARM,1643.1,1848.0,1809.0,1651.05,2021-03-12,HHL,4
10,ALKEM,2930.0,2786.5,2730.0,2950.75,2021-03-12,None,0
11,AMARAJABAT,928.0,908.8,890.05,925.05,2021-03-12,HHL,1
12,AMBUJACEM,249.0,293.9,287.5,250.85,2021-03-12,None,0
13,APLLTD,1035.0,948.0,931.4,1042.6,2021-03-12,HHL,1
14,APOLLOHOSP,2405.5,3031.0,2927.5,2414.85,2021-03-12,HHL,1
15,APOLLOTYRE,178.45,245.6,236.5,179.9,2021-03-12,HHL,2
16,ASHOKLEY,95.7,125.7,120.75,99.1,2021-03-12,None,0
17,ASIANPAINT,2759.0,2464.65,2397.0,2775.55,2021-03-12,None,0
18,AUBANK,855.0,1274.8,1235.0,875.35,2021-03-12,HHL,1
19,AUROPHARMA,923.7,869.0,844.0,927.75,2021-03-12,None,0
20,AXISBANK,620.25,776.6,745.0,623.8,2021-03-12,None,0
21,BAJAJ-AUTO,3446.0,3878.0,3734.8,3481.25,2021-03-12,None,0
22,BAJAJFINSV,8930.0,10216.1,9840.0,8870.45,2021-03-12,None,0
23,BAJAJHLDNG,3091.7,3647.25,3590.0,3119.15,2021-03-12,None,0
24,BAJFINANCE,5310.2,5670.0,5521.0,5280.15,2021-03-12,HHL,2
25,BALKRISIND,1646.0,1642.2,1605.1,1642.1,2021-03-12,HHL,2
26,BANDHANBNK,402.0,360.0,345.5,400.2,2021-03-12,None,0
27,BANKBARODA,61.8,80.9,76.6,64.5,2021-03-12,None,0
28,BANKINDIA,49.0,78.5,75.2,50.15,2021-03-12,None,0
29,BATAINDIA,1587.8,1538.75,1499.5,1573.9,2021-03-12,HHL,2
30,BBTC,1296.0,1229.0,1185.0,1304.75,2021-03-12,None,0
31,BEL,121.0,143.5,139.25,126.4,2021-03-12,HHL,1
32,BERGEPAINT,759.5,731.95,715.0,767.05,2021-03-12,None,0
33,BHARATFORG,527.65,631.75,612.3,538.1,2021-03-12,HHL,1
34,BHARTIARTL,512.25,532.75,521.55,515.15,2021-03-12,HHL,1
35,BHEL,36.15,56.35,52.55,38.7,2021-03-12,None,0
36,BIOCON,466.0,404.8,397.7,465.75,2021-03-12,HHL,2
37,BOSCHLTD,12813.0,15117.45,14801.6,12986.05,2021-03-12,None,0
38,BPCL,381.1,464.0,451.0,381.95,2021-03-12,HHL,1
39,BRITANNIA,3575.0,3493.85,3425.0,3567.8,2021-03-12,None,0
40,CADILAHC,477.75,450.95,441.55,478.4,2021-03-12,None,0
41,CANBK,128.9,164.2,155.55,133.3,2021-03-12,None,0
42,CASTROLIND,123.3,135.7,128.9,122.0,2021-03-12,None,0
43,CESC,617.0,634.9,622.95,620.65,2021-03-12,None,0
44,CHOLAFIN,387.65,549.9,529.4,411.35,2021-03-12,None,0
45,CIPLA,822.8,818.7,802.0,826.6,2021-03-12,HHL,1
46,COALINDIA,135.4,153.0,149.0,135.35,2021-03-12,None,0
47,COFORGE,2703.25,2793.95,2711.0,2722.25,2021-03-12,HHL,2
48,COLPAL,1565.0,1648.15,1618.2,1578.45,2021-03-12,None,0
49,CONCOR,400.45,598.4,570.0,403.4,2021-03-12,HHL,1
50,COROMANDEL,813.9,776.8,762.25,813.65,2021-03-12,None,0
51,CROMPTON,382.0,421.25,401.25,378.05,2021-03-12,None,0
52,CUB,180.1,176.0,170.5,180.45,2021-03-12,HHL,1
53,CUMMINSIND,575.5,922.75,880.05,581.35,2021-03-12,HHL,1
54,DABUR,534.0,534.35,522.2,534.2,2021-03-12,None,0
55,DALBHARAT,1083.9,1504.9,1470.0,1094.5,2021-03-12,HHL,1
56,DEEPAKNTR,949.0,1623.3,1538.0,987.85,2021-03-12,HHL,2
57,DHANI,321.65,302.0,275.0,313.4,2021-03-12,None,0
58,DIVISLAB,3839.0,3564.85,3503.55,3849.05,2021-03-12,HHL,1
59,DIXON,13514.05,20849.2,20209.05,13621.9,2021-03-12,HHL,1
60,DLF,232.85,322.25,306.15,238.35,2021-03-12,None,0
61,DMART,2767.0,3228.9,3113.0,2789.1,2021-03-12,None,0
62,DRREDDY,5217.25,4529.95,4403.1,5241.35,2021-03-12,None,0
63,EICHERMOT,2531.0,2699.0,2610.1,2542.7,2021-03-12,HHL,2
64,EMAMILTD,425.4,489.0,478.15,423.7,2021-03-12,None,0
65,ENDURANCE,1356.5,1420.0,1395.25,1349.75,2021-03-12,HHL,1
66,ESCORTS,1289.6,1389.4,1358.3,1287.8,2021-03-12,HHL,3
67,EXIDEIND,191.7,205.45,200.15,191.35,2021-03-12,None,0
68,FEDERALBNK,67.0,87.8,84.4,68.05,2021-03-12,None,0
69,FORTIS,156.0,183.45,177.7,156.0,2021-03-12,None,0
70,GAIL,123.9,152.45,145.65,123.65,2021-03-12,None,0
71,GLENMARK,493.75,492.95,477.0,502.6,2021-03-12,HHL,2
72,GMRINFRA,26.5,28.3,27.1,26.6,2021-03-12,None,0
73,GODREJAGRO,543.0,494.0,481.1,538.3,2021-03-12,None,0
74,GODREJCP,742.0,703.75,685.0,738.95,2021-03-12,HHL,2
75,GODREJIND,424.35,507.7,477.0,428.9,2021-03-12,None,0
76,GODREJPROP,1432.0,1493.0,1445.05,1427.25,2021-03-12,None,0
77,GRASIM,924.5,1404.95,1375.0,933.4,2021-03-12,HHL,1
78,GSPL,222.0,283.0,276.15,218.5,2021-03-12,HHL,1
79,GUJGASLTD,378.7,543.5,515.7,378.0,2021-03-12,None,0
80,HAL,849.0,1083.0,1057.35,856.8,2021-03-12,None,0
81,HAVELLS,919.8,1140.0,1097.85,909.9,2021-03-12,None,0
82,HCLTECH,942.0,1002.8,973.6,950.5,2021-03-12,None,0
83,HDFC,2549.0,2667.95,2556.35,2568.75,2021-03-12,None,0
84,HDFCAMC,2937.65,3153.8,3050.0,2998.05,2021-03-12,None,0
85,HDFCBANK,1440.0,1600.0,1535.05,1425.05,2021-03-12,None,0
86,HDFCLIFE,676.5,739.8,710.0,678.4,2021-03-12,None,0
87,HEROMOTOCO,3115.0,3419.0,3310.0,3102.65,2021-03-12,None,0
88,HINDALCO,239.0,345.0,327.45,238.35,2021-03-12,None,0
89,HINDPETRO,219.25,246.6,239.65,221.25,2021-03-12,None,0
90,HINDUNILVR,2395.4,2239.9,2200.0,2387.55,2021-03-12,HHL,2
91,HINDZINC,239.15,313.1,301.1,239.05,2021-03-12,HHL,1
92,IBULHSGFIN,221.0,234.7,222.5,221.75,2021-03-12,None,0
93,ICICIBANK,535.55,638.0,608.35,527.5,2021-03-12,None,0
94,ICICIGI,1518.0,1510.0,1461.25,1519.2,2021-03-12,HHL,1
95,ICICIPRULI,501.0,485.7,461.0,498.7,2021-03-12,None,0
96,IDEA,10.75,10.6,10.15,11.2,2021-03-12,HHL,1
97,IDFCFIRSTB,37.05,68.1,65.3,37.4,2021-03-12,None,0
98,IGL,503.0,516.45,506.9,507.15,2021-03-12,None,0
99,INDHOTEL,120.1,127.5,123.75,123.95,2021-03-12,None,0
100,INDIAMART,6411.0,8595.0,8330.4,7038.3,2021-03-12,HHL,2
101,INDIGO,1719.0,1705.0,1657.35,1713.5,2021-03-12,None,0
102,INDUSINDBK,895.0,1056.4,1015.65,900.15,2021-03-12,None,0
103,INDUSTOWER,230.7,261.0,251.25,235.45,2021-03-12,HHL,1
104,INFY,1257.9,1391.7,1370.05,1260.45,2021-03-12,HHL,4
105,IOC,91.3,102.3,100.2,91.5,2021-03-12,HHL,1
106,IPCALAB,2196.0,1964.95,1926.0,2180.05,2021-03-12,HHL,1
107,IRCTC,1447.0,2063.7,1965.0,1445.0,2021-03-12,None,0
108,ISEC,463.8,411.0,402.0,465.6,2021-03-12,None,0
109,ITC,209.9,208.0,203.5,213.85,2021-03-12,None,0
110,JINDALSTEL,268.3,332.5,314.0,270.15,2021-03-12,HHL,1
111,JSWENERGY,67.8,87.8,84.6,66.8,2021-03-12,None,0
112,JSWSTEEL,387.25,428.45,414.0,389.7,2021-03-12,HHL,2
113,JUBLFOOD,2803.0,3035.0,2960.15,2792.8,2021-03-12,None,0
114,KOTAKBANK,1996.9,1980.0,1912.0,1994.05,2021-03-12,None,0
115,L&TFH,93.7,108.35,104.5,97.0,2021-03-12,None,0
116,LALPATHLAB,2319.2,2385.7,2322.65,2407.2,2021-03-12,None,0
117,LAURUSLABS,354.8,373.7,361.0,353.4,2021-03-12,HHL,2
118,LICHSGFIN,363.0,441.8,427.45,377.6,2021-03-12,None,0
119,LT,1283.0,1565.0,1503.15,1297.0,2021-03-12,None,0
120,LTI,3653.0,4174.95,4000.0,3699.3,2021-03-12,HHL,2
121,LTTS,2340.6,2810.0,2726.0,2409.5,2021-03-12,None,0
122,LUPIN,977.95,1064.0,1042.9,1000.9,2021-03-12,HHL,2
123,M&M,725.0,876.2,844.15,732.45,2021-03-12,None,0
124,M&MFIN,176.0,214.75,206.45,178.7,2021-03-12,None,0
125,MANAPPURAM,165.95,168.25,162.8,167.2,2021-03-12,HHL,1
126,MARICO,403.6,401.0,392.4,406.1,2021-03-12,None,0
127,MARUTI,7654.0,7313.0,7061.4,7691.3,2021-03-12,None,0
128,MCDOWELL-N,579.0,557.0,539.1,581.5,2021-03-12,None,0
129,MFSL,675.0,944.55,888.05,690.95,2021-03-12,None,0
130,MGL,1062.8,1218.5,1175.3,1059.95,2021-03-12,HHL,1
131,MINDTREE,1655.0,1916.25,1857.0,1659.25,2021-03-12,HHL,3
132,MOTHERSUMI,165.25,222.3,212.35,164.1,2021-03-12,None,0
133,MPHASIS,1549.0,1666.0,1605.55,1529.9,2021-03-12,None,0
134,MRF,76000.0,90300.0,88200.0,76021.65,2021-03-12,None,0
135,MUTHOOTFIN,1215.0,1311.95,1272.0,1213.35,2021-03-12,None,0
136,NAM-INDIA,297.95,357.6,343.0,302.85,2021-03-12,None,0
137,NATCOPHARM,965.0,847.4,815.65,967.3,2021-03-12,None,0
138,NAUKRI,4780.0,4967.0,4788.0,4754.7,2021-03-12,None,0
139,NAVINFLUOR,2615.0,2763.65,2630.05,2637.7,2021-03-12,None,0
140,NESTLEIND,18389.7,17009.85,16650.0,18450.7,2021-03-12,None,0
141,NMDC,114.9,138.75,132.05,116.35,2021-03-12,HHL,1
142,NTPC,99.95,112.1,108.6,99.05,2021-03-12,None,0
143,OBEROIRLTY,584.0,564.0,541.5,590.1,2021-03-12,HHL,2
144,OIL,109.0,133.8,130.6,108.7,2021-03-12,HHL,1
145,ONGC,93.75,117.4,114.0,93.2,2021-03-12,HHL,1
146,PAGEIND,27700.0,28770.0,28028.7,28155.55,2021-03-12,HHL,1
147,PEL,1428.85,1979.8,1883.0,1480.35,2021-03-12,None,0
148,PETRONET,248.85,248.8,240.25,249.85,2021-03-12,None,0
149,PFC,114.8,140.5,134.5,115.05,2021-03-12,HHL,1
150,PFIZER,5160.0,4770.0,4646.45,5279.4,2021-03-12,HHL,1
151,PGHH,11167.0,13149.0,12815.15,11012.4,2021-03-12,None,0
152,PIDILITIND,1772.85,1746.65,1720.5,1770.8,2021-03-12,None,0
153,PIIND,2204.0,2314.5,2233.35,2264.5,2021-03-12,None,0
154,PNB,33.3,41.95,40.7,34.8,2021-03-12,None,0
155,POLYCAB,1038.8,1377.0,1346.1,1035.45,2021-03-12,None,0
156,POWERGRID,189.0,220.9,215.4,189.5,2021-03-12,HHL,1
157,PRESTIGE,267.45,303.5,289.45,266.8,2021-03-12,HHL,2
158,RAMCOCEM,800.7,1031.75,1002.35,795.0,2021-03-12,None,0
159,RBLBANK,231.1,249.25,241.6,231.05,2021-03-12,HHL,1
160,RECLTD,134.0,154.45,149.45,134.7,2021-03-12,HHL,4
161,RELIANCE,1988.0,2206.4,2123.9,1987.5,2021-03-12,None,0
162,SAIL,73.95,75.75,72.15,74.5,2021-03-12,HHL,1
163,SANOFI,8293.7,8369.0,8242.0,8271.3,2021-03-12,None,0
164,SBICARD,851.2,1055.0,1012.0,852.85,2021-03-12,None,0
165,SBILIFE,903.0,936.3,905.0,895.4,2021-03-12,None,0
166,SBIN,274.9,393.2,377.5,279.4,2021-03-12,None,0
167,SHREECEM,24050.0,27980.0,27541.0,23950.3,2021-03-12,HHL,1
168,SIEMENS,1575.55,1967.75,1905.5,1601.55,2021-03-12,HHL,2
169,SRF,5550.0,5720.0,5580.6,5681.2,2021-03-12,None,0
170,SRTRANSFIN,1047.9,1342.0,1310.55,1070.85,2021-03-12,HHL,2
171,SUNPHARMA,592.5,629.15,611.5,596.25,2021-03-12,None,0
172,SUNTV,481.0,499.0,485.2,478.4,2021-03-12,None,0
173,SYNGENE,639.0,556.5,540.55,632.35,2021-03-12,HHL,2
174,TATACHEM,477.9,795.0,770.0,479.95,2021-03-12,HHL,1
175,TATACONSUM,593.0,624.8,613.4,601.5,2021-03-12,None,0
176,TATAELXSI,1843.0,2769.0,2685.0,1867.95,2021-03-12,HHL,1
177,TATAMOTORS,184.95,326.5,314.15,186.5,2021-03-12,None,0
178,TATAPOWER,76.0,114.5,107.0,77.35,2021-03-12,HHL,1
179,TATASTEEL,645.0,745.0,714.0,643.1,2021-03-12,HHL,1
180,TCS,2880.0,3117.0,3041.35,2928.25,2021-03-12,None,0
181,TECHM,976.0,1024.6,996.15,977.95,2021-03-12,HHL,2
182,TITAN,1562.1,1507.8,1478.5,1558.6,2021-03-12,HHL,2
183,TORNTPHARM,2802.9,2488.0,2438.5,2795.05,2021-03-12,HHL,1
184,TORNTPOWER,317.4,420.0,409.75,320.85,2021-03-12,None,0
185,TRENT,690.9,924.9,872.75,674.65,2021-03-12,None,0
186,TVSMOTOR,486.0,609.0,580.5,490.75,2021-03-12,None,0
187,UBL,1185.0,1242.65,1203.65,1183.15,2021-03-12,None,0
188,ULTRACEMCO,5316.9,6853.65,6612.05,5290.8,2021-03-12,None,0
