,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1313.5,1275.0,1260.5,2021-01-07,None,0
1,ABBOTINDIA,15800.0,15700.0,15400.0,15746.0,2021-01-07,None,0
2,ABCAPITAL,85.0,93.5,88.55,89.1,2021-01-07,HHL,1
3,ABFRL,166.65,170.2,165.65,166.5,2021-01-07,HHL,2
4,ACC,1617.2,1720.0,1683.2,1626.1,2021-01-07,HHL,4
5,ADANIENT,477.0,523.95,493.8,491.15,2021-01-07,HHL,1
6,ADANIGREEN,1079.9,1114.0,1051.9,1065.95,2021-01-07,None,0
7,ADANIPORTS,485.0,520.9,499.5,503.85,2021-01-07,HHL,1
8,ADANITRANS,438.9,462.3,451.6,434.25,2021-01-07,HHL,2
9,AJANTPHARM,1643.1,1789.95,1710.95,1651.05,2021-01-07,HHL,4
10,ALKEM,2930.0,3020.0,2982.5,2950.75,2021-01-07,HHL,1
11,AMARAJABAT,928.0,997.0,978.6,925.05,2021-01-07,HHL,4
12,AMBUJACEM,249.0,267.1,261.2,250.85,2021-01-07,HHL,4
13,APLLTD,1035.0,1084.0,1064.15,1042.6,2021-01-07,None,0
14,APOLLOHOSP,2405.5,2564.0,2500.0,2414.85,2021-01-07,HHL,2
15,APOLLOTYRE,178.45,194.35,187.2,179.9,2021-01-07,HHL,1
16,ASHOKLEY,95.7,111.8,106.75,99.1,2021-01-07,HHL,2
17,ASIANPAINT,2759.0,2831.85,2781.5,2775.55,2021-01-07,HHL,2
18,AUBANK,855.0,900.0,881.15,875.35,2021-01-07,HHL,2
19,AUROPHARMA,923.7,977.55,954.5,927.75,2021-01-07,None,0
20,AXISBANK,620.25,676.5,659.0,623.8,2021-01-07,HHL,1
21,BAJAJ-AUTO,3446.0,3507.35,3428.25,3481.25,2021-01-07,None,0
22,BAJAJFINSV,8930.0,9069.0,8812.0,8870.45,2021-01-07,HHL,1
23,BAJAJHLDNG,3091.7,3140.0,3114.9,3119.15,2021-01-07,HHL,1
24,BAJFINANCE,5310.2,5131.55,5021.3,5280.15,2021-01-07,None,0
25,BALKRISIND,1646.0,1708.2,1661.5,1642.1,2021-01-07,HHL,3
26,BANDHANBNK,402.0,411.0,401.4,400.2,2021-01-07,HHL,2
27,BANKBARODA,61.8,67.0,65.75,64.5,2021-01-07,None,0
28,BANKINDIA,49.0,52.15,51.0,50.15,2021-01-07,None,0
29,BATAINDIA,1587.8,1674.9,1630.5,1573.9,2021-01-07,None,0
30,BBTC,1296.0,1330.0,1290.0,1304.75,2021-01-07,None,0
31,BEL,121.0,135.0,131.3,126.4,2021-01-07,None,0
32,BERGEPAINT,759.5,797.9,782.2,767.05,2021-01-07,HHL,1
33,BHARATFORG,527.65,603.1,550.0,538.1,2021-01-07,HHL,4
34,BHARTIARTL,512.25,554.45,527.1,515.15,2021-01-07,HHL,2
35,BHEL,36.15,40.15,39.1,38.7,2021-01-07,None,0
36,BIOCON,466.0,464.1,453.85,465.75,2021-01-07,None,0
37,BOSCHLTD,12813.0,13999.0,13300.0,12986.05,2021-01-07,HHL,4
38,BPCL,381.1,395.0,387.6,381.95,2021-01-07,None,0
39,BRITANNIA,3575.0,3567.95,3516.45,3567.8,2021-01-07,None,0
40,CADILAHC,477.75,485.95,478.55,478.4,2021-01-07,None,0
41,CANBK,128.9,135.0,131.8,133.3,2021-01-07,None,0
42,CASTROLIND,123.3,128.65,126.15,122.0,2021-01-07,HHL,3
43,CESC,617.0,636.0,620.55,620.65,2021-01-07,None,0
44,CHOLAFIN,387.65,440.25,428.8,411.35,2021-01-07,None,0
45,CIPLA,822.8,830.45,818.0,826.6,2021-01-07,None,0
46,COALINDIA,135.4,137.5,135.5,135.35,2021-01-07,HHL,1
47,COFORGE,2703.25,2850.0,2730.0,2722.25,2021-01-07,None,0
48,COLPAL,1565.0,1615.0,1587.3,1578.45,2021-01-07,None,0
49,CONCOR,400.45,442.0,429.3,403.4,2021-01-07,None,0
50,COROMANDEL,813.9,825.9,809.0,813.65,2021-01-07,None,0
