,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1251.45,1218.0,1260.5,2021-02-23,HHL,1
1,ABBOTINDIA,15800.0,14748.9,14454.5,15746.0,2021-02-23,None,0
2,ABCAPITAL,85.0,113.9,105.3,89.1,2021-02-23,HHL,2
3,ABFRL,166.65,169.9,166.0,166.5,2021-02-23,HHL,1
4,ACC,1617.2,1724.95,1686.05,1626.1,2021-02-23,None,0
5,ADANIENT,477.0,827.3,789.0,491.15,2021-02-23,HHL,1
6,ADANIGREEN,1079.9,1198.5,1161.0,1065.95,2021-02-23,HHL,2
7,ADANIPORTS,485.0,682.7,659.25,503.85,2021-02-23,HHL,2
8,ADANITRANS,438.9,766.95,721.0,434.25,2021-02-23,None,0
9,AJANTPHARM,1643.1,1788.0,1732.25,1651.05,2021-02-23,None,0
10,ALKEM,2930.0,2844.5,2711.95,2950.75,2021-02-23,None,0
11,AMARAJABAT,928.0,909.9,878.1,925.05,2021-02-23,None,0
12,AMBUJACEM,249.0,270.85,263.15,250.85,2021-02-23,None,0
13,APLLTD,1035.0,904.8,875.05,1042.6,2021-02-23,None,0
14,APOLLOHOSP,2405.5,3052.5,2937.5,2414.85,2021-02-23,HHL,1
15,APOLLOTYRE,178.45,232.55,223.4,179.9,2021-02-23,None,0
16,ASHOKLEY,95.7,128.25,120.6,99.1,2021-02-23,None,0
17,ASIANPAINT,2759.0,2400.0,2315.0,2775.55,2021-02-23,None,0
18,AUBANK,855.0,1123.2,1071.0,875.35,2021-02-23,None,0
19,AUROPHARMA,923.7,862.7,837.0,927.75,2021-02-23,None,0
20,AXISBANK,620.25,734.95,712.6,623.8,2021-02-23,None,0
21,BAJAJ-AUTO,3446.0,3998.7,3890.2,3481.25,2021-02-23,None,0
22,BAJAJFINSV,8930.0,10195.0,9929.15,8870.45,2021-02-23,None,0
23,BAJAJHLDNG,3091.7,3673.1,3572.45,3119.15,2021-02-23,None,0
24,BAJFINANCE,5310.2,5504.65,5350.0,5280.15,2021-02-23,None,0
25,BALKRISIND,1646.0,1597.0,1516.65,1642.1,2021-02-23,None,0
26,BANDHANBNK,402.0,330.7,322.65,400.2,2021-02-23,None,0
27,BANKBARODA,61.8,91.6,86.05,64.5,2021-02-23,None,0
28,BANKINDIA,49.0,88.3,82.65,50.15,2021-02-23,None,0
29,BATAINDIA,1587.8,1490.0,1440.0,1573.9,2021-02-23,None,0
30,BBTC,1296.0,1178.7,1150.0,1304.75,2021-02-23,None,0
31,BEL,121.0,135.6,130.25,126.4,2021-02-23,None,0
32,BERGEPAINT,759.5,736.7,710.75,767.05,2021-02-23,None,0
33,BHARATFORG,527.65,620.0,588.95,538.1,2021-02-23,HHL,1
34,BHARTIARTL,512.25,577.0,564.0,515.15,2021-02-23,None,0
35,BHEL,36.15,41.45,39.5,38.7,2021-02-23,HHL,1
36,BIOCON,466.0,400.75,384.1,465.75,2021-02-23,None,0
37,BOSCHLTD,12813.0,15098.0,14652.15,12986.05,2021-02-23,None,0
38,BPCL,381.1,442.7,425.8,381.95,2021-02-23,HHL,1
39,BRITANNIA,3575.0,3368.0,3325.3,3567.8,2021-02-23,None,0
40,CADILAHC,477.75,438.8,421.0,478.4,2021-02-23,None,0
41,CANBK,128.9,160.7,155.0,133.3,2021-02-23,None,0
42,CASTROLIND,123.3,126.85,123.2,122.0,2021-02-23,None,0
43,CESC,617.0,616.8,590.0,620.65,2021-02-23,None,0
44,CHOLAFIN,387.65,538.0,510.65,411.35,2021-02-23,None,0
45,CIPLA,822.8,803.15,788.4,826.6,2021-02-23,None,0
46,COALINDIA,135.4,138.6,136.2,135.35,2021-02-23,None,0
47,COFORGE,2703.25,2525.0,2450.0,2722.25,2021-02-23,None,0
48,COLPAL,1565.0,1573.0,1544.0,1578.45,2021-02-23,None,0
49,CONCOR,400.45,571.0,548.15,403.4,2021-02-23,HHL,1
50,COROMANDEL,813.9,762.3,743.5,813.65,2021-02-23,None,0
51,CROMPTON,382.0,390.95,378.35,378.05,2021-02-23,None,0
52,CUB,180.1,163.95,160.0,180.45,2021-02-23,None,0
53,CUMMINSIND,575.5,808.75,765.0,581.35,2021-02-23,HHL,1
54,DABUR,534.0,505.5,498.75,534.2,2021-02-23,None,0
55,DALBHARAT,1083.9,1494.5,1431.1,1094.5,2021-02-23,None,0
56,DEEPAKNTR,949.0,1303.0,1256.15,987.85,2021-02-23,None,0
57,DHANI,321.65,356.65,335.6,313.4,2021-02-23,None,0
58,DIVISLAB,3839.0,3519.0,3440.85,3849.05,2021-02-23,None,0
59,DIXON,13514.05,19475.0,18480.0,13621.9,2021-02-23,None,0
60,DLF,232.85,310.7,296.2,238.35,2021-02-23,HHL,1
61,DMART,2767.0,3174.0,2987.3,2789.1,2021-02-23,HHL,1
62,DRREDDY,5217.25,4534.3,4420.5,5241.35,2021-02-23,None,0
63,EICHERMOT,2531.0,2549.8,2456.85,2542.7,2021-02-23,None,0
64,EMAMILTD,425.4,482.2,467.8,423.7,2021-02-23,None,0
65,ENDURANCE,1356.5,1384.0,1325.0,1349.75,2021-02-23,None,0
66,ESCORTS,1289.6,1306.0,1247.65,1287.8,2021-02-23,None,0
67,EXIDEIND,191.7,203.9,198.4,191.35,2021-02-23,None,0
68,FEDERALBNK,67.0,82.3,80.0,68.05,2021-02-23,None,0
69,FORTIS,156.0,164.95,159.35,156.0,2021-02-23,HHL,1
70,GAIL,123.9,148.75,143.1,123.65,2021-02-23,HHL,1
71,GLENMARK,493.75,476.2,461.0,502.6,2021-02-23,None,0
72,GMRINFRA,26.5,25.75,24.85,26.6,2021-02-23,HHL,1
73,GODREJAGRO,543.0,488.35,476.4,538.3,2021-02-23,None,0
74,GODREJCP,742.0,702.3,677.95,738.95,2021-02-23,None,0
75,GODREJIND,424.35,449.85,432.3,428.9,2021-02-23,None,0
76,GODREJPROP,1432.0,1505.1,1450.0,1427.25,2021-02-23,None,0
77,GRASIM,924.5,1249.9,1221.6,933.4,2021-02-23,HHL,1
78,GSPL,222.0,251.95,233.45,218.5,2021-02-23,None,0
79,GUJGASLTD,378.7,497.45,485.8,378.0,2021-02-23,None,0
80,HAL,849.0,1070.0,1011.0,856.8,2021-02-23,None,0
81,HAVELLS,919.8,1146.95,1120.0,909.9,2021-02-23,None,0
82,HCLTECH,942.0,930.0,906.55,950.5,2021-02-23,None,0
83,HDFC,2549.0,2677.9,2621.0,2568.75,2021-02-23,None,0
84,HDFCAMC,2937.65,2929.95,2864.05,2998.05,2021-02-23,None,0
85,HDFCBANK,1440.0,1557.7,1522.65,1425.05,2021-02-23,None,0
86,HDFCLIFE,676.5,712.85,690.15,678.4,2021-02-23,None,0
87,HEROMOTOCO,3115.0,3479.55,3377.05,3102.65,2021-02-23,HHL,1
88,HINDALCO,239.0,338.15,316.65,238.35,2021-02-23,HHL,2
89,HINDPETRO,219.25,249.9,241.7,221.25,2021-02-23,HHL,1
90,HINDUNILVR,2395.4,2192.35,2170.2,2387.55,2021-02-23,None,0
91,HINDZINC,239.15,309.55,298.55,239.05,2021-02-23,None,0
92,IBULHSGFIN,221.0,224.45,215.05,221.75,2021-02-23,None,0
93,ICICIBANK,535.55,623.05,609.05,527.5,2021-02-23,None,0
94,ICICIGI,1518.0,1514.0,1460.0,1519.2,2021-02-23,HHL,1
95,ICICIPRULI,501.0,473.45,460.0,498.7,2021-02-23,None,0
96,IDEA,10.75,11.15,10.8,11.2,2021-02-23,None,0
97,IDFCFIRSTB,37.05,63.35,61.1,37.4,2021-02-23,None,0
98,IGL,503.0,531.0,505.75,507.15,2021-02-23,None,0
99,INDHOTEL,120.1,121.85,118.0,123.95,2021-02-23,None,0
100,INDIAMART,6411.0,9463.8,8745.0,7038.3,2021-02-23,HHL,1
101,INDIGO,1719.0,1541.2,1506.05,1713.5,2021-02-23,None,0
102,INDUSINDBK,895.0,1053.95,1018.0,900.15,2021-02-23,None,0
103,INDUSTOWER,230.7,277.75,266.9,235.45,2021-02-23,HHL,5
104,INFY,1257.9,1291.0,1257.55,1260.45,2021-02-23,None,0
105,IOC,91.3,99.1,96.0,91.5,2021-02-23,HHL,1
106,IPCALAB,2196.0,1832.0,1785.4,2180.05,2021-02-23,None,0
107,IRCTC,1447.0,1642.1,1592.8,1445.0,2021-02-23,None,0
108,ISEC,463.8,405.3,395.2,465.6,2021-02-23,None,0
109,ITC,209.9,210.55,207.0,213.85,2021-02-23,None,0
110,JINDALSTEL,268.3,342.0,321.15,270.15,2021-02-23,HHL,1
111,JSWENERGY,67.8,75.25,71.25,66.8,2021-02-23,HHL,1
112,JSWSTEEL,387.25,416.2,406.1,389.7,2021-02-23,HHL,2
113,JUBLFOOD,2803.0,3215.5,3020.0,2792.8,2021-02-23,HHL,6
114,KOTAKBANK,1996.9,1965.0,1866.0,1994.05,2021-02-23,None,0
115,L&TFH,93.7,99.4,96.3,97.0,2021-02-23,None,0
116,LALPATHLAB,2319.2,2449.0,2280.0,2407.2,2021-02-23,None,0
117,LAURUSLABS,354.8,364.55,358.15,353.4,2021-02-23,None,0
118,LICHSGFIN,363.0,437.2,425.85,377.6,2021-02-23,None,0
119,LT,1283.0,1498.0,1460.0,1297.0,2021-02-23,None,0
120,LTI,3653.0,3851.0,3750.0,3699.3,2021-02-23,None,0
121,LTTS,2340.6,2558.0,2441.0,2409.5,2021-02-23,None,0
122,LUPIN,977.95,1014.9,985.65,1000.9,2021-02-23,None,0
123,M&M,725.0,856.95,819.1,732.45,2021-02-23,None,0
124,M&MFIN,176.0,212.5,206.4,178.7,2021-02-23,None,0
125,MANAPPURAM,165.95,170.9,167.6,167.2,2021-02-23,None,0
126,MARICO,403.6,425.0,417.1,406.1,2021-02-23,None,0
127,MARUTI,7654.0,7122.35,6938.0,7691.3,2021-02-23,None,0
