,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1285.0,1262.15,1260.5,2021-01-04,HHL,1
1,ABBOTINDIA,15800.0,15862.9,15630.9,15746.0,2021-01-04,None,0
2,ABCAPITAL,85.0,91.5,88.3,89.1,2021-01-04,HHL,1
3,ABFRL,166.65,168.65,164.1,166.5,2021-01-04,None,0
4,ACC,1617.2,1649.0,1628.0,1626.1,2021-01-04,HHL,1
5,ADANIENT,477.0,502.6,486.65,491.15,2021-01-04,HHL,1
6,ADANIGREEN,1079.9,1090.0,1071.2,1065.95,2021-01-04,HHL,1
7,ADANIPORTS,485.0,510.9,495.2,503.85,2021-01-04,HHL,1
8,ADANITRANS,438.9,445.45,435.1,434.25,2021-01-04,HHL,1
9,AJANTPHARM,1643.1,1674.9,1642.0,1651.05,2021-01-04,HHL,1
10,ALKEM,2930.0,2984.0,2945.0,2950.75,2021-01-04,None,0
11,AMARAJABAT,928.0,972.0,923.9,925.05,2021-01-04,HHL,1
12,AMBUJACEM,249.0,253.8,250.0,250.85,2021-01-04,HHL,1
13,APLLTD,1035.0,1067.9,1031.2,1042.6,2021-01-04,None,0
14,APOLLOHOSP,2405.5,2429.0,2398.25,2414.85,2021-01-04,None,0
15,APOLLOTYRE,178.45,189.7,180.5,179.9,2021-01-04,HHL,1
16,ASHOKLEY,95.7,105.75,99.5,99.1,2021-01-04,HHL,1
17,ASIANPAINT,2759.0,2791.1,2745.0,2775.55,2021-01-04,None,0
18,AUBANK,855.0,891.75,868.0,875.35,2021-01-04,HHL,1
19,AUROPHARMA,923.7,970.0,926.65,927.75,2021-01-04,HHL,1
20,AXISBANK,620.25,633.0,621.3,623.8,2021-01-04,HHL,1
21,BAJAJ-AUTO,3446.0,3528.0,3465.0,3481.25,2021-01-04,HHL,1
22,BAJAJFINSV,8930.0,9065.0,8841.75,8870.45,2021-01-04,HHL,1
23,BAJAJHLDNG,3091.7,3152.5,3120.35,3119.15,2021-01-04,HHL,1
24,BAJFINANCE,5310.2,5324.0,5196.2,5280.15,2021-01-04,None,0
25,BALKRISIND,1646.0,1682.0,1617.0,1642.1,2021-01-04,None,0
26,BANDHANBNK,402.0,404.4,395.0,400.2,2021-01-04,None,0
27,BANKBARODA,61.8,66.3,64.3,64.5,2021-01-04,HHL,1
28,BANKINDIA,49.0,50.95,50.0,50.15,2021-01-04,HHL,1
29,BATAINDIA,1587.8,1603.0,1566.0,1573.9,2021-01-04,None,0
