Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2016-01-01,23.75,26.725000381469727,23.5,26.350000381469727,25.15709114074707,1496392,GAEL,Consumer Defensive
2016-01-04,26.200000762939453,26.700000762939453,24.25,25.049999237060547,23.91594123840332,539770,GAEL,Consumer Defensive
2016-01-05,25.125,26.799999237060547,24.125,26.399999618530273,25.204824447631836,654678,GAEL,Consumer Defensive
2016-01-06,26.350000381469727,26.549999237060547,23.600000381469727,23.975000381469727,22.889612197875977,917738,GAEL,Consumer Defensive
2016-01-07,24.0,24.399999618530273,23.424999237060547,24.049999237060547,22.961212158203125,238906,GAEL,Consumer Defensive
2016-01-08,24.299999237060547,24.799999237060547,24.0,24.575000762939453,23.462448120117188,192456,GAEL,Consumer Defensive
2016-01-11,24.5,24.700000762939453,23.950000762939453,24.25,23.15216064453125,96698,GAEL,Consumer Defensive
2016-01-12,24.700000762939453,25.450000762939453,23.700000762939453,23.924999237060547,22.841873168945312,545398,GAEL,Consumer Defensive
2016-01-13,24.375,24.399999618530273,21.700000762939453,22.924999237060547,21.887144088745117,258688,GAEL,Consumer Defensive
2016-01-14,22.024999618530273,22.975000381469727,22.024999618530273,22.700000762939453,21.672332763671875,91694,GAEL,Consumer Defensive
2016-01-15,22.5,23.200000762939453,21.25,21.524999618530273,20.55052375793457,121564,GAEL,Consumer Defensive
2016-01-18,21.299999237060547,21.700000762939453,20.75,20.875,19.92995262145996,144772,GAEL,Consumer Defensive
2016-01-19,20.575000762939453,22.0,20.524999618530273,21.450000762939453,20.478923797607422,65418,GAEL,Consumer Defensive
2016-01-20,21.25,21.575000762939453,20.524999618530273,21.299999237060547,20.335712432861328,135432,GAEL,Consumer Defensive
2016-01-21,21.299999237060547,21.75,20.350000381469727,20.600000381469727,19.667402267456055,125100,GAEL,Consumer Defensive
2016-01-22,21.225000381469727,21.924999237060547,21.0,21.375,20.407316207885742,104450,GAEL,Consumer Defensive
2016-01-25,21.75,22.0,21.375,21.725000381469727,20.741470336914062,59678,GAEL,Consumer Defensive
2016-01-27,21.875,21.875,21.549999237060547,21.649999618530273,20.66986656188965,31960,GAEL,Consumer Defensive
2016-01-28,21.649999618530273,21.950000762939453,21.299999237060547,21.700000762939453,20.717605590820312,27354,GAEL,Consumer Defensive
2016-01-29,21.700000762939453,22.25,21.299999237060547,22.024999618530273,21.027889251708984,61300,GAEL,Consumer Defensive
2016-02-01,22.5,23.75,22.5,22.700000762939453,21.672332763671875,193054,GAEL,Consumer Defensive
2016-02-02,22.924999237060547,22.924999237060547,22.0,22.100000381469727,21.0994930267334,64954,GAEL,Consumer Defensive
2016-02-03,22.100000381469727,22.100000381469727,21.0,21.350000381469727,20.383447647094727,110220,GAEL,Consumer Defensive
2016-02-04,21.375,21.774999618530273,20.600000381469727,21.0,20.049291610717773,97404,GAEL,Consumer Defensive
2016-02-05,21.0,21.325000762939453,20.75,21.125,20.560258865356445,45784,GAEL,Consumer Defensive
2016-02-08,21.149999618530273,21.299999237060547,20.899999618530273,21.075000762939453,20.5115966796875,71438,GAEL,Consumer Defensive
2016-02-09,20.524999618530273,20.850000381469727,20.174999237060547,20.674999237060547,20.12228775024414,57144,GAEL,Consumer Defensive
2016-02-10,20.674999237060547,20.674999237060547,20.024999618530273,20.25,19.708650588989258,47434,GAEL,Consumer Defensive
2016-02-11,20.075000762939453,20.274999618530273,19.0,19.375,18.857040405273438,75050,GAEL,Consumer Defensive
2016-02-12,18.774999618530273,19.674999237060547,17.625,19.100000381469727,18.589393615722656,119354,GAEL,Consumer Defensive
2016-02-15,19.399999618530273,20.200000762939453,19.399999618530273,19.850000381469727,19.31934356689453,81942,GAEL,Consumer Defensive
2016-02-16,20.149999618530273,20.299999237060547,19.450000762939453,19.5,18.97869873046875,39924,GAEL,Consumer Defensive
2016-02-17,19.25,19.399999618530273,18.25,18.799999237060547,18.29741096496582,44612,GAEL,Consumer Defensive
2016-02-18,19.174999237060547,19.700000762939453,19.174999237060547,19.5,18.97869873046875,33242,GAEL,Consumer Defensive
2016-02-19,19.5,19.850000381469727,19.024999618530273,19.375,18.857040405273438,35040,GAEL,Consumer Defensive
2016-02-22,19.475000381469727,19.700000762939453,19.100000381469727,19.25,18.735382080078125,26206,GAEL,Consumer Defensive
2016-02-23,19.625,19.75,18.549999237060547,19.274999618530273,18.759716033935547,189698,GAEL,Consumer Defensive
2016-02-24,19.0,19.200000762939453,18.549999237060547,18.725000381469727,18.22441864013672,29622,GAEL,Consumer Defensive
2016-02-25,19.100000381469727,19.450000762939453,18.200000762939453,18.399999618530273,17.90810775756836,51242,GAEL,Consumer Defensive
2016-02-26,18.600000381469727,18.700000762939453,17.774999618530273,18.149999618530273,17.664791107177734,114994,GAEL,Consumer Defensive
2016-02-29,18.524999618530273,18.700000762939453,18.024999618530273,18.325000762939453,17.835113525390625,50196,GAEL,Consumer Defensive
2016-03-01,18.25,19.200000762939453,18.25,19.075000762939453,18.565061569213867,87762,GAEL,Consumer Defensive
2016-03-02,19.450000762939453,20.450000762939453,19.25,19.875,19.34367561340332,90090,GAEL,Consumer Defensive
2016-03-03,19.975000381469727,20.174999237060547,19.649999618530273,19.75,19.222017288208008,48180,GAEL,Consumer Defensive
2016-03-04,19.825000762939453,20.450000762939453,19.774999618530273,20.25,19.708650588989258,77080,GAEL,Consumer Defensive
2016-03-08,19.899999618530273,20.325000762939453,19.649999618530273,20.0,19.465333938598633,47542,GAEL,Consumer Defensive
2016-03-09,20.0,20.0,19.424999237060547,19.850000381469727,19.31934356689453,35114,GAEL,Consumer Defensive
