Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2016-01-01,546.0,547.0999755859375,542.0499877929688,544.9000244140625,478.6757507324219,5744,TATAINVEST,Financial Services
2016-01-04,544.0,545.0,535.0999755859375,537.0,471.73583984375,10240,TATAINVEST,Financial Services
2016-01-05,541.0499877929688,546.4500122070312,538.0999755859375,542.7999877929688,476.8309631347656,9369,TATAINVEST,Financial Services
2016-01-06,545.9000244140625,547.0,540.5,542.2000122070312,476.3039245605469,4987,TATAINVEST,Financial Services
2016-01-07,542.0499877929688,542.0499877929688,528.0,531.8499755859375,467.21173095703125,10661,TATAINVEST,Financial Services
2016-01-08,535.0,538.0,530.0499877929688,532.1500244140625,467.4753112792969,4832,TATAINVEST,Financial Services
2016-01-11,530.0,533.0,525.6500244140625,527.8499755859375,463.6978759765625,10776,TATAINVEST,Financial Services
2016-01-12,530.0,534.7000122070312,526.7999877929688,528.6500244140625,464.4007263183594,6136,TATAINVEST,Financial Services
2016-01-13,527.5999755859375,531.8499755859375,515.0,523.4500122070312,459.83270263671875,12220,TATAINVEST,Financial Services
2016-01-14,520.0,525.0999755859375,518.0,519.6500244140625,456.4945373535156,1870,TATAINVEST,Financial Services
2016-01-15,520.0999755859375,521.9500122070312,507.0,508.25,446.4800109863281,10031,TATAINVEST,Financial Services
2016-01-18,511.1499938964844,511.1499938964844,495.8999938964844,500.1000061035156,439.32049560546875,5579,TATAINVEST,Financial Services
2016-01-19,506.0,508.0,499.04998779296875,502.79998779296875,441.69232177734375,5283,TATAINVEST,Financial Services
2016-01-20,502.79998779296875,502.79998779296875,488.04998779296875,490.6499938964844,431.0189514160156,7548,TATAINVEST,Financial Services
2016-01-21,497.04998779296875,504.0,493.1000061035156,499.1000061035156,438.4419860839844,24238,TATAINVEST,Financial Services
2016-01-22,502.54998779296875,504.5,497.0,501.6499938964844,440.6820983886719,7704,TATAINVEST,Financial Services
2016-01-25,505.95001220703125,513.0499877929688,502.95001220703125,505.29998779296875,443.8885192871094,7093,TATAINVEST,Financial Services
2016-01-27,509.79998779296875,509.79998779296875,498.5,502.25,441.209228515625,4380,TATAINVEST,Financial Services
2016-01-28,506.95001220703125,506.95001220703125,496.0,499.70001220703125,438.9690856933594,4131,TATAINVEST,Financial Services
2016-01-29,497.04998779296875,506.54998779296875,496.1000061035156,501.70001220703125,440.7260437011719,6047,TATAINVEST,Financial Services
2016-02-01,518.9500122070312,518.9500122070312,500.0,510.29998779296875,448.28082275390625,5355,TATAINVEST,Financial Services
2016-02-02,510.75,515.0,500.20001220703125,502.3999938964844,441.3409423828125,6052,TATAINVEST,Financial Services
2016-02-03,497.04998779296875,504.3500061035156,496.1000061035156,498.3999938964844,437.8270568847656,3689,TATAINVEST,Financial Services
2016-02-04,507.1000061035156,507.1000061035156,494.95001220703125,495.95001220703125,435.6749267578125,4318,TATAINVEST,Financial Services
2016-02-05,497.29998779296875,507.0,497.29998779296875,499.6499938964844,438.9252014160156,3643,TATAINVEST,Financial Services
2016-02-08,500.0,504.6000061035156,494.95001220703125,496.25,435.9384460449219,5602,TATAINVEST,Financial Services
2016-02-09,496.0,499.8500061035156,492.0,494.3500061035156,434.269287109375,4974,TATAINVEST,Financial Services
2016-02-10,498.95001220703125,498.95001220703125,481.1000061035156,483.3999938964844,424.65008544921875,12756,TATAINVEST,Financial Services
2016-02-11,481.1499938964844,486.95001220703125,471.0,473.0,415.5140686035156,10684,TATAINVEST,Financial Services
2016-02-12,478.95001220703125,478.95001220703125,465.1000061035156,468.6499938964844,411.6927795410156,7477,TATAINVEST,Financial Services
2016-02-15,465.54998779296875,482.95001220703125,465.54998779296875,482.0,423.4202880859375,2241,TATAINVEST,Financial Services
2016-02-16,485.0,485.0,476.25,477.20001220703125,419.20367431640625,1953,TATAINVEST,Financial Services
2016-02-17,487.95001220703125,487.95001220703125,470.0,477.54998779296875,419.5110778808594,2272,TATAINVEST,Financial Services
2016-02-18,475.6499938964844,489.6499938964844,475.6499938964844,478.75,420.56524658203125,3755,TATAINVEST,Financial Services
2016-02-19,477.79998779296875,478.95001220703125,470.0,473.5,415.9533386230469,4308,TATAINVEST,Financial Services
2016-02-22,476.95001220703125,478.3999938964844,472.1000061035156,473.54998779296875,415.9972229003906,2600,TATAINVEST,Financial Services
2016-02-23,475.0,477.20001220703125,470.0,470.20001220703125,413.05438232421875,3179,TATAINVEST,Financial Services
2016-02-24,476.0,476.0,466.0,468.04998779296875,411.1656799316406,2799,TATAINVEST,Financial Services
2016-02-25,472.95001220703125,472.95001220703125,463.0,464.0,407.60784912109375,10811,TATAINVEST,Financial Services
2016-02-26,465.20001220703125,474.5,464.3999938964844,468.1000061035156,411.2095947265625,2686,TATAINVEST,Financial Services
2016-02-29,473.29998779296875,473.29998779296875,450.6499938964844,461.25,405.192138671875,6291,TATAINVEST,Financial Services
2016-03-01,468.0,475.0,465.1000061035156,469.20001220703125,412.1758728027344,7774,TATAINVEST,Financial Services
2016-03-02,478.5,482.95001220703125,473.54998779296875,477.54998779296875,419.5110778808594,4733,TATAINVEST,Financial Services
2016-03-03,479.0,497.5,475.6499938964844,489.6000061035156,430.09661865234375,12071,TATAINVEST,Financial Services
2016-03-04,484.0,489.95001220703125,481.0,487.25,428.0321960449219,4826,TATAINVEST,Financial Services
2016-03-08,494.45001220703125,505.0,491.0,496.54998779296875,436.201904296875,9995,TATAINVEST,Financial Services
2016-03-09,500.1000061035156,512.9500122070312,491.1000061035156,508.1499938964844,446.3921203613281,8210,TATAINVEST,Financial Services
2016-03-10,509.0,515.0,506.0,509.04998779296875,447.1827392578125,7924,TATAINVEST,Financial Services
2016-03-11,513.0499877929688,518.0,508.04998779296875,512.2000122070312,449.949951171875,7412,TATAINVEST,Financial Services
2016-03-14,515.0,524.9000244140625,514.9000244140625,522.0499877929688,458.6028137207031,8066,TATAINVEST,Financial Services
2016-03-15,522.0499877929688,526.8499755859375,514.0,518.4500122070312,455.4403381347656,17482,TATAINVEST,Financial Services
2016-03-16,515.0,522.0,510.0,518.2000122070312,455.2207336425781,28047,TATAINVEST,Financial Services
2016-03-17,508.0,514.0,492.5,494.8999938964844,449.4986877441406,20289,TATAINVEST,Financial Services
2016-03-18,489.04998779296875,499.95001220703125,489.04998779296875,492.3500061035156,447.1825866699219,6020,TATAINVEST,Financial Services
2016-03-21,496.79998779296875,502.0,481.5,485.1499938964844,440.6430969238281,12521,TATAINVEST,Financial Services
2016-03-22,485.1499938964844,492.8999938964844,482.0,484.1499938964844,439.73486328125,9370,TATAINVEST,Financial Services
2016-03-23,485.0,490.0,485.0,487.8500061035156,443.0954284667969,4882,TATAINVEST,Financial Services
2016-03-28,492.6000061035156,492.6000061035156,470.5,472.20001220703125,428.8811340332031,10637,TATAINVEST,Financial Services
2016-03-29,475.0,479.8500061035156,465.0,466.6499938964844,423.84027099609375,11752,TATAINVEST,Financial Services
2016-03-30,467.0,478.0,467.0,475.54998779296875,431.9237976074219,11241,TATAINVEST,Financial Services
2016-03-31,475.54998779296875,479.0,471.04998779296875,472.29998779296875,428.971923828125,8005,TATAINVEST,Financial Services
2016-04-01,476.54998779296875,479.8999938964844,472.04998779296875,478.0,434.14910888671875,3591,TATAINVEST,Financial Services
2016-04-04,477.8500061035156,492.95001220703125,475.54998779296875,487.45001220703125,442.7320861816406,10084,TATAINVEST,Financial Services
2016-04-05,489.95001220703125,491.3500061035156,480.20001220703125,482.70001220703125,438.4178771972656,3607,TATAINVEST,Financial Services
2016-04-06,481.04998779296875,484.75,479.1499938964844,483.3999938964844,439.0536193847656,1734,TATAINVEST,Financial Services
2016-04-07,486.8999938964844,486.8999938964844,478.04998779296875,482.8500061035156,438.5541076660156,3144,TATAINVEST,Financial Services
2016-04-08,486.79998779296875,499.0,478.3500061035156,494.45001220703125,449.0899658203125,10034,TATAINVEST,Financial Services
2016-04-11,490.29998779296875,501.54998779296875,490.29998779296875,499.6499938964844,453.8128967285156,9305,TATAINVEST,Financial Services
2016-04-12,494.54998779296875,504.75,494.54998779296875,497.95001220703125,452.26885986328125,5833,TATAINVEST,Financial Services
2016-04-13,503.8999938964844,504.79998779296875,493.0,496.5,450.9519348144531,10098,TATAINVEST,Financial Services
2016-04-18,503.3999938964844,503.3999938964844,486.20001220703125,496.20001220703125,450.67938232421875,5247,TATAINVEST,Financial Services
