Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2019-12-30,160.0,177.89999389648438,152.5,166.89999389648438,164.34835815429688,21159947,PRINCEPIPE,Basic Materials
2019-12-31,162.3000030517578,167.39999389648438,150.60000610351562,152.4499969482422,150.11927795410156,5939748,PRINCEPIPE,Basic Materials
2020-01-01,153.0500030517578,159.5,152.39999389648438,155.85000610351562,153.46730041503906,3114230,PRINCEPIPE,Basic Materials
2020-01-02,156.0500030517578,158.6999969482422,154.0,155.6999969482422,153.319580078125,1021302,PRINCEPIPE,Basic Materials
2020-01-03,156.0,156.0,151.25,151.89999389648438,149.5776824951172,623408,PRINCEPIPE,Basic Materials
2020-01-06,143.0,153.5,143.0,150.1999969482422,147.9036865234375,1515788,PRINCEPIPE,Basic Materials
2020-01-07,151.75,155.85000610351562,150.89999389648438,153.5500030517578,151.20245361328125,621807,PRINCEPIPE,Basic Materials
2020-01-08,149.6999969482422,154.8000030517578,149.64999389648438,153.25,150.90704345703125,519977,PRINCEPIPE,Basic Materials
2020-01-09,155.5,169.0,153.0500030517578,161.89999389648438,159.42478942871094,3636245,PRINCEPIPE,Basic Materials
2020-01-10,160.85000610351562,166.8000030517578,159.35000610351562,165.3000030517578,162.77281188964844,1506054,PRINCEPIPE,Basic Materials
2020-01-13,167.0,174.39999389648438,166.1999969482422,169.4499969482422,166.859375,2035350,PRINCEPIPE,Basic Materials
2020-01-14,170.0,174.0,169.75,171.64999389648438,169.02572631835938,724613,PRINCEPIPE,Basic Materials
2020-01-15,172.10000610351562,172.89999389648438,168.89999389648438,170.25,167.6471405029297,293100,PRINCEPIPE,Basic Materials
2020-01-16,171.0,184.39999389648438,170.5500030517578,174.1999969482422,171.5367431640625,3162996,PRINCEPIPE,Basic Materials
2020-01-17,173.89999389648438,177.35000610351562,169.0,170.0,167.40097045898438,652615,PRINCEPIPE,Basic Materials
2020-01-20,170.5,172.9499969482422,165.5,166.3000030517578,163.75753784179688,399997,PRINCEPIPE,Basic Materials
2020-01-21,169.0,172.8000030517578,168.0500030517578,171.64999389648438,169.02572631835938,579708,PRINCEPIPE,Basic Materials
2020-01-22,172.5,176.0,171.5,172.6999969482422,170.05967712402344,460701,PRINCEPIPE,Basic Materials
2020-01-23,173.39999389648438,175.0,171.3000030517578,172.85000610351562,170.2073974609375,270044,PRINCEPIPE,Basic Materials
2020-01-24,172.3000030517578,173.6999969482422,170.5500030517578,171.8000030517578,169.17344665527344,201038,PRINCEPIPE,Basic Materials
2020-01-27,171.1999969482422,177.0,170.25,174.3000030517578,171.63522338867188,690849,PRINCEPIPE,Basic Materials
2020-01-28,176.0,182.0,174.75,178.25,175.5248260498047,1383816,PRINCEPIPE,Basic Materials
2020-01-29,180.6999969482422,183.60000610351562,176.5,177.85000610351562,175.13095092773438,626766,PRINCEPIPE,Basic Materials
2020-01-30,179.10000610351562,179.39999389648438,172.5,174.25,171.58599853515625,216496,PRINCEPIPE,Basic Materials
2020-01-31,175.0,178.6999969482422,171.64999389648438,175.9499969482422,173.25999450683594,258299,PRINCEPIPE,Basic Materials
2020-02-03,168.85000610351562,171.89999389648438,166.0,167.25,164.69300842285156,148029,PRINCEPIPE,Basic Materials
2020-02-04,168.35000610351562,173.5,168.35000610351562,171.39999389648438,168.779541015625,157238,PRINCEPIPE,Basic Materials
