Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2016-09-23,920.0,931.4500122070312,860.0999755859375,869.0,823.6305541992188,8014800,LTTS,Technology
2016-09-26,860.0,877.75,855.1500244140625,870.6500244140625,825.1944580078125,881599,LTTS,Technology
2016-09-27,872.2999877929688,874.8499755859375,860.0,861.6500244140625,816.664306640625,166160,LTTS,Technology
2016-09-28,863.0,868.7000122070312,859.0,863.5,818.4176635742188,190573,LTTS,Technology
2016-09-29,863.75,867.5,833.5499877929688,845.9000244140625,801.7366333007812,367348,LTTS,Technology
2016-09-30,844.9500122070312,854.9500122070312,837.5,847.1500244140625,802.9212646484375,95427,LTTS,Technology
2016-10-03,847.5,852.0499877929688,840.0999755859375,846.6500244140625,802.4473876953125,66731,LTTS,Technology
2016-10-04,844.9500122070312,847.5,830.1500244140625,833.5,789.9839477539062,82996,LTTS,Technology
2016-10-05,833.0,836.7000122070312,823.75,826.8499755859375,783.68115234375,56541,LTTS,Technology
2016-10-06,827.5,844.0,827.5,840.5999755859375,796.7133178710938,88139,LTTS,Technology
2016-10-07,842.5,846.5999755859375,830.0999755859375,832.5999755859375,789.1309814453125,38794,LTTS,Technology
2016-10-10,834.2000122070312,854.9000244140625,830.2000122070312,849.2999877929688,804.9590454101562,77295,LTTS,Technology
2016-10-13,848.9500122070312,849.2999877929688,841.7000122070312,846.2999877929688,802.11572265625,44221,LTTS,Technology
2016-10-14,846.75,854.7999877929688,840.0499877929688,851.6500244140625,807.1864624023438,39648,LTTS,Technology
2016-10-17,849.9500122070312,855.2999877929688,842.5499877929688,853.0,808.4658813476562,27319,LTTS,Technology
2016-10-18,853.9000244140625,855.0,850.0499877929688,853.4500122070312,808.8924560546875,21776,LTTS,Technology
2016-10-19,855.7000122070312,864.9500122070312,853.0499877929688,855.2000122070312,810.551025390625,77476,LTTS,Technology
2016-10-20,857.5,862.0,852.5,860.25,815.33740234375,52574,LTTS,Technology
2016-10-21,861.9500122070312,861.9500122070312,850.0,852.6500244140625,808.1341552734375,113473,LTTS,Technology
