Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2019-04-22,99.0,103.94999694824219,94.05000305175781,103.94999694824219,101.59217834472656,1066838,KPITTECH,Technology
2019-04-23,109.0999984741211,109.0999984741211,105.55000305175781,109.0999984741211,106.6253662109375,746528,KPITTECH,Technology
2019-04-24,107.0,114.55000305175781,107.0,114.55000305175781,111.9517593383789,233998,KPITTECH,Technology
2019-04-25,116.0,118.30000305175781,110.0,111.1500015258789,108.62886810302734,941577,KPITTECH,Technology
2019-04-26,106.0999984741211,111.0,106.0999984741211,108.6500015258789,106.18557739257812,1886188,KPITTECH,Technology
2019-04-30,106.19999694824219,108.5,103.25,103.25,100.9080581665039,273582,KPITTECH,Technology
2019-05-02,103.0,103.0,98.0999984741211,100.19999694824219,97.92723846435547,1542833,KPITTECH,Technology
2019-05-03,102.5,102.5,96.25,100.6500015258789,98.36703491210938,718227,KPITTECH,Technology
2019-05-06,96.80000305175781,102.80000305175781,96.80000305175781,98.30000305175781,96.07034301757812,474708,KPITTECH,Technology
2019-05-07,98.30000305175781,99.69999694824219,94.0,96.94999694824219,94.7509536743164,468706,KPITTECH,Technology
2019-05-08,94.0999984741211,97.19999694824219,91.0999984741211,96.0,93.822509765625,897791,KPITTECH,Technology
2019-05-09,95.0,99.8499984741211,93.55000305175781,97.05000305175781,94.84870147705078,711118,KPITTECH,Technology
2019-05-10,96.1500015258789,100.55000305175781,96.0,99.69999694824219,97.43858337402344,215851,KPITTECH,Technology
2019-05-13,97.1500015258789,99.4000015258789,97.0,97.69999694824219,95.48394775390625,115680,KPITTECH,Technology
2019-05-14,95.1500015258789,98.5,91.80000305175781,97.9000015258789,95.67941284179688,545794,KPITTECH,Technology
2019-05-15,96.5,99.44999694824219,96.0,97.8499984741211,95.63054656982422,191792,KPITTECH,Technology
2019-05-16,97.4000015258789,98.69999694824219,96.05000305175781,97.30000305175781,95.09302520751953,704340,KPITTECH,Technology
2019-05-17,96.5,105.0,95.69999694824219,97.6500015258789,95.4350814819336,424897,KPITTECH,Technology
2019-05-20,98.19999694824219,100.69999694824219,97.19999694824219,98.69999694824219,96.46125793457031,150333,KPITTECH,Technology
2019-05-21,98.0,99.94999694824219,97.5,98.55000305175781,96.31466674804688,567578,KPITTECH,Technology
2019-05-22,98.05000305175781,103.0,97.55000305175781,101.1500015258789,98.85569763183594,176780,KPITTECH,Technology
2019-05-23,102.9000015258789,103.30000305175781,99.55000305175781,99.94999694824219,97.68290710449219,69621,KPITTECH,Technology
2019-05-24,101.0,101.0,92.30000305175781,97.5999984741211,95.38622283935547,803107,KPITTECH,Technology
2019-05-27,98.0,100.0,94.4000015258789,99.3499984741211,97.09651947021484,99551,KPITTECH,Technology
2019-05-28,103.0,103.0,93.80000305175781,96.94999694824219,94.7509536743164,623443,KPITTECH,Technology
2019-05-29,97.75,97.75,94.0,95.94999694824219,93.77363586425781,265737,KPITTECH,Technology
2019-05-30,95.5,97.94999694824219,95.0999984741211,97.19999694824219,94.99528503417969,264681,KPITTECH,Technology
2019-05-31,96.3499984741211,99.0,94.0999984741211,97.05000305175781,94.84870147705078,339424,KPITTECH,Technology
2019-06-03,95.0999984741211,97.5,94.05000305175781,96.25,94.06683349609375,481984,KPITTECH,Technology
2019-06-04,96.0,96.0,94.69999694824219,95.05000305175781,92.8940658569336,201750,KPITTECH,Technology
2019-06-06,94.5,96.0,91.8499984741211,95.44999694824219,93.28498077392578,217297,KPITTECH,Technology
2019-06-07,94.05000305175781,95.25,92.69999694824219,95.0,92.84518432617188,231074,KPITTECH,Technology
2019-06-10,94.19999694824219,95.0999984741211,93.0999984741211,94.25,92.11219787597656,243762,KPITTECH,Technology
2019-06-11,93.5,99.0,92.69999694824219,98.30000305175781,96.07034301757812,1273790,KPITTECH,Technology
2019-06-12,99.75,99.75,96.4000015258789,98.05000305175781,95.82601165771484,3216731,KPITTECH,Technology
2019-06-13,97.1500015258789,100.5,96.5999984741211,99.1500015258789,96.90106201171875,217923,KPITTECH,Technology
2019-06-14,100.25,100.25,96.5,96.8499984741211,94.65322875976562,242232,KPITTECH,Technology
2019-06-17,95.75,98.25,95.69999694824219,97.05000305175781,94.84870147705078,173839,KPITTECH,Technology
2019-06-18,97.1500015258789,99.0,96.1500015258789,97.9000015258789,95.67941284179688,249303,KPITTECH,Technology
2019-06-19,97.05000305175781,98.9000015258789,92.05000305175781,93.94999694824219,91.81900024414062,410885,KPITTECH,Technology
2019-06-20,94.05000305175781,99.5,93.05000305175781,98.19999694824219,95.97260284423828,116647,KPITTECH,Technology
2019-06-21,97.0,98.9000015258789,94.55000305175781,96.44999694824219,94.26229095458984,221737,KPITTECH,Technology
2019-06-24,96.0,99.69999694824219,94.69999694824219,98.5999984741211,96.36353302001953,297292,KPITTECH,Technology
2019-06-25,96.69999694824219,99.9000015258789,96.69999694824219,99.19999694824219,96.94992065429688,199458,KPITTECH,Technology
2019-06-26,97.1500015258789,99.25,95.5,96.5999984741211,94.40889739990234,262917,KPITTECH,Technology
2019-06-27,95.8499984741211,97.05000305175781,94.0999984741211,95.75,93.57817077636719,155954,KPITTECH,Technology
2019-06-28,94.19999694824219,98.0,94.19999694824219,96.75,94.55549621582031,260974,KPITTECH,Technology
2019-07-01,95.0,98.9000015258789,95.0,97.94999694824219,95.728271484375,599158,KPITTECH,Technology
2019-07-02,96.5,99.69999694824219,96.5,98.80000305175781,96.55900573730469,857280,KPITTECH,Technology
2019-07-03,98.0999984741211,99.5999984741211,97.30000305175781,98.05000305175781,95.82601165771484,615545,KPITTECH,Technology
2019-07-04,98.0,99.4000015258789,95.80000305175781,98.80000305175781,96.55900573730469,120786,KPITTECH,Technology
2019-07-05,97.30000305175781,99.0,97.05000305175781,98.19999694824219,95.97260284423828,109202,KPITTECH,Technology
2019-07-08,97.05000305175781,98.19999694824219,96.05000305175781,97.05000305175781,94.84870147705078,288364,KPITTECH,Technology
2019-07-09,96.80000305175781,98.25,95.25,96.4000015258789,94.21343994140625,234001,KPITTECH,Technology
2019-07-10,95.5999984741211,96.19999694824219,88.19999694824219,92.69999694824219,90.59735107421875,822987,KPITTECH,Technology
2019-07-11,92.0999984741211,92.69999694824219,87.5,88.19999694824219,86.19942474365234,123829,KPITTECH,Technology
2019-07-12,88.19999694824219,91.94999694824219,86.25,89.0,86.98127746582031,1069894,KPITTECH,Technology
2019-07-15,86.69999694824219,89.6500015258789,86.69999694824219,88.9000015258789,86.88355255126953,437879,KPITTECH,Technology
2019-07-16,88.05000305175781,90.4000015258789,86.9000015258789,89.05000305175781,87.0301513671875,879114,KPITTECH,Technology
