Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2016-01-01,233.0,263.45001220703125,232.0,248.0,248.0,307528,ABFRL,Consumer Cyclical
2016-01-04,249.4499969482422,258.79998779296875,245.0,247.8000030517578,247.8000030517578,198454,ABFRL,Consumer Cyclical
2016-01-05,248.0,252.0500030517578,242.6999969482422,245.3000030517578,245.3000030517578,53406,ABFRL,Consumer Cyclical
2016-01-06,246.89999389648438,246.89999389648438,238.0,239.64999389648438,239.64999389648438,43807,ABFRL,Consumer Cyclical
2016-01-07,235.0500030517578,236.6999969482422,226.3000030517578,228.9499969482422,228.9499969482422,47286,ABFRL,Consumer Cyclical
2016-01-08,232.0,235.0,226.8000030517578,231.39999389648438,231.39999389648438,33097,ABFRL,Consumer Cyclical
2016-01-11,229.9499969482422,239.0,223.25,225.35000610351562,225.35000610351562,56030,ABFRL,Consumer Cyclical
2016-01-12,228.64999389648438,231.39999389648438,217.0,218.14999389648438,218.14999389648438,50423,ABFRL,Consumer Cyclical
2016-01-13,224.85000610351562,232.0,215.0,220.25,220.25,93809,ABFRL,Consumer Cyclical
2016-01-14,217.39999389648438,220.0,214.75,215.6999969482422,215.6999969482422,87050,ABFRL,Consumer Cyclical
2016-01-15,215.1999969482422,224.0,210.0,212.60000610351562,212.60000610351562,55000,ABFRL,Consumer Cyclical
2016-01-18,212.60000610351562,212.60000610351562,195.0,200.3000030517578,200.3000030517578,120754,ABFRL,Consumer Cyclical
2016-01-19,200.0,221.9499969482422,200.0,211.14999389648438,211.14999389648438,93084,ABFRL,Consumer Cyclical
2016-01-20,213.8000030517578,224.0500030517578,206.64999389648438,218.8000030517578,218.8000030517578,212252,ABFRL,Consumer Cyclical
2016-01-21,220.0,224.0,207.10000610351562,209.25,209.25,50411,ABFRL,Consumer Cyclical
2016-01-22,212.0,215.4499969482422,208.1999969482422,210.5,210.5,25445,ABFRL,Consumer Cyclical
2016-01-25,215.0,215.0,204.14999389648438,211.0,211.0,55799,ABFRL,Consumer Cyclical
2016-01-27,210.0,218.0,207.89999389648438,213.3000030517578,213.3000030517578,25071,ABFRL,Consumer Cyclical
2016-01-28,211.0500030517578,229.0,202.35000610351562,220.35000610351562,220.35000610351562,128286,ABFRL,Consumer Cyclical
2016-01-29,222.0,225.0,216.1999969482422,222.3000030517578,222.3000030517578,32054,ABFRL,Consumer Cyclical
2016-02-01,224.25,228.0,217.1999969482422,219.75,219.75,32115,ABFRL,Consumer Cyclical
2016-02-02,217.3000030517578,221.5500030517578,215.0,219.8000030517578,219.8000030517578,24697,ABFRL,Consumer Cyclical
2016-02-03,216.0500030517578,217.85000610351562,206.10000610351562,209.10000610351562,209.10000610351562,57615,ABFRL,Consumer Cyclical
2016-02-04,197.0,197.0,171.25,176.5500030517578,176.5500030517578,8603474,ABFRL,Consumer Cyclical
2016-02-05,182.0,194.89999389648438,165.0,183.5,183.5,14744550,ABFRL,Consumer Cyclical
2016-02-08,184.5,188.8000030517578,174.5,176.5,176.5,1995915,ABFRL,Consumer Cyclical
2016-02-09,177.6999969482422,178.0,161.1999969482422,173.0500030517578,173.0500030517578,5869011,ABFRL,Consumer Cyclical
2016-02-10,172.14999389648438,176.14999389648438,165.0,168.3000030517578,168.3000030517578,2034543,ABFRL,Consumer Cyclical
2016-02-11,168.4499969482422,170.89999389648438,160.25,162.25,162.25,1558401,ABFRL,Consumer Cyclical
2016-02-12,160.0500030517578,163.89999389648438,142.64999389648438,145.0,145.0,2790187,ABFRL,Consumer Cyclical
2016-02-15,145.10000610351562,156.0,136.3000030517578,141.0500030517578,141.0500030517578,3895168,ABFRL,Consumer Cyclical
2016-02-16,143.89999389648438,148.6999969482422,141.0,145.3000030517578,145.3000030517578,1042304,ABFRL,Consumer Cyclical
2016-02-17,143.64999389648438,148.60000610351562,135.75,138.3000030517578,138.3000030517578,1527438,ABFRL,Consumer Cyclical
2016-02-18,140.75,151.4499969482422,140.10000610351562,144.64999389648438,144.64999389648438,1080267,ABFRL,Consumer Cyclical
2016-02-19,144.75,152.3000030517578,143.0,149.5,149.5,534265,ABFRL,Consumer Cyclical
2016-02-22,150.75,154.0,146.0,150.8000030517578,150.8000030517578,381470,ABFRL,Consumer Cyclical
2016-02-23,149.89999389648438,149.89999389648438,146.6999969482422,147.75,147.75,569210,ABFRL,Consumer Cyclical
2016-02-24,145.3000030517578,147.8000030517578,142.10000610351562,145.25,145.25,691473,ABFRL,Consumer Cyclical
2016-02-25,144.1999969482422,144.89999389648438,139.9499969482422,140.9499969482422,140.9499969482422,2465443,ABFRL,Consumer Cyclical
2016-02-26,142.85000610351562,142.85000610351562,133.8000030517578,135.1999969482422,135.1999969482422,2022192,ABFRL,Consumer Cyclical
2016-02-29,136.0,136.10000610351562,126.30000305175781,128.14999389648438,128.14999389648438,1553039,ABFRL,Consumer Cyclical
2016-03-01,128.4499969482422,142.3000030517578,128.4499969482422,141.0,141.0,2469222,ABFRL,Consumer Cyclical
2016-03-02,141.75,153.5,141.39999389648438,144.9499969482422,144.9499969482422,389658,ABFRL,Consumer Cyclical
2016-03-03,146.0,171.0,143.5,159.0,159.0,1202442,ABFRL,Consumer Cyclical
2016-03-04,159.3000030517578,160.5,148.5,150.10000610351562,150.10000610351562,806611,ABFRL,Consumer Cyclical
2016-03-08,150.10000610351562,156.10000610351562,146.25,147.8000030517578,147.8000030517578,263197,ABFRL,Consumer Cyclical
2016-03-09,145.0,152.9499969482422,144.60000610351562,148.5,148.5,1083496,ABFRL,Consumer Cyclical
