Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2016-01-01,508.3999938964844,528.0,504.1499938964844,523.8499755859375,522.2421264648438,278353,MFSL,Financial Services
2016-01-04,524.0,524.0,513.5,517.5,515.91162109375,380217,MFSL,Financial Services
2016-01-05,517.5,519.9000244140625,505.54998779296875,514.2000122070312,512.6217651367188,278635,MFSL,Financial Services
2016-01-06,514.0,515.0,507.29998779296875,510.0,508.43463134765625,350303,MFSL,Financial Services
2016-01-07,507.0,507.5,489.0,500.3999938964844,498.8641052246094,408156,MFSL,Financial Services
2016-01-08,497.04998779296875,503.3500061035156,487.5,490.04998779296875,488.5458679199219,233769,MFSL,Financial Services
2016-01-11,487.0,487.0,472.04998779296875,476.8999938964844,475.43621826171875,236906,MFSL,Financial Services
2016-01-12,480.0,481.0,465.0,469.1000061035156,467.6601867675781,213406,MFSL,Financial Services
2016-01-13,476.0,476.0,445.1000061035156,460.54998779296875,459.13641357421875,308348,MFSL,Financial Services
2016-01-14,456.0,488.45001220703125,446.1000061035156,479.6000061035156,478.1279602050781,503340,MFSL,Financial Services
2016-01-15,487.8999938964844,495.0,466.0,478.25,476.7820739746094,1543797,MFSL,Financial Services
2016-01-18,482.0,486.95001220703125,443.0,448.8500061035156,447.4723205566406,292065,MFSL,Financial Services
2016-01-19,451.5,465.6000061035156,445.8500061035156,458.6499938964844,457.24224853515625,347829,MFSL,Financial Services
2016-01-20,455.0,464.70001220703125,441.5,446.54998779296875,445.17938232421875,599347,MFSL,Financial Services
2016-01-21,451.1000061035156,463.0,451.1000061035156,455.1000061035156,453.7031555175781,806028,MFSL,Financial Services
2016-01-22,459.3999938964844,463.29998779296875,453.1499938964844,459.70001220703125,458.2890319824219,2195648,MFSL,Financial Services
2016-01-25,469.0,480.0,463.1499938964844,471.6000061035156,470.1524963378906,759662,MFSL,Financial Services
2016-01-27,332.0,348.6000061035156,332.0,348.6000061035156,347.530029296875,20503,MFSL,Financial Services
2016-01-28,366.0,366.0,351.0,365.79998779296875,364.6772155761719,89141,MFSL,Financial Services
2016-01-29,353.20001220703125,369.0,347.54998779296875,365.70001220703125,364.5775451660156,48143,MFSL,Financial Services
2016-02-01,375.0,377.3999938964844,352.8999938964844,371.1499938964844,370.01080322265625,46105,MFSL,Financial Services
2016-02-02,377.8500061035156,380.0,356.1000061035156,371.20001220703125,370.0606689453125,59106,MFSL,Financial Services
2016-02-03,357.1000061035156,371.0,352.6499938964844,358.20001220703125,357.1005859375,64208,MFSL,Financial Services
2016-02-04,362.6000061035156,366.5,350.1000061035156,361.8500061035156,360.7393798828125,80931,MFSL,Financial Services
2016-02-05,356.3500061035156,372.0,350.1000061035156,366.3999938964844,365.275390625,241720,MFSL,Financial Services
