Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2016-01-01,59.25,59.29999923706055,55.900001525878906,58.25,56.22473907470703,193801,JTEKTINDIA,Consumer Cyclical
2016-01-04,58.54999923706055,58.95000076293945,57.70000076293945,57.900001525878906,55.88690948486328,66149,JTEKTINDIA,Consumer Cyclical
2016-01-05,57.70000076293945,58.45000076293945,57.400001525878906,57.54999923706055,55.549076080322266,66810,JTEKTINDIA,Consumer Cyclical
2016-01-06,58.0,58.349998474121094,57.150001525878906,57.349998474121094,55.35602951049805,86558,JTEKTINDIA,Consumer Cyclical
2016-01-07,57.0,57.04999923706055,55.70000076293945,56.400001525878906,54.439064025878906,107763,JTEKTINDIA,Consumer Cyclical
2016-01-08,56.95000076293945,56.95000076293945,56.0,56.599998474121094,54.63210678100586,65664,JTEKTINDIA,Consumer Cyclical
2016-01-11,56.29999923706055,57.0,55.5,56.400001525878906,54.439064025878906,45206,JTEKTINDIA,Consumer Cyclical
2016-01-12,56.25,57.349998474121094,55.79999923706055,55.900001525878906,53.95644760131836,51867,JTEKTINDIA,Consumer Cyclical
2016-01-13,55.95000076293945,56.900001525878906,52.349998474121094,54.29999923706055,52.412078857421875,151927,JTEKTINDIA,Consumer Cyclical
2016-01-14,54.29999923706055,56.599998474121094,53.0,55.29999923706055,53.37730407714844,114417,JTEKTINDIA,Consumer Cyclical
2016-01-15,55.75,55.75,55.0,55.0,53.08773422241211,123662,JTEKTINDIA,Consumer Cyclical
2016-01-18,55.0,55.5,52.5,53.0,51.15727615356445,146479,JTEKTINDIA,Consumer Cyclical
2016-01-19,53.54999923706055,55.45000076293945,53.0,53.650001525878906,51.784671783447266,89377,JTEKTINDIA,Consumer Cyclical
2016-01-20,53.099998474121094,54.400001525878906,52.5,52.70000076293945,50.867706298828125,161345,JTEKTINDIA,Consumer Cyclical
2016-01-21,53.400001525878906,54.400001525878906,51.54999923706055,52.150001525878906,50.33682632446289,46818,JTEKTINDIA,Consumer Cyclical
2016-01-22,53.349998474121094,54.45000076293945,52.45000076293945,53.04999923706055,51.205535888671875,50060,JTEKTINDIA,Consumer Cyclical
2016-01-25,53.150001525878906,54.45000076293945,52.20000076293945,52.599998474121094,50.771175384521484,34994,JTEKTINDIA,Consumer Cyclical
2016-01-27,53.29999923706055,53.5,51.70000076293945,52.400001525878906,50.5781364440918,36653,JTEKTINDIA,Consumer Cyclical
2016-01-28,52.45000076293945,53.5,50.70000076293945,51.04999923706055,49.27506637573242,112475,JTEKTINDIA,Consumer Cyclical
2016-01-29,50.54999923706055,53.5,50.5,53.150001525878906,51.302059173583984,164623,JTEKTINDIA,Consumer Cyclical
2016-02-01,53.0,53.900001525878906,52.400001525878906,52.79999923706055,50.964229583740234,42702,JTEKTINDIA,Consumer Cyclical
2016-02-02,52.54999923706055,53.45000076293945,51.5,51.650001525878906,49.85421371459961,21383,JTEKTINDIA,Consumer Cyclical
2016-02-03,51.0,51.650001525878906,50.0,50.20000076293945,48.454627990722656,38151,JTEKTINDIA,Consumer Cyclical
2016-02-04,51.75,51.79999923706055,50.0,50.04999923706055,48.309837341308594,67375,JTEKTINDIA,Consumer Cyclical
2016-02-05,50.5,51.150001525878906,49.349998474121094,49.95000076293945,48.21331787109375,438017,JTEKTINDIA,Consumer Cyclical
2016-02-08,49.599998474121094,50.0,45.5,46.400001525878906,44.786746978759766,162421,JTEKTINDIA,Consumer Cyclical
2016-02-09,46.599998474121094,46.599998474121094,44.5,44.75,43.19411849975586,213343,JTEKTINDIA,Consumer Cyclical
2016-02-10,45.04999923706055,45.900001525878906,42.5,44.650001525878906,43.097591400146484,367814,JTEKTINDIA,Consumer Cyclical
