,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1283.95,1251.0,1260.5,2021-03-15,None,0
1,ABBOTINDIA,15800.0,14650.0,14435.0,15746.0,2021-03-15,None,0
2,ABCAPITAL,85.0,132.15,125.0,89.1,2021-03-15,None,0
3,ABFRL,166.65,215.95,201.75,166.5,2021-03-17,LHL,3
4,ACC,1617.2,1776.95,1721.55,1626.1,2021-03-17,LHL,1
5,ADANIENT,477.0,904.0,874.5,491.15,2021-03-15,None,0
6,ADANIGREEN,1079.9,1240.0,1158.85,1065.95,2021-03-17,LHL,1
7,ADANIPORTS,485.0,716.95,683.8,503.85,2021-03-17,LHL,1
8,ADANITRANS,438.9,789.95,736.1,434.25,2021-03-17,LHL,1
9,AJANTPHARM,1643.1,1804.8,1771.25,1651.05,2021-03-17,LHL,1
10,ALKEM,2930.0,2675.0,2626.0,2950.75,2021-03-17,LHL,2
11,AMARAJABAT,928.0,895.55,862.0,925.05,2021-03-17,LHL,1
12,AMBUJACEM,249.0,287.35,280.0,250.85,2021-03-17,LHL,1
13,APLLTD,1035.0,922.8,899.1,1042.6,2021-03-17,LHL,1
14,APOLLOHOSP,2405.5,3025.0,2915.0,2414.85,2021-03-15,None,0
15,APOLLOTYRE,178.45,234.35,222.5,179.9,2021-03-17,LHL,3
16,ASHOKLEY,95.7,123.75,116.05,99.1,2021-03-17,LHL,1
17,ASIANPAINT,2759.0,2427.55,2343.05,2775.55,2021-03-15,None,0
18,AUBANK,855.0,1229.0,1164.35,875.35,2021-03-17,LHL,1
19,AUROPHARMA,923.7,848.0,817.0,927.75,2021-03-15,None,0
20,AXISBANK,620.25,742.0,724.7,623.8,2021-03-17,LHL,1
21,BAJAJ-AUTO,3446.0,3678.0,3555.8,3481.25,2021-03-17,LHL,1
22,BAJAJFINSV,8930.0,9661.85,9480.05,8870.45,2021-03-17,LHL,1
23,BAJAJHLDNG,3091.7,3529.0,3441.95,3119.15,2021-03-17,LHL,1
24,BAJFINANCE,5310.2,5460.4,5344.45,5280.15,2021-03-17,LHL,1
25,BALKRISIND,1646.0,1639.0,1590.2,1642.1,2021-03-15,None,0
26,BANDHANBNK,402.0,343.3,334.4,400.2,2021-03-17,LHL,1
27,BANKBARODA,61.8,79.0,74.25,64.5,2021-03-17,LHL,1
28,BANKINDIA,49.0,72.6,68.15,50.15,2021-03-17,LHL,6
29,BATAINDIA,1587.8,1495.0,1475.0,1573.9,2021-03-17,LHL,1
30,BBTC,1296.0,1194.4,1165.05,1304.75,2021-03-17,LHL,1
31,BEL,121.0,138.45,132.85,126.4,2021-03-17,LHL,1
32,BERGEPAINT,759.5,730.05,712.5,767.05,2021-03-17,LHL,1
33,BHARATFORG,527.65,620.5,602.05,538.1,2021-03-15,None,0
34,BHARTIARTL,512.25,531.0,519.0,515.15,2021-03-17,LHL,1
35,BHEL,36.15,54.0,49.2,38.7,2021-03-17,LHL,1
36,BIOCON,466.0,393.6,386.4,465.75,2021-03-17,LHL,1
37,BOSCHLTD,12813.0,14993.25,14540.0,12986.05,2021-03-17,LHL,1
38,BPCL,381.1,446.7,430.1,381.95,2021-03-17,LHL,1
39,BRITANNIA,3575.0,3499.0,3446.3,3567.8,2021-03-17,LHL,1
40,CADILAHC,477.75,442.5,430.6,478.4,2021-03-15,None,0
41,CANBK,128.9,158.15,149.2,133.3,2021-03-17,LHL,1
42,CASTROLIND,123.3,127.5,124.0,122.0,2021-03-17,LHL,1
43,CESC,617.0,631.95,615.1,620.65,2021-03-15,None,0
44,CHOLAFIN,387.65,544.05,526.05,411.35,2021-03-17,LHL,1
45,CIPLA,822.8,794.8,770.0,826.6,2021-03-17,LHL,3
46,COALINDIA,135.4,145.45,139.5,135.35,2021-03-17,LHL,1
47,COFORGE,2703.25,2631.0,2495.1,2722.25,2021-03-09,None,0
48,COLPAL,1565.0,1618.1,1590.0,1578.45,2021-03-17,LHL,1
49,CONCOR,400.45,557.5,536.85,403.4,2021-03-17,LHL,1
50,COROMANDEL,813.9,776.4,753.0,813.65,2021-03-17,LHL,1
51,CROMPTON,382.0,406.5,388.2,378.05,2021-03-16,None,0
52,CUB,180.1,172.35,168.0,180.45,2021-03-17,LHL,1
53,CUMMINSIND,575.5,865.65,835.45,581.35,2021-03-17,LHL,3
54,DABUR,534.0,530.0,521.3,534.2,2021-03-15,None,0
55,DALBHARAT,1083.9,1479.45,1441.0,1094.5,2021-03-09,None,0
56,DEEPAKNTR,949.0,1576.6,1509.2,987.85,2021-03-17,LHL,1
57,DHANI,321.65,281.7,231.6,313.4,2021-03-15,None,0
58,DIVISLAB,3839.0,3392.35,3345.1,3849.05,2021-03-17,LHL,3
59,DIXON,13514.05,20848.0,20000.0,13621.9,2021-03-17,LHL,1
60,DLF,232.85,306.2,289.5,238.35,2021-03-17,LHL,1
61,DMART,2767.0,3095.0,2991.1,2789.1,2021-03-17,LHL,3
62,DRREDDY,5217.25,4465.0,4344.3,5241.35,2021-03-17,LHL,1
63,EICHERMOT,2531.0,2683.5,2585.35,2542.7,2021-03-15,None,0
64,EMAMILTD,425.4,494.95,470.0,423.7,2021-03-17,LHL,1
65,ENDURANCE,1356.5,1410.0,1380.0,1349.75,2021-03-17,LHL,1
66,ESCORTS,1289.6,1363.65,1325.15,1287.8,2021-03-17,LHL,1
67,EXIDEIND,191.7,198.8,191.4,191.35,2021-03-17,LHL,4
68,FEDERALBNK,67.0,83.75,79.7,68.05,2021-03-17,LHL,1
69,FORTIS,156.0,199.2,183.1,156.0,2021-03-17,LHL,1
70,GAIL,123.9,145.5,137.25,123.65,2021-03-17,LHL,1
71,GLENMARK,493.75,477.65,457.2,502.6,2021-03-17,LHL,1
72,GMRINFRA,26.5,27.7,26.35,26.6,2021-03-15,None,0
73,GODREJAGRO,543.0,487.95,475.2,538.3,2021-03-15,None,0
74,GODREJCP,742.0,681.05,659.85,738.95,2021-03-17,LHL,1
75,GODREJIND,424.35,512.8,501.05,428.9,2021-03-17,LHL,1
76,GODREJPROP,1432.0,1444.3,1365.0,1427.25,2021-03-16,None,0
77,GRASIM,924.5,1394.9,1361.3,933.4,2021-03-17,LHL,1
78,GSPL,222.0,277.0,263.15,218.5,2021-03-17,LHL,1
79,GUJGASLTD,378.7,522.75,501.5,378.0,2021-03-15,None,0
80,HAL,849.0,1065.0,1011.35,856.8,2021-03-15,None,0
81,HAVELLS,919.8,1094.1,1052.5,909.9,2021-03-17,LHL,3
82,HCLTECH,942.0,994.35,967.35,950.5,2021-03-15,None,0
83,HDFC,2549.0,2542.0,2502.75,2568.75,2021-03-17,LHL,1
84,HDFCAMC,2937.65,2987.3,2903.9,2998.05,2021-03-17,LHL,1
85,HDFCBANK,1440.0,1539.0,1490.2,1425.05,2021-03-17,LHL,3
86,HDFCLIFE,676.5,707.1,687.5,678.4,2021-03-17,LHL,1
87,HEROMOTOCO,3115.0,3278.9,3175.0,3102.65,2021-03-17,LHL,1
88,HINDALCO,239.0,333.55,325.0,238.35,2021-03-17,LHL,1
89,HINDPETRO,219.25,242.0,233.7,221.25,2021-03-17,LHL,1
90,HINDUNILVR,2395.4,2217.45,2183.3,2387.55,2021-03-15,None,0
91,HINDZINC,239.15,306.4,293.75,239.05,2021-03-17,LHL,1
92,IBULHSGFIN,221.0,223.75,213.5,221.75,2021-03-17,LHL,1
93,ICICIBANK,535.55,603.65,587.0,527.5,2021-03-17,LHL,1
94,ICICIGI,1518.0,1505.1,1454.55,1519.2,2021-03-17,LHL,1
95,ICICIPRULI,501.0,445.85,425.0,498.7,2021-03-17,LHL,1
