SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-04-01,ACC,0,2,1,0,0,0,1913.35
,2021-04-01,AUBANK,2,2,0,0,2,0,1267.9
,2021-04-01,AARTIIND,0,2,1,0,0,0,1363.8
,2021-04-01,ABBOTINDIA,3,2,0,0,2,0,14980.05
,2021-04-01,ADANIENT,2,2,0,0,2,0,1107.2
,2021-04-01,ADANIGREEN,0,0,1,1,0,1,1160.05
,2021-04-01,ADANIPORTS,0,2,1,0,0,0,736.25
,2021-04-01,ADANITRANS,2,2,0,0,2,0,999.2
,2021-04-01,ABCAPITAL,0,1,3,0,0,0,121.55
,2021-04-01,ABFRL,0,1,3,0,0,0,198.95
,2021-04-01,AJANTPHARM,1,0,0,1,0,0,1748.45
,2021-04-01,APLLTD,2,2,0,0,2,0,987.15
,2021-04-01,ALKEM,1,1,0,0,1,0,2775.45
,2021-04-01,AMARAJABAT,0,1,4,0,0,0,860.5
,2021-04-01,AMBUJACEM,2,2,0,0,2,0,311.0
,2021-04-01,APOLLOHOSP,0,1,2,0,0,0,2894.05
,2021-04-01,APOLLOTYRE,1,2,0,0,1,0,236.05
,2021-04-01,ASHOKLEY,1,1,0,0,1,0,118.15
,2021-04-01,ASIANPAINT,4,2,0,0,2,0,2551.75
,2021-04-01,AUROPHARMA,2,2,0,0,2,0,881.3
,2021-04-01,DMART,0,1,4,0,0,0,2912.7
,2021-04-01,AXISBANK,0,1,3,0,0,0,713.0
,2021-04-01,BAJAJ-AUTO,1,1,0,0,1,0,3743.05
,2021-04-01,BAJFINANCE,0,1,3,0,0,0,5272.15
,2021-04-01,BAJAJFINSV,1,1,0,0,1,0,9789.5
,2021-04-01,BAJAJHLDNG,0,0,5,3,0,3,3338.7
,2021-04-01,BALKRISIND,3,2,0,0,2,0,1681.8
,2021-04-01,BANDHANBNK,0,0,1,1,0,1,350.9
,2021-04-01,BANKBARODA,1,1,0,0,1,0,75.6
,2021-04-01,BANKINDIA,0,2,1,0,0,0,69.9
,2021-04-01,BATAINDIA,0,0,4,3,0,3,1425.05
,2021-04-01,BERGEPAINT,2,2,0,0,2,0,764.35
,2021-04-01,BEL,0,1,4,0,0,0,126.1
,2021-04-01,BHARATFORG,1,1,0,0,1,0,613.35
,2021-04-01,BHEL,0,1,3,0,0,0,50.95
,2021-04-01,BPCL,0,1,4,0,0,0,437.4
,2021-04-01,BHARTIARTL,0,1,8,0,0,0,520.8
,2021-04-01,BIOCON,2,2,0,0,2,0,410.55
,2021-04-01,BBTC,0,1,4,0,0,0,1145.45
,2021-04-01,BOSCHLTD,0,1,8,0,0,0,14178.9
,2021-04-01,BRITANNIA,2,2,0,0,2,0,3618.5
,2021-04-01,CESC,0,0,4,1,0,1,605.55
,2021-04-01,CADILAHC,1,2,0,0,1,0,441.8
,2021-04-01,CANBK,1,1,0,0,1,0,156.35
,2021-04-01,CASTROLIND,1,2,0,0,1,0,124.8
,2021-04-01,CHOLAFIN,0,2,1,0,0,0,562.5
,2021-04-01,CIPLA,1,2,0,0,1,0,818.3
,2021-04-01,CUB,0,0,4,3,0,3,161.1
,2021-04-01,COALINDIA,0,1,5,0,0,0,132.15
,2021-04-01,COFORGE,1,1,0,0,1,0,2933.45
,2021-04-01,COLPAL,0,1,3,0,0,0,1562.95
,2021-04-01,CONCOR,2,2,0,0,2,0,598.6
,2021-04-01,COROMANDEL,1,2,0,0,1,0,748.9
,2021-04-01,CROMPTON,0,1,3,0,0,0,393.25
,2021-04-01,CUMMINSIND,2,1,0,0,1,0,895.35
,2021-04-01,DLF,0,1,4,0,0,0,291.8
,2021-04-01,DABUR,2,1,0,0,1,0,538.65
,2021-04-01,DALBHARAT,0,5,2,0,0,0,1560.35
,2021-04-01,DEEPAKNTR,2,2,0,0,2,0,1646.75
,2021-04-01,DHANI,0,0,4,6,0,4,172.35
,2021-04-01,DIVISLAB,2,2,0,0,2,0,3616.1
,2021-04-01,DIXON,0,1,2,0,0,0,3588.05
,2021-04-01,LALPATHLAB,4,5,0,0,4,0,2730.6
,2021-04-01,DRREDDY,1,2,0,0,1,0,4587.65
,2021-04-01,EICHERMOT,0,1,1,0,0,0,2631.15
,2021-04-01,EMAMILTD,1,1,0,0,1,0,488.05
,2021-04-01,ENDURANCE,0,2,1,0,0,0,1440.75
,2021-04-01,ESCORTS,0,1,3,0,0,0,1274.05
,2021-04-01,EXIDEIND,0,1,4,0,0,0,185.8
,2021-04-01,FEDERALBNK,0,1,4,0,0,0,78.85
,2021-04-01,FORTIS,0,5,1,0,0,0,202.25
,2021-04-01,GAIL,1,1,0,0,1,0,140.15
,2021-04-01,GMRINFRA,1,1,0,0,1,0,25.0
,2021-04-01,GLENMARK,1,1,0,0,1,0,483.25
,2021-04-01,GODREJAGRO,2,2,0,0,2,0,518.0
,2021-04-01,GODREJCP,2,2,0,0,2,0,726.3
,2021-04-01,GODREJIND,6,5,0,0,5,0,539.5
,2021-04-01,GODREJPROP,0,2,4,0,0,0,1391.35
,2021-04-01,GRASIM,12,5,0,0,5,0,1454.5
,2021-04-01,GUJGASLTD,1,1,0,0,1,0,547.8
,2021-04-01,GSPL,1,2,0,0,1,0,276.3
,2021-04-01,HCLTECH,1,2,0,0,1,0,1002.6
,2021-04-01,HDFCAMC,1,2,0,0,1,0,2963.35
,2021-04-01,HDFCBANK,1,1,0,0,1,0,1486.75
,2021-04-01,HDFCLIFE,1,1,0,0,1,0,691.0
,2021-04-01,HAVELLS,1,2,0,0,1,0,1058.45
,2021-04-01,HEROMOTOCO,0,0,4,3,0,3,2956.1
,2021-04-01,HINDALCO,2,1,0,0,1,0,350.25
,2021-04-01,HAL,0,1,4,0,0,0,1035.65
,2021-04-01,HINDPETRO,0,1,5,0,0,0,237.6
,2021-04-01,HINDUNILVR,5,5,0,0,5,0,2399.1
,2021-04-01,HINDZINC,0,0,4,4,0,4,280.25
,2021-04-01,HDFC,1,1,0,0,1,0,2531.45
,2021-04-01,ICICIBANK,1,1,0,0,1,0,594.4
,2021-04-01,ICICIGI,0,1,3,0,0,0,1437.6
,2021-04-01,ICICIPRULI,1,2,0,0,1,0,444.35
,2021-04-01,ISEC,0,0,3,4,0,3,394.6
,2021-04-01,IDFCFIRSTB,0,0,4,2,0,1,57.05
,2021-04-01,ITC,0,2,1,0,0,0,220.05
,2021-04-01,IBULHSGFIN,0,0,4,3,0,3,204.65
,2021-04-01,INDIAMART,0,1,5,0,0,0,7972.55
,2021-04-01,INDHOTEL,0,1,4,0,0,0,112.3
,2021-04-01,IOC,0,0,3,4,0,3,93.15
,2021-04-01,IRCTC,0,2,3,0,0,0,1751.75
,2021-04-01,IGL,0,2,1,0,0,0,526.45
,2021-04-01,INDUSTOWER,0,1,2,0,0,0,255.45
,2021-04-01,INDUSINDBK,0,1,5,0,0,0,993.3
,2021-04-01,NAUKRI,0,0,6,1,0,1,4263.05
,2021-04-01,INFY,1,2,0,0,1,0,1385.2
,2021-04-01,INDIGO,0,0,1,3,0,1,1616.6
,2021-04-01,IPCALAB,1,2,0,0,1,0,1882.0
,2021-04-01,JSWENERGY,1,2,0,0,1,0,90.7
,2021-04-01,JSWSTEEL,3,6,0,0,3,0,508.75
,2021-04-01,JINDALSTEL,1,2,0,0,1,0,370.9
,2021-04-01,JUBLFOOD,1,2,0,0,1,0,2950.75
,2021-04-01,KOTAKBANK,0,0,3,3,0,3,1804.55
,2021-04-01,L&TFH,0,1,4,0,0,0,99.5
,2021-04-01,LTTS,1,2,0,0,1,0,2720.6
,2021-04-01,LICHSGFIN,1,2,0,0,1,0,432.85
,2021-04-01,LTI,1,1,0,0,1,0,4112.8
,2021-04-01,LT,1,1,0,0,1,0,1444.6
,2021-04-01,LAURUSLABS,2,2,0,0,2,0,365.3
,2021-04-01,LUPIN,1,1,0,0,1,0,1027.0
,2021-04-01,MRF,0,2,4,0,0,0,83133.1
,2021-04-01,MGL,1,2,0,0,1,0,1181.5
,2021-04-01,M&MFIN,0,1,1,0,0,0,204.3
,2021-04-01,M&M,0,0,1,3,0,1,807.6
,2021-04-01,MANAPPURAM,0,1,6,0,0,0,157.3
,2021-04-01,MARICO,2,2,0,0,2,0,407.25
,2021-04-01,MARUTI,0,0,3,3,0,3,6923.9
,2021-04-01,MFSL,1,1,0,0,1,0,880.3
,2021-04-01,MINDTREE,5,5,0,0,5,0,2075.95
,2021-04-01,MOTHERSUMI,0,1,4,0,0,0,210.45
,2021-04-01,MPHASIS,1,1,0,0,1,0,1747.8
,2021-04-01,MUTHOOTFIN,1,1,0,0,1,0,1214.35
,2021-04-01,NATCOPHARM,1,1,0,0,1,0,842.1
,2021-04-01,NMDC,1,1,0,0,1,0,138.45
,2021-04-01,NTPC,0,2,4,0,0,0,107.9
,2021-04-01,NAVINFLUOR,1,2,0,0,1,0,2777.0
,2021-04-01,NESTLEIND,1,2,0,0,1,0,17083.15
,2021-04-01,NAM-INDIA,1,2,0,0,1,0,344.4
,2021-04-01,OBEROIRLTY,0,1,2,0,0,0,578.85
,2021-04-01,ONGC,0,1,3,0,0,0,104.35
,2021-04-01,OIL,1,1,0,0,1,0,124.0
,2021-04-01,PIIND,0,0,1,1,0,1,2249.8
,2021-04-01,PAGEIND,3,3,0,0,3,0,30197.6
,2021-04-01,PETRONET,0,1,5,0,0,0,227.75
,2021-04-01,PFIZER,1,2,0,0,1,0,4551.5
,2021-04-01,PIDILITIND,3,2,0,0,2,0,1823.15
,2021-04-01,PEL,0,0,1,3,0,1,1779.8
,2021-04-01,POLYCAB,0,1,1,0,0,0,1396.25
,2021-04-01,PFC,0,0,3,3,0,3,114.4
,2021-04-01,POWERGRID,0,1,1,0,0,0,218.7
,2021-04-01,PRESTIGE,0,2,1,0,0,0,308.85
,2021-04-01,PGHH,0,0,1,1,0,1,12567.55
,2021-04-01,PNB,0,1,4,0,0,0,38.2
,2021-04-01,RBLBANK,0,0,6,2,0,0,216.2
,2021-04-01,RECLTD,0,0,2,3,0,2,132.75
,2021-04-01,RELIANCE,0,1,3,0,0,0,2021.85
,2021-04-01,SBICARD,0,1,4,0,0,0,974.3
,2021-04-01,SBILIFE,0,1,3,0,0,0,883.45
,2021-04-01,SRF,1,2,0,0,1,0,5741.35
,2021-04-01,SANOFI,1,1,0,0,1,0,7994.3
,2021-04-01,SHREECEM,2,2,0,0,2,0,29951.95
,2021-04-01,SRTRANSFIN,3,2,0,0,2,0,1472.7
,2021-04-01,SIEMENS,0,2,3,0,0,0,1858.25
,2021-04-01,SBIN,0,1,6,0,0,0,370.65
,2021-04-01,SAIL,1,2,0,0,1,0,83.85
,2021-04-01,SUNPHARMA,1,2,0,0,1,0,610.75
,2021-04-01,SUNTV,0,1,4,0,0,0,478.35
,2021-04-01,SYNGENE,1,2,0,0,1,0,557.95
,2021-04-01,TVSMOTOR,1,1,0,0,1,0,589.2
,2021-04-01,TATACHEM,1,2,0,0,1,0,779.1
,2021-04-01,TCS,4,2,0,0,2,0,3165.0
,2021-04-01,TATACONSUM,2,2,0,0,2,0,650.15
,2021-04-01,TATAELXSI,1,1,0,0,1,0,2772.0
,2021-04-01,TATAMOTORS,0,1,4,0,0,0,307.75
,2021-04-01,TATAPOWER,0,2,3,0,0,0,105.05
,2021-04-01,TATASTEEL,2,2,0,0,2,0,863.05
,2021-04-01,TECHM,1,1,0,0,1,0,992.15
,2021-04-01,RAMCOCEM,1,2,0,0,1,0,1027.05
,2021-04-01,TITAN,1,2,0,0,1,0,1559.35
,2021-04-01,TORNTPHARM,2,2,0,0,2,0,2548.25
,2021-04-01,TORNTPOWER,0,2,2,0,0,0,427.55
,2021-04-01,TRENT,0,0,4,3,0,3,750.85
,2021-04-01,UPL,7,1,0,0,1,0,653.6
,2021-04-01,ULTRACEMCO,0,2,1,0,0,0,6898.85
,2021-04-01,UNIONBANK,0,2,6,0,0,0,34.9
,2021-04-01,UBL,0,2,1,0,0,0,1242.15
,2021-04-01,MCDOWELL-N,1,2,0,0,0,0,558.3
,2021-04-01,VGUARD,1,4,0,0,1,0,247.55
,2021-04-01,VBL,0,2,5,0,0,0,1009.0
,2021-04-01,VEDL,1,9,0,0,1,0,231.25
,2021-04-01,IDEA,0,1,7,0,0,0,10.0
,2021-04-01,VOLTAS,1,1,0,0,1,0,1005.95
,2021-04-01,WHIRLPOOL,0,1,8,0,0,0,2223.65
,2021-04-01,WIPRO,0,1,2,0,0,0,416.4
,2021-04-01,YESBANK,1,0,0,2,0,0,15.7
,2021-04-01,ZEEL,0,1,4,0,0,0,209.25
