SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
3MINDIA,29375.0,30848.0,29020.55,30436.65,31-MAR-2021
ABB,1453.55,1481.55,1397.0,1410.05,31-MAR-2021
POWERINDIA,1352.95,1382.9,1333.0,1366.95,31-MAR-2021
ACC,1864.0,1920.6,1858.15,1903.25,31-MAR-2021
AIAENG,1928.25,2095.0,1920.05,2052.7,31-MAR-2021
APLAPOLLO,1362.7,1448.0,1356.95,1400.85,31-MAR-2021
AUBANK,1199.95,1354.4,1165.0,1227.85,31-MAR-2021
AARTIDRUGS,720.0,728.0,690.0,694.3,31-MAR-2021
AARTIIND,1350.0,1352.0,1310.1,1317.45,31-MAR-2021
AAVAS,2337.3,2457.0,2298.15,2420.85,31-MAR-2021
ABBOTINDIA,15030.0,15267.8,14899.8,14983.3,31-MAR-2021
ADANIENT,1004.0,1053.15,988.0,1031.15,31-MAR-2021
ADANIGREEN,1216.05,1230.0,1099.8,1104.85,31-MAR-2021
ADANIPORTS,703.05,719.9,697.3,702.4,31-MAR-2021
ATGL,924.4,971.35,885.0,961.25,31-MAR-2021
ADANITRANS,896.0,920.0,845.35,908.4,31-MAR-2021
ABCAPITAL,124.0,124.2,117.35,119.3,31-MAR-2021
ABFRL,207.5,207.65,198.15,201.25,31-MAR-2021
ADVENZYMES,348.0,362.0,340.55,344.95,31-MAR-2021
AEGISCHEM,301.0,312.7,283.1,298.65,31-MAR-2021
AFFLE,5299.0,5551.7,5210.65,5457.8,31-MAR-2021
AJANTPHARM,1792.0,1884.55,1754.95,1791.9,31-MAR-2021
AKZOINDIA,2196.0,2348.05,2196.0,2296.05,31-MAR-2021
ALEMBICLTD,104.7,104.7,101.05,102.95,31-MAR-2021
APLLTD,943.9,969.95,939.8,964.95,31-MAR-2021
ALKEM,2660.0,2799.0,2655.05,2769.8,31-MAR-2021
ALKYLAMINE,5461.05,5779.0,5450.05,5696.7,31-MAR-2021
ALOKINDS,20.7,20.7,20.1,20.15,31-MAR-2021
AMARAJABAT,845.0,868.8,842.15,853.8,31-MAR-2021
AMBER,3112.0,3335.0,3105.0,3315.85,31-MAR-2021
AMBUJACEM,296.8,310.95,295.35,308.85,31-MAR-2021
APOLLOHOSP,2902.5,2970.9,2875.0,2902.65,31-MAR-2021
APOLLOTYRE,226.0,227.8,219.7,223.7,31-MAR-2021
ASHOKLEY,115.5,116.0,111.7,113.5,31-MAR-2021
ASHOKA,95.5,103.4,95.5,101.9,31-MAR-2021
ASIANPAINT,2539.1,2583.45,2521.5,2537.4,31-MAR-2021
ASTERDM,135.55,138.5,133.95,137.45,31-MAR-2021
ASTRAZEN,3097.6,3119.85,3005.0,3009.3,31-MAR-2021
ASTRAL,1655.0,1695.0,1545.85,1616.85,31-MAR-2021
ATUL,7060.0,7093.25,6940.0,7083.05,31-MAR-2021
AUROPHARMA,862.1,885.0,852.3,881.3,31-MAR-2021
AVANTIFEED,435.1,436.0,410.0,414.45,31-MAR-2021
DMART,2867.0,2918.0,2807.0,2859.05,31-MAR-2021
AXISBANK,705.0,713.3,691.0,697.45,31-MAR-2021
BASF,2015.0,2098.0,1981.95,2069.75,31-MAR-2021
BEML,1288.75,1307.0,1251.4,1255.75,31-MAR-2021
BSE,554.0,576.15,552.35,571.1,31-MAR-2021
BAJAJ-AUTO,3604.25,3683.6,3581.35,3670.6,31-MAR-2021
BAJAJCON,266.0,266.85,256.55,259.9,31-MAR-2021
BAJAJELEC,968.65,997.0,961.05,976.6,31-MAR-2021
BAJFINANCE,5234.85,5260.0,5122.95,5149.85,31-MAR-2021
BAJAJFINSV,9547.0,9715.6,9440.05,9668.6,31-MAR-2021
BAJAJHLDNG,3300.0,3367.25,3141.0,3293.05,31-MAR-2021
BALKRISIND,1665.3,1704.0,1643.0,1688.5,31-MAR-2021
BALMLAWRIE,129.65,132.3,124.8,128.75,31-MAR-2021
BALRAMCHIN,213.0,219.2,204.0,214.5,31-MAR-2021
BANDHANBNK,350.2,352.3,335.0,338.9,31-MAR-2021
BANKBARODA,71.9,75.45,70.85,74.1,31-MAR-2021
BANKINDIA,70.05,70.6,67.35,67.85,31-MAR-2021
MAHABANK,21.0,21.2,20.15,20.8,31-MAR-2021
BATAINDIA,1423.7,1432.0,1396.5,1406.2,31-MAR-2021
BAYERCROP,4990.0,5359.0,4965.0,5341.9,31-MAR-2021
BERGEPAINT,765.0,773.0,757.0,765.0,31-MAR-2021
BDL,344.5,345.0,332.0,332.55,31-MAR-2021
BEL,124.0,127.0,122.9,125.1,31-MAR-2021
BHARATFORG,593.0,600.45,588.35,595.95,31-MAR-2021
BHEL,49.2,49.75,48.3,48.75,31-MAR-2021
BPCL,428.9,433.9,421.5,427.95,31-MAR-2021
BHARATRAS,9359.5,9465.0,9273.3,9415.6,31-MAR-2021
BHARTIARTL,527.8,527.9,516.25,517.3,31-MAR-2021
BIOCON,400.9,413.4,399.05,408.9,31-MAR-2021
BIRLACORPN,910.25,960.0,889.0,949.85,31-MAR-2021
BSOFT,254.9,254.9,248.95,253.05,31-MAR-2021
BLISSGVS,103.8,103.8,98.05,98.55,31-MAR-2021
BLUEDART,5350.0,5845.0,5239.9,5574.35,31-MAR-2021
BLUESTARCO,915.0,956.0,899.0,934.2,31-MAR-2021
BBTC,1117.3,1140.0,1105.0,1110.4,31-MAR-2021
BOMDYEING,71.75,72.8,69.7,70.2,31-MAR-2021
BOSCHLTD,13890.0,14371.85,13765.95,14088.4,31-MAR-2021
BRIGADE,271.0,303.3,252.1,277.85,31-MAR-2021
BRITANNIA,3514.0,3655.0,3510.05,3625.05,31-MAR-2021
CARERATING,421.3,427.05,407.2,411.0,31-MAR-2021
CCL,244.9,244.9,230.5,233.95,31-MAR-2021
CESC,607.0,612.95,590.0,593.55,31-MAR-2021
CRISIL,1890.0,1901.0,1822.6,1839.0,31-MAR-2021
CSBBANK,242.0,242.6,230.75,232.9,31-MAR-2021
CADILAHC,424.0,447.2,422.25,440.9,31-MAR-2021
CANFINHOME,585.95,619.4,580.0,613.75,31-MAR-2021
CANBK,148.0,155.4,144.8,152.2,31-MAR-2021
CAPLIPOINT,416.1,421.0,401.0,403.45,31-MAR-2021
CGCL,353.2,388.85,352.15,379.55,31-MAR-2021
CARBORUNIV,489.8,514.25,475.0,509.5,31-MAR-2021
CASTROLIND,123.25,126.0,122.25,125.3,31-MAR-2021
CEATLTD,1526.0,1578.9,1498.2,1556.55,31-MAR-2021
CENTRALBK,16.5,16.6,16.0,16.3,31-MAR-2021
CDSL,645.0,674.0,621.35,656.05,31-MAR-2021
CENTURYPLY,308.0,320.95,303.05,318.25,31-MAR-2021
CENTURYTEX,472.35,474.2,447.5,465.05,31-MAR-2021
CERA,3865.0,3970.55,3852.05,3907.3,31-MAR-2021
CHALET,153.85,154.1,145.7,146.3,31-MAR-2021
CHAMBLFERT,230.0,230.0,221.0,229.05,31-MAR-2021
CHENNPETRO,96.9,103.0,95.7,100.15,31-MAR-2021
CHOLAHLDNG,589.6,603.0,583.05,599.2,31-MAR-2021
CHOLAFIN,560.2,565.0,547.0,558.8,31-MAR-2021
CIPLA,790.25,823.95,790.25,815.1,31-MAR-2021
CUB,162.0,162.0,150.0,155.95,31-MAR-2021
COALINDIA,131.0,134.45,130.0,130.35,31-MAR-2021
COCHINSHIP,356.0,384.0,352.0,374.3,31-MAR-2021
COFORGE,2832.0,2988.0,2776.3,2926.95,31-MAR-2021
COLPAL,1540.0,1573.0,1529.85,1559.35,31-MAR-2021
CONCOR,589.4,615.35,587.5,598.0,31-MAR-2021
COROMANDEL,756.8,778.0,753.0,774.55,31-MAR-2021
CREDITACC,680.0,688.0,640.05,670.75,31-MAR-2021
CROMPTON,389.0,398.9,375.6,392.5,31-MAR-2021
CUMMINSIND,874.0,925.0,867.75,919.65,31-MAR-2021
CYIENT,646.95,654.0,621.25,647.45,31-MAR-2021
DBCORP,91.0,94.25,88.8,89.85,31-MAR-2021
DCBBANK,103.9,106.5,102.25,102.6,31-MAR-2021
DCMSHRIRAM,489.5,517.4,488.0,501.15,31-MAR-2021
DLF,281.95,288.35,274.05,287.05,31-MAR-2021
DABUR,532.5,542.8,532.0,540.5,31-MAR-2021
DALBHARAT,1574.0,1605.9,1537.15,1589.0,31-MAR-2021
DEEPAKNTR,1585.0,1665.3,1546.1,1656.5,31-MAR-2021
DELTACORP,175.8,178.0,160.5,162.15,31-MAR-2021
DHANI,215.5,219.7,168.1,168.1,31-MAR-2021
DHANUKA,689.0,698.55,658.0,689.7,31-MAR-2021
DBL,564.0,595.0,564.0,580.0,31-MAR-2021
DISHTV,9.6,9.65,9.15,9.25,31-MAR-2021
DCAL,109.05,112.65,106.8,109.0,31-MAR-2021
DIVISLAB,3500.0,3640.65,3480.05,3622.8,31-MAR-2021
DIXON,3740.0,3765.0,3571.1,3672.15,31-MAR-2021
LALPATHLAB,2600.0,2736.0,2589.4,2707.05,31-MAR-2021
DRREDDY,4429.95,4546.7,4421.05,4516.0,31-MAR-2021
EIDPARRY,327.0,331.95,316.0,318.35,31-MAR-2021
EIHOTEL,96.2,96.55,90.45,92.95,31-MAR-2021
EPL,227.95,238.55,224.15,236.2,31-MAR-2021
ESABINDIA,1819.2,1833.35,1780.0,1789.75,31-MAR-2021
EDELWEISS,70.5,70.5,63.3,63.3,31-MAR-2021
EICHERMOT,2574.0,2653.7,2561.35,2603.95,31-MAR-2021
ELGIEQUIP,181.4,192.0,181.4,190.75,31-MAR-2021
EMAMILTD,476.5,501.1,473.0,486.0,31-MAR-2021
ENDURANCE,1457.0,1480.0,1410.85,1456.15,31-MAR-2021
ENGINERSIN,74.0,78.7,73.4,77.0,31-MAR-2021
EQUITAS,88.0,89.8,84.8,87.25,31-MAR-2021
ERIS,620.0,620.0,595.25,605.0,31-MAR-2021
ESCORTS,1280.0,1295.35,1262.45,1287.8,31-MAR-2021
EXIDEIND,183.8,187.95,182.85,183.6,31-MAR-2021
FDC,276.0,287.5,276.0,285.9,31-MAR-2021
FEDERALBNK,78.0,78.2,75.4,75.8,31-MAR-2021
FINEORG,2304.0,2316.0,2250.15,2283.85,31-MAR-2021
FINCABLES,386.1,391.75,378.85,380.95,31-MAR-2021
FINPIPE,620.9,644.0,606.45,636.0,31-MAR-2021
FSL,109.8,114.65,107.3,113.9,31-MAR-2021
FORTIS,201.7,205.65,196.0,199.15,31-MAR-2021
FCONSUMER,6.6,6.7,5.9,6.0,31-MAR-2021
FRETAIL,47.2,47.5,42.65,42.65,31-MAR-2021
GAIL,133.9,137.8,130.8,135.5,31-MAR-2021
GEPIL,278.0,288.7,270.6,287.0,31-MAR-2021
GHCL,218.15,231.95,217.35,229.5,31-MAR-2021
GMMPFAUDLR,4180.0,4349.0,4110.0,4306.2,31-MAR-2021
GMRINFRA,24.6,26.6,24.2,24.3,31-MAR-2021
GALAXYSURF,2415.0,2572.0,2403.05,2546.75,31-MAR-2021
GRSE,193.0,193.1,184.0,184.85,31-MAR-2021
GARFIBRES,2408.05,2584.95,2400.0,2567.15,31-MAR-2021
GICRE,203.15,205.9,182.6,199.4,31-MAR-2021
GILLETTE,5638.4,5939.95,5571.0,5900.05,31-MAR-2021
GLAXO,1412.9,1450.0,1410.45,1440.75,31-MAR-2021
GLENMARK,452.0,471.0,452.0,464.7,31-MAR-2021
GODFRYPHLP,896.0,927.1,881.45,915.75,31-MAR-2021
GODREJAGRO,492.0,525.0,488.8,523.8,31-MAR-2021
GODREJCP,717.35,734.65,713.55,729.65,31-MAR-2021
GODREJIND,534.5,554.5,513.1,545.75,31-MAR-2021
GODREJPROP,1389.0,1417.0,1340.15,1406.75,31-MAR-2021
GRANULES,303.1,315.0,301.95,303.45,31-MAR-2021
GRAPHITE,481.7,521.0,480.6,512.0,31-MAR-2021
GRASIM,1416.6,1456.0,1395.75,1450.55,31-MAR-2021
GESHIP,309.0,319.5,301.25,312.7,31-MAR-2021
GREAVESCOT,127.6,133.15,124.45,127.65,31-MAR-2021
GRINDWELL,906.0,965.0,894.35,952.2,31-MAR-2021
GUJALKALI,337.95,349.2,335.0,344.8,31-MAR-2021
GAEL,128.55,132.0,126.8,127.85,31-MAR-2021
FLUOROCHEM,575.1,590.0,565.8,575.15,31-MAR-2021
GUJGASLTD,524.0,554.0,515.0,549.45,31-MAR-2021
GMDCLTD,55.6,57.8,54.55,55.25,31-MAR-2021
GNFC,289.3,305.25,284.0,300.2,31-MAR-2021
GPPL,98.0,99.65,96.15,97.05,31-MAR-2021
GSFC,83.15,83.9,81.0,81.3,31-MAR-2021
GSPL,269.55,275.5,260.4,273.35,31-MAR-2021
GULFOILLUB,724.5,744.9,710.0,722.2,31-MAR-2021
HEG,1444.0,1484.75,1432.0,1464.05,31-MAR-2021
HCLTECH,965.0,1000.8,964.45,982.65,31-MAR-2021
HDFCAMC,2860.0,2974.0,2860.0,2919.0,31-MAR-2021
HDFCBANK,1506.65,1562.55,1488.0,1493.65,31-MAR-2021
HDFCLIFE,675.5,697.8,675.0,696.2,31-MAR-2021
HFCL,25.85,25.95,25.1,25.15,31-MAR-2021
HATHWAY,25.25,26.2,24.9,25.7,31-MAR-2021
HATSUN,727.9,732.0,715.3,724.85,31-MAR-2021
HAVELLS,1066.0,1078.0,1047.55,1050.4,31-MAR-2021
HEIDELBERG,234.2,236.6,228.0,233.6,31-MAR-2021
HERITGFOOD,310.0,311.75,289.95,294.3,31-MAR-2021
HEROMOTOCO,2934.95,2976.35,2902.0,2913.6,31-MAR-2021
HSCL,42.15,42.8,41.25,41.65,31-MAR-2021
HINDALCO,330.55,336.0,320.9,326.85,31-MAR-2021
HAL,996.6,1005.0,985.25,994.95,31-MAR-2021
HINDCOPPER,123.0,127.2,118.8,119.6,31-MAR-2021
HINDPETRO,230.8,236.1,228.55,234.5,31-MAR-2021
HINDUNILVR,2325.0,2438.6,2325.0,2431.5,31-MAR-2021
HINDZINC,281.4,283.0,257.0,272.9,31-MAR-2021
HONAUT,45995.0,47775.05,45493.65,47479.85,31-MAR-2021
HUDCO,44.35,44.8,43.5,43.85,31-MAR-2021
HDFC,2569.3,2617.0,2490.0,2498.1,31-MAR-2021
HUHTAMAKI,278.0,287.05,270.0,279.9,31-MAR-2021
ICICIBANK,582.0,593.1,579.0,582.1,31-MAR-2021
ICICIGI,1414.0,1447.9,1401.1,1433.2,31-MAR-2021
ICICIPRULI,436.4,448.65,430.3,445.6,31-MAR-2021
ISEC,398.0,402.25,376.9,382.8,31-MAR-2021
ICRA,3611.0,3648.0,3236.35,3270.0,31-MAR-2021
IDBI,38.5,40.1,37.3,38.55,31-MAR-2021
IDFCFIRSTB,58.35,60.0,55.3,55.7,31-MAR-2021
IDFC,48.05,48.9,46.1,47.35,31-MAR-2021
IFBIND,1103.7,1190.0,1102.05,1111.55,31-MAR-2021
IIFL,276.8,284.0,262.3,281.85,31-MAR-2021
IIFLWAM,1217.0,1259.95,1191.0,1239.4,31-MAR-2021
IOLCP,575.9,579.0,548.1,550.85,31-MAR-2021
IRB,103.7,112.1,102.5,108.6,31-MAR-2021
IRCON,81.1,89.95,80.6,88.3,31-MAR-2021
ITC,213.25,219.3,210.4,218.5,31-MAR-2021
ITI,117.0,117.95,114.25,114.95,31-MAR-2021
INDIACEM,164.0,170.7,163.25,167.35,31-MAR-2021
IBULHSGFIN,201.0,201.15,193.1,196.5,31-MAR-2021
IBREALEST,84.55,85.0,78.6,81.1,31-MAR-2021
INDIAMART,7849.0,7909.9,7702.0,7737.95,31-MAR-2021
INDIANB,119.5,121.0,113.8,116.1,31-MAR-2021
IEX,347.0,350.55,329.55,332.8,31-MAR-2021
INDHOTEL,110.0,114.9,104.75,110.85,31-MAR-2021
IOC,91.0,92.3,90.1,91.85,31-MAR-2021
IOB,16.05,16.45,15.7,16.0,31-MAR-2021
IRCTC,1740.4,1774.95,1735.0,1757.0,31-MAR-2021
INDOCO,296.1,299.65,285.0,287.55,31-MAR-2021
IGL,510.0,525.0,505.5,512.35,31-MAR-2021
INDUSTOWER,244.75,261.8,240.3,245.0,31-MAR-2021
INDUSINDBK,966.0,978.4,950.0,954.45,31-MAR-2021
NAUKRI,4480.05,4531.35,4023.9,4280.55,31-MAR-2021
INFY,1346.9,1400.0,1336.15,1368.05,31-MAR-2021
INGERRAND,680.0,695.0,680.0,682.95,31-MAR-2021
INOXLEISUR,296.0,298.45,283.0,285.1,31-MAR-2021
INDIGO,1602.0,1655.0,1575.2,1631.95,31-MAR-2021
IPCALAB,1899.0,1945.0,1866.0,1903.75,31-MAR-2021
JBCHEPHARM,1266.0,1275.0,1216.85,1255.45,31-MAR-2021
JKCEMENT,2813.0,2950.0,2813.0,2897.25,31-MAR-2021
JKLAKSHMI,419.0,439.7,412.1,432.95,31-MAR-2021
JKPAPER,152.5,153.6,146.3,149.85,31-MAR-2021
JKTYRE,110.8,111.2,98.9,109.0,31-MAR-2021
JMFINANCIL,88.4,89.8,84.2,84.55,31-MAR-2021
JSWENERGY,89.0,90.4,86.6,87.85,31-MAR-2021
JSWSTEEL,455.0,473.8,452.2,468.45,31-MAR-2021
JTEKTINDIA,85.5,86.2,83.0,84.15,31-MAR-2021
JAGRAN,59.4,59.8,58.65,58.75,31-MAR-2021
JAICORPLTD,84.3,86.9,83.9,84.65,31-MAR-2021
J&KBANK,25.9,26.3,25.5,25.65,31-MAR-2021
JAMNAAUTO,69.1,69.2,66.5,67.85,31-MAR-2021
JINDALSAW,72.85,75.8,71.5,74.15,31-MAR-2021
JSLHISAR,120.35,126.9,119.85,125.05,31-MAR-2021
JSL,66.95,69.8,66.1,67.6,31-MAR-2021
JINDALSTEL,329.6,347.5,328.2,343.6,31-MAR-2021
JCHAC,2577.25,2695.15,2562.1,2652.6,31-MAR-2021
JUBLFOOD,2909.75,3025.0,2891.65,2910.95,31-MAR-2021
JUSTDIAL,875.95,892.0,858.25,862.95,31-MAR-2021
JYOTHYLAB,138.2,141.7,136.0,136.8,31-MAR-2021
KEI,520.2,534.0,515.0,522.7,31-MAR-2021
KNRCON,208.5,216.8,204.0,213.4,31-MAR-2021
KRBL,184.05,185.9,179.0,179.5,31-MAR-2021
KSB,895.0,907.9,886.0,896.25,31-MAR-2021
KAJARIACER,897.0,956.0,897.0,926.9,31-MAR-2021
KALPATPOWR,375.0,387.7,370.45,377.0,31-MAR-2021
KANSAINER,571.0,610.0,569.75,601.05,31-MAR-2021
KTKBANK,60.8,62.35,60.05,61.1,31-MAR-2021
KARURVYSYA,55.35,56.7,54.6,55.6,31-MAR-2021
KSCL,491.0,526.0,484.8,513.05,31-MAR-2021
