SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
3MINDIA,20688.0,20744.0,18928.75,19161.5,29-JAN-2021
ABB,1391.4,1419.45,1344.95,1388.3,29-JAN-2021
POWERINDIA,1250.8,1269.0,1200.0,1212.7,29-JAN-2021
ACC,1724.55,1725.65,1593.4,1603.85,29-JAN-2021
AIAENG,2085.0,2085.0,1913.0,1954.15,29-JAN-2021
APLAPOLLO,950.0,960.1,901.1,906.65,29-JAN-2021
AUBANK,902.0,902.0,842.5,872.5,29-JAN-2021
AARTIDRUGS,692.5,734.8,670.0,673.4,29-JAN-2021
AARTIIND,1150.7,1193.75,1120.15,1159.25,29-JAN-2021
AAVAS,1870.0,1875.0,1755.55,1807.75,29-JAN-2021
ABBOTINDIA,14539.55,14667.0,14100.0,14222.05,29-JAN-2021
ADANIENT,530.25,534.4,501.35,506.65,29-JAN-2021
ADANIGREEN,1055.0,1064.0,981.3,1004.9,29-JAN-2021
ADANIPORTS,543.0,547.45,507.05,509.7,29-JAN-2021
ATGL,369.45,389.4,363.4,381.05,29-JAN-2021
ADANITRANS,486.0,489.4,448.35,460.15,29-JAN-2021
ABCAPITAL,87.3,87.6,78.85,80.8,29-JAN-2021
ABFRL,171.65,173.2,149.0,150.1,29-JAN-2021
ADVENZYMES,312.4,329.5,301.1,316.6,29-JAN-2021
AEGISCHEM,285.45,290.65,277.2,284.15,29-JAN-2021
AFFLE,3800.0,3830.0,3630.0,3646.0,29-JAN-2021
AJANTPHARM,1730.1,1798.9,1700.0,1766.0,29-JAN-2021
AKZOINDIA,2515.0,2519.95,2213.25,2228.0,29-JAN-2021
ALEMBICLTD,98.3,100.0,92.25,93.8,29-JAN-2021
APLLTD,945.4,979.0,928.0,952.7,29-JAN-2021
ALKEM,3056.0,3151.5,2943.85,3006.95,29-JAN-2021
ALKYLAMINE,4849.0,4994.0,4675.25,4783.4,29-JAN-2021
ALOKINDS,21.7,22.4,20.55,21.25,29-JAN-2021
AMARAJABAT,986.0,990.65,911.0,918.2,29-JAN-2021
AMBER,2500.0,2634.0,2401.0,2579.75,29-JAN-2021
AMBUJACEM,261.4,264.25,241.75,243.35,29-JAN-2021
APOLLOHOSP,2610.85,2749.65,2551.0,2561.25,29-JAN-2021
APOLLOTYRE,233.45,239.7,195.0,196.65,29-JAN-2021
ASHOKLEY,123.5,124.35,109.5,110.8,29-JAN-2021
ASHOKA,92.6,93.6,85.15,87.4,29-JAN-2021
ASIANPAINT,2612.85,2631.5,2400.0,2407.35,29-JAN-2021
ASTERDM,161.0,165.0,151.75,158.45,29-JAN-2021
ASTRAZEN,3724.7,3863.0,3540.0,3625.45,29-JAN-2021
ASTRAL,1682.6,1744.8,1625.0,1716.8,29-JAN-2021
ATUL,6730.0,6800.0,6222.0,6372.6,29-JAN-2021
AUROPHARMA,935.0,1023.7,900.45,905.25,29-JAN-2021
AVANTIFEED,506.4,525.0,500.0,508.75,29-JAN-2021
DMART,2894.0,2940.65,2610.0,2651.5,29-JAN-2021
AXISBANK,654.0,675.85,616.0,662.9,29-JAN-2021
BASF,1649.7,1650.0,1550.0,1561.5,29-JAN-2021
BEML,938.0,942.5,888.1,910.8,29-JAN-2021
BSE,605.0,609.35,576.2,588.15,29-JAN-2021
BAJAJ-AUTO,4150.0,4236.65,3990.0,4005.8,29-JAN-2021
BAJAJCON,222.0,222.0,205.55,209.25,29-JAN-2021
BAJAJELEC,760.7,780.0,711.5,725.15,29-JAN-2021
BAJFINANCE,5049.0,5163.0,4707.1,4734.55,29-JAN-2021
BAJAJFINSV,9144.0,9344.9,8675.55,8722.75,29-JAN-2021
BAJAJHLDNG,3330.0,3330.0,3186.7,3246.6,29-JAN-2021
BALKRISIND,1689.1,1712.35,1580.0,1588.35,29-JAN-2021
BALMLAWRIE,119.75,121.95,114.15,118.85,29-JAN-2021
BALRAMCHIN,179.95,181.3,169.45,171.25,29-JAN-2021
BANDHANBNK,320.0,320.0,297.0,309.45,29-JAN-2021
BANKBARODA,74.6,76.15,64.5,68.05,29-JAN-2021
BANKINDIA,51.5,51.75,47.9,49.8,29-JAN-2021
MAHABANK,14.6,15.45,13.5,14.95,29-JAN-2021
BATAINDIA,1595.3,1595.3,1495.0,1501.3,29-JAN-2021
BAYERCROP,5634.0,5683.45,5330.0,5373.25,29-JAN-2021
BERGEPAINT,778.0,778.9,700.0,706.85,29-JAN-2021
BDL,341.0,342.3,323.95,331.0,29-JAN-2021
BEL,133.75,136.25,127.0,130.05,29-JAN-2021
BHARATFORG,635.3,636.0,562.0,583.8,29-JAN-2021
BHEL,37.75,38.25,35.1,36.05,29-JAN-2021
BPCL,400.0,402.85,376.25,383.6,29-JAN-2021
BHARATRAS,10031.0,10150.0,9751.0,9990.05,29-JAN-2021
BHARTIARTL,579.0,587.85,550.6,553.6,29-JAN-2021
BIOCON,393.1,394.3,368.55,371.8,29-JAN-2021
BIRLACORPN,745.0,761.5,702.65,718.15,29-JAN-2021
BSOFT,250.0,261.8,239.0,250.2,29-JAN-2021
BLISSGVS,196.85,197.75,181.45,183.9,29-JAN-2021
BLUEDART,4249.9,4470.0,3950.1,3973.55,29-JAN-2021
BLUESTARCO,759.0,778.0,702.0,734.15,29-JAN-2021
BBTC,1248.95,1257.5,1192.9,1205.45,29-JAN-2021
BOMDYEING,77.3,77.65,72.65,73.85,29-JAN-2021
BOSCHLTD,15844.0,16071.2,15250.0,15327.5,29-JAN-2021
BRIGADE,244.65,251.1,221.4,242.65,29-JAN-2021
BRITANNIA,3633.85,3650.0,3480.2,3501.1,29-JAN-2021
CARERATING,498.0,499.25,461.25,484.1,29-JAN-2021
CCL,251.0,252.15,238.0,238.75,29-JAN-2021
CESC,666.85,673.9,602.45,610.5,29-JAN-2021
CRISIL,1922.45,1935.0,1869.5,1901.5,29-JAN-2021
CSBBANK,224.0,225.75,213.8,219.6,29-JAN-2021
CADILAHC,465.35,473.65,450.0,451.5,29-JAN-2021
CANFINHOME,495.8,503.0,455.25,480.3,29-JAN-2021
CANBK,134.9,138.75,123.7,132.0,29-JAN-2021
CAPLIPOINT,483.0,486.55,458.0,459.5,29-JAN-2021
CGCL,363.7,372.1,362.0,364.45,29-JAN-2021
CARBORUNIV,415.0,438.0,395.55,403.9,29-JAN-2021
CASTROLIND,128.9,129.45,122.6,128.2,29-JAN-2021
CEATLTD,1507.95,1564.9,1425.0,1470.9,29-JAN-2021
CENTRALBK,13.9,14.05,12.5,13.55,29-JAN-2021
CDSL,509.1,512.6,476.35,482.7,29-JAN-2021
CENTURYPLY,258.4,274.4,258.0,264.15,29-JAN-2021
CENTURYTEX,411.8,424.95,384.3,418.9,29-JAN-2021
CERA,3503.05,3555.0,3398.45,3419.2,29-JAN-2021
CHALET,168.05,175.55,161.3,171.4,29-JAN-2021
CHAMBLFERT,243.4,243.75,226.15,237.75,29-JAN-2021
CHENNPETRO,121.7,122.75,89.55,90.75,29-JAN-2021
CHOLAHLDNG,558.35,563.85,434.1,499.85,29-JAN-2021
CHOLAFIN,435.0,449.5,390.65,397.85,29-JAN-2021
CIPLA,813.0,857.0,808.25,825.9,29-JAN-2021
CUB,175.5,176.85,163.65,169.25,29-JAN-2021
COALINDIA,134.9,135.5,125.25,125.9,29-JAN-2021
COCHINSHIP,362.7,365.0,339.15,348.6,29-JAN-2021
COFORGE,2496.0,2511.3,2353.0,2392.8,29-JAN-2021
COLPAL,1527.35,1669.0,1495.55,1603.3,29-JAN-2021
CONCOR,428.8,457.45,403.0,433.5,29-JAN-2021
COROMANDEL,841.7,851.5,803.25,844.9,29-JAN-2021
CREDITACC,733.0,741.55,691.0,694.0,29-JAN-2021
CROMPTON,433.1,442.0,400.6,427.75,29-JAN-2021
CUMMINSIND,617.0,689.5,601.45,666.35,29-JAN-2021
CYIENT,619.4,678.2,552.8,605.6,29-JAN-2021
DBCORP,80.95,87.5,78.9,81.85,29-JAN-2021
DCBBANK,117.5,119.9,99.05,100.3,29-JAN-2021
DCMSHRIRAM,470.0,515.55,425.85,431.65,29-JAN-2021
DLF,274.15,278.75,251.55,255.45,29-JAN-2021
DABUR,538.0,541.3,511.35,514.55,29-JAN-2021
DALBHARAT,1167.0,1180.45,1115.5,1154.95,29-JAN-2021
DEEPAKNTR,1011.25,1012.4,941.2,971.55,29-JAN-2021
DELTACORP,146.0,151.0,138.0,147.85,29-JAN-2021
DHANI,323.85,351.85,294.15,341.2,29-JAN-2021
DHANUKA,742.05,750.0,715.0,738.95,29-JAN-2021
DBL,418.4,432.25,402.55,422.9,29-JAN-2021
DISHTV,12.2,12.8,11.9,12.25,29-JAN-2021
DCAL,136.8,138.7,121.85,122.55,29-JAN-2021
DIVISLAB,3562.0,3600.0,3360.1,3369.85,29-JAN-2021
DIXON,14250.0,14484.0,13682.0,14127.5,29-JAN-2021
LALPATHLAB,2310.0,2358.25,2206.9,2247.5,29-JAN-2021
DRREDDY,5042.0,5128.4,4550.0,4602.7,29-JAN-2021
EIDPARRY,353.5,360.0,335.4,340.55,29-JAN-2021
EIHOTEL,93.7,94.9,90.5,93.0,29-JAN-2021
EPL,255.0,259.0,239.55,244.6,29-JAN-2021
ESABINDIA,1870.0,1870.0,1725.0,1746.2,29-JAN-2021
EDELWEISS,68.65,68.65,61.2,62.0,29-JAN-2021
EICHERMOT,3029.95,3029.95,2726.95,2744.3,29-JAN-2021
ELGIEQUIP,161.0,163.9,149.8,157.8,29-JAN-2021
EMAMILTD,482.25,504.0,451.8,483.05,29-JAN-2021
ENDURANCE,1415.0,1418.0,1350.0,1384.65,29-JAN-2021
ENGINERSIN,74.0,75.65,72.05,72.7,29-JAN-2021
EQUITAS,73.8,75.0,68.55,71.6,29-JAN-2021
ERIS,616.0,639.0,596.65,605.7,29-JAN-2021
ESCORTS,1300.0,1304.95,1201.1,1205.7,29-JAN-2021
EXIDEIND,203.25,205.2,191.0,193.5,29-JAN-2021
FDC,300.05,309.0,284.85,291.35,29-JAN-2021
FEDERALBNK,74.05,74.8,69.05,72.3,29-JAN-2021
FINEORG,2477.15,2477.15,2325.0,2361.85,29-JAN-2021
FINCABLES,386.0,388.9,361.5,366.1,29-JAN-2021
FINPIPE,604.0,610.65,572.0,577.1,29-JAN-2021
FSL,96.0,97.0,85.6,87.0,29-JAN-2021
FORTIS,166.85,177.0,160.5,161.55,29-JAN-2021
FCONSUMER,9.25,9.25,7.85,8.3,29-JAN-2021
FRETAIL,87.85,88.85,74.1,79.15,29-JAN-2021
GAIL,135.0,136.95,124.3,125.3,29-JAN-2021
GEPIL,275.05,275.45,260.6,266.4,29-JAN-2021
GHCL,212.5,224.0,202.45,204.2,29-JAN-2021
GMMPFAUDLR,3690.0,3696.15,3557.3,3573.65,29-JAN-2021
GMRINFRA,26.25,26.4,23.7,23.85,29-JAN-2021
GALAXYSURF,2175.3,2199.0,2051.0,2068.95,29-JAN-2021
GRSE,186.0,187.4,175.0,180.5,29-JAN-2021
GARFIBRES,2299.0,2345.0,2213.55,2251.3,29-JAN-2021
GICRE,137.3,137.75,130.6,131.9,29-JAN-2021
GILLETTE,5739.95,5739.95,5540.0,5621.0,29-JAN-2021
GLAXO,1530.0,1540.0,1450.1,1465.8,29-JAN-2021
GLENMARK,499.65,501.45,469.9,471.55,29-JAN-2021
GODFRYPHLP,931.8,954.85,911.5,917.8,29-JAN-2021
GODREJAGRO,547.0,554.0,524.95,535.2,29-JAN-2021
GODREJCP,794.0,806.0,739.05,744.65,29-JAN-2021
GODREJIND,443.1,445.9,427.55,437.65,29-JAN-2021
GODREJPROP,1360.0,1373.75,1233.1,1257.2,29-JAN-2021
GRANULES,338.1,366.9,335.2,337.2,29-JAN-2021
GRAPHITE,313.6,322.75,298.8,314.65,29-JAN-2021
GRASIM,1025.0,1114.65,1017.0,1055.65,29-JAN-2021
GESHIP,260.3,270.0,249.35,260.65,29-JAN-2021
GREAVESCOT,93.5,95.25,84.7,85.6,29-JAN-2021
GRINDWELL,705.2,725.0,672.0,688.05,29-JAN-2021
GUJALKALI,329.3,335.9,317.0,323.7,29-JAN-2021
GAEL,137.05,151.0,128.25,142.0,29-JAN-2021
FLUOROCHEM,592.4,620.0,565.0,568.0,29-JAN-2021
GUJGASLTD,350.0,375.95,342.05,370.25,29-JAN-2021
GMDCLTD,58.55,58.75,54.6,55.05,29-JAN-2021
GNFC,214.2,216.8,202.3,210.8,29-JAN-2021
GPPL,89.0,91.5,86.3,86.5,29-JAN-2021
GSFC,77.0,77.8,71.1,76.65,29-JAN-2021
GSPL,203.75,204.25,190.9,198.0,29-JAN-2021
GULFOILLUB,718.45,726.55,675.75,685.55,29-JAN-2021
HEG,965.7,972.9,912.2,936.25,29-JAN-2021
HCLTECH,997.0,997.0,909.5,914.0,29-JAN-2021
HDFCAMC,3101.0,3119.75,2852.15,2876.55,29-JAN-2021
HDFCBANK,1465.1,1481.0,1342.0,1390.5,29-JAN-2021
HDFCLIFE,695.0,699.5,665.65,677.95,29-JAN-2021
HFCL,31.25,31.65,27.6,28.9,29-JAN-2021
HATHWAY,31.25,31.5,28.6,30.25,29-JAN-2021
HATSUN,742.0,748.4,686.1,695.9,29-JAN-2021
HAVELLS,1133.25,1194.85,1035.05,1044.75,29-JAN-2021
HEIDELBERG,223.8,226.4,214.05,220.7,29-JAN-2021
HERITGFOOD,283.0,294.75,269.0,278.6,29-JAN-2021
HEROMOTOCO,3417.95,3520.15,3226.4,3256.05,29-JAN-2021
HSCL,47.75,48.1,43.8,44.85,29-JAN-2021
HINDALCO,240.7,243.9,224.55,226.3,29-JAN-2021
HAL,964.0,968.45,901.7,925.3,29-JAN-2021
HINDCOPPER,57.75,61.35,53.6,60.15,29-JAN-2021
HINDPETRO,227.0,227.0,214.05,218.6,29-JAN-2021
HINDUNILVR,2420.0,2432.35,2251.0,2263.9,29-JAN-2021
HINDZINC,277.4,280.0,258.7,274.75,29-JAN-2021
HONAUT,40597.0,40640.0,37864.85,38984.7,29-JAN-2021
HUDCO,43.8,43.9,40.75,42.8,29-JAN-2021
HDFC,2630.45,2670.0,2364.6,2377.8,29-JAN-2021
HUHTAMAKI,305.0,306.8,295.0,301.95,29-JAN-2021
ICICIBANK,536.55,544.95,512.0,537.0,29-JAN-2021
ICICIGI,1436.85,1453.2,1300.0,1315.5,29-JAN-2021
ICICIPRULI,503.85,512.25,477.7,481.0,29-JAN-2021
ISEC,443.8,449.7,401.45,407.5,29-JAN-2021
ICRA,2735.6,2850.0,2666.05,2819.3,29-JAN-2021
IDBI,27.7,28.9,26.35,27.75,29-JAN-2021
IDFCFIRSTB,50.3,50.65,46.9,47.2,29-JAN-2021
IDFC,42.4,44.8,40.6,43.75,29-JAN-2021
IFBIND,1410.05,1459.0,1360.0,1375.65,29-JAN-2021
IIFL,118.0,146.85,116.0,146.85,29-JAN-2021
IIFLWAM,1034.0,1041.9,989.85,1013.9,29-JAN-2021
IOLCP,707.25,718.0,674.05,676.9,29-JAN-2021
IRB,114.45,116.3,106.6,108.45,29-JAN-2021
IRCON,88.0,88.0,82.55,83.95,29-JAN-2021
ITC,212.0,212.65,202.35,203.25,29-JAN-2021
ITI,125.6,125.85,119.1,121.1,29-JAN-2021
INDIACEM,171.0,174.0,153.7,154.7,29-JAN-2021
IBULHSGFIN,215.3,217.85,188.6,190.85,29-JAN-2021
IBREALEST,79.2,80.55,73.8,74.45,29-JAN-2021
INDIAMART,7980.0,8085.15,7550.0,7802.55,29-JAN-2021
INDIANB,92.0,93.4,86.6,88.45,29-JAN-2021
IEX,236.45,251.0,225.25,246.25,29-JAN-2021
INDHOTEL,123.35,125.75,120.5,121.6,29-JAN-2021
IOC,97.0,97.5,90.25,93.25,29-JAN-2021
IOB,10.95,10.95,10.2,10.7,29-JAN-2021
IRCTC,1433.0,1498.7,1417.05,1456.1,29-JAN-2021
INDOCO,320.0,322.0,296.35,300.55,29-JAN-2021
IGL,539.25,546.85,512.0,515.8,29-JAN-2021
INDUSTOWER,242.2,247.8,228.0,231.5,29-JAN-2021
INDUSINDBK,906.0,912.35,789.0,846.1,29-JAN-2021
NAUKRI,5388.0,5444.95,4330.0,4364.0,29-JAN-2021
INFY,1345.0,1347.9,1231.0,1239.05,29-JAN-2021
INGERRAND,720.0,723.45,679.95,683.25,29-JAN-2021
INOXLEISUR,316.0,326.9,302.0,320.4,29-JAN-2021
INDIGO,1658.2,1664.4,1534.0,1547.75,29-JAN-2021
IPCALAB,2037.0,2046.95,1832.95,1852.05,29-JAN-2021
JBCHEPHARM,998.15,1071.15,978.3,1001.15,29-JAN-2021
JKCEMENT,2124.4,2203.0,2041.35,2130.9,29-JAN-2021
JKLAKSHMI,334.0,337.9,310.3,318.25,29-JAN-2021
JKPAPER,124.9,134.45,116.0,127.3,29-JAN-2021
JKTYRE,143.0,146.7,122.4,127.25,29-JAN-2021
JMFINANCIL,87.3,88.7,79.65,80.0,29-JAN-2021
JSWENERGY,74.75,76.2,71.0,72.25,29-JAN-2021
JSWSTEEL,388.0,394.95,363.2,366.85,29-JAN-2021
JTEKTINDIA,92.2,93.9,86.05,87.1,29-JAN-2021
JAGRAN,41.2,42.6,39.15,41.15,29-JAN-2021
JAICORPLTD,90.5,90.9,84.0,84.65,29-JAN-2021
J&KBANK,29.05,29.25,26.2,27.35,29-JAN-2021
JAMNAAUTO,61.35,62.5,58.45,61.5,29-JAN-2021
JINDALSAW,74.7,75.2,69.85,70.85,29-JAN-2021
JSLHISAR,142.35,144.3,133.7,136.65,29-JAN-2021
JSL,86.45,88.8,78.0,81.2,29-JAN-2021
