Date,Open,High,Low,Close,Adj Close,Volume,Name
2019-05-13,6626.0,6659.2998046875,6500.0,6543.75,6396.197265625,555672,MARUTI
2019-05-14,6511.0,6612.0,6450.0,6576.2001953125,6427.9150390625,843313,MARUTI
2019-05-15,6590.0,6640.0,6463.2998046875,6493.75,6347.32421875,612357,MARUTI
2019-05-16,6506.0,6527.2998046875,6441.39990234375,6479.64990234375,6333.5419921875,555991,MARUTI
2019-05-17,6497.0,6790.0,6485.0,6706.85009765625,6555.619140625,782196,MARUTI
2019-05-20,6875.0,7150.0,6860.0,7084.60009765625,6924.8515625,1286198,MARUTI
2019-05-21,7105.0,7137.75,6818.0,6875.35009765625,6720.31982421875,973836,MARUTI
2019-05-22,6877.2001953125,6930.5498046875,6841.0,6899.7998046875,6744.21826171875,645280,MARUTI
2019-05-23,6996.0,7049.10009765625,6830.0,6929.25,6773.00439453125,1364516,MARUTI
2019-05-24,6964.9501953125,7120.0,6886.75,7093.14990234375,6933.20849609375,1002742,MARUTI
2019-05-27,7095.0,7193.89990234375,6900.0498046875,7068.4501953125,6909.06591796875,1022289,MARUTI
2019-05-28,7067.0,7130.0,7031.5,7054.64990234375,6895.57666015625,915732,MARUTI
2019-05-29,7001.0,7009.0,6870.0,6891.4501953125,6736.05712890625,768022,MARUTI
2019-05-30,6890.0,6921.0,6825.0,6867.7001953125,6712.8427734375,850456,MARUTI
2019-05-31,6891.0,6961.2998046875,6825.0,6869.85009765625,6714.94384765625,1084204,MARUTI
2019-06-03,6760.0,7055.0,6760.0,7022.89990234375,6864.54248046875,1157809,MARUTI
2019-06-04,7000.0,7099.0,6971.75,7051.7998046875,6892.791015625,575281,MARUTI
2019-06-06,7060.2001953125,7099.0,6928.0,6988.7001953125,6831.1142578125,720856,MARUTI
2019-06-07,6990.0,6990.0,6862.64990234375,6948.25,6791.57568359375,470376,MARUTI
2019-06-10,6980.0,7043.2998046875,6922.0,6969.9501953125,6812.78662109375,395116,MARUTI
2019-06-11,6989.9501953125,7018.2001953125,6930.0,6978.2998046875,6820.9482421875,387309,MARUTI
2019-06-12,6963.7998046875,6967.9501953125,6825.0498046875,6852.0,6697.49609375,494886,MARUTI
2019-06-13,6843.0,6863.7001953125,6766.2998046875,6784.7001953125,6631.7138671875,561159,MARUTI
2019-06-14,6775.0,6839.0,6727.35009765625,6747.39990234375,6595.2548828125,449930,MARUTI
2019-06-17,6749.39990234375,6768.0498046875,6560.5,6581.64990234375,6433.2421875,567397,MARUTI
2019-06-18,6604.5,6649.0,6390.0,6439.0,6293.80908203125,1048826,MARUTI
2019-06-19,6485.0,6560.64990234375,6380.0,6424.64990234375,6279.7822265625,715496,MARUTI
2019-06-20,6390.0,6649.0,6340.25,6616.75,6467.55078125,992450,MARUTI
2019-06-21,6549.0,6549.0,6370.2001953125,6417.25,6272.54931640625,1345890,MARUTI
2019-06-24,6411.0,6497.10009765625,6322.85009765625,6459.89990234375,6314.23779296875,911826,MARUTI
2019-06-25,6459.0,6540.0,6427.35009765625,6522.5,6375.42578125,580392,MARUTI
2019-06-26,6519.0,6557.7998046875,6460.10009765625,6480.2998046875,6334.17724609375,572239,MARUTI
2019-06-27,6496.2001953125,6575.0,6475.0,6486.7001953125,6340.43359375,1022011,MARUTI
2019-06-28,6500.0,6550.0,6475.0,6534.64990234375,6387.30224609375,618701,MARUTI
2019-07-01,6600.0,6618.0,6490.0,6507.85009765625,6361.1064453125,754667,MARUTI
2019-07-02,6510.0498046875,6588.7998046875,6482.0,6560.0,6412.08056640625,518084,MARUTI
2019-07-03,6582.0,6590.0,6515.0498046875,6533.7998046875,6386.47119140625,517709,MARUTI
2019-07-04,6540.0,6588.0,6510.2001953125,6544.4501953125,6396.88134765625,576449,MARUTI
2019-07-05,6547.2001953125,6579.0,6300.0,6360.0,6216.58984375,866460,MARUTI
2019-07-08,6280.10009765625,6283.14990234375,5985.64990234375,6038.7001953125,5902.53515625,1927495,MARUTI
2019-07-09,6060.0,6070.0,5910.0,5945.4501953125,5811.38818359375,1337999,MARUTI
2019-07-10,5959.0,5995.0,5900.0,5927.89990234375,5794.2333984375,809385,MARUTI
2019-07-11,5974.0,6050.0,5930.0,6031.2001953125,5895.20458984375,779113,MARUTI
2019-07-12,6017.7001953125,6090.0,5951.9501953125,5971.4501953125,5836.8017578125,719883,MARUTI
2019-07-15,5980.0,6096.0,5955.0,6079.7001953125,5942.61083984375,675004,MARUTI
2019-07-16,6079.9501953125,6172.0,6056.0,6158.0498046875,6019.19384765625,627259,MARUTI
2019-07-17,6168.0,6174.0,6050.0,6075.7001953125,5938.701171875,598778,MARUTI
2019-07-18,6054.39990234375,6055.7001953125,5857.5,5882.35009765625,5749.71044921875,1097857,MARUTI
2019-07-19,5885.0,5910.9501953125,5710.10009765625,5769.10009765625,5639.0146484375,1228672,MARUTI
2019-07-22,5780.0,5940.0,5745.0498046875,5912.5,5779.1806640625,897510,MARUTI
2019-07-23,5910.0,5972.39990234375,5820.2001953125,5873.75,5741.3046875,841517,MARUTI
2019-07-24,5865.0,5865.0,5725.2998046875,5768.0,5637.93896484375,800687,MARUTI
2019-07-25,5789.10009765625,5844.9501953125,5701.0498046875,5756.75,5626.94287109375,990461,MARUTI
2019-07-26,5728.0,5955.0,5683.89990234375,5805.64990234375,5674.73974609375,2346714,MARUTI
2019-07-29,5770.0,5770.0,5540.0,5561.25,5435.85107421875,1548125,MARUTI
2019-07-30,5562.0,5644.85009765625,5492.0,5507.14990234375,5382.970703125,1189163,MARUTI
2019-07-31,5525.7998046875,5582.2998046875,5446.0498046875,5469.7001953125,5346.36572265625,1053202,MARUTI
2019-08-01,5469.7001953125,5615.0,5450.0,5572.60009765625,5446.9453125,1134178,MARUTI
2019-08-02,5539.60009765625,5724.0,5485.0,5689.35009765625,5561.06298828125,1391678,MARUTI
2019-08-05,5600.0,5695.0,5452.0,5670.35009765625,5542.4912109375,1122496,MARUTI
2019-08-06,5640.0,5849.0,5640.0,5833.2998046875,5701.7666015625,1125521,MARUTI
2019-08-07,5833.9501953125,5867.0,5735.7001953125,5775.0,5644.78125,955090,MARUTI
2019-08-08,5725.0,5947.0,5725.0,5902.25,5769.162109375,831725,MARUTI
2019-08-09,5937.64990234375,6155.0,5927.2001953125,6099.89990234375,5962.35498046875,1445079,MARUTI
2019-08-13,6099.7001953125,6123.0,5791.5498046875,5815.4501953125,5684.3193359375,909354,MARUTI
2019-08-14,5792.0,5933.39990234375,5710.0,5816.0,5764.15087890625,1030939,MARUTI
2019-08-16,5805.0,5995.0,5590.0,5975.0498046875,5921.78271484375,1207075,MARUTI
2019-08-19,5999.0,6024.39990234375,5911.60009765625,5982.5498046875,5929.2158203125,902389,MARUTI
2019-08-20,6003.0,6233.0,5959.0498046875,6190.9501953125,6135.7587890625,2198337,MARUTI
2019-08-21,6223.0,6276.0,6141.0,6228.89990234375,6173.3701171875,2128640,MARUTI
2019-08-22,6200.0,6298.5,6168.0,6208.5498046875,6153.201171875,1551394,MARUTI
2019-08-23,6160.0,6279.60009765625,6040.0,6254.35009765625,6198.59326171875,1232405,MARUTI
2019-08-26,6460.0,6466.7001953125,6116.14990234375,6255.5498046875,6199.7822265625,1552155,MARUTI
2019-08-27,6297.5,6340.0,6256.0,6277.75,6221.78466796875,1078065,MARUTI
2019-08-28,6248.0,6248.0,6070.0,6103.39990234375,6048.98876953125,1242304,MARUTI
2019-08-29,6103.39990234375,6198.0,6065.0,6110.2001953125,6055.728515625,1006756,MARUTI
2019-08-30,6144.0,6159.25,6052.89990234375,6123.75,6069.1572265625,794518,MARUTI
2019-09-03,6035.0,6130.0,6002.25,6049.7001953125,5995.767578125,1173373,MARUTI
2019-09-04,6062.0,6076.2001953125,5800.0,5830.75,5778.76953125,1964992,MARUTI
2019-09-05,5805.0,5998.0,5791.25,5968.64990234375,5915.43994140625,1149196,MARUTI
2019-09-06,5997.7001953125,6220.0,5962.10009765625,6186.9501953125,6131.79443359375,1524051,MARUTI
2019-09-09,6085.0,6366.9501953125,6040.0,6335.5,6279.01953125,2061193,MARUTI
2019-09-11,6330.0,6630.0,6285.10009765625,6597.2998046875,6538.48583984375,2492039,MARUTI
2019-09-12,6565.0,6640.0,6370.0,6392.0498046875,6335.0654296875,1892862,MARUTI
2019-09-13,6434.0,6512.7998046875,6340.0,6450.2998046875,6392.7958984375,1929801,MARUTI
2019-09-16,6349.89990234375,6489.0,6340.10009765625,6412.75,6355.5810546875,1377371,MARUTI
2019-09-17,6410.0,6445.85009765625,6110.0,6130.39990234375,6075.748046875,1706567,MARUTI
2019-09-18,6165.0,6211.7998046875,5986.60009765625,6095.0498046875,6040.712890625,1955137,MARUTI
2019-09-19,6139.0,6175.0,5942.39990234375,5971.75,5918.5126953125,1721431,MARUTI
2019-09-20,6015.0,6949.7998046875,5982.4501953125,6591.9501953125,6533.18359375,4892962,MARUTI
2019-09-23,6676.10009765625,7000.0,6676.10009765625,6897.85009765625,6836.3564453125,3140286,MARUTI
2019-09-24,6935.0,7177.89990234375,6855.0,7009.10009765625,6946.61474609375,2354230,MARUTI
2019-09-25,7000.0,7000.0,6602.0,6638.5,6579.318359375,2296343,MARUTI
2019-09-26,6700.0,6899.89990234375,6681.0498046875,6857.4501953125,6796.31689453125,1893865,MARUTI
2019-09-27,6860.0,6915.0,6735.0,6773.7001953125,6713.3134765625,1457894,MARUTI
2019-09-30,6773.0,6809.60009765625,6640.0,6715.7998046875,6655.92919921875,1264165,MARUTI
2019-10-01,6720.0,6850.0,6650.0,6782.0,6721.5390625,1473158,MARUTI
2019-10-03,6786.60009765625,6794.9501953125,6680.0,6754.0498046875,6693.83837890625,850852,MARUTI
2019-10-04,6793.0,6845.89990234375,6618.39990234375,6649.60009765625,6590.31982421875,1065056,MARUTI
2019-10-07,6674.7001953125,6699.0,6558.14990234375,6629.85009765625,6570.74560546875,696713,MARUTI
2019-10-09,6628.0,6743.7998046875,6590.0,6719.5498046875,6659.64599609375,1017731,MARUTI
2019-10-10,6700.0,6742.10009765625,6558.25,6605.4501953125,6546.5634765625,985523,MARUTI
2019-10-11,6626.2998046875,6720.0,6626.2998046875,6698.89990234375,6639.18017578125,835065,MARUTI
2019-10-14,6697.9501953125,6874.5498046875,6696.0498046875,6821.10009765625,6760.29052734375,963217,MARUTI
2019-10-15,6811.0,7019.0,6809.0,6985.75,6923.47265625,1276061,MARUTI
2019-10-16,7003.4501953125,7013.89990234375,6895.0,6975.0,6912.81884765625,876844,MARUTI
2019-10-17,6977.0,7155.5498046875,6940.0,7123.89990234375,7060.39111328125,1248295,MARUTI
2019-10-18,7081.2998046875,7450.0,7061.64990234375,7302.2998046875,7237.20068359375,1463126,MARUTI
2019-10-22,7333.0,7392.0,7232.0,7256.25,7191.5615234375,959552,MARUTI
2019-10-23,7201.0498046875,7472.0,7200.0,7440.25,7373.9208984375,1278695,MARUTI
2019-10-24,7460.0,7475.0,7271.0,7391.39990234375,7325.50634765625,1658859,MARUTI
2019-10-25,7396.5,7509.0,7353.85009765625,7471.14990234375,7404.54541015625,1353615,MARUTI
2019-10-29,7416.0,7758.7001953125,7381.85009765625,7721.2998046875,7652.46533203125,1396732,MARUTI
2019-10-30,7744.0,7753.64990234375,7539.7001953125,7556.9501953125,7489.5810546875,1243366,MARUTI
2019-10-31,7612.89990234375,7645.0,7502.0,7559.39990234375,7492.0087890625,1067275,MARUTI
2019-11-01,7599.9501953125,7649.0,7545.10009765625,7618.64990234375,7550.73046875,1151035,MARUTI
2019-11-04,7550.0,7625.0,7407.4501953125,7424.0,7357.81591796875,824953,MARUTI
2019-11-05,7429.9501953125,7541.9501953125,7325.0,7389.0,7323.1279296875,1207089,MARUTI
2019-11-06,7395.0,7415.0,7295.0,7311.14990234375,7245.9716796875,923041,MARUTI
2019-11-07,7357.0,7357.0,7241.0,7287.14990234375,7222.185546875,877885,MARUTI
2019-11-08,7286.4501953125,7370.0,7178.0498046875,7200.5498046875,7136.35791015625,983936,MARUTI
2019-11-11,7160.0,7237.4501953125,7074.0,7137.2998046875,7073.67138671875,864507,MARUTI
2019-11-13,7130.0,7169.85009765625,7095.0,7154.60009765625,7090.81787109375,687017,MARUTI
2019-11-14,7160.0,7270.0,7160.0,7247.14990234375,7182.54248046875,802462,MARUTI
2019-11-15,7300.0,7359.0,7116.2001953125,7147.2001953125,7083.48388671875,1049492,MARUTI
2019-11-18,7150.0,7177.0,7075.0,7098.4501953125,7035.16845703125,537228,MARUTI
2019-11-19,7146.0,7155.0,7032.0,7045.4501953125,6982.640625,755114,MARUTI
2019-11-20,7120.0,7218.0,7044.0,7152.75,7088.98388671875,1289948,MARUTI
2019-11-21,7150.0,7200.0,7004.7998046875,7019.0498046875,6956.4755859375,763454,MARUTI
2019-11-22,7034.0,7077.4501953125,7000.0,7060.4501953125,6997.5068359375,685503,MARUTI
2019-11-25,7075.2001953125,7263.5,7040.2998046875,7236.10009765625,7171.59130859375,952419,MARUTI
2019-11-26,7238.0,7274.0,7084.0,7125.0,7061.4814453125,1249810,MARUTI
2019-11-27,7166.60009765625,7300.0,7166.60009765625,7294.39990234375,7229.37109375,1070680,MARUTI
2019-11-28,7299.7998046875,7321.10009765625,7220.9501953125,7261.25,7196.5166015625,602077,MARUTI
2019-11-29,7254.0,7293.85009765625,7132.0,7245.85009765625,7181.25439453125,792083,MARUTI
2019-12-02,7291.0,7294.85009765625,7106.75,7139.35009765625,7075.70361328125,703838,MARUTI
2019-12-03,7142.64990234375,7240.0,7060.0,7138.7998046875,7075.158203125,668269,MARUTI
2019-12-04,7129.7998046875,7170.0,7052.0,7076.10009765625,7013.017578125,737723,MARUTI
2019-12-05,7090.0,7125.14990234375,6990.5498046875,7012.85009765625,6950.33154296875,602894,MARUTI
2019-12-06,7012.85009765625,7050.0,6864.10009765625,6886.7001953125,6825.30615234375,770911,MARUTI
2019-12-09,7007.0,7108.0,6952.35009765625,6994.75,6932.392578125,1479832,MARUTI
2019-12-10,7019.0,7048.9501953125,6905.0,6963.64990234375,6901.56982421875,790378,MARUTI
2019-12-11,7000.0,7035.0,6955.2001953125,6993.2001953125,6930.8564453125,603048,MARUTI
2019-12-12,7030.39990234375,7045.9501953125,6975.5,6999.7998046875,6937.3974609375,932863,MARUTI
2019-12-13,7043.9501953125,7249.0,7030.14990234375,7214.9501953125,7150.6298828125,1199360,MARUTI
2019-12-16,7240.0,7257.7001953125,7125.0,7140.0498046875,7076.39697265625,727854,MARUTI
2019-12-17,7209.89990234375,7276.5,7166.0,7195.14990234375,7131.005859375,939918,MARUTI
