Date,Open,High,Low,Close,Adj Close,Volume,Name
2019-05-13,628.7000122070312,628.7000122070312,615.0,617.5999755859375,606.5029907226562,1463136,M&M
2019-05-14,616.9000244140625,620.5499877929688,610.5499877929688,614.25,603.213134765625,2756314,M&M
2019-05-15,618.0,628.4000244140625,606.9500122070312,609.6500244140625,598.6958618164062,2805369,M&M
2019-05-16,610.0,612.6500244140625,597.2000122070312,605.25,594.3748779296875,1940170,M&M
2019-05-17,607.0,622.5,607.0,619.6500244140625,608.5162353515625,2599966,M&M
2019-05-20,635.0,662.5,632.25,653.25,641.512451171875,4938702,M&M
2019-05-21,660.0,662.7000122070312,634.4000244140625,639.1500244140625,627.6658325195312,2150188,M&M
2019-05-22,643.8499755859375,643.8499755859375,631.25,640.5499877929688,629.0406494140625,1458607,M&M
2019-05-23,650.0,655.0,635.0999755859375,639.5,628.0094604492188,3161573,M&M
2019-05-24,644.75,667.5,637.8499755859375,665.4500122070312,653.4932250976562,3165620,M&M
2019-05-27,667.7000122070312,683.0,665.0,679.3499755859375,667.1434326171875,2987573,M&M
2019-05-28,680.0,682.25,667.25,670.5499877929688,658.5015869140625,5411769,M&M
2019-05-29,668.0,677.5,660.8499755859375,672.1500244140625,660.0728149414062,5418102,M&M
2019-05-30,660.0,667.5,656.3499755859375,661.7000122070312,649.8106079101562,5394745,M&M
2019-05-31,659.7000122070312,665.9500122070312,645.0999755859375,647.0499877929688,635.423828125,4226041,M&M
2019-06-03,647.0499877929688,659.0,635.0499877929688,653.4000244140625,641.6597900390625,4170532,M&M
2019-06-04,654.7999877929688,659.4000244140625,647.7999877929688,650.75,639.057373046875,1640476,M&M
2019-06-06,654.2999877929688,655.5,631.3499755859375,634.0999755859375,622.7064819335938,3846513,M&M
2019-06-07,640.0,645.7000122070312,630.0499877929688,644.0499877929688,632.4777221679688,2173168,M&M
2019-06-10,643.4000244140625,649.4000244140625,638.2000122070312,646.9500122070312,635.3256225585938,2306052,M&M
2019-06-11,647.9500122070312,647.9500122070312,636.0,636.8499755859375,625.4071044921875,2274832,M&M
2019-06-12,633.0,638.9000244140625,629.4500122070312,632.2000122070312,620.8406372070312,1734002,M&M
2019-06-13,632.0,642.7000122070312,628.0999755859375,641.0499877929688,629.5316162109375,2141936,M&M
2019-06-14,640.0499877929688,641.0,633.4000244140625,637.25,625.7999267578125,1338649,M&M
2019-06-17,641.0,641.9500122070312,622.25,625.0499877929688,613.8191528320312,2647789,M&M
2019-06-18,624.0,629.7999877929688,620.0999755859375,625.9000244140625,614.6538696289062,2252507,M&M
2019-06-19,629.8499755859375,632.3499755859375,608.0,615.1500244140625,604.0970458984375,2316163,M&M
2019-06-20,614.7999877929688,630.9500122070312,611.25,627.1500244140625,615.8814697265625,2283701,M&M
2019-06-21,627.0,633.4500122070312,622.25,627.4500122070312,616.176025390625,2713987,M&M
2019-06-24,626.0,637.0,626.0,634.8499755859375,623.4430541992188,2166403,M&M
2019-06-25,635.0,644.6500244140625,635.0,641.6500244140625,630.1209106445312,3352119,M&M
2019-06-26,640.0,647.5,640.0,643.5,631.9376220703125,2124949,M&M
2019-06-27,645.0,660.7999877929688,645.0,657.9000244140625,646.0789184570312,3744033,M&M
2019-06-28,659.7999877929688,662.4500122070312,651.5,655.3499755859375,643.5746459960938,3503838,M&M
2019-07-01,657.2999877929688,663.4500122070312,654.4500122070312,660.0,648.1411743164062,3547891,M&M
2019-07-02,661.0,668.5,656.2999877929688,666.25,654.27880859375,2275170,M&M
2019-07-03,668.9500122070312,675.0,663.2999877929688,669.25,657.2249145507812,2615478,M&M
2019-07-04,671.5,674.2000122070312,665.2999877929688,672.1500244140625,660.0728149414062,1777421,M&M
2019-07-05,672.0,675.2999877929688,638.5,642.0499877929688,630.513671875,3039710,M&M
2019-07-08,640.3499755859375,645.2000122070312,626.2000122070312,635.8499755859375,624.425048828125,3903971,M&M
2019-07-09,632.0,638.5,630.0,632.7000122070312,621.3316650390625,1260744,M&M
2019-07-10,630.0,636.0999755859375,619.0999755859375,621.6500244140625,610.4802856445312,2081711,M&M
2019-07-11,625.4000244140625,635.6500244140625,623.5999755859375,634.1500244140625,622.7556762695312,1399434,M&M
2019-07-12,634.0999755859375,637.0,628.5,631.9000244140625,620.5460815429688,1806912,M&M
2019-07-15,632.0499877929688,638.0,625.4500122070312,631.8499755859375,620.4969482421875,2223638,M&M
2019-07-16,624.7000122070312,627.9000244140625,618.8499755859375,622.9000244140625,611.707763671875,3177195,M&M
2019-07-17,623.0,626.4500122070312,615.2999877929688,617.9500122070312,606.8467407226562,1881478,M&M
2019-07-18,613.9000244140625,616.4500122070312,595.0,597.4000244140625,594.8482055664062,4915489,M&M
2019-07-19,601.1500244140625,601.5,570.0,571.2999877929688,568.859619140625,6294798,M&M
2019-07-22,571.2999877929688,576.7000122070312,559.9000244140625,564.9000244140625,562.4869995117188,4198301,M&M
2019-07-23,566.0999755859375,567.0,555.8499755859375,559.0999755859375,556.7117309570312,4805198,M&M
2019-07-24,557.0,557.9000244140625,546.0,550.0,547.650634765625,3041526,M&M
2019-07-25,550.0,553.0,541.9000244140625,547.5499877929688,545.2111206054688,4763735,M&M
2019-07-26,545.9000244140625,566.4000244140625,545.0,564.4500122070312,562.0389404296875,5063750,M&M
2019-07-29,564.0,565.0,552.1500244140625,553.1500244140625,550.7872314453125,2984154,M&M
2019-07-30,551.7999877929688,561.2999877929688,547.5499877929688,548.75,546.406005859375,3186153,M&M
2019-07-31,546.5999755859375,553.7999877929688,541.75,550.0,547.650634765625,2986522,M&M
2019-08-01,546.0,551.7999877929688,539.2999877929688,548.5499877929688,546.2068481445312,2737518,M&M
2019-08-02,544.9000244140625,563.8499755859375,542.1500244140625,556.4500122070312,554.0731201171875,5848740,M&M
2019-08-05,550.4500122070312,554.25,542.3499755859375,545.4500122070312,543.1200561523438,3152495,M&M
2019-08-06,543.0,552.25,543.0,549.4500122070312,547.10302734375,2811436,M&M
2019-08-07,551.5,551.5,515.0,518.2999877929688,516.0860595703125,8411409,M&M
2019-08-08,518.5,541.5,516.3499755859375,539.5499877929688,537.2452392578125,5648169,M&M
2019-08-09,540.9000244140625,548.2999877929688,530.0,545.5499877929688,543.2196044921875,4313483,M&M
2019-08-13,545.0,545.0,510.25,512.4000244140625,510.2112731933594,3618940,M&M
2019-08-14,515.9000244140625,525.8499755859375,502.54998779296875,523.5499877929688,521.3135986328125,4641413,M&M
2019-08-16,524.7000122070312,531.9000244140625,515.5499877929688,527.8499755859375,525.59521484375,3120580,M&M
2019-08-19,527.0,535.75,518.0,520.5499877929688,518.326416015625,2998027,M&M
2019-08-20,522.9000244140625,535.0,517.5,527.7999877929688,525.5454711914062,3175896,M&M
2019-08-21,528.2999877929688,535.5999755859375,518.0999755859375,520.9000244140625,518.6749877929688,2709407,M&M
2019-08-22,521.5499877929688,523.75,509.8500061035156,511.79998779296875,509.6138000488281,2516270,M&M
2019-08-23,511.0,536.2999877929688,509.25,533.25,530.97216796875,2807785,M&M
2019-08-26,552.7000122070312,552.7000122070312,528.9000244140625,544.2999877929688,541.9749755859375,4036331,M&M
2019-08-27,547.0,559.0,544.5,554.0499877929688,551.683349609375,4144339,M&M
