Date,Open,High,Low,Close,Adj Close,Volume,Name
2019-05-13,1077.0,1077.0,1015.5999755859375,1062.75,1050.5255126953125,24573,SOLARINDS
2019-05-14,1056.75,1080.0,1038.050048828125,1073.1500244140625,1060.805908203125,115570,SOLARINDS
2019-05-15,1062.699951171875,1089.0,1062.4000244140625,1081.6500244140625,1069.2081298828125,1701,SOLARINDS
2019-05-16,1065.8499755859375,1120.0,1065.8499755859375,1112.6500244140625,1099.8516845703125,249025,SOLARINDS
2019-05-17,1124.0,1134.0,1070.0,1079.5,1067.0828857421875,4816,SOLARINDS
2019-05-20,1080.8499755859375,1128.0,1079.5,1122.5999755859375,1109.68701171875,5863,SOLARINDS
2019-05-21,1122.6500244140625,1130.199951171875,1090.0,1103.25,1090.5596923828125,18944,SOLARINDS
2019-05-22,1135.0,1199.0,1126.0,1132.9000244140625,1119.86865234375,10042,SOLARINDS
2019-05-23,1140.0,1159.0,1071.5,1132.949951171875,1119.91796875,13781,SOLARINDS
2019-05-24,1132.449951171875,1180.0,1110.0999755859375,1176.800048828125,1163.2637939453125,14101,SOLARINDS
2019-05-27,1190.0,1210.0,1162.550048828125,1200.8499755859375,1187.0369873046875,14007,SOLARINDS
2019-05-28,1219.550048828125,1221.0,1195.0,1197.199951171875,1183.428955078125,3848,SOLARINDS
2019-05-29,1197.199951171875,1197.199951171875,1160.0999755859375,1168.3499755859375,1154.910888671875,3827,SOLARINDS
2019-05-30,1171.0,1186.199951171875,1155.050048828125,1175.199951171875,1161.6820068359375,1904,SOLARINDS
2019-05-31,1180.0,1187.0,1165.0,1176.199951171875,1162.6705322265625,2083,SOLARINDS
2019-06-03,1180.0,1194.0,1165.0,1186.300048828125,1172.6544189453125,4931,SOLARINDS
2019-06-04,1186.0,1193.0,1151.0999755859375,1158.300048828125,1144.9765625,33987,SOLARINDS
2019-06-06,1145.800048828125,1171.199951171875,1136.550048828125,1164.949951171875,1151.5499267578125,4130,SOLARINDS
2019-06-07,1169.949951171875,1170.0,1150.0,1162.800048828125,1149.4248046875,1855,SOLARINDS
2019-06-10,1165.0,1184.949951171875,1165.0,1179.300048828125,1165.73486328125,3065,SOLARINDS
2019-06-11,1175.3499755859375,1180.0,1164.050048828125,1173.8499755859375,1160.34765625,4446,SOLARINDS
2019-06-12,1158.1500244140625,1174.050048828125,1150.0,1155.5999755859375,1142.3074951171875,2011,SOLARINDS
2019-06-13,1154.949951171875,1175.0,1154.949951171875,1171.199951171875,1157.72802734375,9241,SOLARINDS
2019-06-14,1154.0999755859375,1180.0,1150.0,1165.300048828125,1151.89599609375,8795,SOLARINDS
2019-06-17,1172.6500244140625,1180.0,1145.0,1175.550048828125,1162.028076171875,27489,SOLARINDS
2019-06-18,1175.0,1182.0,1155.949951171875,1175.6500244140625,1162.126953125,4445,SOLARINDS
2019-06-19,1174.449951171875,1210.0,1160.25,1165.800048828125,1152.3902587890625,32044,SOLARINDS
2019-06-20,1174.800048828125,1186.75,1145.3499755859375,1167.6500244140625,1154.218994140625,22262,SOLARINDS
2019-06-21,1180.0,1180.0,1155.0,1156.699951171875,1143.394775390625,1578,SOLARINDS
2019-06-24,1161.0999755859375,1161.0999755859375,1120.0,1128.449951171875,1115.4697265625,4141,SOLARINDS
2019-06-25,1131.0,1170.0,1103.6500244140625,1160.4000244140625,1147.05224609375,13362,SOLARINDS
