SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
SRTRANSFIN,1368.9,1471.5,1347.05,1429.15,26-MAR-2021
SIEMENS,1850.0,1877.0,1777.55,1809.75,26-MAR-2021
SBIN,372.0,377.95,345.2,357.2,26-MAR-2021
SAIL,73.0,77.5,67.6,76.75,26-MAR-2021
SUNPHARMA,578.6,597.0,571.5,587.2,26-MAR-2021
SUNTV,480.05,487.0,450.0,454.1,26-MAR-2021
SYNGENE,510.35,536.9,491.45,534.4,26-MAR-2021
TVSMOTOR,585.8,590.4,541.15,570.65,26-MAR-2021
TATACHEM,752.0,774.0,712.0,744.15,26-MAR-2021
TCS,3048.7,3169.0,3018.65,3066.8,26-MAR-2021
TATACONSUM,603.0,640.0,596.25,628.3,26-MAR-2021
TATAELXSI,2730.0,2774.9,2580.75,2650.2,26-MAR-2021
TATAMOTORS,306.45,312.25,282.25,296.4,26-MAR-2021
TATAPOWER,104.9,106.5,96.6,103.45,26-MAR-2021
TATASTEEL,731.1,774.9,688.35,766.85,26-MAR-2021
TECHM,989.9,1021.5,964.1,991.0,26-MAR-2021
RAMCOCEM,950.9,992.2,921.25,958.5,26-MAR-2021
TITAN,1465.0,1514.8,1447.75,1505.85,26-MAR-2021
TORNTPHARM,2414.2,2489.1,2392.8,2459.75,26-MAR-2021
TORNTPOWER,425.8,430.8,407.05,415.1,26-MAR-2021
TRENT,800.15,846.0,745.8,760.05,26-MAR-2021
UPL,624.95,643.95,581.0,585.4,26-MAR-2021
ULTRACEMCO,6665.9,6958.75,6631.3,6735.25,26-MAR-2021
UNIONBANK,35.4,36.4,33.4,33.9,26-MAR-2021
UBL,1223.0,1288.5,1206.0,1236.3,26-MAR-2021
MCDOWELL-N,538.7,561.9,534.3,554.55,26-MAR-2021
VGUARD,230.9,239.4,228.6,230.35,26-MAR-2021
VBL,985.1,1024.0,975.0,993.6,26-MAR-2021
VEDL,222.85,227.4,220.05,226.85,26-MAR-2021
IDEA,9.7,10.2,8.8,9.1,26-MAR-2021
VOLTAS,986.0,1013.3,953.65,979.45,26-MAR-2021
WHIRLPOOL,2319.3,2338.0,2146.0,2175.65,26-MAR-2021
WIPRO,411.05,423.4,397.75,403.9,26-MAR-2021
YESBANK,14.95,15.1,14.0,14.05,26-MAR-2021
ZEEL,214.1,217.3,194.3,199.95,26-MAR-2021
