SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
ACC,1934.95,1934.95,1858.0,1882.15,13-APR-2021
AUBANK,1153.0,1153.0,1025.45,1080.8,13-APR-2021
AARTIIND,1411.0,1414.5,1332.55,1370.3,13-APR-2021
ABBOTINDIA,15233.0,15233.0,14920.0,14959.9,13-APR-2021
ADANIENT,1177.4,1177.4,1051.05,1106.35,13-APR-2021
ADANIGREEN,1129.95,1138.0,1035.15,1116.05,13-APR-2021
ADANIPORTS,809.9,809.9,701.35,731.05,13-APR-2021
ATGL,1070.0,1070.0,950.0,1038.9,13-APR-2021
ADANITRANS,949.2,949.2,878.7,899.25,13-APR-2021
ABCAPITAL,120.5,120.95,112.8,116.1,13-APR-2021
ABFRL,185.0,185.0,170.55,176.5,13-APR-2021
AJANTPHARM,1737.95,1782.0,1690.0,1725.45,13-APR-2021
APLLTD,1021.0,1024.15,955.0,975.8,13-APR-2021
ALKEM,2829.9,2889.0,2721.0,2751.75,13-APR-2021
AMARAJABAT,810.0,813.8,791.65,805.15,13-APR-2021
AMBUJACEM,310.9,312.2,298.5,302.3,13-APR-2021
APOLLOHOSP,3119.0,3119.0,2951.0,2980.75,13-APR-2021
APOLLOTYRE,219.9,219.9,202.5,215.45,13-APR-2021
ASHOKLEY,117.35,117.35,110.75,115.3,13-APR-2021
ASIANPAINT,2578.2,2626.0,2555.0,2570.7,13-APR-2021
AUROPHARMA,940.7,949.25,889.5,909.25,13-APR-2021
DMART,2861.1,2889.0,2790.1,2832.7,13-APR-2021
AXISBANK,651.0,664.85,626.65,661.0,13-APR-2021
BAJAJ-AUTO,3579.5,3623.7,3480.05,3602.45,13-APR-2021
BAJFINANCE,4740.0,4774.9,4400.0,4728.75,13-APR-2021
BAJAJFINSV,9419.95,9847.5,9035.85,9806.7,13-APR-2021
BAJAJHLDNG,3325.0,3415.95,3225.15,3331.0,13-APR-2021
BALKRISIND,1622.0,1678.85,1552.0,1673.85,13-APR-2021
BANDHANBNK,349.9,349.9,317.45,331.9,13-APR-2021
BANKBARODA,72.0,72.0,63.25,68.9,13-APR-2021
BANKINDIA,71.1,73.45,63.65,71.5,13-APR-2021
BATAINDIA,1378.0,1384.95,1298.0,1313.0,13-APR-2021
BERGEPAINT,746.9,746.9,713.75,725.2,13-APR-2021
BEL,127.9,128.5,120.5,125.6,13-APR-2021
BHARATFORG,600.0,600.0,574.3,590.55,13-APR-2021
BHEL,50.0,50.0,44.3,46.55,13-APR-2021
BPCL,417.95,419.4,402.0,409.4,13-APR-2021
BHARTIARTL,537.55,540.0,518.5,536.15,13-APR-2021
BIOCON,418.7,420.5,401.0,406.95,13-APR-2021
BBTC,1249.9,1249.9,1175.6,1214.15,13-APR-2021
BOSCHLTD,14085.0,14380.0,13447.1,13887.95,13-APR-2021
BRITANNIA,3777.95,3850.0,3729.05,3746.0,13-APR-2021
CESC,604.0,608.95,588.1,590.8,13-APR-2021
CADILAHC,517.75,532.0,478.55,489.95,13-APR-2021
CANBK,143.95,143.95,130.35,137.35,13-APR-2021
CASTROLIND,124.8,128.9,118.4,122.45,13-APR-2021
CHOLAFIN,544.7,545.0,503.7,532.45,13-APR-2021
CIPLA,890.0,940.0,878.3,885.2,13-APR-2021
CUB,163.0,164.6,157.1,162.45,13-APR-2021
COALINDIA,128.0,128.45,123.6,127.95,13-APR-2021
COFORGE,3153.8,3195.45,2817.7,2890.5,13-APR-2021
COLPAL,1590.0,1602.0,1534.25,1539.65,13-APR-2021
CONCOR,575.0,575.75,552.0,573.7,13-APR-2021
COROMANDEL,770.0,770.0,732.6,741.45,13-APR-2021
CROMPTON,385.9,390.5,363.4,367.85,13-APR-2021
CUMMINSIND,868.25,868.9,804.0,839.65,13-APR-2021
DLF,271.0,272.85,244.0,255.7,13-APR-2021
DABUR,556.0,565.7,549.5,560.25,13-APR-2021
DALBHARAT,1540.0,1558.0,1438.9,1541.1,13-APR-2021
DEEPAKNTR,1670.0,1670.0,1568.4,1587.1,13-APR-2021
DHANI,214.8,214.8,200.8,204.1,13-APR-2021
DIVISLAB,3760.0,3898.0,3675.2,3718.45,13-APR-2021
DIXON,3636.6,3640.0,3500.0,3520.8,13-APR-2021
LALPATHLAB,3154.0,3399.3,2905.0,2947.95,13-APR-2021
DRREDDY,4775.0,5144.7,4695.0,4777.3,13-APR-2021
EICHERMOT,2490.0,2510.0,2395.15,2493.85,13-APR-2021
EMAMILTD,519.8,519.8,494.35,516.05,13-APR-2021
ENDURANCE,1363.0,1369.95,1273.35,1298.8,13-APR-2021
ESCORTS,1249.0,1254.45,1193.0,1234.1,13-APR-2021
EXIDEIND,183.5,185.0,175.1,179.45,13-APR-2021
FEDERALBNK,75.0,77.5,70.35,77.0,13-APR-2021
FORTIS,204.0,216.0,199.25,200.9,13-APR-2021
GAIL,134.4,139.9,130.55,138.9,13-APR-2021
GMRINFRA,24.35,24.4,22.8,24.25,13-APR-2021
GLENMARK,532.0,537.0,484.85,511.35,13-APR-2021
GODREJAGRO,508.0,512.0,498.6,507.0,13-APR-2021
GODREJCP,739.0,740.95,706.6,723.5,13-APR-2021
GODREJIND,521.05,540.4,501.7,516.0,13-APR-2021
GODREJPROP,1305.0,1321.7,1244.55,1304.0,13-APR-2021
GRASIM,1417.95,1424.95,1367.55,1392.2,13-APR-2021
GUJGASLTD,556.1,559.75,510.3,526.0,13-APR-2021
GSPL,270.0,270.0,252.25,256.0,13-APR-2021
HCLTECH,1042.95,1042.95,972.2,983.4,13-APR-2021
HDFCAMC,2880.0,2915.0,2756.0,2873.0,13-APR-2021
HDFCBANK,1393.0,1406.45,1353.0,1400.35,13-APR-2021
HDFCLIFE,685.0,710.7,679.6,706.1,13-APR-2021
HAVELLS,1048.0,1050.8,980.65,1023.75,13-APR-2021
HEROMOTOCO,2874.0,2889.95,2741.1,2865.35,13-APR-2021
HINDALCO,352.1,354.0,331.6,348.7,13-APR-2021
HAL,993.0,993.0,948.05,970.85,13-APR-2021
HINDPETRO,230.0,232.75,222.8,231.55,13-APR-2021
HINDUNILVR,2441.5,2505.9,2437.6,2454.4,13-APR-2021
HINDZINC,303.0,303.0,288.0,291.95,13-APR-2021
HDFC,2450.0,2523.1,2405.0,2512.95,13-APR-2021
ICICIBANK,551.4,563.8,531.15,560.6,13-APR-2021
ICICIGI,1419.6,1419.6,1329.9,1364.0,13-APR-2021
ICICIPRULI,448.15,460.65,431.3,458.9,13-APR-2021
ISEC,389.5,402.0,380.0,393.75,13-APR-2021
IDFCFIRSTB,53.0,54.4,47.5,54.05,13-APR-2021
ITC,210.0,211.0,205.0,208.7,13-APR-2021
IBULHSGFIN,186.5,186.9,166.5,171.85,13-APR-2021
