SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
ACC,1864.0,1920.6,1858.15,1913.35,01-APR-2021
AUBANK,1199.95,1354.4,1165.0,1267.9,01-APR-2021
AARTIIND,1350.0,1390.0,1310.1,1363.8,01-APR-2021
ABBOTINDIA,15030.0,15267.8,14899.8,14980.05,01-APR-2021
ADANIENT,1004.0,1116.05,988.0,1107.2,01-APR-2021
ADANIGREEN,1216.05,1230.0,1099.8,1160.05,01-APR-2021
ADANIPORTS,703.05,742.0,697.3,736.25,01-APR-2021
ATGL,924.4,1087.8,885.0,1060.65,01-APR-2021
ADANITRANS,896.0,999.2,845.35,999.2,01-APR-2021
ABCAPITAL,124.0,124.2,117.35,121.55,01-APR-2021
ABFRL,207.5,207.65,197.55,198.95,01-APR-2021
AJANTPHARM,1792.0,1884.55,1725.0,1748.45,01-APR-2021
APLLTD,943.9,990.0,939.8,987.15,01-APR-2021
ALKEM,2660.0,2799.0,2655.05,2775.45,01-APR-2021
AMARAJABAT,845.0,868.8,842.15,860.5,01-APR-2021
AMBUJACEM,296.8,313.45,295.35,311.0,01-APR-2021
APOLLOHOSP,2902.5,2970.9,2843.4,2894.05,01-APR-2021
APOLLOTYRE,226.0,236.9,219.7,236.05,01-APR-2021
ASHOKLEY,115.5,118.75,111.7,118.15,01-APR-2021
ASIANPAINT,2539.1,2583.45,2521.5,2551.75,01-APR-2021
AUROPHARMA,862.1,886.95,852.3,881.3,01-APR-2021
DMART,2867.0,2925.0,2807.0,2912.7,01-APR-2021
AXISBANK,705.0,717.0,691.0,713.0,01-APR-2021
BAJAJ-AUTO,3604.25,3764.3,3581.35,3743.05,01-APR-2021
BAJFINANCE,5234.85,5288.5,5122.95,5272.15,01-APR-2021
BAJAJFINSV,9547.0,9826.0,9440.05,9789.5,01-APR-2021
BAJAJHLDNG,3300.0,3380.0,3141.0,3338.7,01-APR-2021
BALKRISIND,1665.3,1708.2,1643.0,1681.8,01-APR-2021
BANDHANBNK,350.2,354.95,335.0,350.9,01-APR-2021
BANKBARODA,71.9,76.0,70.85,75.6,01-APR-2021
BANKINDIA,70.05,72.3,67.35,69.9,01-APR-2021
BATAINDIA,1423.7,1437.75,1396.5,1425.05,01-APR-2021
BERGEPAINT,765.0,773.0,757.0,764.35,01-APR-2021
BEL,124.0,127.0,122.9,126.1,01-APR-2021
BHARATFORG,593.0,616.0,588.35,613.35,01-APR-2021
BHEL,49.2,51.2,48.3,50.95,01-APR-2021
BPCL,428.9,439.95,421.5,437.4,01-APR-2021
BHARTIARTL,527.8,527.9,514.55,520.8,01-APR-2021
BIOCON,400.9,413.4,399.05,410.55,01-APR-2021
BBTC,1117.3,1148.4,1105.0,1145.45,01-APR-2021
BOSCHLTD,13890.0,14404.95,13765.95,14178.9,01-APR-2021
BRITANNIA,3514.0,3670.0,3510.05,3618.5,01-APR-2021
CESC,607.0,612.95,590.0,605.55,01-APR-2021
CADILAHC,424.0,447.2,422.25,441.8,01-APR-2021
CANBK,148.0,157.4,144.8,156.35,01-APR-2021
CASTROLIND,123.25,126.4,122.25,124.8,01-APR-2021
CHOLAFIN,560.2,568.9,547.0,562.5,01-APR-2021
CIPLA,790.25,824.0,790.25,818.3,01-APR-2021
CUB,162.0,162.0,150.0,161.1,01-APR-2021
COALINDIA,131.0,134.45,130.0,132.15,01-APR-2021
COFORGE,2832.0,3070.8,2776.3,2933.45,01-APR-2021
COLPAL,1540.0,1578.0,1529.85,1562.95,01-APR-2021
CONCOR,589.4,615.35,587.5,598.6,01-APR-2021
COROMANDEL,756.8,778.0,746.25,748.9,01-APR-2021
CROMPTON,389.0,399.0,375.6,393.25,01-APR-2021
CUMMINSIND,874.0,934.25,867.75,895.35,01-APR-2021
DLF,281.95,293.6,274.05,291.8,01-APR-2021
DABUR,532.5,543.95,532.0,538.65,01-APR-2021
DALBHARAT,1574.0,1605.9,1537.15,1560.35,01-APR-2021
DEEPAKNTR,1585.0,1693.7,1546.1,1646.75,01-APR-2021
DHANI,215.5,219.7,155.1,172.35,01-APR-2021
DIVISLAB,3500.0,3640.65,3480.05,3616.1,01-APR-2021
DIXON,3740.0,3765.0,3571.1,3588.05,01-APR-2021
LALPATHLAB,2600.0,2750.0,2589.4,2730.6,01-APR-2021
DRREDDY,4429.95,4594.95,4421.05,4587.65,01-APR-2021
EICHERMOT,2574.0,2653.7,2561.35,2631.15,01-APR-2021
EMAMILTD,476.5,501.1,473.0,488.05,01-APR-2021
ENDURANCE,1457.0,1480.0,1410.85,1440.75,01-APR-2021
ESCORTS,1280.0,1316.9,1262.45,1274.05,01-APR-2021
EXIDEIND,183.8,187.95,182.85,185.8,01-APR-2021
FEDERALBNK,78.0,79.5,75.4,78.85,01-APR-2021
FORTIS,201.7,205.65,196.0,202.25,01-APR-2021
GAIL,133.9,140.95,130.8,140.15,01-APR-2021
GMRINFRA,24.6,26.6,24.1,25.0,01-APR-2021
GLENMARK,452.0,488.0,452.0,483.25,01-APR-2021
GODREJAGRO,492.0,532.35,488.8,518.0,01-APR-2021
GODREJCP,717.35,735.9,713.55,726.3,01-APR-2021
GODREJIND,534.5,554.5,513.1,539.5,01-APR-2021
GODREJPROP,1389.0,1417.0,1340.15,1391.35,01-APR-2021
GRASIM,1416.6,1467.0,1395.75,1454.5,01-APR-2021
GUJGASLTD,524.0,566.0,515.0,547.8,01-APR-2021
GSPL,269.55,280.4,260.4,276.3,01-APR-2021
HCLTECH,965.0,1013.5,964.45,1002.6,01-APR-2021
HDFCAMC,2860.0,2975.0,2860.0,2963.35,01-APR-2021
HDFCBANK,1506.65,1562.55,1465.0,1486.75,01-APR-2021
HDFCLIFE,675.5,704.35,675.0,691.0,01-APR-2021
HAVELLS,1066.0,1078.0,1046.15,1058.45,01-APR-2021
HEROMOTOCO,2934.95,3004.95,2902.0,2956.1,01-APR-2021
HINDALCO,330.55,352.0,320.9,350.25,01-APR-2021
HAL,996.6,1052.0,985.25,1035.65,01-APR-2021
HINDPETRO,230.8,238.65,228.55,237.6,01-APR-2021
HINDUNILVR,2325.0,2446.8,2325.0,2399.1,01-APR-2021
HINDZINC,281.4,283.0,257.0,280.25,01-APR-2021
HDFC,2569.3,2617.0,2480.0,2531.45,01-APR-2021
ICICIBANK,582.0,596.1,579.0,594.4,01-APR-2021
ICICIGI,1414.0,1447.9,1401.1,1437.6,01-APR-2021
ICICIPRULI,436.4,449.05,430.3,444.35,01-APR-2021
ISEC,398.0,402.25,376.9,394.6,01-APR-2021
IDFCFIRSTB,58.35,60.0,55.3,57.05,01-APR-2021
ITC,213.25,220.6,210.4,220.05,01-APR-2021
IBULHSGFIN,201.0,205.5,193.1,204.65,01-APR-2021
INDIAMART,7849.0,8037.7,7702.0,7972.55,01-APR-2021
INDHOTEL,110.0,114.9,104.75,112.3,01-APR-2021
IOC,91.0,93.35,90.1,93.15,01-APR-2021
IRCTC,1740.4,1779.45,1735.0,1751.75,01-APR-2021
IGL,510.0,527.8,505.5,526.45,01-APR-2021
INDUSTOWER,244.75,261.8,240.3,255.45,01-APR-2021
INDUSINDBK,966.0,997.0,950.0,993.3,01-APR-2021
NAUKRI,4480.05,4531.35,4023.9,4263.05,01-APR-2021
INFY,1346.9,1400.0,1336.15,1385.2,01-APR-2021
INDIGO,1602.0,1655.0,1575.2,1616.6,01-APR-2021
IPCALAB,1899.0,1945.0,1866.0,1882.0,01-APR-2021
JSWENERGY,89.0,92.8,86.6,90.7,01-APR-2021
JSWSTEEL,455.0,512.95,452.2,508.75,01-APR-2021
JINDALSTEL,329.6,373.5,328.2,370.9,01-APR-2021
JUBLFOOD,2909.75,3025.0,2891.65,2950.75,01-APR-2021
KOTAKBANK,1782.1,1813.25,1742.6,1804.55,01-APR-2021
L&TFH,95.7,100.0,93.75,99.5,01-APR-2021
LTTS,2590.0,2757.6,2550.0,2720.6,01-APR-2021
LICHSGFIN,422.0,433.9,414.8,432.85,01-APR-2021
LTI,3995.0,4244.0,3919.0,4112.8,01-APR-2021
LT,1408.0,1447.85,1395.55,1444.6,01-APR-2021
LAURUSLABS,360.0,369.05,356.55,365.3,01-APR-2021
LUPIN,989.9,1034.95,985.0,1027.0,01-APR-2021
MRF,82511.0,83946.0,81325.05,83133.1,01-APR-2021
MGL,1137.05,1199.9,1137.05,1181.5,01-APR-2021
M&MFIN,208.5,208.95,194.3,204.3,01-APR-2021
M&M,805.55,809.8,779.75,807.6,01-APR-2021
MANAPPURAM,153.4,158.75,148.65,157.3,01-APR-2021
MARICO,403.55,412.45,403.1,407.25,01-APR-2021
MARUTI,6811.0,6991.5,6740.0,6923.9,01-APR-2021
MFSL,865.0,884.9,854.15,880.3,01-APR-2021
MINDTREE,2005.0,2158.95,1990.0,2075.95,01-APR-2021
MOTHERSUMI,200.8,212.4,200.1,210.45,01-APR-2021
MPHASIS,1643.0,1811.25,1637.0,1747.8,01-APR-2021
MUTHOOTFIN,1238.6,1251.15,1196.75,1214.35,01-APR-2021
NATCOPHARM,806.0,854.9,805.45,842.1,01-APR-2021
NMDC,128.45,139.2,127.7,138.45,01-APR-2021
NTPC,105.85,109.0,104.6,107.9,01-APR-2021
NAVINFLUOR,2454.0,2819.85,2450.0,2777.0,01-APR-2021
NESTLEIND,16610.0,17299.0,16610.0,17083.15,01-APR-2021
NAM-INDIA,330.9,346.85,330.6,344.4,01-APR-2021
OBEROIRLTY,563.0,596.0,546.25,578.85,01-APR-2021
ONGC,104.05,106.3,101.15,104.35,01-APR-2021
OIL,118.95,129.0,118.7,124.0,01-APR-2021
PIIND,2275.0,2304.0,2228.0,2249.8,01-APR-2021
PAGEIND,30296.0,31179.45,29990.0,30197.6,01-APR-2021
PETRONET,226.1,230.9,224.0,227.75,01-APR-2021
PFIZER,4405.0,4589.0,4385.0,4551.5,01-APR-2021
PIDILITIND,1832.0,1838.3,1801.0,1823.15,01-APR-2021
PEL,1833.9,1853.45,1741.65,1779.8,01-APR-2021
POLYCAB,1403.0,1409.8,1365.0,1396.25,01-APR-2021
PFC,116.4,116.4,110.2,114.4,01-APR-2021
POWERGRID,216.9,223.7,214.65,218.7,01-APR-2021
PRESTIGE,311.15,312.0,294.5,308.85,01-APR-2021
PGHH,12610.2,12925.0,12110.0,12567.55,01-APR-2021
PNB,36.4,38.5,35.75,38.2,01-APR-2021
RBLBANK,213.0,217.0,203.75,216.2,01-APR-2021
RECLTD,132.0,133.1,127.8,132.75,01-APR-2021
RELIANCE,2008.0,2049.9,1991.55,2021.85,01-APR-2021
SBICARD,950.6,985.0,922.4,974.3,01-APR-2021
SBILIFE,876.0,890.9,868.0,883.45,01-APR-2021
SRF,5300.0,5774.75,5285.6,5741.35,01-APR-2021
SANOFI,7880.0,8040.0,7849.0,7994.3,01-APR-2021
SHREECEM,28500.0,30279.5,28301.8,29951.95,01-APR-2021
SRTRANSFIN,1443.45,1479.0,1411.1,1472.7,01-APR-2021
SIEMENS,1824.2,1866.75,1815.2,1858.25,01-APR-2021
SBIN,360.1,371.9,356.3,370.65,01-APR-2021
SAIL,78.45,84.4,78.0,83.85,01-APR-2021
SUNPHARMA,594.95,612.7,587.25,610.75,01-APR-2021
SUNTV,459.0,480.0,456.1,478.35,01-APR-2021
SYNGENE,539.8,559.8,527.05,557.95,01-APR-2021
TVSMOTOR,578.0,593.0,563.7,589.2,01-APR-2021
TATACHEM,749.35,791.7,743.05,779.1,01-APR-2021
TCS,3083.0,3215.0,3060.9,3165.0,01-APR-2021
TATACONSUM,630.85,652.95,617.55,650.15,01-APR-2021
TATAELXSI,2679.6,2797.0,2620.0,2772.0,01-APR-2021
TATAMOTORS,300.5,309.85,292.7,307.75,01-APR-2021
TATAPOWER,105.35,105.85,102.8,105.05,01-APR-2021
TATASTEEL,780.0,868.9,777.9,863.05,01-APR-2021
TECHM,991.5,1023.0,986.0,992.15,01-APR-2021
RAMCOCEM,959.0,1029.75,958.8,1027.05,01-APR-2021
TITAN,1510.0,1593.3,1510.0,1559.35,01-APR-2021
TORNTPHARM,2452.5,2556.95,2452.5,2548.25,01-APR-2021
TORNTPOWER,416.95,429.4,413.8,427.55,01-APR-2021
TRENT,769.95,777.15,739.05,750.85,01-APR-2021
UPL,597.0,656.9,591.0,653.6,01-APR-2021
ULTRACEMCO,6784.0,6933.7,6713.9,6898.85,01-APR-2021
UNIONBANK,34.05,35.15,33.6,34.9,01-APR-2021
UBL,1253.0,1257.05,1221.8,1242.15,01-APR-2021
MCDOWELL-N,560.2,561.9,549.05,558.3,01-APR-2021
VGUARD,234.0,262.0,233.95,247.55,01-APR-2021
VBL,1008.0,1020.0,982.0,1009.0,01-APR-2021
VEDL,228.9,231.8,226.9,231.25,01-APR-2021
IDEA,9.3,10.15,9.0,10.0,01-APR-2021
VOLTAS,995.0,1015.15,982.1,1005.95,01-APR-2021
WHIRLPOOL,2192.85,2317.7,2181.1,2223.65,01-APR-2021
WIPRO,405.0,422.85,405.0,416.4,01-APR-2021
YESBANK,14.15,16.85,14.0,15.7,01-APR-2021
ZEEL,204.0,210.85,197.95,209.25,01-APR-2021
