SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
ACC,1724.55,1725.65,1593.4,1603.85,29-JAN-2021
AUBANK,902.0,902.0,842.5,872.5,29-JAN-2021
AARTIIND,1150.7,1193.75,1120.15,1159.25,29-JAN-2021
ABBOTINDIA,14539.55,14667.0,14100.0,14222.05,29-JAN-2021
ADANIENT,530.25,534.4,501.35,506.65,29-JAN-2021
ADANIGREEN,1055.0,1064.0,981.3,1004.9,29-JAN-2021
ADANIPORTS,543.0,547.45,507.05,509.7,29-JAN-2021
ATGL,369.45,389.4,363.4,381.05,29-JAN-2021
ADANITRANS,486.0,489.4,448.35,460.15,29-JAN-2021
ABCAPITAL,87.3,87.6,78.85,80.8,29-JAN-2021
ABFRL,171.65,173.2,149.0,150.1,29-JAN-2021
AJANTPHARM,1730.1,1798.9,1700.0,1766.0,29-JAN-2021
APLLTD,945.4,979.0,928.0,952.7,29-JAN-2021
ALKEM,3056.0,3151.5,2943.85,3006.95,29-JAN-2021
AMARAJABAT,986.0,990.65,911.0,918.2,29-JAN-2021
AMBUJACEM,261.4,264.25,241.75,243.35,29-JAN-2021
APOLLOHOSP,2610.85,2749.65,2551.0,2561.25,29-JAN-2021
APOLLOTYRE,233.45,239.7,195.0,196.65,29-JAN-2021
ASHOKLEY,123.5,124.35,109.5,110.8,29-JAN-2021
ASIANPAINT,2612.85,2631.5,2400.0,2407.35,29-JAN-2021
AUROPHARMA,935.0,1023.7,900.45,905.25,29-JAN-2021
DMART,2894.0,2940.65,2610.0,2651.5,29-JAN-2021
AXISBANK,654.0,675.85,616.0,662.9,29-JAN-2021
BAJAJ-AUTO,4150.0,4236.65,3990.0,4005.8,29-JAN-2021
BAJFINANCE,5049.0,5163.0,4707.1,4734.55,29-JAN-2021
BAJAJFINSV,9144.0,9344.9,8675.55,8722.75,29-JAN-2021
BAJAJHLDNG,3330.0,3330.0,3186.7,3246.6,29-JAN-2021
BALKRISIND,1689.1,1712.35,1580.0,1588.35,29-JAN-2021
BANDHANBNK,320.0,320.0,297.0,309.45,29-JAN-2021
BANKBARODA,74.6,76.15,64.5,68.05,29-JAN-2021
BANKINDIA,51.5,51.75,47.9,49.8,29-JAN-2021
BATAINDIA,1595.3,1595.3,1495.0,1501.3,29-JAN-2021
BERGEPAINT,778.0,778.9,700.0,706.85,29-JAN-2021
BEL,133.75,136.25,127.0,130.05,29-JAN-2021
BHARATFORG,635.3,636.0,562.0,583.8,29-JAN-2021
BHEL,37.75,38.25,35.1,36.05,29-JAN-2021
BPCL,400.0,402.85,376.25,383.6,29-JAN-2021
BHARTIARTL,579.0,587.85,550.6,553.6,29-JAN-2021
