SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
ACC,1908.0,2022.85,1872.1,1960.75,09-APR-2021
AUBANK,1262.0,1265.0,1170.05,1174.5,09-APR-2021
AARTIIND,1363.65,1450.0,1325.25,1404.1,09-APR-2021
ABBOTINDIA,15021.4,15400.0,14712.5,15233.55,09-APR-2021
ADANIENT,1127.0,1251.6,1098.85,1201.4,09-APR-2021
ADANIGREEN,1165.0,1223.5,1125.05,1142.75,09-APR-2021
ADANIPORTS,731.75,885.0,715.0,823.6,09-APR-2021
ATGL,1064.0,1249.95,990.0,1092.55,09-APR-2021
ADANITRANS,1008.0,1144.7,952.55,973.55,09-APR-2021
ABCAPITAL,120.9,131.4,117.1,125.25,09-APR-2021
ABFRL,198.5,198.5,185.05,189.7,09-APR-2021
AJANTPHARM,1751.35,1775.0,1701.4,1728.95,09-APR-2021
APLLTD,987.0,1024.0,945.5,1014.0,09-APR-2021
ALKEM,2772.0,2882.0,2670.1,2832.3,09-APR-2021
AMARAJABAT,862.5,866.85,812.25,816.05,09-APR-2021
AMBUJACEM,310.4,329.9,301.55,316.35,09-APR-2021
APOLLOHOSP,2922.0,3164.15,2886.0,3132.15,09-APR-2021
APOLLOTYRE,234.25,234.35,219.75,223.5,09-APR-2021
ASHOKLEY,117.4,125.6,110.8,121.2,09-APR-2021
ASIANPAINT,2558.0,2668.05,2484.5,2630.8,09-APR-2021
AUROPHARMA,879.0,952.95,871.0,943.7,09-APR-2021
DMART,2890.0,2973.35,2793.0,2947.75,09-APR-2021
AXISBANK,707.2,708.45,667.0,668.2,09-APR-2021
BAJAJ-AUTO,3700.05,3740.0,3576.05,3651.3,09-APR-2021
BAJFINANCE,5259.0,5259.0,4845.0,4872.3,09-APR-2021
BAJAJFINSV,9760.0,9763.9,9150.0,9629.05,09-APR-2021
BAJAJHLDNG,3379.0,3417.3,3242.0,3409.45,09-APR-2021
BALKRISIND,1671.0,1702.75,1625.55,1651.8,09-APR-2021
BANDHANBNK,348.7,364.8,328.15,358.95,09-APR-2021
BANKBARODA,75.1,77.4,70.8,74.0,09-APR-2021
BANKINDIA,69.7,75.5,65.5,74.5,09-APR-2021
BATAINDIA,1431.9,1434.85,1380.8,1391.2,09-APR-2021
BERGEPAINT,769.0,769.2,743.0,752.6,09-APR-2021
BEL,126.85,134.95,125.0,129.9,09-APR-2021
BHARATFORG,612.95,626.9,588.85,610.25,09-APR-2021
BHEL,51.0,53.05,48.25,51.5,09-APR-2021
BPCL,434.1,437.0,421.1,425.6,09-APR-2021
BHARTIARTL,520.8,549.75,514.6,545.25,09-APR-2021
BIOCON,410.55,424.4,401.55,420.3,09-APR-2021
BBTC,1155.0,1298.0,1136.15,1259.7,09-APR-2021
BOSCHLTD,14178.9,14847.8,13815.0,14490.7,09-APR-2021
BRITANNIA,3635.0,3843.7,3630.0,3797.7,09-APR-2021
CESC,603.1,631.65,595.25,614.3,09-APR-2021
CADILAHC,444.8,517.75,434.45,514.45,09-APR-2021
CANBK,154.25,156.0,144.85,148.75,09-APR-2021
CASTROLIND,125.4,126.0,122.5,125.0,09-APR-2021
CHOLAFIN,560.0,588.1,534.0,557.9,09-APR-2021
CIPLA,825.0,892.3,806.1,883.05,09-APR-2021
CUB,161.1,168.7,155.1,165.55,09-APR-2021
COALINDIA,131.9,133.75,128.05,129.5,09-APR-2021
COFORGE,2919.0,3184.95,2885.0,3167.85,09-APR-2021
COLPAL,1565.55,1617.15,1533.5,1601.15,09-APR-2021
CONCOR,596.5,608.25,571.2,587.35,09-APR-2021
COROMANDEL,748.95,777.45,718.0,770.05,09-APR-2021
CROMPTON,391.25,405.0,364.25,392.0,09-APR-2021
CUMMINSIND,889.0,904.0,864.6,870.95,09-APR-2021
DLF,289.0,289.0,272.15,279.55,09-APR-2021
DABUR,538.2,566.35,534.1,560.5,09-APR-2021
DALBHARAT,1583.95,1594.95,1503.9,1556.0,09-APR-2021
DEEPAKNTR,1647.8,1750.0,1602.0,1681.25,09-APR-2021
DHANI,171.4,228.0,156.35,222.45,09-APR-2021
DIVISLAB,3616.1,3799.9,3561.65,3752.35,09-APR-2021
DIXON,3599.95,3799.95,3421.4,3758.65,09-APR-2021
LALPATHLAB,2772.0,3234.0,2720.0,3137.0,09-APR-2021
DRREDDY,4560.0,4794.0,4423.9,4760.3,09-APR-2021
EICHERMOT,2596.0,2603.0,2478.05,2521.6,09-APR-2021
EMAMILTD,487.5,526.0,477.35,516.8,09-APR-2021
ENDURANCE,1458.0,1458.0,1360.05,1373.5,09-APR-2021
ESCORTS,1272.0,1289.0,1218.6,1267.8,09-APR-2021
EXIDEIND,185.9,189.2,181.0,186.25,09-APR-2021
FEDERALBNK,78.85,80.35,74.35,77.7,09-APR-2021
FORTIS,204.0,227.35,201.2,207.95,09-APR-2021
GAIL,139.0,141.85,134.1,138.8,09-APR-2021
GMRINFRA,25.1,25.3,23.75,24.85,09-APR-2021
GLENMARK,480.95,534.3,473.2,529.65,09-APR-2021
GODREJAGRO,522.55,522.95,500.1,515.3,09-APR-2021
GODREJCP,726.3,748.0,704.25,739.1,09-APR-2021
GODREJIND,539.5,548.75,520.0,540.4,09-APR-2021
GODREJPROP,1393.35,1407.0,1317.1,1362.1,09-APR-2021
GRASIM,1455.0,1472.7,1425.1,1440.0,09-APR-2021
GUJGASLTD,547.1,580.5,529.65,568.4,09-APR-2021
GSPL,274.75,278.35,263.05,272.55,09-APR-2021
HCLTECH,1007.0,1054.8,1002.6,1045.4,09-APR-2021
HDFCAMC,2936.5,3050.1,2840.0,2951.95,09-APR-2021
HDFCBANK,1480.0,1485.0,1415.1,1421.75,09-APR-2021
HDFCLIFE,697.9,706.0,676.1,694.85,09-APR-2021
HAVELLS,1060.0,1099.95,1015.45,1062.25,09-APR-2021
HEROMOTOCO,2961.0,2990.35,2866.6,2912.9,09-APR-2021
HINDALCO,349.9,374.0,338.0,361.05,09-APR-2021
HAL,1040.0,1041.0,992.2,1000.45,09-APR-2021
HINDPETRO,239.15,240.9,229.5,234.05,09-APR-2021
HINDUNILVR,2400.0,2483.0,2346.5,2476.0,09-APR-2021
HINDZINC,281.0,323.5,277.5,308.85,09-APR-2021
HDFC,2530.0,2556.0,2413.0,2513.9,09-APR-2021
ICICIBANK,592.0,592.0,559.4,566.2,09-APR-2021
ICICIGI,1451.7,1464.45,1400.05,1419.6,09-APR-2021
ICICIPRULI,446.5,461.0,433.5,455.5,09-APR-2021
ISEC,395.5,399.0,382.1,391.7,09-APR-2021
IDFCFIRSTB,57.0,58.35,53.75,55.8,09-APR-2021
ITC,217.6,220.0,210.15,213.1,09-APR-2021
IBULHSGFIN,204.0,204.8,188.9,192.25,09-APR-2021
INDIAMART,7920.0,8449.0,7736.05,8396.6,09-APR-2021
INDHOTEL,109.5,113.45,106.5,110.65,09-APR-2021
IOC,93.0,93.7,90.05,91.7,09-APR-2021
IRCTC,1726.0,1753.7,1673.0,1730.9,09-APR-2021
IGL,525.75,544.9,500.25,542.5,09-APR-2021
INDUSTOWER,257.8,269.3,245.4,256.75,09-APR-2021
INDUSINDBK,985.0,988.95,917.45,923.65,09-APR-2021
NAUKRI,4270.45,4920.0,4202.45,4791.4,09-APR-2021
INFY,1391.0,1455.0,1387.0,1441.05,09-APR-2021
INDIGO,1601.0,1663.7,1525.0,1646.95,09-APR-2021
IPCALAB,1882.0,2115.0,1833.35,2086.0,09-APR-2021
JSWENERGY,90.0,102.4,85.0,100.45,09-APR-2021
JSWSTEEL,513.5,639.0,503.2,621.0,09-APR-2021
JINDALSTEL,370.9,427.5,359.25,412.35,09-APR-2021
JUBLFOOD,2939.05,2966.25,2772.2,2881.35,09-APR-2021
KOTAKBANK,1786.1,1823.7,1728.7,1799.25,09-APR-2021
L&TFH,99.4,100.5,94.0,98.05,09-APR-2021
LTTS,2731.45,3062.15,2687.0,2911.85,09-APR-2021
LICHSGFIN,430.8,430.8,411.95,415.7,09-APR-2021
LTI,4115.0,4450.0,4079.05,4378.6,09-APR-2021
LT,1439.0,1439.0,1381.4,1404.1,09-APR-2021
LAURUSLABS,368.0,429.95,362.1,421.4,09-APR-2021
LUPIN,1027.0,1087.0,1007.25,1079.45,09-APR-2021
MRF,82310.0,84492.15,81211.1,81888.15,09-APR-2021
MGL,1180.0,1180.0,1090.0,1135.9,09-APR-2021
M&MFIN,203.7,203.7,191.4,192.9,09-APR-2021
M&M,808.3,811.0,769.25,791.15,09-APR-2021
MANAPPURAM,156.0,160.45,149.6,157.1,09-APR-2021
MARICO,411.25,421.8,399.0,420.6,09-APR-2021
MARUTI,6908.5,6939.3,6720.0,6827.1,09-APR-2021
MFSL,874.1,909.75,851.45,886.15,09-APR-2021
MINDTREE,2074.0,2249.95,2045.05,2226.9,09-APR-2021
MOTHERSUMI,210.3,219.2,200.25,211.9,09-APR-2021
MPHASIS,1750.0,1825.0,1713.15,1802.45,09-APR-2021
MUTHOOTFIN,1215.0,1265.0,1165.0,1233.85,09-APR-2021
NATCOPHARM,845.0,932.9,825.0,921.95,09-APR-2021
NMDC,139.0,146.2,136.05,145.25,09-APR-2021
NTPC,107.4,108.1,102.4,102.8,09-APR-2021
NAVINFLUOR,2770.0,3156.65,2705.15,3069.5,09-APR-2021
NESTLEIND,17150.0,17865.95,16723.9,17592.4,09-APR-2021
NAM-INDIA,342.0,362.35,330.0,352.65,09-APR-2021
OBEROIRLTY,578.0,603.0,553.0,595.15,09-APR-2021
ONGC,102.15,105.7,99.4,103.8,09-APR-2021
OIL,122.5,125.3,120.0,120.2,09-APR-2021
PIIND,2247.0,2669.0,2201.85,2558.65,09-APR-2021
PAGEIND,30380.0,30380.0,29311.0,29501.15,09-APR-2021
PETRONET,228.5,232.5,222.65,228.15,09-APR-2021
PFIZER,4575.0,4832.95,4550.0,4802.05,09-APR-2021
PIDILITIND,1824.0,1928.5,1786.5,1919.8,09-APR-2021
PEL,1797.0,1849.0,1690.0,1809.2,09-APR-2021
POLYCAB,1395.0,1422.0,1341.3,1398.75,09-APR-2021
PFC,114.0,118.95,109.7,113.9,09-APR-2021
POWERGRID,215.2,219.0,208.0,208.3,09-APR-2021
PRESTIGE,306.35,325.0,292.85,312.1,09-APR-2021
PGHH,12577.25,13325.0,12251.25,13262.65,09-APR-2021
PNB,38.55,39.0,36.2,37.85,09-APR-2021
RBLBANK,214.95,218.7,203.0,211.05,09-APR-2021
RECLTD,132.85,135.5,128.2,132.1,09-APR-2021
RELIANCE,2024.95,2046.9,1962.1,1982.05,09-APR-2021
SBICARD,979.0,982.8,912.2,963.95,09-APR-2021
SBILIFE,885.0,921.4,864.8,910.1,09-APR-2021
SRF,5770.0,6364.6,5580.0,6259.35,09-APR-2021
SANOFI,8037.5,8251.0,7940.9,8218.2,09-APR-2021
SHREECEM,29900.0,32048.0,29650.0,31748.75,09-APR-2021
SRTRANSFIN,1464.95,1510.0,1390.55,1469.6,09-APR-2021
SIEMENS,1854.8,1912.0,1777.6,1849.0,09-APR-2021
SBIN,367.5,369.2,347.6,353.0,09-APR-2021
SAIL,86.5,98.5,83.55,94.35,09-APR-2021
SUNPHARMA,611.7,642.0,592.75,636.75,09-APR-2021
SUNTV,479.0,497.0,460.25,493.45,09-APR-2021
SYNGENE,562.8,572.0,548.05,559.9,09-APR-2021
TVSMOTOR,590.6,593.05,557.5,568.0,09-APR-2021
TATACHEM,779.9,833.95,748.5,805.25,09-APR-2021
TCS,3171.0,3354.35,3151.0,3322.25,09-APR-2021
